_id	gekleurd.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav.x	gekleurd.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav.y	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall.x	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall.y	gekleurd.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	gekleurd.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	gekleurd.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall.x	gekleurd.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall.y	gekleurd.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	gekleurd.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	gekleurd.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	gekleurd.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	gekleurd.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall.x	gekleurd.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall.y	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.x	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.y
hand/noun	0	0	1.4056006751761396	-32.47250352526604	0	0	0	0	0	0	0	0	0	0	3.52861441620827	-36.54639990885732
hang/verb	0	0	3.7530209188390145	-6.044485779399395	-10.28916323794494	4.57849396031269	-6.693204822586541	1.0210652493396346	5.986316793313184	21.646553396464494	3.3049864744778796	12.84853399518368	8.606773802385707	-0.6960301464988801	11.562722749124427	-8.97658231065787
hang_uit/verb	0	0	17.06153932233883	-21.824231734894692	0	0	0	0	0	0	0	0	0	0	0	0
hele/adv	0	0	-5.442211673379459	4.349032847254837	-3.4739895709285475	-15.605991874424218	-4.879549563499936	15.105045448932863	-12.040824452253972	-6.803507547555388	-10.431478086870824	-11.533407866243747	-3.708873926278405	-8.748645214453695	-20.459254855290627	-18.004789224635587
her/adv	0	0	23.68729955974644	0.14211611156269205	-19.138534081923115	3.414565700699819	-21.35411300286257	33.77569861398116	26.21645614268533	11.634158963685834	-25.895908150734943	21.996811913380917	10.089189054867466	-28.453162568002753	37.07530235163734	-6.871101795923994
herinner/verb	0	0	7.6601777446028745	18.885408732880595	8.010163201342603	-14.580564842799157	-14.147163930341746	-1.8685650888303051	3.7613582802557026	-21.47395075916286	3.039190930331073	-22.604934686014317	14.658022685780331	3.808653516148975	-8.229272433157202	22.09547907682826
herinnering/noun	0	0	8.04586148694822	18.5703548896662	0	0	0	0	0	0	0	0	0	0	-8.41226092689042	22.871318994681438
herken/verb	0	0	19.14530058157552	12.662804411162737	-12.751145378802562	17.096734879291645	-27.396711051215018	-4.945092210148261	12.85424889883953	-6.860860636301728	-8.615319331799077	-5.713929088989278	14.490641986795039	8.028941356879985	-9.994901796070629	-9.700204413809152
historisch/adj	0	0	-6.08896626176625	20.667926112694275	14.056042086140712	-15.106463363232082	-9.668754304036272	-15.742810415416812	-0.9600441442395874	-24.283341114176185	0.7209630671602814	-27.376651417345805	9.81099073868133	10.880705913165215	-13.755836514020835	22.87611572841781
honderden/noun	0	0	-9.19381251152488	9.28817133051222	0	0	-1.4905348217179206	-11.79913408323399	21.335288293957916	-21.28622288392511	12.45095770941239	24.381038960297534	0	0	-38.94825186043685	1.0377645411421828
hul/verb	0	0	6.789581846654464	-23.743334413489137	-7.168684004151361	17.491705707061445	5.035252340877698	-7.1305290960774075	-14.6371432693864	20.602439609854546	18.20664867172392	9.953703127670831	-2.3339904833953193	9.331908931802733	10.007443601213701	-21.842041042553046
hun/det	0	0	24.715010237573473	7.203990622883171	0	0	-6.949096959067552	-19.609268665258416	8.342809647820962	-9.938819563889755	0	0	0	0	0	0
identiteit_crisis/noun	0	0	-10.26159696864896	-30.729384373830687	6.071276631978672	-28.285982096964652	31.84770250966679	21.684584837983227	-9.556663983069699	34.8004918631485	-12.336895600752555	-32.29325567237687	-9.176887739986265	22.871371420289837	-11.06005091054391	31.940024001120012
in/adj	0	0	-11.276053169904884	-1.5800288632368888	-16.76637829074198	10.819411306402767	-2.669568182826671	-1.0442082906697236	-27.886769964363125	-15.45766307984732	18.43640386446049	-4.06847963604382	8.678895627701932	-3.529062337958642	-45.27232672804457	-11.058012176077762
ineen/pp	0	0	-13.833470394462372	-3.6667531108342	0	0	-4.545733226700108	26.64520331765094	-0.7461421343465661	0.07094377506121892	0	0	0	0	0	0
installatie/noun	0	0	20.691185169024855	-7.406733527453109	0	0	0	0	0	0	0	0	0	0	1.4184006101265711	14.4478910761979
intiem/adj	0	0	3.898750951290847	14.827851347461925	0	0	-17.330698565968078	-12.424998183095127	3.096421146980321	-10.066959349753363	-1.6251229314468352	-15.36967555052669	0	0	-16.50000454351235	5.161306193143237
inzending/noun	0	0	13.769448035517813	16.10106277229098	14.927222373572436	-4.368930026157401	22.16069310114218	0.7393723242639729	23.80863766411867	-29.661182308551222	21.62092919338422	-20.36918194057667	-18.414729747862097	-1.5880559424726661	-44.20362494754293	4.925000771118123
je/pron	0	0	15.828968131337476	23.86192309913273	0	0	-6.300998895794204	-17.233596139516955	9.41715371714541	-11.821693400831492	0	0	0	0	0	0
jeans/noun	0	0	8.951397042928392	-24.545045770268413	-9.248233289691715	20.215045101290396	-16.236703393019685	27.689451933424778	-17.405805440454852	17.84530569912359	12.771409976920344	10.359483310114907	-23.529806038078778	-12.874366334220472	13.066896582863661	-28.039987835386842
jong/adj	0	0	6.44039041204203	26.342387565822882	25.930924017396812	-5.599550281150219	-5.41866575781698	-8.448822890127941	-26.06428649944628	1.7389099299479949	-3.3056053661329625	-8.007266389248638	15.472149863571373	0.1893988410249375	-8.560661937390806	-36.734686231601906
kaars_DIM/noun	0	0	-6.89210832623579	-7.8439599095325265	0	0	21.272897277558275	-1.6290249300930124	12.299132048369485	18.344366930113452	-14.957379672765175	15.669616445213395	0	0	27.295696018134358	2.927982332154366
katholiek/noun	0	0	-16.208433609017288	23.77253742868253	28.009384121150827	-13.46874403941673	7.0366641722147065	-13.113137137548295	-8.346393885220143	-28.992688056605886	-6.219498731958167	-44.190830235338474	10.112291901472803	16.982390394706623	-16.353241816538137	-4.8709506526587445
kauwgum/noun	0	0	-13.550738908526757	-18.03507316100353	0	0	24.529428213959925	-21.971995325942906	6.0394582196205375	5.594882006024742	5.812221276969607	33.00104794350047	0	0	44.43153209383003	9.564195046621018
kenmerk/verb	0	0	-0.7725199170601413	14.44028755603613	6.156973654049515	-16.4387119772587	-19.833974567784292	-27.186132303302742	1.8580124917167715	-19.039696494426824	-1.7273667961452857	-24.947914108812984	14.033292399824884	20.638635692728243	-12.52372489837778	8.802399515071949
kind/noun	0	0	24.45159358453875	18.33472086944779	21.928264186289372	2.224450481597599	15.58245462052907	7.023633026271569	28.56805337186069	-21.681551629296013	-26.07035705574764	-8.940185433604915	-8.65498702234938	-1.6343612448872924	-23.57907235884481	-36.279815225801194
klodder/noun	0	0	0.014915982284809406	-21.80452750398611	-12.54637639856833	11.578671806288817	-29.043816433395147	-1.115056270403793	-13.968074240066187	9.948308925488119	7.737849083410385	4.320257695193881	24.94594033933896	17.157280645138293	8.92701366639976	-9.295309818678648
knipper/verb	0	0	9.749762651682186	-15.879746232202377	0	0	0	0	0	0	0	0	0	0	4.655656355057648	-3.7992825199741054
kook/verb	0	0	-22.080222465661762	-8.688260865532586	-13.937652809969117	-13.292623159150397	-27.068878782479263	26.08762322507284	15.28395227259789	4.201861791329657	-1.7183895285380633	35.44449693937048	-34.79067859241746	-4.86749801259178	40.4402991013637	18.35080032802306
krul/verb	0	0	-3.7653969876475744	-24.96341532341624	-18.548457768174906	15.459210765250612	-7.642086033722668	16.471684116996375	-3.758388204916969	30.56874484181684	-23.360651710664914	0.2983063858294034	-3.756664724322208	-11.444756353503832	29.515081026805312	-10.438120565177284
kunst_werk/noun	0	0	11.337887679238799	8.348275241063279	0	0	0	0	0	0	0	0	0	0	0.6035719192726772	13.824644096472039
lamp/noun	0	0	9.37181183947308	-13.657403573935133	0	0	0	0	0	0	0	0	0	0	20.973963065686	3.3850878170224172
lang/adj	0	0	7.277273359567447	-27.11051689175498	-14.66667634355784	24.583008041162103	15.35026497522915	10.886473352429057	-19.886878090535923	4.169669170961767	1.083304752607585	1.2132421903096446	-1.7281676430514616	-1.1221686745497907	3.9122068060719104	-42.74054350285612
langs/prep	0	0	12.3234278174882	-1.4756447406601765	0	0	-5.484282956298679	-31.064230098714674	7.2199469890697205	27.394096864122773	0	0	0	0	0	0
lantaarn/noun	0	0	10.68296134857199	-15.529300303870102	0	0	0	0	0	0	0	0	0	0	12.253330199058583	-15.86467418132516
lantaarnpaal/noun	0	0	11.05960231393331	-5.790356522860347	0	0	36.83808871943525	11.473756440645023	1.8413211723089147	19.78231922278636	-7.482584846576349	9.584153212058279	0	0	18.732305448137502	1.5192324285168364
levendig/adj	0	0	2.7223725668158743	13.30763144478877	0	0	-2.3720263498014558	-26.944711163250105	2.1041053155784577	-2.1411722172094687	3.775319977073374	-13.007172706572954	0	0	-5.180637774913902	3.6763172386844616
lig/verb	0	0	4.669672880066542	-3.896025757208602	0	0	10.272759747427912	3.478604621249349	4.697806686048628	24.444700926726966	-13.320346244772772	19.027074588654283	0	0	31.202731676982463	-1.7554948027289827
lik_DIM/noun	0	0	16.607777061489383	-7.895273594986864	-0.7866493527446423	6.6736501022801376	23.76577810088849	29.825714087178113	23.595517317393906	12.52272299952922	18.25861168454019	0.006303396121681639	-30.767864320966407	-18.759082872075727	6.409532520111237	-1.819724427231396
lippenstift/noun	0	0	3.584137332021609	-22.668656465170557	-12.190108934759571	14.738288229680592	10.861262438199503	-27.391082969646035	-16.701170222691854	9.933389116498319	7.239656880497285	1.208450327546679	-12.605307890611343	-20.675737317266265	3.3899706912436915	-25.683535999059362
lokaal/adj	0	0	-18.87316869532067	31.375770974710893	25.213882945781048	-15.23260309419078	20.463428535673813	-16.400879179349744	-7.405762301921043	-36.59583924374987	-2.3183238418170333	-42.04933867398667	17.630986036027146	-18.204728265057632	-23.71608741814765	36.95774738258616
maak/verb	0	0	-13.232394027850171	5.834761268874096	-0.4846638282337782	-6.4213149471771205	-14.851447953985286	4.757358118614979	-6.594558292965066	-8.13145508830927	14.646894632208364	-13.902446422102626	15.823319798087395	-5.681828595205249	-30.088454132056388	3.1214536354965863
manschappen/noun	0	0	26.108496320026862	19.83080187267975	18.732235852142733	3.3179580719906103	23.216850911853395	4.938956145167162	29.17147953123463	-19.388752834317618	-25.08583576760429	-11.156532152396286	-14.106835018028079	-1.3841056177078666	-26.978333250408298	-33.50391871250602
markeer/verb	0	0	-0.5081241422650544	-17.325274995830092	-1.74400558363631	8.915886886508073	7.606334959673414	-24.173566610137968	-5.723175347671221	14.007910074293514	22.15938837552907	-6.353385435084896	3.7211599683898986	-23.950992525303988	-0.8274579910248866	-9.207695123790398
medaille/noun	0	0	-19.161119503611907	-29.783222893013253	0	0	0	0	0	0	0	0	0	0	17.46197441803539	-43.81185108230394
meer/adj	0	0	10.72185064333654	32.10497586272239	10.095976951723985	-23.864874029214715	22.610008192576938	7.541512858879814	12.892706429587415	-21.86603969694384	-10.416797818942516	-21.05013953285734	-14.022142746144361	0.15492412411027545	-29.61963315939134	-2.8802966383157753
meng/verb	0	0	-20.90535141909227	-4.63779744534492	0	0	0	0	0	0	0	0	0	0	39.355584110781656	21.264125859358487
met/prep	0	0	-1.1792024071354845	-7.958232372241034	0	0	8.385314445549033	10.778889720082924	-2.494854922082091	6.981143982717224	0	0	0	0	0	0
model/noun	0	0	8.464735525152522	-20.905751572346425	-10.379821376582269	17.17757455700302	3.876584481434409	-3.040739811412699	-17.831508081869075	22.983348750467314	14.218123664823944	14.837646316430742	17.335299992673175	11.194020807164627	19.125051961958903	-25.088202019373142
moralistisch/adj	0	0	-13.71323506628127	29.594707900555267	20.69323883760912	-17.36802343991606	-5.095516982389562	-17.707188745447343	5.891616211293009	-33.43582857439168	1.9506276834007432	-38.3402753711966	-7.858213149396907	30.81975924133419	-30.701209272698833	30.085403557013947
motief/noun	0	0	-0.45579816975420234	9.719784967203475	0	0	0	0	0	0	0	0	0	0	-0.4274409509428354	18.245553802327404
muziek/noun	0	0	-0.016352929313839255	22.612793405577367	0	0	0	0	0	0	0	0	0	0	-20.407311543967175	9.411660696220407
mysterieus/adj	0	0	0.2415869368000004	16.188993619318733	4.978307404919888	-17.38669415948051	-24.39073188908645	-3.670195309313305	3.07528368394422	-16.48773877686344	0.245473603312717	-19.20951918006821	5.401380134963152	14.531544898981974	-10.667485285152232	11.838817416375045
mythologie/noun	0	0	-9.629162482409951	23.069943616570143	11.63233133956418	-13.762326118205879	1.0078622204685228	-32.98182746214626	-1.8113246313129108	-26.423188685949643	-4.638612059828691	-33.792543549252755	0.714177936138025	24.710342979317613	-15.188168264343787	27.16415846895036
naamloos/adj	0	0	-11.112932277711534	9.123984878505226	-27.381220597726188	5.273054199071256	33.3106240275206	-10.843942924238418	21.39070159751157	-19.015586169376817	4.882610183642376	-21.30933764183877	-26.279750014326087	-5.09865770866456	-41.14096874799797	-3.3840667925293677
naar/adj	0	0	-19.643858337727846	1.2380644049428198	7.798430664984488	19.64983416728981	7.11197505727179	5.86901262218291	-1.057353092048555	-2.7867509419595433	-6.195749753324201	-12.308586578743325	4.407238755709477	-9.514244881188134	-12.7867596941743	-5.995114183017909
naargelang/comp	0	0	-2.9213563680296915	33.19765433588329	0	0	22.618454794128812	9.886890419870479	-4.589680691124204	-18.40082568999943	0	0	0	0	0	0
naast/prep	0	0	1.7958878767578894	-4.010932380359414	0	0	-6.877095480453497	0.0695403301385571	8.26305039618858	22.03742453406175	0	0	0	0	0	0
natuur_steen/noun	0	0	13.905660831972149	-7.904667620550697	-0.8036665732854432	0.1543807918919025	8.222114500253	36.944054338568485	-0.05645010605827968	17.938965217878106	-8.447746861809682	11.55188785951066	-26.710621020056486	16.063568340111598	14.800404126318679	1.9442577946816497
nestel/verb	0	0	-9.388181113551276	-19.279856448884857	-20.810209350532798	-8.358859683614675	0.3437971851391665	14.934237405530636	2.749450527844017	29.17822886377751	-11.694151042168398	24.624793970602784	-4.71677321013414	-14.810078890626754	31.228549335081546	-16.37782775749494
neutraal/adj	0	0	-11.227429425679158	18.276290355461537	-4.508987547118933	9.712685185220732	-8.420059499379127	7.3062441262280915	-8.159482393516042	8.344479062892217	2.424754823808445	6.6559826495247645	22.58009450322231	-10.875927285321483	1.6491522690075457	-7.641323343125814
of/vg	0	0	-10.725624914885334	0.12822637874024098	0	0	10.373771867589594	6.351435020007464	-4.840763578921899	-4.72817287800048	0	0	0	0	0	0
ofwel/vg	0	0	-13.099092348373294	-0.7045713958846156	0	0	11.818282380767902	10.094986278738245	-6.275066672048234	-5.755259547631647	0	0	0	0	0	0
olympisch/adj	0	0	-19.64305492998624	-30.053674117139323	6.333862952464697	8.140105473242015	7.487529793229436	-9.808692224709995	18.622043945960524	27.75245526677849	-20.23812861783153	6.56382417830536	1.1810587248526287	9.630667876617787	17.62483722157377	-43.57835734451185
omvat/verb	0	0	-10.486060635050801	6.306430256111796	0	0	0	0	0	0	0	0	0	0	-40.69824390822162	7.473715292404991
onder/prep	0	0	0.3320808800391838	-12.251919391156799	0	0	-0.27999291896407286	-7.093244045652966	-10.288388540306165	7.616391098402654	0	0	0	0	0	0
ontsta/verb	0	0	-5.129927380842473	14.166854373140547	0	0	0	0	0	0	0	0	0	0	-36.84025639322864	15.764366910155372
op/part	0	0	-3.5551947376677	-1.1549079087900809	0	0	17.510266507831616	6.727627501563792	-22.095780777156826	-7.647183406760649	0	0	0	0	0	0
op/prep	0	0	1.9826901029621107	-5.375533165533184	0	0	-7.476996465442693	-23.299462294410283	16.321851087599725	18.106701990188853	0	0	0	0	0	0
opdrachtgever/noun	0	0	15.31104219995724	18.06921199459341	16.65423240022259	-3.448636053850887	-23.83200314520279	-0.4403426760079316	5.923089198278077	-42.35617951826096	-7.896556921050003	-27.27069876172325	8.905385143032616	21.14082416992808	-46.22419529771336	9.924170802617688
oranje/adj	0	0	3.2942771584046646	-16.275492523683265	0	0	0	0	0	0	0	0	0	0	8.710058058229775	-12.616312176836338
origineel/adj	0	0	-2.804372606302995	17.316327429203458	8.658105207157021	-10.76103701379467	2.8143641366227548	-5.240657471157142	2.7616752982018937	-6.0381961661730825	8.020963598504949	-18.808749073303225	15.184357545498534	11.72230843153556	-8.655719350721728	8.400187467757373
ornament/noun	0	0	4.451945636982684	6.98856627452316	0	0	0	0	0	0	0	0	0	0	13.095021435037602	5.005721087004572
overstroming/noun	0	0	28.544196431341746	-6.776900863289011	13.100387643918067	0.5639398392780585	8.294422942796439	-15.258958783678422	11.742208798979243	37.445823639904674	-15.523362059449893	32.641976517939625	-6.865067549847424	2.153957966523764	28.116611701530918	20.220532582347044
paars/adj	0	0	3.5386921583801008	-18.075787885604797	-8.272059692681646	12.034562981241718	28.20577862659613	-13.725652173126196	-11.223616404473983	12.037840141971722	8.223326371192943	6.186340251428682	-21.361982066506062	-18.91937539985057	7.781259154590428	-14.429577417806925
pastel/noun	0	0	14.872022630229615	9.394868538447861	10.543580892075308	-2.793141669163389	-5.891787418979635	35.38684668170292	21.67502707307585	-2.9318658070318078	22.90580621791875	-14.194184420922442	-18.44651645130836	20.850480557154107	3.3837517430650252	7.399217548055132
plak/verb	0	0	-1.0859735877436323	-11.003098539908839	-8.690766752341705	3.0526329098609986	4.426971811967531	6.348397115087551	-3.812120778645719	12.511397062693478	2.2528116148457857	11.427589157418296	9.365374897216311	-8.124296314405738	11.83652452871697	-6.912344103030678
plastic/adj	0	0	-3.034463365408995	-10.856542556748991	-8.233671754899085	0.8163966677575488	18.007778674716988	13.39283164580919	5.336695151276651	16.22066568955522	-6.753629827826731	18.36225908378134	-10.554086776749148	6.810223282295693	25.95694388837032	5.569167929005988
plooi/noun	0	0	4.467216194186414	-27.357383915496378	-16.478491438540033	16.658238701123064	-13.267099517099448	13.11612191629261	-21.201509712896577	9.500672583818131	-19.294146729098397	-4.285491776034622	-3.5637430427881176	-20.97566775237226	4.974821148918075	-22.994428136982005
projector/noun	0	0	20.45359806862782	-9.127165920547792	-25.6063859751762	-5.262591671139603	27.912974667003294	11.296244821361816	-2.8339910692864123	19.384136170288137	-10.18878080615745	6.5798910474378625	-15.082674972612816	1.2281034257316745	17.597469033115527	12.398758113697644
raar/adj	0	0	12.803930743517206	22.275256289959252	-1.904376105032233	-18.854131835830593	-20.519165524767235	-10.991547841980417	6.188309521729095	-14.96858507093949	-9.077927138110802	-8.38408462196269	18.495176540882788	14.565847632060146	-20.249052214927527	-13.168236487509356
recept/noun	0	0	-21.741621216277	-7.04276608843475	0	0	0	0	0	0	0	0	0	0	0	0
reeks/noun	0	0	12.741503527450009	12.460846097377416	9.156486597711815	-5.123853665047471	5.9068336783004884	15.179039357672943	16.846302431150814	-11.44065610288521	6.613370097519759	-23.742003173134457	-4.548002087285434	-0.16566683647374944	-6.846425468472232	17.97556744332257
reis_rond/verb	0	0	5.364896993382691	25.163736276859474	0	0	5.26252331009165	-12.072481761266742	18.860490668804808	-40.61681140646587	29.013572402361902	-23.903509422503998	0	0	35.46760086684494	-37.805058840096294
religie/noun	0	0	-10.771137137159762	23.259370372268638	0	0	-18.443251508540563	-3.8022468707751527	-4.859132955178823	-28.94973249768451	-4.11515818510417	-35.27636623400435	0	0	-17.6245941565082	29.300962824026676
reliëf/noun	0	0	3.899506222392081	8.22173756156049	-0.20003381916163418	-2.0310412199395027	-25.361051909886704	2.9066033858303175	3.9295629469368762	-0.9513837713961605	6.683173112007662	-11.183197279533134	-7.874640620651899	16.513935048045298	0.02235431860114723	8.258853472560856
riskeer/verb	0	0	26.233562856667294	5.650701625553331	7.317248683099424	11.676946037775787	25.142705101738105	10.440804354970673	-18.429746896133413	-14.600182672684404	-9.396101970092808	20.0596510332862	-13.778082020392045	2.918236849006655	-14.080376972875449	-12.589410017935126
rock/adj	0	0	-1.3789747719632548	23.971662522289833	0	0	-17.606035175643544	-22.40573302161285	-3.443501694943402	-43.04348412675856	-1.8425963675699146	-21.81127553772532	0	0	-22.41444206020239	10.753044469394288
rond/part	0	0	-2.671583117121716	-9.273573193301491	0	0	14.539716186726556	0.3417033191642185	4.453200590510278	5.431624177457359	0	0	0	0	0	0
rood-groen/adj	0	0	24.751574608489335	-15.34914482539097	-21.66290621804082	-1.7786301321818687	6.505722875097112	-31.09521101923135	-40.708004214791885	2.512677848954632	3.1023327443184603	-45.85316082143604	15.269569507418806	-16.11709746483827	-8.05423442817761	-22.369335842891864
rood-wit_blauw/adj	0	0	18.72944317551875	-23.57976265692279	-2.774334913272745	25.313136045765457	-28.99730848768203	13.76990103561903	-9.396303370624242	20.317764516614755	23.91708943564645	9.983656558375074	-29.053318314578323	-9.878143406911532	17.60590810283392	-20.234695909398383
rookwolk/noun	0	0	12.710583959293448	-17.85788916929411	-24.857991860945027	9.742797784276725	-34.364980279585566	9.159925358391467	17.46965343811553	38.25591656898003	28.45755775367046	4.556819453291506	-20.556896480083232	27.671666760744895	-15.764151552765252	-29.64890190377596
rose/adj	0	0	3.8803604231360733	-15.060773118484063	-7.816854622329553	9.211622603764667	27.40929937542805	-14.974874961612137	-9.884592045134825	12.137118923047392	5.692206668815655	8.158858770032797	-19.476606849825743	-19.85990927445705	7.14127775292553	-13.194649550520918
rosé/noun	0	0	-13.548974639133103	-12.735563393754127	-13.561362612302588	-2.0621495107802077	19.15583695402682	20.303384701852227	-4.629001248174848	22.749445445570906	3.61081272431786	25.435162135335613	-18.520389343596996	9.535271319808539	38.80211759003243	7.7794179851047645
rundvlees/noun	0	0	-21.603342867218362	-11.38360274047593	0	0	25.29248213758371	13.131363970265584	13.085436686262705	3.6855647157983293	-2.0161120704427704	32.58582102697388	0	0	38.39121484742483	17.57081685278733
scholier/noun	0	0	25.004973636311572	15.796561964920727	1.0182281398182527	21.87239016070335	16.901793296338617	9.674191120514044	25.147315894309003	-20.250593435656103	-4.134313349750477	-3.8184135525948486	-5.544177718299287	-0.9328844489262226	23.284239459355955	-49.690343265508815
selecteer/verb	0	0	13.745055975620396	15.861345612990151	14.817415940358968	-4.577610402946842	-12.94780293637985	15.40329811796528	23.749904802008434	-29.58998458976039	21.554561284168177	-20.422341941856146	-1.1522065902397116	-7.4385176057953615	-43.79527032397771	4.9305428763403345
set/noun	0	0	-0.6102492078493462	19.79430506777666	9.501050801099039	-17.062619052032066	0.372811133039351	18.75352024506669	15.854005297982189	-18.455211835986905	-5.447212130744832	-18.14061835537106	-6.498094012920973	-17.463258629413552	34.71207916312858	-13.81996072062791
shirt/noun	0	0	11.709613330995483	-25.34102398413805	0	0	-11.345255866383063	16.603027916509305	-19.52575207815085	17.91200785592797	15.733505171860827	9.730934504245225	0	0	12.605805743669535	-24.17016104400831
slinger_rond/verb	0	0	21.99110678019831	0.6845558600825317	4.427617655167191	14.701416076181989	-36.00537681202714	17.828991026396732	14.348924055188418	14.68489218560853	-14.721920061344434	19.657773542167384	-3.904803186255417	27.276362239784675	35.93811059728646	-3.8151239732258455
sluier/noun	0	0	12.146357839579066	-19.000280088543335	-11.84884764100255	19.503922918903278	35.58850827045161	14.284366890534642	-15.22245885235033	18.200489063390428	10.930518187363436	10.438934752149642	-26.49811211123174	8.726614240925358	6.344368361268864	-25.28994571178715
sluit_uit/adj	0	0	-9.596572536405755	-0.7269074325514056	3.308903095076951	-7.38401811075972	10.154698225337004	-4.7540942264220645	-3.505874934344574	-5.175097339065713	9.58769138761008	-15.295341809978092	11.788053816299922	-8.459295671856367	-43.536894632203264	13.625702188159808
snel/verb	0	0	-16.653918686947588	-29.90327384477019	0	0	-3.8936775166326583	24.968587932571403	3.094126056120944	33.17062568420946	-22.69271900798034	28.61376570369362	0	0	-9.482149667798877	-16.803575557903223
sommige/det	0	0	-8.003919209343332	12.652769766565312	0	0	-2.8401492424342694	-10.523313676248218	-1.054283520084183	-14.761613762782305	0	0	0	0	0	0
sowieso/adv	0	0	13.16352602188986	26.123453089551308	0.8220370993655558	-19.60774203591966	4.022629974565338	9.38281208404642	11.824016161291144	-14.510073297257465	-13.152165126931397	-17.97531710294126	2.4943542194444754	-7.534813282029076	-27.79972276238916	-6.729267012605387
spaarzaam/adj	0	0	6.227154521493189	10.274194805650138	-2.5833068012093205	5.508968043516253	-22.337351918795527	-19.17368911239799	4.77083812333171	-2.5085668747966583	7.048237616154182	-12.57484963286652	7.014932105106165	15.552563705050263	-9.53846646022071	2.943089008356155
spiegel/noun	0	0	7.683324397033672	-8.780411841962545	-5.820637663694296	4.087355486452612	-25.2558409333171	-8.057403779635298	-1.518348313113472	14.9417505847378	-2.4757959908292557	10.2601825583607	19.11830285841579	21.5332370991384	18.708049148714995	4.923229623926054
spreekkoor/noun	0	0	-27.067953485583462	16.25661516658649	12.769191561515582	10.308034719118877	-19.617277138966074	19.10513650798165	33.48686279956202	-24.1231369406651	23.021836242080614	27.322803058411825	-12.781540580889434	-15.661465511103128	16.88095050528653	31.481588961159854
sta/verb	0	0	3.565105626737885	-4.721265906975834	-10.71111694907982	3.611292901132166	-6.790750059789538	-22.176950159526257	6.831705835707442	21.05072743495422	3.383143373715946	13.881336641177366	3.8370903013161777	-5.1304816673115905	27.849919002323407	-2.9060394567710865
sta_op/verb	0	0	-5.463791385338942	-4.252561649718129	-22.72596964254273	2.395252631128319	-0.43175708672625257	9.87330750051918	-18.175849643490615	-5.222558211161619	12.288379681273389	31.340178143594617	3.5962193270634653	8.48120603567861	41.930482295025506	-3.4432894063203476
stad/noun	0	0	13.549077226623192	3.2117970999010024	14.618305627525706	4.208697384922501	-0.5882371587008598	-21.752777372207454	25.050429493547274	24.781879045225466	-25.610651307313518	14.405678015507347	9.76094148638629	-12.030200108206877	3.3705923328350424	33.31531953241636
stam/noun	0	0	-16.960654407772978	14.215299105468398	0	0	7.346226214459392	-6.132535589689442	-30.269588618454367	24.945609774910942	-5.405042606803722	23.515327579244705	0	0	-6.038309552841835	36.36878921886834
stedelijk/adj	0	0	-19.32652622374344	28.203373979653296	24.52205158209279	-12.178188319627765	-11.109838614113457	-27.922327801291093	-10.469344641653313	-36.66526842813247	-4.793151778280195	-40.09057876371594	8.132440795775716	-17.71923153171602	-21.61285729459656	34.590597221223646
stoer/adj	0	0	7.257793542149156	-30.39466588265697	-13.929566511121648	20.760863200014697	-18.908429870187994	25.67551390893441	-24.026773772531886	10.549428864463739	1.5903870945424776	-5.805437639754983	-22.44525642619832	-11.071712058758841	-1.3652238981961495	-33.90256028740251
stof_DIM/noun	0	0	14.215313318640817	-33.42607593457891	0	0	31.971013046236884	-11.109005866613714	-22.320810668873428	27.346760977928263	9.562118344826688	18.636561797909604	0	0	9.511971833397167	-40.147566232839694
straal_uit/verb	0	0	2.3418690251424064	15.458356534557842	0	0	0	0	0	0	0	0	0	0	-12.704382858232202	1.6146870740268584
straat/noun	0	0	15.770398095052956	0.46457359499939094	5.731857854419679	1.193650351585178	-3.6656330283331586	-22.646049243539007	21.24404973054312	24.52269551348863	-21.55623954299746	14.628178449102792	9.195020912690193	-15.22865636525974	20.60558418477455	-6.584986486597185
stralend/adj	0	0	6.12817020436466	-13.473543843261826	-13.578444093579723	9.441066758641858	-21.16312376142369	-16.327472160221085	-12.239185125021116	4.2913490629753	11.229516919368072	-3.032501635608761	3.6107639846722708	12.892343206289532	1.6489414799105615	-0.014627159503175833
strooi/verb	0	0	-18.411135065064638	-10.882417490693259	0	0	0	0	0	0	0	0	0	0	39.69671162162311	13.680409772906314
