_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
horde.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	-1.076996825115388	0.19079306479463695	NA	LEMMAREL3	NA	LEMMAREL	313	selection	NA	NA	5000	all	265	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	-1.188076942177866	0.2012041980602314	NA	LEMMAREL3	NA	LEMMAREL	313	selection	NA	NA	5000	nav	265	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	-0.7452406841604597	0.34411700211343466	NA	LEMMAREL3	NA	LEMMAREL	313	selection	NA	NA	FOC	all	265	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7444504875927888	0.3920502082149714	NA	LEMMAREL3	NA	LEMMAREL	313	selection	NA	NA	FOC	nav	265	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	-0.49476953847385857	0.7226218407181872	NA	LEMMAREL3	NA	LEMMAREL	313	weight	NA	NA	5000	all	265	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	-0.5894332012039418	0.772660487157661	NA	LEMMAREL3	NA	LEMMAREL	313	weight	NA	NA	5000	nav	265	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	-0.3796437773706203	0.8366993264714303	NA	LEMMAREL3	NA	LEMMAREL	313	weight	NA	NA	FOC	all	265	4	horde.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
horde.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3674892728159476	0.8929434716908821	NA	LEMMAREL3	NA	LEMMAREL	313	weight	NA	NA	FOC	nav	265	4	horde.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
horde.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	-0.21495295548436885	-2.276646888662313	NA	NA	TRUE	BOW	1319	no	all	10-10	5000	all	278	5	horde.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
horde.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	-0.3633729339331581	-2.0416774000168725	NA	NA	TRUE	BOW	1319	no	all	10-10	5000	nav	278	5	horde.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
horde.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	0.02245398158236555	-1.7363056926226148	NA	NA	TRUE	BOW	1319	no	all	10-10	FOC	all	278	5	horde.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
horde.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.10846387088934012	-1.5896158933113402	NA	NA	TRUE	BOW	1319	no	all	10-10	FOC	nav	278	5	horde.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
horde.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	-0.22966686152492743	-1.0068802625601367	NA	NA	TRUE	BOW	659	selection	all	10-10	5000	all	277	3	horde.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.3926201604598239	-1.0619182681967183	NA	NA	TRUE	BOW	659	selection	all	10-10	5000	nav	277	3	horde.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.0220060596810862	-0.5560839409526254	NA	NA	TRUE	BOW	659	selection	all	10-10	FOC	all	277	3	horde.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.01814372701586624	-0.5472676053845806	NA	NA	TRUE	BOW	659	selection	all	10-10	FOC	nav	277	3	horde.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.32072218031210425	-0.1085212841661254	NA	NA	TRUE	BOW	659	weight	all	10-10	5000	all	277	4	horde.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
horde.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.2482546310210336	-0.05478896924669423	NA	NA	TRUE	BOW	659	weight	all	10-10	5000	nav	277	4	horde.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
horde.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.3358437078387227	0.05207904924866517	NA	NA	TRUE	BOW	659	weight	all	10-10	FOC	all	277	4	horde.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
