_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
haken.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	342	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	245	haken
haken.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	342	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	245	haken
haken.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	342	NA	NA	1	weight	NA	NA	FOC	147	nav	4_4	NA	245	haken
haken.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	342	NA	NA	1	weight	NA	NA	FOC	342	all	4_4	NA	245	haken
haken.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	342	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	245	haken
haken.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	342	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	245	haken
haken.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	342	NA	NA	1	selection	NA	NA	FOC	147	nav	4_4	NA	245	haken
haken.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	342	NA	NA	1	selection	NA	NA	FOC	342	all	4_4	NA	245	haken
haken.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	247	haken
haken.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	247	haken
haken.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	FOC	262	nav	4_4	NA	247	haken
haken.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	FOC	545	all	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	442	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	442	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	442	NA	NA	1	weight	NA	NA	FOC	199	nav	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	442	NA	NA	1	weight	NA	NA	FOC	442	all	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	442	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	442	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	442	NA	NA	1	selection	NA	NA	FOC	199	nav	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	442	NA	NA	1	selection	NA	NA	FOC	442	all	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	803	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	803	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	803	NA	NA	1	no	NA	NA	FOC	411	nav	4_4	NA	247	haken
haken.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	803	NA	NA	1	no	NA	NA	FOC	803	all	4_4	NA	247	haken
haken.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	442	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	247	haken
haken.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	442	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	247	haken
haken.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	442	NA	NA	1	selection	NA	NA	FOC	199	nav	4_4	NA	247	haken
haken.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	442	NA	NA	1	selection	NA	NA	FOC	442	all	4_4	NA	247	haken
haken.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	803	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	247	haken
haken.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	803	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	247	haken
haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	803	NA	NA	1	no	NA	NA	FOC	411	nav	4_4	NA	247	haken
haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	803	NA	NA	1	no	NA	NA	FOC	803	all	4_4	NA	247	haken
haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	175	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	222	haken
haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	175	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	222	haken
haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	175	NA	NA	1	weight	NA	NA	FOC	66	nav	4_4	NA	222	haken
haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	175	NA	NA	1	weight	NA	NA	FOC	175	all	4_4	NA	222	haken
haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	175	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	222	haken
haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	175	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	222	haken
haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	175	NA	NA	1	selection	NA	NA	FOC	66	nav	4_4	NA	222	haken
haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	175	NA	NA	1	selection	NA	NA	FOC	175	all	4_4	NA	222	haken
haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	247	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	230	haken
haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	247	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	230	haken
haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	247	NA	NA	1	no	NA	NA	FOC	92	nav	4_4	NA	230	haken
haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	247	NA	NA	1	no	NA	NA	FOC	247	all	4_4	NA	230	haken
haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	266	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	243	haken
haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	266	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	243	haken
haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	266	NA	NA	1	weight	NA	NA	FOC	124	nav	4_4	NA	243	haken
haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	266	NA	NA	1	weight	NA	NA	FOC	266	all	4_4	NA	243	haken
haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	266	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	243	haken
haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	266	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	243	haken
haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	266	NA	NA	1	selection	NA	NA	FOC	124	nav	4_4	NA	243	haken
haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	266	NA	NA	1	selection	NA	NA	FOC	266	all	4_4	NA	243	haken
haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	394	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	246	haken
haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	394	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	246	haken
haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	394	NA	NA	1	no	NA	NA	FOC	190	nav	4_4	NA	246	haken
haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	394	NA	NA	1	no	NA	NA	FOC	394	all	4_4	NA	246	haken
