_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
staal.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	310	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	309	staal
staal.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	310	NA	NA	1	selection	NA	NA	FOC	206	nav	4_4	NA	309	staal
staal.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	310	NA	NA	1	selection	NA	NA	FOC	310	all	4_4	NA	309	staal
staal.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	438	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	311	staal
staal.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	438	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	311	staal
staal.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	438	NA	NA	1	no	NA	NA	FOC	277	nav	4_4	NA	311	staal
staal.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	438	NA	NA	1	no	NA	NA	FOC	438	all	4_4	NA	311	staal
staal.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	476	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	310	staal
staal.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	476	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	310	staal
staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	476	NA	NA	1	weight	NA	NA	FOC	301	nav	4_4	NA	310	staal
staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	476	NA	NA	1	weight	NA	NA	FOC	476	all	4_4	NA	310	staal
staal.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	476	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	310	staal
staal.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	476	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	310	staal
staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	476	NA	NA	1	selection	NA	NA	FOC	301	nav	4_4	NA	310	staal
staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	476	NA	NA	1	selection	NA	NA	FOC	476	all	4_4	NA	310	staal
staal.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	709	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	311	staal
staal.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	709	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	311	staal
staal.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	709	NA	NA	1	no	NA	NA	FOC	431	nav	4_4	NA	311	staal
staal.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	709	NA	NA	1	no	NA	NA	FOC	709	all	4_4	NA	311	staal
staal.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	476	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	310	staal
staal.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	476	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	310	staal
staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	476	NA	NA	1	selection	NA	NA	FOC	301	nav	4_4	NA	310	staal
staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	476	NA	NA	1	selection	NA	NA	FOC	476	all	4_4	NA	310	staal
staal.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	709	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	311	staal
staal.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	709	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	311	staal
staal.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	709	NA	NA	1	no	NA	NA	FOC	431	nav	4_4	NA	311	staal
staal.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	709	NA	NA	1	no	NA	NA	FOC	709	all	4_4	NA	311	staal
staal.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	96	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	226	staal
staal.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	96	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	226	staal
staal.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	96	NA	NA	1	weight	NA	NA	FOC	54	nav	4_4	NA	226	staal
staal.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	96	NA	NA	1	weight	NA	NA	FOC	96	all	4_4	NA	226	staal
staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	96	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	226	staal
staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	96	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	226	staal
staal.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	96	NA	NA	1	selection	NA	NA	FOC	54	nav	4_4	NA	226	staal
staal.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	96	NA	NA	1	selection	NA	NA	FOC	96	all	4_4	NA	226	staal
staal.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	128	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	236	staal
staal.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	128	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	236	staal
staal.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	128	NA	NA	1	no	NA	NA	FOC	69	nav	4_4	NA	236	staal
staal.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	128	NA	NA	1	no	NA	NA	FOC	128	all	4_4	NA	236	staal
staal.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	247	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	296	staal
staal.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	247	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	296	staal
staal.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	247	NA	NA	1	weight	NA	NA	FOC	174	nav	4_4	NA	296	staal
staal.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	247	NA	NA	1	weight	NA	NA	FOC	247	all	4_4	NA	296	staal
staal.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	247	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	296	staal
staal.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	247	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	296	staal
staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	247	NA	NA	1	selection	NA	NA	FOC	174	nav	4_4	NA	296	staal
staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	247	NA	NA	1	selection	NA	NA	FOC	247	all	4_4	NA	296	staal
staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	321	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	303	staal
staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	321	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	303	staal
staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	321	NA	NA	1	no	NA	NA	FOC	221	nav	4_4	NA	303	staal
staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	321	NA	NA	1	no	NA	NA	FOC	321	all	4_4	NA	303	staal
staal.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	264	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	297	staal
staal.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	264	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	297	staal
staal.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	264	NA	NA	1	weight	NA	NA	FOC	183	nav	4_4	NA	297	staal
staal.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	264	NA	NA	1	weight	NA	NA	FOC	264	all	4_4	NA	297	staal
staal.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	264	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	297	staal
staal.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	264	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	297	staal
staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	264	NA	NA	1	selection	NA	NA	FOC	183	nav	4_4	NA	297	staal
staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	264	NA	NA	1	selection	NA	NA	FOC	264	all	4_4	NA	297	staal
staal.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	359	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	303	staal
staal.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	359	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	303	staal
staal.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	359	NA	NA	1	no	NA	NA	FOC	235	nav	4_4	NA	303	staal
staal.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	359	NA	NA	1	no	NA	NA	FOC	359	all	4_4	NA	303	staal
