_id	hoopvol.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.x	hoopvol.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.y	hoopvol.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall.x	hoopvol.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall.y	hoopvol.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hoopvol.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	hoopvol.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	hoopvol.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall.x	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall.y	hoopvol.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hoopvol.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	hoopvol.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall.x	hoopvol.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall.y	hoopvol.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.x	hoopvol.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.y
presenteer/verb	0	0	-2.4757800953259816	27.683269322919337	0	0	0	0	35.73218473636235	-12.885004985739572	0	0	0	0	-11.711448286842597	-17.54660418249588
president/noun	0	0	6.6447108183083055	39.97116809635597	0	0	13.251579024306094	-12.319165249470418	19.86893039523871	-25.48981834630986	1.4002732157717752	13.694784970263717	0	0	-20.33988239702185	-17.32385062978452
promotie/noun	0	0	29.733693012769546	8.888355504517609	-14.99802715929113	-9.202064808242866	13.456974233519023	26.33724592574408	35.109396961896145	28.313672046398626	-25.617043013084423	7.305171785326765	9.942153389393532	5.846359711568022	3.982327953831133	38.453998291938944
punt/noun	0	0	35.035218874391944	14.215851264280492	0	0	0	0	36.97872226352501	31.695442595000905	0	0	0	0	0	0
raad/verb	0	0	5.286972281508739	-42.67168352783577	-9.18481004113994	7.079508547279464	-32.25047801373454	6.486021200806553	-28.142989448672562	38.694041672149766	4.139224751997814	-11.119486089911922	-7.926858733476468	-6.548843829985587	32.48755333936659	12.3023728256836
reageer/verb	0	0	-3.297073046825498	34.49807815140377	-3.1136097563696654	3.709241346824364	1.5558263399333168	-11.311661488596858	2.4113879485645846	5.673417416609928	4.12360366359378	5.35716769973297	3.084038149049289	-2.6367192872603513	-6.64823275066739	-12.930696796631308
rebel/noun	0	0	4.291489141466423	27.12760524450778	0	0	0	0	26.764709595190013	-23.091132239132953	0	0	0	0	0	0
reken/verb	0	0	23.44037768793951	-19.210370102523253	0	0	0	0	3.4724851219934227	-1.1364171167333545	0	0	0	0	-0.5139714503624708	-17.480737102466577
relativeer/verb	0	0	-10.600087869012949	31.214661646423924	0	0	0	0	-2.824696003812892	8.145887073648685	0	0	0	0	-5.459487405706943	-17.06385437006922
reïntegratie/noun	0	0	2.2430909835302706	15.874964584159287	0	0	0	0	0	0	0	0	0	0	0	0
richt/verb	0	0	3.37231077550398	7.793009774307867	0	0	0	0	-3.6457269954713305	-33.15846145658116	0	0	0	0	0	0
rij/verb	0	0	16.532693825337123	-12.165883300556525	0	0	0	0	-16.073304924246454	49.42281131456817	0	0	0	0	0	0
roep/verb	0	0	1.3368826746585074	-16.86643338654403	0	0	-26.046023950915345	-12.706076248698068	-28.652983752887447	47.8421193517649	17.24244516149236	14.215629081263515	0	0	9.68773579934779	3.722518377801992
rol/noun	0	0	-18.691498387814953	13.237277177517514	0	0	0	0	6.296003994956311	-24.052699399681686	0	0	0	0	0	0
roman/noun	0	0	-23.530963658003675	7.746742266913468	0	0	0	0	-32.335648826211695	-12.3858485786976	0	0	0	0	15.639162307872233	-23.218097925897666
samen/adj	0	0	-14.996480207111818	-0.01960533740502858	0	0	0	0	-41.51297389005353	-27.826206575662994	0	0	0	0	0	0
samenwerking/noun	0	0	3.5860874734701222	18.662861499878332	0	0	0	0	9.32583730736342	-30.08691002035212	0	0	0	0	0	0
schepen/noun	0	0	-14.315978292262615	43.73705449565178	0	0	0	0	27.649966698439787	-38.46283388466269	0	0	0	0	0	0
school_dag/noun	0	0	-14.789223296896324	5.140181224797196	0	0	0	0	52.3670732799296	-7.418994797502235	0	0	0	0	0	0
schrijf/verb	0	0	-25.538756818686736	7.353022064486396	9.975486059067764	14.489868665877841	29.63420315862754	5.310828629298471	-30.348227942170322	-11.994680722711191	26.05654948120473	1.6376421364235985	-6.055962014119228	-2.7324387254833375	15.102190565095237	-24.60299473106149
schuil/verb	0	0	-25.022201184547235	-16.201832557015873	0	0	0	0	1.2981764434203156	27.200659253232594	0	0	0	0	23.80226851362311	-6.728251365173322
seizoen_start/noun	0	0	24.35270876786138	4.824225256346625	0	0	-4.97409408807981	29.967585937206184	35.695796185440585	16.099999342171238	-17.794554147082305	-0.9067033471662608	0	0	-6.857466086690658	42.913588891497724
somber/adj	0	0	-8.616468863145395	13.699805543511063	0	0	0	0	14.045689642000857	15.955312013968715	0	0	0	0	-0.9555901073223186	-1.0070785980357209
soms/adv	0	0	-14.579819599719153	-16.4555912343481	0	0	0	0	-5.799495905574083	16.23040437236898	0	0	0	0	13.066844139043239	-3.9381852011265326
soort/noun	0	0	-20.602665159411618	-15.444646362171982	0	0	0	0	-14.628365598111175	-4.771744374909043	0	0	0	0	0	0
spanning/noun	0	0	-35.16054540710554	1.893826239107425	0	0	0	0	6.8742968566617115	-13.971588407411787	0	0	0	0	0	0
speel/verb	0	0	22.397916791884835	11.398741743368	0	0	0	0	32.77516331499143	32.706370630889566	0	0	0	0	0	0
spierwit/adj	0	0	0.04942921703731503	-50.1475656446946	-4.417570924682023	18.77632159128796	-26.212491496521096	22.08989892036735	-46.608165237990065	30.838552885327257	24.55157550765462	-13.280858389601635	-10.508850779174004	3.0234475136837835	-35.470658543721136	20.862859659599167
spreek/verb	0	0	-7.649162762525462	27.801841985873093	-4.807563832366799	4.8259068238043055	1.1264606140566076	-13.704151527696714	-9.520272854330083	0.2673353213347432	1.0020590705406769	-13.81358109191814	2.501267177777561	-4.084975279635958	-6.391405923775498	-20.169273198193395
sta/verb	0	0	20.956515572070067	-30.163590702875037	0	0	0	0	-19.913371645890113	45.61100749631377	0	0	0	0	0	0
staat/noun	0	0	18.884670988049074	35.205378229701495	0	0	0	0	-3.2753708335233664	-18.43826514461287	0	0	0	0	0	0
stel/verb	0	0	-8.378645864160124	30.854359781009304	0	0	0	0	0	0	0	0	0	0	0	0
stem/verb	0	0	13.934000527036678	21.390085394059355	4.584491124113059	5.0089686390719175	-8.622256286250371	-18.50138187041375	17.52680147977213	-13.235229580352106	5.371822237875938	12.665483060774365	4.182573349427048	11.460092012400851	-30.05539046050945	-3.493247302965436
stem_in/verb	0	0	9.382261734219991	29.06428549671966	0	0	0	0	28.262807353714805	-15.798617639203892	0	0	0	0	-25.865878147271893	-11.9645373897771
stem_voor/verb	0	0	11.899367295612729	22.172295005316506	5.789390555314238	4.890911797036508	-8.062012229988335	-19.165627940011923	17.721253225121377	-13.882178648569287	5.289767505664254	13.766635616006305	3.2328901245692627	11.605302280380107	-29.87083043345925	-4.412903583320785
sterf/verb	0	0	-13.623587402196433	-6.205242422655084	14.83631020463605	8.33575056727462	-18.690515816764034	-22.94978573778297	59.11331253613942	-27.64894427739186	19.59035337474131	-18.866287949134858	-7.705065640884714	0.1925791029431385	35.90105954197114	-1.4778031178719273
stijg/verb	0	0	38.22522964941232	15.866351669327397	0	0	0	0	9.474267079461912	-53.98523341725802	0	0	0	0	0	0
stof/noun	0	0	2.62989623672396	-7.799647419659453	0	0	0	0	-53.138951316755	1.6464075454998701	0	0	0	0	0	0
stop/verb	0	0	13.483240655149464	-43.11563638893909	0	0	0	0	0	0	0	0	0	0	0	0
stroom/noun	0	0	11.55001820409545	15.854018267899677	-9.826075250501743	1.1504267492718983	17.659011180919716	16.98374693296353	-9.621989009007418	-53.06912765147898	8.666846263215707	-23.46689746193536	-4.108941759601113	6.320128053909607	-6.708057120274647	-4.18009319262722
te/comp	0	0	18.782651125810496	-39.09411801161664	0	0	0	0	0	0	0	0	0	0	0	0
tegemoet/part	0	0	-7.966795441109017	18.64211469662978	0	0	-4.152302196089966	22.368500684572112	0	0	0	0	0	0	10.41896314879433	29.07710577929757
tegen/prep	0	0	24.52872069070669	13.969847066345983	0	0	0	0	0	0	0	0	0	0	0	0
tegenstelling/prep	0	0	10.578381144627272	6.854448550486852	0	0	0	0	0	0	0	0	0	0	0	0
tekenend/adj	0	0	-18.18990457928674	24.214810421257233	-16.248791478375015	-0.3743112029396322	7.856671090267147	-0.07833107130483916	4.3869991567034905	-20.7049213069976	0.9902159786375816	-10.853600566301694	2.6332707968212463	-7.716285194616269	-33.00548715868199	1.9986722822236205
tel_mee/verb	0	0	-9.882144214987042	-45.2414338720074	0	0	0	0	0	0	0	0	0	0	0	0
terug/adv	0	0	12.007835682752324	-16.185959368615443	0	0	0	0	-4.859103332504646	38.69412322530538	0	0	0	0	0	0
tijd/noun	0	0	37.806072569638	-0.36079565350420506	0	0	0	0	44.78586947272962	-1.7004682439193324	0	0	0	0	0	0
tijdens/prep	0	0	23.995361419422792	-5.012355041879133	0	0	0	0	0	0	0	0	0	0	0	0
tik_weg/verb	0	0	17.08233936191483	-46.64107632309474	4.600292927877734	-16.490156313563617	-28.914782705967653	27.436224663494336	26.603884359579023	35.660920703448205	-23.80527831498484	-13.88783744838261	10.755759414521378	4.049827586451217	-0.6104864108058058	23.54101226757457
toch/adv	0	0	-6.783428209279503	-32.25580166213503	0.5462768808843584	-6.698808355326008	-24.24809010354831	7.060244874380056	-17.68178860256358	27.035092008223103	-5.217894680713418	-5.681527968718621	-2.272715388379859	-6.378053372544165	24.036870761255564	10.812894111682983
toe/part	0	0	22.298737209049815	-41.430858391712896	0	0	-6.163787235979261	-12.30705200550232	0	0	0	0	0	0	-1.625570189722708	-21.57137057893394
toegang_kaart/noun	0	0	-28.6277163224352	22.11473967513478	2.7178054760879773	17.981412832628873	35.9653616074388	-7.844887534387631	12.799290564278296	-66.94987123774189	24.294176014558232	-5.411566594035648	-5.177739512962273	9.391842509049049	-24.27909664479772	38.63956769682939
toekomstig/adj	0	0	6.7140885978336655	13.98697499553719	0	0	7.376193016265213	13.847549445488236	13.410261882446155	-37.82161319400548	-3.6694562203280032	18.964161727975235	0	0	-20.641696929614632	12.508544704262322
toen/adv	0	0	6.70512235254803	-25.320651785732064	0	0	0	0	-18.89002054647775	24.151581078950343	0	0	0	0	0	0
toen/comp	0	0	7.279156401667086	-24.716613500845728	0	0	0	0	0	0	0	0	0	0	33.777714028983596	-3.7193140054710057
toestel/noun	0	0	6.166097145643769	-7.414369830001254	0	0	0	0	-40.06598153194165	8.759317778130326	0	0	0	0	0	0
toneel/noun	0	0	-20.39682672125687	11.8214076627247	6.037170074498537	11.457213275239809	24.89429203253165	7.609522417283204	14.491676551417733	41.721563809165914	19.762965951818487	5.923837909426302	-5.136907728598375	-3.193980268066339	12.47785574038032	-20.015349874597238
toon/verb	0	0	-32.995452559711865	-9.430652299798965	2.7039205912133393	2.4972384549299855	-8.190518327109288	-11.04037947042204	-0.4389818961997661	22.792990053256688	4.9296933101004905	-0.6587755763549527	1.3942577825592946	-2.1676308073252963	27.299844827059857	-2.240622874416831
tot/prep	0	0	28.6867064265899	0.29944845300082606	0	0	0	0	0	0	0	0	0	0	0	0
twee/noun	0	0	32.63139951127732	-4.22751268223913	-14.95173920635472	-12.591929786832786	12.34812682038282	18.897806796058486	-4.526777206020446	35.47607227864405	-2.452553032642336	-21.509203287629713	6.8247474199093965	-3.7325435078605835	-28.33045567255255	6.682551360893349
tweede/num	0	0	34.170364531028284	9.230087316791886	0	0	0	0	0	0	0	0	0	0	0	0
typeer/verb	0	0	-18.40864649421111	25.52518167614934	0	0	0	0	-0.05143321685674391	12.605552353967232	0	0	0	0	0	0
uit/fixed	0	0	27.389936651454505	-33.056231015605384	0	0	0	0	0	0	0	0	0	0	0	0
uit/part	0	0	-27.784441943682474	-35.50886216724134	0	0	-33.286931008221664	18.1082111880361	0	0	0	0	0	0	39.14732544420253	14.764699262301953
uit/prep	0	0	-11.924394768802816	0.9471608009097352	0	0	0	0	0	0	0	0	0	0	0	0
uitnodiging/noun	0	0	-3.478982415485037	37.78269409602219	0	0	0	0	-28.946666005367543	-48.09874627406296	0	0	0	0	0	0
uitspraak/noun	0	0	0.6975252804828933	33.83878568549518	0	0	0	0	1.4329428366841193	8.66757621282591	0	0	0	0	-9.546156452955215	-12.493768975604738
vaak/adj	0	0	-14.611942363794926	-17.356629371154188	0	0	0	0	-6.4961467215629725	15.768547393556432	0	0	0	0	0	0
val_op/verb	0	0	-15.041334777584055	-34.16257558533801	0	0	0	0	0	0	0	0	0	0	0	0
van/prep	0	0	8.015091279864471	11.577444471610495	0	0	0	0	0	0	0	0	0	0	0	0
vanzelfsprekend/adj	0	0	-7.855858938966443	-26.66302846546789	0	0	-20.292361994251998	4.838748181993044	-7.624390372757425	11.770028218639542	1.9309933296765338	-7.070978630331835	0	0	30.017730852177788	10.063080679914787
veel/adj	0	0	-16.730841719842342	-25.47586639347595	0	0	0	0	-14.257109951493826	16.95062300217089	0	0	0	0	0	0
veelbelovend/adj	0	0	6.717705762424904	4.246493457042282	-12.151620048761972	-8.654302396327619	-4.704736625782175	14.97344059800737	29.47237136638155	-2.1273555027670454	22.722590414976537	6.904621680350333	-10.198001727505275	-5.949371026203374	21.836683875501578	-14.54269413805262
ver/adj	0	0	8.218161852520323	-16.731831218958163	0	0	0	0	-5.523356908303658	45.35296331053835	0	0	0	0	0	0
ver_zet/verb	0	0	27.311049950540156	-13.158942845849488	0	0	0	0	0	0	0	0	0	0	0	0
verander/verb	0	0	-2.249218109552187	-45.78546870097879	0	0	0	0	-34.5667561812709	27.661041830709447	0	0	0	0	0	0
verkondig/verb	0	0	-10.395744695277829	28.69621228452228	8.010457059466363	-0.38035442229201477	0.0521729657500927	-15.68607742040785	9.040294560418554	-0.839498760551133	2.867914657798318	-15.124492775968015	3.715324001497345	-4.702383783292654	-6.692869087200001	-22.33305725870489
verlies/verb	0	0	27.63165817031155	11.83726218635363	0	0	0	0	40.34179364764867	36.74182925971856	0	0	0	0	0	0
verwacht/verb	0	0	22.679161544784037	-18.991234270666492	-5.359544458210247	-4.323843279693797	-5.612221096690612	1.249879493281988	4.169712871416424	-1.24023251415362	-13.66358104792109	2.1546039393184846	0.8216621986268803	6.652114699195254	-1.1381871098341665	-17.099833214772648
verwelkom/verb	0	0	5.466081666629489	31.85281077264584	0	0	0	0	0	0	0	0	0	0	0	0
vind/verb	0	0	0.7781327249687006	-43.09114472011903	0	0	-20.621724310717642	11.475889322312737	-9.586111502697518	28.77395780333328	-0.38099290283662307	-7.809872365732391	0	0	26.114758644475693	3.9651681291230827
vliegtuig/noun	0	0	6.353597982162881	-7.383227957429714	0	0	0	0	-40.064662109680185	8.786482662304675	0	0	0	0	0	0
voeg_toe/verb	0	0	33.46931265723007	-13.595527086213082	0	0	0	0	-4.095345399266761	4.129492190761944	0	0	0	0	-3.9406246174509114	-21.749569244012914
volg/adj	0	0	25.419915423842838	0.0013289411685035654	-7.27544443614596	-13.285870473320989	0.7533303325895598	25.936309846203017	46.779399127810706	-27.358192986897148	-23.548855884567462	-0.4745520055129955	-0.5425405875447501	4.295880159411112	-9.840055879456827	30.38179849966921
volgens/prep	0	0	-6.76089044143319	31.57804197027317	0	0	3.8650201647695757	-14.98893169088183	0	0	0	0	0	0	-10.80432703518317	-22.250341217752165
voor/adj	0	0	14.951034327164646	-24.469500486443973	0	0	0	0	20.779384722587274	54.77488824434604	0	0	0	0	-18.0468461624028	32.045241907884375
voor/part	0	0	16.501594457667924	-25.48445691089646	0	0	0	0	0	0	0	0	0	0	0	0
voor/prep	0	0	6.951829300706346	8.695878372468739	0	0	6.613340264114489	6.591328859435401	0	0	0	0	0	0	-19.992190215320637	8.222877573667205
vooraf/adv	0	0	0.9891522248744152	-22.616950133083133	-2.090058269660164	-0.9475534440732147	-20.980771183734657	-3.937278363813336	23.22277566665926	14.431472255145598	-3.6879050413868875	9.00815309687449	5.777708957141011	0.3148964892273701	4.882237450834743	-0.30990605812786826
vooral/adv	0	0	-16.180244275642607	-10.578657724613977	0	0	0	0	-5.213007863762299	11.82458693420493	0	0	0	0	18.232526499961896	-0.04742653726578626
voorkom/verb	0	0	20.916177886476724	-16.72775456620257	0	0	0	0	0	0	0	0	0	0	0	0
voorschot/noun	0	0	-3.879300374453664	21.763785649311465	0	0	4.578555069738939	-6.120144035446551	19.648073243823795	-57.12552260479596	-15.921524302213532	-16.137754589305207	0	0	-26.690082604846616	-41.41251653095862
voorstel/noun	0	0	9.252943833090875	25.763136846627145	0	0	0	0	15.152096612261438	-30.277581454114937	0	0	0	0	0	0
vooruit/adv	0	0	9.104995017617528	-17.412151285184418	0	0	-22.133696026030155	-10.029459291940391	-10.864900929425179	55.92165994622729	10.361381651271156	10.95062946305019	0	0	-24.37257712347037	22.823226303716094
vooruit/part	0	0	-11.161471538646722	20.698752419728464	0	0	2.329747794376413	-23.582544613216353	0	0	0	0	0	0	11.946498609852165	34.12869661079335
voorvechter/noun	0	0	-15.847758490454083	17.652918243532014	0	0	0	0	15.04790314289943	-6.384031527092199	0	0	0	0	0	0
voorzitter/noun	0	0	-13.298689726309032	41.954296822991395	0	0	0	0	23.410440668801478	-41.289431615646386	0	0	0	0	-13.695333242326607	-33.05098761868722
vorm/noun	0	0	-0.25503650309838655	17.75962904132422	0	0	0	0	-13.989007345099534	-4.223958329939044	0	0	0	0	0	0
vraag_af/verb	0	0	6.887961800013649	-45.05789653551825	0	0	0	0	-28.22744406660585	35.644743165621726	0	0	0	0	0	0
vrees/verb	0	0	21.57636719009085	-17.825345596776163	0	0	-2.04315423897198	-12.312465826663281	0.7709394991672707	-0.4526759550668599	-13.83477937745534	0.6717628604017245	0	0	-2.1398440993295735	-18.082517193919696
waar/adv	0	0	20.13219239111245	-6.559551749625726	0	0	0	0	-31.906701066740112	18.366153760397133	0	0	0	0	0	0
waarbij/pp	0	0	-7.652013210464561	1.822804185582109	0	0	0	0	0	0	0	0	0	0	0	0
waarnaar/pp	0	0	5.345802953882338	-50.93967352939566	0	0	-37.63824549825864	-4.039954131169068	0	0	0	0	0	0	-23.019987729028575	27.28992809051762
waarom/adv	0	0	-0.805181038173308	-40.15243316229778	0	0	0	0	-26.772202690088704	29.795122419464825	0	0	0	0	0	0
waarop/pp	0	0	-33.30442171677767	-21.571265473673918	0	0	-34.59068488105453	-4.612206504800451	0	0	0	0	0	0	7.957411933088247	7.0377137160672865
waarschuw/verb	0	0	-2.719431237558307	29.913061721584196	-4.06052044996683	1.7524369326565583	4.014964917848777	-12.797983954569602	-0.5520619755480498	0.29452015381678537	-8.757480470361786	-17.896736068176317	3.083871344080088	-3.4457694681943813	-10.787481224209897	-19.66899172518678
waartussen/pp	0	0	12.47292775608897	-6.909680045938598	0	0	24.987325397639736	-9.075937545872865	0	0	0	0	0	0	38.569632682063634	-10.625726849550498
wacht/verb	0	0	25.153936780598627	-24.094468959495455	-10.09267835312361	-13.519128654857386	-32.006189600281445	12.559152149052702	2.5587358294810523	-5.542887577760818	-14.922562198558142	-8.110859607981514	-1.9438282749522486	0.8299405285549587	20.49061122467135	22.58414337021982
want/comp	0	0	-4.3514493682342525	-34.54867500180658	0	0	-27.398050064229107	7.5940422029511	0	0	0	0	0	0	27.9464559206408	11.357659459097118
want/vg	0	0	-5.425936325289342	-32.258312210333195	0	0	-24.016301636626704	8.510795879663291	0	0	0	0	0	0	25.85763520448045	9.209039792694831
weer/adv	0	0	13.812846864530236	-17.858631814402354	-4.4065003169378025	-12.011106880381353	-11.830789911597494	26.917944676736155	-6.160926804649365	37.98174565621425	-11.601409813543064	-10.987940195942112	-1.3369026209774215	-0.32125604040096517	4.087330527376639	22.882108002761605
weet/verb	0	0	4.146054862960522	-41.780655573405234	0	0	0	0	-29.09600523033903	37.10800088913147	0	0	0	0	0	0
weinig/det	0	0	-16.751510196347507	-39.187295699000515	0	0	-15.937811590319777	-1.5914827879159168	0	0	0	0	0	0	2.3175673500530123	9.712479288206177
wel/tag	0	0	-4.447453919110972	-37.238876776261584	0	0	0	0	0	0	0	0	0	0	0	0
welk/det	0	0	-2.684076700632478	-42.31429707594697	0	0	0	0	0	0	0	0	0	0	0	0
werk/verb	0	0	2.5046914540523435	-45.66605848126024	0	0	0	0	-21.082227428196454	-0.7749784685002302	0	0	0	0	0	0
werk_toe/verb	0	0	30.29259799628928	-14.132951736404427	0	0	0	0	28.959739519558212	30.574814296867267	0	0	0	0	0	0
werp/verb	0	0	1.1263341287457058	-12.634759206631424	0	0	0	0	0	0	0	0	0	0	0	0
wet/noun	0	0	6.715230167342058	24.002039511982236	0	0	0	0	-10.358917565875904	-29.037942987685586	0	0	0	0	0	0
wijs/verb	0	0	-4.409029264491977	31.133618272969937	0	0	0	0	-1.738673720627702	1.155255460488839	0	0	0	0	0	0
wil/verb	0	0	5.806095250046128	-36.45287444245952	0	0	0	0	-22.843720167820393	17.958323276561675	0	0	0	0	0	0
winnaar/noun	0	0	29.74835288833985	20.94501932320279	0	0	0	0	41.374945503893066	34.38857090044489	0	0	0	0	0	0
wissel_uit/verb	0	0	-4.615188553758872	3.6261273326296597	0	0	0	0	0	0	0	0	0	0	0	0
woordvoerster/noun	0	0	-5.5515631231809035	44.37998199930807	0	0	0	0	-16.695000922238222	-50.00464783071251	0	0	0	0	0	0
word/verb	0	0	2.381574049691447	-25.43253307010307	0	0	0	0	-22.516187308952414	15.970443782413119	0	0	0	0	0	0
zak_weg/verb	0	0	38.0729667439186	12.898003747089653	0	0	0	0	37.9337823484453	7.131818372686414	0	0	0	0	-17.12066824673602	26.653063101811792
zal/verb	0	0	7.938300925796435	-34.10316118468132	0	0	0	0	-21.167533902515984	17.627767587953713	0	0	0	0	0	0
zanger/noun	0	0	-24.90101971949238	13.314460798226584	0	0	25.071601258497495	2.8052366149720878	9.883005366940116	40.97430382882155	21.06214368841505	-1.4062762808506684	0	0	9.018893951067378	-19.1593595284236
zeg/verb	0	0	-8.469999261214502	31.975745877046567	-5.570052591117472	4.510406939352987	3.4950384193971415	-16.408444214903508	-4.923057469978802	1.5737541271500741	-0.5284339298818008	-15.07919756247847	3.413499651805346	-3.471116396746844	-9.465969449002358	-23.422253948042844
zeker/adj	0	0	-9.85477395162791	-34.479238042751184	0	0	0	0	-15.970056444486275	26.34269103268515	0	0	0	0	18.316569596904735	17.152453085835294
zelf/adv	0	0	1.981957703839246	-38.708494827054935	0	0	0	0	-24.932653291576273	26.44499003815174	0	0	0	0	0	0
zelfs/adv	0	0	-11.491484083708073	-21.105156956275337	0	0	0	0	-21.306983171299365	33.58790138786237	0	0	0	0	0	0
zet/verb	0	0	23.28094809281665	-28.97623732788712	0	0	0	0	-19.80257849062835	46.04721035312609	0	0	0	0	0	0
zich/pron	0	0	-5.89211090644549	-22.557886852994887	0	0	0	0	0	0	0	0	0	0	0	0
zie/verb	0	0	4.697155942174328	-39.94112005378794	-0.8903273460681581	-9.693905077147969	-30.101521938121444	7.898224492718647	-31.82742091078425	38.88967047073285	-7.743127308913933	-3.2037344787029958	-1.6126317330367574	-3.7982956682358964	28.05465407823556	0.11678478389755884
zie_tegemoet/verb	0	0	-8.505785819046798	19.038754834084454	-1.0761476597684427	-13.681376579181167	-5.669721435748605	22.760171771051905	26.489059118350898	28.590838848833997	-10.968013206646551	0.7381008389240239	1.8310675315488878	6.754664632706521	10.644546383003343	30.172218909823023
zie_uit/verb	0	0	-26.225569570419157	-34.96362601751923	2.2268187591579727	-11.907738025282748	-32.14456500930696	19.038393351646672	0.4253620643007751	30.264100773453812	-10.723075050046559	-5.746105144273298	-3.615989137385581	1.0685668785446105	37.9052701044663	15.681842225390549
zijn/det	0	0	-4.717117610211671	0.59643358917271	0	0	0	0	0	0	0	0	0	0	0	0
zit/verb	0	0	20.492464771617705	-30.509672546912494	0	0	0	0	-41.967440196245896	31.222287429734912	0	0	0	0	0	0
zoals/comp	0	0	-9.969613841195393	-24.26636837742291	0	0	0	0	0	0	0	0	0	0	0	0
zodat/comp	0	0	11.674957263818747	-29.663816268779982	0	0	0	0	0	0	0	0	0	0	0	0
zoek_af/verb	0	0	-1.6526582621880301	0.5475841935193415	0	0	0	0	-40.53018588348697	28.30747770098884	0	0	0	0	0	0
zonder/prep	0	0	-36.45578766719108	-15.050363192359082	0	0	0	0	0	0	0	0	0	0	0	0
zorg/verb	0	0	-28.815681457539295	-14.107367718243829	0	0	0	0	-1.2032643815784279	-4.895025544940265	0	0	0	0	0	0
zwaai/verb	0	0	2.569090307911213	-15.34031612416498	0	0	0	0	-27.12186387099008	48.517528538483525	0	0	0	0	9.033972341874465	4.058414980133548
één/pron	0	0	-10.404160784233937	5.372999678161349	0	0	22.078278112691436	6.242275939534501	0	0	0	0	0	0	19.681604931105745	-18.514681055296816
2003/noun	0	0	0	0	-6.773674151601803	-2.792036536833616	3.6066097429383084	22.515488901063076	52.924910089167355	-22.59352789460774	-16.766420861551676	5.067969927179978	-1.0453696095641456	8.24656881222225	-11.728469730236874	24.956973963519097
Pakistaans/adj	0	0	0	0	10.611245556628077	4.747559373009974	15.858824742281298	-2.3663876624966402	-21.80625557356782	-35.40930883431246	4.049197429095949	21.37082320683389	0.5024601531981778	-10.601718509786178	-20.828232390222734	-1.7298884728917767
Turks/adj	0	0	0	0	10.323843399409245	5.666997699213358	15.520619999567879	-1.6432530137881889	-19.75323932649775	-34.2265251752358	4.754876846544044	20.438706338463483	3.4404049738567695	3.2119086744150236	-21.697717223914587	-1.598929521733022
diep/adj	0	0	0	0	-3.3339525118028384	10.300459691331648	-17.010893293967367	-11.050355893968153	-6.01869012336503	48.60569177260521	16.292693535003657	7.032416446667296	0.9062802997003551	-1.3924012014505796	11.22238309099329	15.686887024564149
direct/adj	0	0	0	0	11.523099768461051	0.5251445557661826	-18.05588147754085	-2.594390885614932	-31.734756320746815	7.170676722829212	5.649872646054439	2.1203485424010453	1.1253452267202517	3.6483921703694966	3.313840768913087	-4.045889654152478
firma/noun	0	0	0	0	16.360565325647595	0.5271904693616323	21.28741151489983	-25.966804796171257	-4.577304440563584	-47.07961585707591	-0.45964007276247604	-23.17390908215096	4.484725715827158	-0.4536320441199255	-19.79339311582164	-31.95084734855824
generatie/noun	0	0	0	0	10.233026085939409	10.334202915575254	25.010421154629135	10.45448691891444	-21.979724738780032	-20.705185539444287	25.178442850140954	5.295211857519238	-4.9744042409399105	-1.771374935826084	23.709833627698895	-17.993816767920126
jas_DIM/noun	0	0	0	0	1.561970629972816	13.873674554675327	-26.13425183378957	24.481806568742574	-49.01681961434957	34.58304134004593	22.835697932498498	-11.337283738254666	-9.328767740947786	-8.103766570466492	-33.77826946591499	19.58480194136609
kom/adj	0	0	0	0	-7.0723841289882206	-13.24068956768127	0.16559633646143865	25.740041410230862	46.90320951540756	-27.71714844782581	-22.98021318614521	-0.30333333315765176	-0.350365086015619	5.3286930549985305	-10.17949458161638	30.909321625607458
kwalificatie_reeks/noun	0	0	0	0	-4.643663122456693	-14.673201770711287	5.7850346835776785	32.14832392760028	43.739578660939394	23.439462535396416	-21.098967996082067	-7.651462239162994	1.5246735109194414	13.68809145344274	-6.245141654856186	36.04791525044254
natie/noun	0	0	0	0	10.645592421912117	17.863728100057923	14.868834595184286	6.888381579238256	-3.949786680847833	-17.173874401681434	13.882330550012952	-8.201060097409204	-6.0496537410450335	-0.06525008363945485	-2.607129878221977	15.198487702748189
