_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-1.263713715089698	1.0398595053506248	NA	LEMMAREL1	NA	LEMMAREL	125	weight	NA	NA	FOC	nav	290	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.6860781393215492	0.3786220424165508	NA	LEMMAREL2	NA	LEMMAREL	279	no	NA	NA	5000	all	305	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.7833247647909556	0.36749972981391665	NA	LEMMAREL2	NA	LEMMAREL	279	no	NA	NA	5000	nav	305	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-1.4856636484842125	0.6965458553454457	NA	LEMMAREL2	NA	LEMMAREL	279	no	NA	NA	FOC	all	305	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-1.5274973638938796	0.740997266970531	NA	LEMMAREL2	NA	LEMMAREL	279	no	NA	NA	FOC	nav	305	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-1.3659923473210065	0.40279688903000904	NA	LEMMAREL2	NA	LEMMAREL	184	selection	NA	NA	5000	all	300	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-1.4880971202500737	0.3607100447099272	NA	LEMMAREL2	NA	LEMMAREL	184	selection	NA	NA	5000	nav	300	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-1.2465174752173782	0.695912429099459	NA	LEMMAREL2	NA	LEMMAREL	184	selection	NA	NA	FOC	all	300	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-1.2791127955050616	0.7598202819295139	NA	LEMMAREL2	NA	LEMMAREL	184	selection	NA	NA	FOC	nav	300	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-1.285823880757572	0.7427712591450584	NA	LEMMAREL2	NA	LEMMAREL	184	weight	NA	NA	5000	all	300	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-1.4320242554632323	0.7613347829875753	NA	LEMMAREL2	NA	LEMMAREL	184	weight	NA	NA	5000	nav	300	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-1.0810484466045258	1.05218164957467	NA	LEMMAREL2	NA	LEMMAREL	184	weight	NA	NA	FOC	all	300	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-1.1428099949759023	1.1351438646349303	NA	LEMMAREL2	NA	LEMMAREL	184	weight	NA	NA	FOC	nav	300	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	-1.496714644865489	0.39452128418096893	NA	LEMMAREL3	NA	LEMMAREL	383	no	NA	NA	5000	all	305	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
