_id	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall.x	heet.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall.y	heet.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.x	heet.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.y	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.y
pasta/noun	-19.28580187247759	-1.97858151527798	0.6370606644893874	5.807157770018164	-9.27589906892594	11.738157755888402	-22.134887417884674	3.6718716865543866	28.130485949485738	-0.25386234823941817	-40.759204429121034	-1.3031914740203914	-27.175674874276112	-0.36930865442350197	-16.591124930597854	-15.160272995813939
patat/noun	-23.976129789890265	-3.883746718089341	0.1596676373853268	6.29794298157976	-10.23114629348942	14.977852573348093	-26.464550269665523	3.495654643571791	-20.698052258142116	-10.033992842888013	-38.569287378575915	-6.282937353679113	14.33043543284803	-3.91887361286744	-18.26885055114023	-11.425595370370068
patrouilleer/verb	10.36844934533833	7.621805826924141	0	0	0	0	6.076472199346858	-18.976723829873826	0	0	51.126823801506234	-13.14725663506879	0.6985230992755054	-11.540172082949287	6.044716705587976	22.394075752246998
peper/noun	-18.69923378895918	-5.448505516204349	-0.4578761600195535	5.384037959113266	-10.420793865912248	9.20635672969566	-19.926707017655588	6.386050662749982	24.924626525998836	1.4763297347465019	-42.41249155724578	1.8560852163627581	-27.187185678704502	3.991299211842473	-13.185906838385158	-17.739943662242368
pers/verb	-5.964070573492867	5.240565148506514	0	0	-5.916432708072171	9.902591171069188	-10.077166826852666	2.6433645732871254	-8.24209545819071	-15.155683369577197	-30.818009755487783	9.185007994317665	-2.095307037229266	-17.28406191454213	1.3078258480429121	-7.548807929336612
plaag/noun	23.48230888918591	-1.287016631366405	0	0	8.353592062794407	-10.886926635168926	25.48522466642962	13.661124601755295	7.291875526184676	12.572896718530325	2.1761119985569253	17.68560709627275	-2.714229910973839	-14.018733721330882	5.7163760647817305	35.13258657300735
plaat/noun	-6.766146468531996	9.933193470317457	2.333947384932881	-0.18384237754396426	1.7514936389735323	10.531165789787092	9.329277795552755	4.086370375868495	-13.723875000249883	15.735844535621458	-12.189663845071196	-30.495456089225957	-1.1714555590717881	-24.030436142811133	-21.124787987701055	15.788025475970903
porie/noun	-4.229096618831047	7.055944539865368	0	0	0	0	-7.436329227430133	-1.5143416384722888	0	0	-25.13986388949561	21.574028100333365	-15.495517400933169	-19.15882564074492	13.467060440552752	-12.887970569823219
proeve_rij/noun	-23.498228756816143	-6.339411963253739	0	0	-2.7296905203000534	18.817411867164545	-26.25874254985394	8.09814837580912	5.059957615055965	-25.01518553003529	-50.50016423384303	-1.0538204899023669	26.453220562975375	-16.23054151359203	-19.010673682524487	-8.110854076843042
rem/noun	-1.9328410340046311	-12.006774937234834	4.814226116536415	1.1241580840384209	6.036448004179888	2.2464015975199834	5.623552506170028	7.714389989061331	12.836059236174272	9.205700599982407	-11.175820126803469	13.871380939513461	-1.8534404187585067	29.329985970546947	26.661834884067456	-7.374649157008716
ren/verb	-4.021614810817315	-6.562405142160324	0	0	5.958876696500476	-0.9016305287417211	-0.1181848971780514	4.376152610919939	0.2151052357613403	19.686234006583952	-13.757614141698602	7.369044126555213	17.916174246262536	13.827617262342734	7.703925048970574	-14.437040665569613
ring/noun	-21.76619695519388	-12.365305398184724	0	0	0	0	-14.989851664012031	2.1282234200130605	0	0	-49.990444065466434	10.084635215706161	20.542143464308015	-3.8048500534213376	-5.842544027235831	-26.065518225594246
roer/verb	-16.984646896979005	-2.7647317910504787	0	0	0	0	0	0	0	0	0	0	0	0	-10.713407252497364	-15.859786766376319
rond/prep	-4.93631686936785	-17.521349369527016	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ronduit/adv	17.161160353444693	1.612388507452992	0	0	12.071486382648773	-13.434302864135182	19.524749113171815	-4.642376759933931	-5.522111664980926	13.724875897260475	4.708872931286379	30.151617559314392	-11.98231855176694	11.852560642902471	-10.925556850787618	10.58891748606379
rook/noun	-6.5303627173824514	-9.295639802996645	0	0	2.5495491269366606	3.8291821622243045	0.38295651774086237	10.435762084194067	5.184213696797857	-7.556542157467713	-18.66431814036257	13.842747403135707	18.177734842673374	-4.852368122565918	19.677080377578285	-4.901231184072098
room/noun	-18.34462302190806	-2.959540816631479	0	0	0	0	-20.1345159905402	3.68742454529042	0	0	-43.144751739077506	-0.7052293979583316	-28.38732561165815	3.9843160131461226	-13.513282798166221	-14.942339946950634
rooster/verb	-15.789665206597737	-7.207104036082527	0	0	-10.240858284450079	5.644114766337799	-17.138273862854273	11.801329328523451	25.571196086744123	-7.107969223641605	-41.81632635046456	7.332995110471187	-22.402981583143134	14.016502146338592	-7.690576548874282	-20.094706831987814
rust/verb	-1.9125726334339548	4.082120411516314	0	0	0	0	-10.063551883350067	12.343654993354734	0	0	-15.242662532034538	3.688955754896794	5.983099223337399	28.799904249949112	-2.7122443512587866	-11.302816158969035
saai/adj	18.80129669833026	1.687369498832872	0	0	0	0	17.68388609147628	-5.050669110722781	0	0	3.7349016915149695	28.47137444316245	-2.49266107017377	5.754175456818728	-10.386607973629674	12.359475938727776
schenk_in/verb	-22.341236471872925	3.585482941624952	0	0	-5.19949536001819	16.116913567425158	-26.540352544952807	-4.57113526070879	12.509204052861651	17.1364655955511	-44.91491235628067	-12.551342255110924	5.223986691520617	-25.096189347538807	-23.496652888826986	-5.141531388240529
schep/verb	-14.496522400546196	-3.3169271552675985	0	0	0	0	0	0	0	0	0	0	0	0	-9.113466351197372	-16.444921135695566
schoon/adj	-8.335978546424142	-2.184375417107545	0	0	-3.002065923208717	6.781873214692244	-7.370378550173955	2.959702613908167	2.2966128466399853	-4.811654628921152	-27.92833869130931	8.108414170341455	-7.550064685571403	-0.3124683572640771	2.487263908583926	-5.482372173673306
schuif/verb	-11.886490193513632	-12.560621262109555	0	0	0	0	-13.463272609022829	-8.070547376956606	0	0	-39.73080049572937	18.00115206528571	11.262792759342608	10.963845855487962	3.9729880075540454	-15.660507479631438
schuif_door/verb	-13.44848371430548	-15.378214110299842	0	0	-13.199081153611736	-1.218527780809294	-14.81061713720324	-11.933354338301758	7.100669301999349	9.792801433140667	-42.811458515854085	20.491794281736226	13.09235242029817	12.35471832113646	23.727006929391028	-18.63810393664114
schuif_uit/verb	-12.104314724177609	-14.416768254813137	0	0	0	0	-15.65014462355995	-11.575935775970994	0	0	-41.89326302542008	19.939019026424933	29.34049147989778	-5.5397665752924805	22.811324790382454	-18.561928650348353
sector/noun	3.4089214019359506	-15.090703470423632	-0.882254601971833	-8.654205446070572	1.320035042364428	-14.981698047808026	16.144083997818825	12.126547029779388	-11.34474731493241	-9.849487246754125	31.17335434677722	-0.9687767155033573	9.473515601159045	3.5377681683113815	-2.8495812689735103	14.502624168576798
seks/noun	2.36042871997538	17.020763560581884	0	0	0	0	15.37217259609664	5.402299649232298	0	0	-19.6927067525095	-35.86518467013047	-11.374186153033113	6.687458028431731	-18.823602936964257	12.129511735347021
serveer/verb	-21.017054572422754	-3.324942684884932	0	0	0	0	0	0	0	0	0	0	0	0	-15.92385005402659	-14.066597397304273
slik/verb	12.148673366622388	-7.199715771894626	0	0	-0.4221199367567066	15.256162898457863	12.218620530735084	-15.792160997201032	-15.722206550423945	2.9146208338933213	1.5384012921859758	20.67096657664456	10.716753315827894	14.390355678051634	-20.26426383254909	-1.9306625295954778
slot/noun	-10.141205579633452	1.3859711462426394	0	0	0	0	15.44079835020815	-2.8758016045127577	0	0	-29.36086779595058	19.79618717698166	7.999240344609439	1.7888083995572726	-1.968115831245344	-13.703143045359132
slotminuut/noun	14.271228463278725	-15.499634237173142	-4.656566148112492	-5.183422248676615	12.429757745206196	-2.828547970478871	12.933623835448444	-4.509349311289949	-16.795060648289883	-4.584170510145609	36.2152543687406	-24.80582519861265	7.467022240096098	24.88049544823146	18.128687405256006	24.689613037844087
smeed/verb	0.2273301769816725	17.203666535089067	0	0	11.76514370063553	2.836699893337594	8.583927566645484	6.716331100984082	4.567791833818243	4.493236972076223	-31.05763120618496	25.050472175834372	-6.311642871717087	-16.28203755406388	20.45375796259224	-11.637400831764413
smelt/adj	3.0530074864349594	1.3172359378061618	-2.401206120757852	0.2502030942900493	-0.2608331539885794	-4.1808880618056135	-4.976917016216152	-7.428059918263098	-0.2793589701273491	-10.220908624628771	-20.699861354514677	25.641572582490397	-11.96502272287913	-8.370418295784201	4.737071128951998	1.8626241285537293
snackbar/noun	-25.152670552520373	-4.083480988217824	0	0	-10.462518241171834	15.853996842392446	-27.348708131828662	3.2056100934005003	13.074301139742813	-5.673689160902846	-37.84729062751992	-7.039678894901576	22.828533955841902	-11.963492251060945	-18.595972441944088	-10.69056603635543
soap/noun	-0.15399787703346676	27.187855276461597	0	0	18.122948403249342	-2.430130640971866	22.737881151518152	9.554381577273523	2.5892725837991213	19.922465107327326	-18.151718453319916	-36.81473556147814	-11.44215470060195	4.825239270809412	-17.22575646679913	10.257804963654996
soep/noun	-20.012737090531417	-1.217344839781669	1.026620869400014	5.989501038681328	-8.71750438870685	13.214208782628784	-22.338252777335093	1.4921397246778034	-22.512263989598942	6.584829029421841	-41.49460473406543	-5.025768634190277	-15.324673526216788	11.268957621162	-15.519822521834058	-12.06850053684866
sojasaus/noun	-19.789802689547816	-6.4609802903659945	0	0	-13.202167100881164	11.132331355857989	-19.40059140673695	-3.000176421647674	26.160637785111323	1.8358903228312597	-50.31750583499651	-5.109220015273363	-27.364708827908792	6.230982165126163	-19.65418019420069	-19.419530727032477
soms/adv	18.042950488401228	0.8069808163932778	0	0	0	0	18.54942825071655	-5.459905124117272	0	0	5.695377813074374	28.29956607208781	-7.425191427732232	16.05846879201175	-9.881332189326322	11.56085433137528
speel_af/verb	4.949948721679313	19.74515784467241	0	0	10.786343317944285	-0.24755876860326606	15.613993748488141	7.195456855197193	7.84711343683475	1.5765196676662743	-15.22845660615719	-34.30836583183507	6.541838350829605	-17.41229249834259	18.65909176785152	12.52256914409727
spoel_af/verb	-16.804287151726726	-0.7044680352933191	0	0	-12.857226807035468	9.435884604452628	-25.39276651099843	11.299273608532943	26.83766037906797	-6.1244608185647085	-45.313531124019306	-0.9825986109061183	-27.621339350877744	14.72505932827012	-19.37217883139766	-24.885580450280287
spoel_door/verb	-11.201476491334619	-3.4255170616643316	0	0	-16.742660406122308	11.40703577066574	-28.7679476042282	-3.011739963012607	11.576298928804956	-14.312721063405325	-45.91280207950258	-9.181960950457729	25.75358698847338	-3.52717711692911	-23.33398321611037	-2.6646939747377454
spotje/noun	-0.17044612607412313	27.304381377183265	5.371809822577038	3.7483538108272563	18.147954892028164	-2.538428661510868	22.836294657092303	9.64315937078396	18.578257174612588	3.892215463615388	-18.089518959269178	-37.69256850574257	19.9621338565012	5.916477846306515	-17.04212538800017	10.01034139374343
spuit/verb	-9.52616616044435	-3.7245986007374614	0	0	0	0	0	0	0	0	0	0	0	0	3.382976567869405	-7.481637331479187
spuw/verb	-7.668560053345818	-7.157001828673866	0	0	1.5425676632639937	4.703498403255022	-1.5713636075996107	7.63938031391035	-7.134646672056168	25.431287802337998	-22.142824874494206	12.67455607526855	26.86747911343134	10.2266253234044	15.404704588149631	-7.94976123638391
sta/verb	-14.80711028298175	8.786627058124433	0	0	7.187617095229127	-2.726882108925035	-6.447643451673178	-4.76595823642441	-7.17125376265979	5.460415030728675	-34.54078993735166	18.79498210658213	4.375349331094982	10.82560576816196	6.482538492581992	-11.569608872861867
stand_DIM/noun	-23.986871012645853	0.8738400793803437	0.10215296489053492	8.06902817150595	-3.577843022287412	19.291333266730014	-17.646520936212628	-7.532492601220231	13.823512450070552	-15.573464816410077	-49.76919948171098	-9.721512517643902	-20.5583181579865	-1.6942945744764586	24.71955671468325	23.710878662795547
stilaan/adv	6.943287980154912	-0.28330907884285567	0	0	2.4113880450375	-8.342217543655186	2.2439323261907758	-9.886929586664932	-11.295372949558292	5.222045627849109	-13.941687476070985	28.181492205851246	4.803780368887345	17.168222683233566	5.9905868935268405	8.680768012170194
stook/verb	-9.964823567121622	-7.605963522764432	0	0	0.32885257416162955	5.92110806721568	-4.008989188602133	9.074547137940014	5.992609721879484	-1.372492587241382	-22.924394345682632	14.672042236137369	6.6693543634995756	-11.59623401940138	15.382370550419845	-5.923357925869776
stoom/adj	-14.493349764852928	3.322986521820652	5.898651936313145	-2.282290858614166	-0.1897526292913246	-19.159785870928083	-30.601885650015234	6.687732585595382	2.389556487285287	-15.003847664537465	-22.63924007443222	-36.495524985654086	-2.9575126949328734	-22.62874166317138	-21.01462378765265	10.215817258497449
stoom/noun	-8.278832048760316	-5.125023876393434	1.4674178451561266	2.1636976682359044	2.347946065300478	6.020889704674411	-2.3737979912003446	9.401382804323912	-13.419891448277353	4.140554423460838	-20.675385296976405	15.978614083351971	-19.188622356509278	-10.321192552415559	12.92579366364539	-4.470057965139284
strand/noun	9.266654120737874	13.225900965853606	-3.865998616695145	-1.029140322903655	-6.563133027645916	-9.12165784295709	4.252559173257655	-17.97922786501599	1.0438849240095194	-6.719279797121797	-23.591140746309726	35.94603409988639	-11.237159258452547	-2.590123620388427	14.305433878288346	13.31148637685071
strijkijzer/noun	-9.577223189102526	11.107040129218955	1.731763146830354	0.4964326355135513	1.0291167111522943	9.208401240932579	7.036097589092066	4.482356842303699	17.66092086795674	-3.606142645674489	-18.577945990023444	-28.625301281679167	19.69296315151583	-25.147293415739686	11.240416307745383	-4.052435304685499
te/adv	14.889684325476452	-0.8330638729247319	-0.8074751764030575	-2.4399490763021636	13.544397994134835	-10.448738949554244	21.387689137637626	-11.165424004726699	-8.245462979142786	-0.7134863905430658	7.28234800129985	34.51556338088029	-2.7214957577523817	20.63106768672091	-3.262869532356493	8.312671218179855
team_manager/noun	10.01112947378317	-25.112963195183422	0	0	0	0	20.624062681482187	17.702837706246928	0	0	45.681024176002694	-37.433251886198654	15.018718183051108	16.75826026423844	-7.968822466489926	29.8738683141463
technologie_sector/noun	2.5225404196210732	-14.782539565068921	0	0	0	0	7.073050311217962	-2.738713248207413	0	0	32.00123398779446	-0.3702919144722696	-18.33118140372425	-10.22041366319749	26.40505646369241	0.39998534016917797
tegemoet/part	15.169122702887039	9.394394669690259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
telecom/prefix	3.5781672770028865	-15.90947730798351	0	0	0	0	0	0	-9.214622243405318	-23.662756597587563	30.306566045510866	-2.4285733952261617	0	0	0	0
telkens/adv	7.586698807255204	-4.431126542059322	0	0	0	0	0	0	0	0	0	0	0	0	-0.06450956397868375	-9.690850252780521
teruggave/noun	4.553251721498983	23.20390449792415	0	0	17.664480097117405	2.940872172345593	14.603822969086407	20.401350646103836	18.10109241084828	-9.681585957482815	13.365571007573575	-45.13029591926853	-7.888391536939376	-30.09248055647971	-10.386410507771153	31.3490086518186
terwijl/comp	3.8341649864208813	-6.92683360011092	0	0	0	0	0	0	-10.307130358504288	-2.9748608488515247	-22.236906148132466	5.666601883386755	0	0	0	0
thee/noun	-20.617305400708887	2.8199153492923514	1.8844628780795574	7.049305408486751	-4.390231506875404	14.746891843765395	-24.930888591185802	-2.80559635355757	-21.037324494622514	4.668346520783226	-43.21588523576818	-11.471744233689417	-1.8444549016272973	0.33719124447577925	-22.445407362864035	-6.8359319637469165
tijdens/prep	12.961922401781326	16.864374213834807	0	0	0	0	0	0	5.963398426925698	0.5800030237977487	11.793216029113655	-22.547361746980364	0	0	0	0
toe/part	-20.986159945575334	-8.024348614714583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
toegepast/adj	9.078527766280578	-24.571395662566484	0	0	5.873000792511849	-20.035011017382583	19.691291277512743	3.2611676741474946	16.389492324194354	-8.280124298494394	-21.0817226390815	-24.833495913390394	-5.980767124214259	-29.072299668822698	-15.215382783107104	13.693367751761544
toen/comp	5.909577687479986	-7.482594367590867	0	0	0	0	0	0	9.721068484256152	-0.17509991835064154	10.305307340703335	-16.829530522382335	0	0	0	0
toevoer/noun	-9.329395598776452	-9.249778192942786	0	0	-1.9852795361936297	5.4120764321200445	-5.29878128053027	10.793435505491619	5.6617603542074155	-13.959122968979328	-20.453052474828645	18.632790845574675	19.124060968190975	-16.990827183393655	14.73943379274081	-3.914414601195559
traan/noun	10.911222023440567	-11.990325783693667	-4.491389104769507	-7.269402052819353	7.459249185630689	-14.058834600391247	27.820013364762506	-0.913937576915206	0.696188105120752	15.947315926700874	17.935149406887284	44.93111541779772	-2.218680058368988	9.684416688280479	29.118985121105464	7.67046704599925
trend/noun	4.611692250248186	-14.387387474733485	-0.8148211825636432	-8.654083678587384	-4.556887659918878	-14.292967931818607	15.114364959029341	10.93027604404204	6.472584983706654	5.12302966862554	28.118933035765444	8.391540472268185	13.876443551659893	3.6940236507098025	0.9901415281850344	15.217672381073985
ui/noun	-17.810851277404545	-4.79932671059526	0	0	-11.20819617188805	8.079292522111162	-18.779982410374433	7.744116008337349	25.9940455720837	0.768171531803274	-42.87953899015217	4.3338254691727744	-26.02834335785372	2.7917958349248457	-11.617936452744882	-19.514606715810395
uit/prep	-1.9895338336787922	-7.209815484749323	0	0	0	0	0	0	9.914720554767872	-5.738137946921479	0.6644668440954058	-12.815142793068096	0	0	0	0
uitschakeling/noun	13.509871204959055	5.606217200784358	0	0	0	0	0	0	0	0	0	0	0	0	-28.02269783347832	3.856535533450574
vaak/adj	19.602041400795994	0.15958007181246206	0	0	9.648527407960136	-8.01533656302082	17.309725357008027	-7.057484290928598	-2.1600048637649536	13.19363968280043	6.960559085572162	27.084345899345998	-7.847754091986929	14.867231904886724	-8.255642059048265	13.063887187674451
vakantie/noun	8.660932087551732	12.47215016162161	-5.369644297395403	-0.8030376713905564	-7.692404780040948	-10.092568890400266	5.571376407914895	-17.47761842231473	0.45101972747303554	-5.819225465239861	38.571400503881634	-10.401442631202585	-9.917420801369673	-1.6992304050039504	7.2259645296655	21.719842176036323
vakbond/noun	8.572590192588853	-17.431171565532917	0	0	0	0	18.019660125482687	16.647010621163982	0	0	25.11778014958705	-36.79577934986358	10.852290442236251	7.3113002524831625	-6.219621429238634	28.1031928688118
verdeler/noun	-13.501821926712147	-18.02404766573607	0	0	-12.69468016747544	-0.06090626761629423	-17.39346531812735	-14.31667342741031	-5.023012145205286	-11.650905594801037	-12.765632504060916	-25.003754080842764	-19.29840118820183	-6.403795257623121	23.1562485743233	-21.166188277301274
verlangen/noun	25.28158888508423	5.545007113436623	-3.231935939271578	-7.012208484492677	10.39919476602555	-16.765950857032816	24.386648014173957	4.934514577410751	2.3669919822643486	16.458390842521343	-26.911896042952815	-26.765859898412554	-10.012292999645261	-11.780859981342731	26.53895200338795	14.129412396218642
verschrikkelijk/adj	20.67063347429779	-2.6708045784474	1.2795645142447163	-6.973624843205302	9.519518114403006	-12.464197044892904	19.59270583861771	-14.659973762531859	11.94676337862318	-2.9387009319740534	12.338328408785962	35.18444672266985	-8.554419839743758	4.447410054170243	-8.009498734000129	5.896029813130895
verschrompel/verb	5.847284784390119	25.101293029257143	0	0	-7.08099001625449	-0.2100907295921261	13.94800870395223	22.42460385875174	-4.735473278776458	-6.522050137070411	11.006490208356174	-46.233539672529744	8.784229192903869	-4.221292489000048	-10.372817040007527	33.29108425504663
verslag/noun	21.184924031497616	14.130676804005097	4.133210725951322	-4.479171527199571	0	0	18.173524104373197	-0.7064972446249542	0	0	40.26070607551089	5.611574544367789	-21.936554500024236	-14.854968573823852	-9.268886962287434	19.90722449367821
vervlieg/verb	9.952015446183513	-8.944002562653623	0	0	6.913598789882658	-5.9750479750250785	9.003729076248414	-5.450504373523168	-16.033969559178196	9.317422609559564	17.202916949781994	5.653476575603902	-11.558067548455465	17.84239285612728	12.840641593299383	-1.2780289979973165
verwarm/verb	-14.560400680539205	-5.406661387236053	0	0	-6.005212886771817	6.449791029856681	-12.652698499964469	5.515101711907187	24.617908631663056	-8.267646510793568	-36.09071486566315	8.975915137187727	-20.60160975399609	14.018048879218425	-5.523030286387896	-12.201567602111902
verwarmd/adj	-3.2594632050852725	2.146007778669343	0	0	-4.828465343794092	6.189015903622416	-11.374857617433342	5.2669296247516115	-0.8534119091407547	-15.598881954637735	-34.94973772482972	9.810750923057354	18.332613397737976	-11.961783676753557	-5.744396395811576	-10.15747256934478
vet/noun	-16.42053231343526	-4.898548403020686	0.019712592884786852	4.791133410196789	-8.166984049597044	8.149744813642274	-16.25173847409122	7.458961109073232	-10.751636039821436	18.86965696912462	-39.32431454781065	4.343808728896568	21.12442701982955	18.59647332666479	-8.189754639647887	-14.921051334632711
vinger/noun	-21.942837992535704	-14.397621186754368	0	0	7.410728166467509	10.445507223104094	1.1193351559653613	0.400844436228185	-0.1313711717790722	18.22911526683401	-9.181192173858186	2.296102944170158	16.517057879764764	13.479665933006503	7.225060691474332	-21.029115382121834
vlam/adj	4.148335659146612	-1.5269672728423611	-3.4399383126272918	0.518719920260924	2.7063897790850877	-5.667276710824477	1.7460615329420466	-6.319954554104879	1.7407591237137703	5.261447151054753	-19.075839101146293	5.309723866966249	24.34593900637189	5.576078099215184	17.201855344668367	2.463333885887138
vlek/noun	-4.843350518921629	7.624557425907019	3.7422450831541982	6.063315708926635	-1.9430327978607347	10.320667754767358	-9.661821080084646	-2.718921433657839	-3.514160285722826	-13.716488020722702	-33.00895265576918	7.459556001999266	-3.6711303733690905	-19.350014404570143	15.72264894342176	-15.159104694900515
vochtig/adj	2.6147986542668704	3.4085076561915573	0	0	-1.9171890349572023	-6.907606194900696	-1.966708876741813	-10.6539858693472	1.7560401394354965	-10.401186627462787	-18.307999620723127	29.253825558311984	-14.271017136649025	-12.152838105513895	7.23026742644659	5.567343431895393
voel/verb	14.086887162136145	-9.917178829304625	0	0	7.99506165683943	-8.978564352017443	26.17169286170491	-5.8191760555953	-3.1059075866930153	8.22516760757615	13.270473563306343	22.71464571032384	-1.478141467602225	15.355731454588307	-1.6376048616051928	4.338995589974947
voel_aan/verb	5.73900177695607	0.8751941734611308	0	0	0.7435649622555062	-8.264804857767334	0.02425653240728887	-11.345129548105605	-7.3706963952656555	17.268051358095658	-14.272243028455762	30.253412810090015	17.365104305808956	9.946457898329992	8.10017738007719	6.921049031911935
voet/noun	-2.2896715320358427	-0.1615261440295412	0	0	1.796402937136844	-4.340052015551836	-0.9812317710549305	1.5203986675909893	-10.198356683084665	8.7914643968807	-16.693401153390266	1.6123617819400073	6.038498102355395	20.041853181356114	9.787039919219852	-20.92468540159537
vol/adj	-3.51618804142496	-2.3961985877074468	0	0	-5.81115369783949	0.2081467028545284	-9.173221076918999	4.172445770396887	-6.99935981707524	7.787932314801794	-26.396045575860313	5.493949960762418	2.8534081615714926	9.474038930667684	4.2326873157031155	-4.9921536936388735
vonk/noun	-4.950801727945427	-9.02507485363848	0	0	5.058419268970943	4.221729188808665	-1.2575858718294888	13.468353110423744	7.802618158364521	2.907094826649826	-16.37077152314046	17.972554993132412	7.167288216615682	-18.84395934318127	17.6847712334528	-1.8840760307839919
voorafgaand/adj	13.251932081751063	17.34254626790045	0	0	-10.424744237912888	-12.854009321728064	18.082723688923334	-0.45818369015104876	-7.036777802070231	24.911764393481665	12.406527618884052	-23.554384710688485	26.2758107590465	10.018933170355487	-9.17473358518201	19.936093556367606
voorjaar/noun	14.0864529492608	11.383611709164141	0	0	-6.069075914016161	-13.131953953292236	5.677132486673607	-14.011986577636668	10.581222236225402	1.49338374784639	23.176586447932774	-11.710587158212885	10.208050811104018	-16.106316633167324	4.3309574505477455	17.127532483953157
voorspel/verb	13.509378621917007	12.659427273275167	0	0	-4.371528428565905	-12.897606835992576	3.804202411315658	-12.040404999606793	2.8418992645741192	5.084716058549037	22.370099997188532	-8.785005396101665	9.731042084291076	5.34573957098913	3.130489180717103	14.557446338951914
voorwerp/noun	-9.498328159838795	10.193701806717382	1.1551410709082728	-0.28410655737484614	4.904330210873727	11.778666825033865	5.68441586434751	3.7803359963785788	-6.700467025701917	-12.424128808453471	-18.338302803381577	-25.9767913604744	0.5598488990976291	-7.452850847818796	14.651037245255484	-21.49021659973531
vorm/verb	-6.568543018643471	18.74518396693639	0	0	10.90934201600523	3.542862275840311	5.402819871751415	16.232074171966186	-2.910948845438895	11.914081115876119	1.2435904555409065	-9.444149262217293	-8.026624215690878	11.001289167222765	19.91494815122125	-0.25861668104734764
vuur/noun	-11.683771346751163	-6.195351671296559	-0.8121931641853417	3.4239645663452	-8.107909304840515	5.735291436522413	-13.157009558461272	8.632445000187323	5.845453305396453	-9.021975948177698	-38.72461730605991	8.5629979734317	19.116313158401063	-5.773713951063512	-5.061030494657579	-17.0407366079781
waardoor/pp	-1.0402618373324954	-3.531310797022689	0	0	0	0	0	0	-11.314414688717838	-1.7286294180030386	-4.912347378021972	12.36371740623386	0	0	0	0
waarin/pp	-2.824818808652551	14.47660861562249	0	0	0	0	0	0	0.2529503703600518	8.919849720160565	-2.061496840306287	-11.118923355493148	0	0	0	0
wanneer/comp	6.24540371831916	-6.338920860568311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
want/comp	19.30604663611	-6.947816880564179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
want/vg	17.811649725243605	-6.090048334736662	0	0	0	0	0	0	0	0	18.46466940778584	29.17199143486593	0	0	0	0
warm/adj	1.0389694025465999	2.61465835224118	-1.1883497009246236	0.13639628223589836	-1.876533253712911	-4.599952249971383	-3.0304581703092643	-9.293519256081956	-15.440943919045392	-8.482329213315815	-19.655641646821365	27.806109290474463	-7.700895063386504	-3.3523864575853435	5.670082237686312	4.116544974212443
wat/adv	13.905137091722654	-0.6554784283649032	-0.3879433285187033	-2.196724046023318	14.141176261987043	-9.946099583663685	20.271431380134278	-11.481879220673664	-4.747525251265284	3.2575165326077995	5.150163892430501	33.593728561049346	-6.077787289811573	20.487926029288772	-2.292207086596513	7.705156128002166
water/noun	-9.352227845606565	-2.2858770138956612	1.530261823437425	3.6272286856044995	-2.997407139827872	7.933767325070804	-7.969943961592766	3.866139817453233	-12.914540200437509	-10.88944911900445	-28.95599082573582	6.798074724749588	-3.301804076970687	-2.6663947771555248	3.2354709295071076	-6.23619328752051
weekeinde/noun	9.264486259861703	11.377321434631885	0	0	0	0	0	0	0	0	0	0	0	0	9.324166430298668	19.365059707433346
ween/verb	11.205723304341657	-11.928288293992766	0	0	7.721646619702555	-13.866753694634415	27.927896526997326	-1.066637925893938	1.4846991916910994	-12.995792398600384	18.06066413399189	44.54208175980924	-14.054379453460923	-15.42184316264905	29.290863839265995	7.603644042149486
weer/adv	8.983213313587747	-7.579517485990854	0	0	8.21944067249402	-4.295526637562744	9.14258966848925	-7.501817244018669	-7.64688390092004	4.4731703647039875	19.123777921693925	7.0879341070686674	2.9448471004774244	17.3887430535778	-2.6759918610265294	18.990569279294252
