_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
herstructureren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	394	all	3_3	1	weight	NA	NA	FOC	394	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	394	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	394	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	394	all	3_3	1	selection	NA	NA	FOC	201	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	394	all	3_3	1	selection	NA	NA	FOC	394	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	464	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	464	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	464	all	3_3	1	no	NA	NA	FOC	228	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	464	all	3_3	1	no	NA	NA	FOC	464	all	4_4	NA	240	herstructureren
herstructureren.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	258	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	217	herstructureren
herstructureren.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	258	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	217	herstructureren
herstructureren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	258	NA	NA	1	weight	NA	NA	FOC	139	nav	4_4	NA	217	herstructureren
herstructureren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	258	NA	NA	1	weight	NA	NA	FOC	258	all	4_4	NA	217	herstructureren
herstructureren.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	258	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	217	herstructureren
herstructureren.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	258	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	217	herstructureren
herstructureren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	258	NA	NA	1	selection	NA	NA	FOC	139	nav	4_4	NA	217	herstructureren
herstructureren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	258	NA	NA	1	selection	NA	NA	FOC	258	all	4_4	NA	217	herstructureren
herstructureren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	358	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	358	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	358	NA	NA	1	no	NA	NA	FOC	170	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	358	NA	NA	1	no	NA	NA	FOC	358	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	354	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	354	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	354	NA	NA	1	weight	NA	NA	FOC	193	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	354	NA	NA	1	weight	NA	NA	FOC	354	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	354	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	354	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	354	NA	NA	1	selection	NA	NA	FOC	193	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	354	NA	NA	1	selection	NA	NA	FOC	354	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	FOC	279	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	FOC	545	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	354	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	354	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	354	NA	NA	1	selection	NA	NA	FOC	193	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	354	NA	NA	1	selection	NA	NA	FOC	354	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	FOC	279	nav	4_4	NA	219	herstructureren
herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	545	NA	NA	1	no	NA	NA	FOC	545	all	4_4	NA	219	herstructureren
herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	130	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	146	herstructureren
herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	130	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	146	herstructureren
herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	130	NA	NA	1	weight	NA	NA	FOC	61	nav	4_4	NA	146	herstructureren
herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	130	NA	NA	1	weight	NA	NA	FOC	130	all	4_4	NA	146	herstructureren
herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	130	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	146	herstructureren
herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	130	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	146	herstructureren
herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	130	NA	NA	1	selection	NA	NA	FOC	61	nav	4_4	NA	146	herstructureren
herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	130	NA	NA	1	selection	NA	NA	FOC	130	all	4_4	NA	146	herstructureren
herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	176	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	170	herstructureren
herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	176	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	170	herstructureren
herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	176	NA	NA	1	no	NA	NA	FOC	67	nav	4_4	NA	170	herstructureren
herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	176	NA	NA	1	no	NA	NA	FOC	176	all	4_4	NA	170	herstructureren
herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	185	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	206	herstructureren
herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	185	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	206	herstructureren
herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	185	NA	NA	1	weight	NA	NA	FOC	101	nav	4_4	NA	206	herstructureren
herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	185	NA	NA	1	weight	NA	NA	FOC	185	all	4_4	NA	206	herstructureren
herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	185	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	206	herstructureren
herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	185	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	206	herstructureren
herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	185	NA	NA	1	selection	NA	NA	FOC	101	nav	4_4	NA	206	herstructureren
herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	185	NA	NA	1	selection	NA	NA	FOC	185	all	4_4	NA	206	herstructureren
herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	254	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	209	herstructureren
herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	254	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	209	herstructureren
herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	254	NA	NA	1	no	NA	NA	FOC	115	nav	4_4	NA	209	herstructureren
herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	254	NA	NA	1	no	NA	NA	FOC	254	all	4_4	NA	209	herstructureren
