_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	286	NA	NA	1	weight	NA	NA	FOC	158	nav	4_4	NA	356	spoor
spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	286	NA	NA	1	weight	NA	NA	FOC	286	all	4_4	NA	356	spoor
spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	286	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	286	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	356	spoor
spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	286	NA	NA	1	selection	NA	NA	FOC	158	nav	4_4	NA	356	spoor
spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	286	NA	NA	1	selection	NA	NA	FOC	286	all	4_4	NA	356	spoor
spoor.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	487	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	357	spoor
spoor.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	487	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	357	spoor
spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	487	NA	NA	1	no	NA	NA	FOC	267	nav	4_4	NA	357	spoor
spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	487	NA	NA	1	no	NA	NA	FOC	487	all	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	417	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	417	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	417	NA	NA	1	weight	NA	NA	FOC	227	nav	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	417	NA	NA	1	weight	NA	NA	FOC	417	all	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	417	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	417	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	417	NA	NA	1	selection	NA	NA	FOC	227	nav	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	417	NA	NA	1	selection	NA	NA	FOC	417	all	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	800	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	800	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	800	NA	NA	1	no	NA	NA	FOC	434	nav	4_4	NA	357	spoor
spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	800	NA	NA	1	no	NA	NA	FOC	800	all	4_4	NA	357	spoor
spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	417	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	357	spoor
spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	417	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	357	spoor
spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	417	NA	NA	1	selection	NA	NA	FOC	227	nav	4_4	NA	357	spoor
spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	417	NA	NA	1	selection	NA	NA	FOC	417	all	4_4	NA	357	spoor
spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	800	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	357	spoor
spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	800	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	357	spoor
spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	800	NA	NA	1	no	NA	NA	FOC	434	nav	4_4	NA	357	spoor
spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	800	NA	NA	1	no	NA	NA	FOC	800	all	4_4	NA	357	spoor
spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	104	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	354	spoor
spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	104	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	354	spoor
spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	104	NA	NA	1	weight	NA	NA	FOC	60	nav	4_4	NA	354	spoor
spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	104	NA	NA	1	weight	NA	NA	FOC	104	all	4_4	NA	354	spoor
spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	104	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	354	spoor
spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	104	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	354	spoor
spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	104	NA	NA	1	selection	NA	NA	FOC	60	nav	4_4	NA	354	spoor
spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	104	NA	NA	1	selection	NA	NA	FOC	104	all	4_4	NA	354	spoor
spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	139	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	139	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	356	spoor
spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	139	NA	NA	1	no	NA	NA	FOC	73	nav	4_4	NA	356	spoor
spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	139	NA	NA	1	no	NA	NA	FOC	139	all	4_4	NA	356	spoor
spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	204	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	355	spoor
spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	204	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	355	spoor
spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	204	NA	NA	1	weight	NA	NA	FOC	128	nav	4_4	NA	355	spoor
spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	204	NA	NA	1	weight	NA	NA	FOC	204	all	4_4	NA	355	spoor
spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	204	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	355	spoor
spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	204	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	355	spoor
spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	204	NA	NA	1	selection	NA	NA	FOC	128	nav	4_4	NA	355	spoor
spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	204	NA	NA	1	selection	NA	NA	FOC	204	all	4_4	NA	355	spoor
spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	307	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	307	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	356	spoor
spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	307	NA	NA	1	no	NA	NA	FOC	196	nav	4_4	NA	356	spoor
spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	307	NA	NA	1	no	NA	NA	FOC	307	all	4_4	NA	356	spoor
spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	247	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	355	spoor
spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	247	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	355	spoor
spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	247	NA	NA	1	weight	NA	NA	FOC	140	nav	4_4	NA	355	spoor
spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	247	NA	NA	1	weight	NA	NA	FOC	247	all	4_4	NA	355	spoor
spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	247	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	355	spoor
spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	247	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	355	spoor
spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	247	NA	NA	1	selection	NA	NA	FOC	140	nav	4_4	NA	355	spoor
spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	247	NA	NA	1	selection	NA	NA	FOC	247	all	4_4	NA	355	spoor
spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	396	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	396	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	356	spoor
spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	396	NA	NA	1	no	NA	NA	FOC	224	nav	4_4	NA	356	spoor
spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	396	NA	NA	1	no	NA	NA	FOC	396	all	4_4	NA	356	spoor
