measure	globqual	meanclassqual	classqual_horde_1	classqual_horde_1b	classqual_horde_3	classqual_horde_2	model	technique
DR	1.6637656510957317	1.5273693499220689	1.8072713669753635	1.2667081756530332	1.512480576607567	1.5230172804523112	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.08788103508372132	0.0900331923060855	0.0436786962681673	-0.0240623220619749	0.20151408225219605	0.13900231276595354	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.7156572704826152	0.5458196826639267	0.8476027584090091	0.09224435620523204	0.5550081961123728	0.6884234199290925	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k15	0.7100063131313131	0.556344983826864	0.828514739229025	0.14270833333333333	0.5953333333333333	0.6588235294117647	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7146694214876033	0.5645466777620138	0.8278293135435992	0.1534090909090909	0.5970909090909091	0.6798573975044563	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.2920223188010145	1.2887828769305758	1.2182804712795083	1.0658431984784642	1.468228026456176	1.4027798115081545	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.018543192694562928	0.022178734065883856	-0.03726114685813656	-0.1165803737052889	0.1323018593796947	0.11025459744726619	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6538200888948406	0.4797555454872427	0.8037507699956412	0.0541011359434107	0.5281619727217752	0.5330083032881437	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k15	0.6392045454545454	0.4722605688108577	0.7877551020408163	0.07760416666666667	0.4995	0.5241830065359477	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6481404958677686	0.4804529357197424	0.7940630797773655	0.075	0.5083636363636364	0.5443850267379678	horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.7835852725167702	1.5615550835247771	2.0501990452083834	1.2328110099028164	1.3614480880333582	1.60176219095455	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.11288972532048538	0.06608509337178657	0.12653239458593632	-0.12155895163683471	0.08014475077542065	0.17922217976262403	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6744504359401815	0.49987163521200156	0.816724450861415	0.05237953316891873	0.4911621168241009	0.6392204399935717	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k15	0.695770202020202	0.525452906162465	0.8396825396825397	0.10208333333333333	0.5456666666666666	0.6143790849673203	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6973140495867769	0.528417680708647	0.8366110080395794	0.09886363636363636	0.5607272727272727	0.6174688057040998	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.7540462258672567	1.5509711210521864	2.0072175979432316	1.2755035212382435	1.380171224901993	1.5409921401252775	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.09332454180896797	0.06209604203246856	0.09454753767194013	-0.08554138341974712	0.1004255732534408	0.13895244062424042	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6894588825481134	0.5115165250005136	0.8360680290453661	0.05792098692111286	0.567522353519031	0.5845547305165443	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k15	0.6990530303030303	0.5315482818127251	0.8445011337868481	0.12604166666666666	0.5465	0.6091503267973856	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.696831955922865	0.5336691813088872	0.8389610389610389	0.13977272727272727	0.5530909090909091	0.6028520499108734	horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.5286451403126924	1.3794323745487134	1.7238402377366782	1.2010317119920044	1.2944402683877043	1.298417280078467	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.07574817305377009	0.0410864658532184	0.09622379201112263	-0.0704820037559647	0.08847551238778788	0.050128562769927804	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6421057377642596	0.4612228113639129	0.8148505402014055	0.06667073614130263	0.4657148428630178	0.4976551262499258	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k15	0.6597853535353535	0.49315768390689607	0.8184240362811791	0.128125	0.5051666666666667	0.5209150326797386	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6616391184573003	0.49962364491251043	0.8165739022881879	0.14659090909090908	0.5109090909090909	0.5244206773618538	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.2170951499322167	1.1787864168031421	1.2135605194301995	0.9827069706578949	1.2663753380085894	1.2525028391158846	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.0075375891487768	-0.01762412311407084	-9.266944865468618e-4	-0.16363568765374784	0.053041746625148406	0.04102414305886292	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5459699779124951	0.3704182288701177	0.734475632725148	0.04493482937384005	0.3661862341351223	0.3360762192463604	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k15	0.5612373737373737	0.39728503276310523	0.7267573696145124	0.0640625	0.40599999999999997	0.3923202614379085	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5664600550964187	0.4054337007530285	0.7270253555967842	0.07272727272727272	0.412	0.40998217468805703	horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.6448572655135962	1.459199754299321	1.856455417208317	1.0935595134119462	1.491378329887988	1.3954057566890326	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.11387533935483751	0.04285783810175948	0.15004653494145986	-0.21821810893448518	0.1657227878347193	0.07388013856534392	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6505847083759516	0.4742809762432551	0.8231354482046873	0.05419716199400434	0.43125052119351626	0.5885407735808126	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k17	0.6617527789704689	0.49463478925761284	0.8278720884326884	0.10312273057371096	0.45628314218769267	0.5912611958363593	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6646980756469807	0.4984957954028487	0.8286760219646125	0.10606060606060605	0.45385934819897084	0.6053872053872054	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.6078329513018956	1.4305420172493504	1.8169558983634395	1.099201686907514	1.4903966849965238	1.3156137987299241	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.094268206928614	0.027412632118273324	0.12789400381106847	-0.22046932695577065	0.178465971566051	0.02375988005174447	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6478127716110758	0.4759007920815459	0.8080611775650675	0.04348189997706432	0.49433513768624915	0.5577249530978027	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k17	0.6511855350412671	0.47713894275507396	0.8205465631442733	0.058823529411764705	0.47145147367122947	0.5577342047930283	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6554744525547445	0.48280782797371374	0.8200122025625382	0.05858585858585858	0.4785591766723842	0.5740740740740741	horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.4572332431932244	1.2891332678332807	1.6734585595813023	1.021799268103821	1.3646667255312903	1.0966085181167091	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.08594176467147038	0.005093548546876192	0.15342995263136255	-0.22260269005597588	0.1417053081369467	-0.05215837652482861	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6162770529231536	0.4507405590938326	0.7808601949669914	0.06255087605416201	0.4299352472381225	0.5296159181160545	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k17	0.6264968274414389	0.46333904917240115	0.7937447909812695	0.0933188090050835	0.4673819213219879	0.4989106753812636	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6334439283344393	0.4728460046840444	0.7963392312385601	0.10404040404040404	0.4778730703259005	0.5131313131313131	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1832592591126614	1.1431246434814781	1.2011309312421572	0.9886872284558894	1.2165842387229797	1.1660961755048864	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.0067057325979367685	-0.01934638631484659	0.002222033413860449	-0.16338270012573827	0.07668020300178226	0.007094918450709206	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5304412872336831	0.3683401129000664	0.7123092098739338	0.0432628968015606	0.3324623375527086	0.38532600737206274	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k17	0.5522875816993464	0.4039961773937239	0.7193929025749002	0.10893246187363834	0.35713404858798864	0.4305252965383684	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.563105507631055	0.4188838066196557	0.7272727272727273	0.13636363636363635	0.36981132075471695	0.4420875420875421	horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.846264703665425	1.6468203772917231	2.0432782263204246	1.1878087919645812	1.4022824182780342	1.953912072603853	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.14094106367484255	0.09609057733455975	0.1398857910007661	-0.12128171689837232	0.08087985129807722	0.28487838393776804	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7033542407280691	0.5428491286566984	0.8223028057802032	0.06138252017618159	0.538019849672457	0.7496913389979522	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k17	0.7013592876764232	0.5475495776143577	0.8162477518971795	0.08678286129266521	0.5630780614132446	0.7240896358543417	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7046772068511199	0.5535790289058935	0.8104942037827944	0.08282828282828283	0.5797598627787307	0.7412337662337662	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.85213832609502	1.6290821420962605	2.083475690351853	1.1315937328502028	1.495633060583817	1.805626084599169	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.16235218167010734	0.09606121613492027	0.17456736022315217	-0.19866185192411442	0.16414171571400665	0.24419764052663673	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6947417126197791	0.5341597083859004	0.8157488980407024	0.05599370800140341	0.5466495363715487	0.7182466911299474	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k17	0.7035616178838685	0.5467673774493875	0.8206781594069396	0.07588961510530139	0.5773831545196695	0.7131185807656396	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7086297760210803	0.5565331595683312	0.8195241000610128	0.09292929292929293	0.5886792452830188	0.725	horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.5781442341668053	1.4735145753913468	1.6632088163723322	1.1760085603384682	1.4965169624628452	1.558323962391742	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.08427766222129392	0.07736963297309647	0.0441964781469731	-0.06168084021861877	0.1747691362908338	0.1521937576731978	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6854035813672601	0.5261658605693168	0.8136722218119612	0.06858225390293599	0.5850517634546664	0.6373572031077037	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k17	0.6987307000094723	0.5509728030712048	0.8132210378558582	0.11474219317356572	0.6125292884449377	0.6633986928104575	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7009881422924901	0.5570569259683796	0.8097620500305064	0.12424242424242424	0.6315608919382504	0.6626623376623376	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.3020151242591143	1.2600592994994984	1.252878549119395	0.9292247811662319	1.3680907253863333	1.490043142326033	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.06301810290499724	0.015704743387008658	0.04356222821666293	-0.2680089296602486	0.12016422271660099	0.1671014522750193	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6327466875053225	0.4541262688282633	0.8126918403434967	0.037717276476084347	0.41109437063865556	0.5550015878548166	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k17	0.6174339300937767	0.4519614375656134	0.7788744132999956	0.05228758169934641	0.4253298803798249	0.5513538748832867	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6228590250329381	0.456419400091839	0.7842586943258084	0.052525252525252523	0.42298456260720413	0.5659090909090909	horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.6618560755896652	1.5193429516110077	1.785705773987015	1.1314193950847315	1.5790814218969045	1.58116521547538	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.10052560166343877	0.06603286038526857	0.09201686567107337	-0.13045097427142008	0.18700006563828098	0.11556548450313997	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7094020386541843	0.5459504461072467	0.8327576920727473	0.05880151668159306	0.5699816627777946	0.722260912896852	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k17	0.6908449370086198	0.531648675784526	0.8169057332105102	0.0718954248366013	0.5521026020471081	0.6856909430438842	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6953886693017127	0.5373881077732223	0.8179377669310555	0.07474747474747474	0.5584905660377358	0.6983766233766233	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.6522351204773822	1.51857185761294	1.7855022489712216	1.1900864082396447	1.6572094982527328	1.441489274988161	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.08189184852939836	0.06453751160838343	0.04936817346826234	-0.1135818007703451	0.25386698932848467	0.06849668440713183	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6823414991298639	0.5293695784966727	0.7898291849788938	0.05744730293650045	0.5078828382874455	0.762318987783851	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k17	0.685848252344416	0.5376156518587437	0.7965960433390358	0.09404502541757444	0.5471698113207547	0.7126517273576097	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6889986824769433	0.5447967150931884	0.7947528981086028	0.10909090909090909	0.5457975986277873	0.7295454545454545	horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.339830777430285	1.291692517196577	1.4562864655186396	1.3320406458196616	1.4543086777869707	0.9241342796610359	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.07585003940515596	-0.04470021282543621	-0.08570233341884968	0.06494643565077883	0.16116054674757252	-0.3192055002812465	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6006661618526387	0.42185993571405933	0.8043635646390014	0.06206787219861323	0.386665765500288	0.4343425405183348	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k17	0.6170313536042437	0.45577815532386884	0.7919024433039434	0.10893246187363835	0.4337156246146257	0.48856209150326796	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.622266139657444	0.46317438093191543	0.7956070774862721	0.12323232323232323	0.43807890222984563	0.49577922077922076	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.1631753356109702	1.161274729674886	1.0998323018539888	0.980691400145111	1.3690925618178111	1.1954826548826334	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.03758408718302738	-0.03922662880236413	-0.09167797438501277	-0.19596033149349523	0.1689613965775412	-0.03822960590848972	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5040091335710001	0.3597848042241751	0.6599130091617199	0.04834287624587218	0.3400519451053367	0.39083138638377146	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k17	0.5072463768115942	0.3707372268104875	0.6536386366627188	0.074800290486565	0.3303736588975213	0.4241363211951447	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5144927536231884	0.37982065174986535	0.661744966442953	0.09595959595959595	0.32521440823327613	0.43636363636363634	horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.5979312434254411	1.4067146066823606	1.908703143270164	1.1973516283601262	1.586164796242979	0.934638858856173	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	2.853368489094512e-4	-0.049820600384233325	0.06208542627772872	-0.1809139098398221	0.24972545034544757	-0.3301793683202875	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5780484964985213	0.4109760930830342	0.7560947865441389	0.043077537462073705	0.3460991291417374	0.4986329191841867	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k17	0.610499835425777	0.4408703766475048	0.7830416282844234	0.04829339143064633	0.3776051301023554	0.5545413567725941	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6198168737737083	0.45121789213412833	0.7860890787065283	0.047474747474747475	0.40171526586620926	0.5695924764890282	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.581777159527263	1.4142421161765975	1.8485764270170886	1.2073740302262186	1.6591228507795635	0.9418951566835194	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.014171565617612989	-0.024123398945832864	0.048804602867877175	-0.16174250996251105	0.27491909246952595	-0.25847478115822353	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.604411142880776	0.44149258954233767	0.7684939886024981	0.0533962815347832	0.4394169508805236	0.5046631371515459	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k17	0.6255936427328725	0.47196156021130253	0.7774268544106681	0.10348583877995643	0.43729189789123196	0.5696416497633536	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6307390451275343	0.48403893374320817	0.7743746186699206	0.1303030303030303	0.44150943396226416	0.5899686520376175	horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	2.228186863844667	1.9185563295897203	2.9241372872968565	1.994111102830222	2.400233869360551	0.35574305887125157	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.15789247090748715	-0.15189553196856678	-0.07481046014990311	0.029423172806422045	0.13393294193517286	-0.696127782465959	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5611679778586219	0.4156155813090694	0.6975925692863436	0.05038157102539191	0.37675559660975677	0.5377325883147852	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k17	0.556260873654018	0.41774249956875814	0.7041716015265166	0.11510530137981118	0.35022814157109383	0.501464953797611	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5684107259646828	0.43260070543390705	0.7110433190970104	0.1313131313131313	0.35951972555746137	0.5285266457680251	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.162679618009805	1.0870204049065515	1.2791676242976042	0.9793706647700313	1.2386454703749783	0.850897860183592	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.07419179892402067	-0.09473027976879618	-0.05578457166096865	-0.16568932131609682	0.039814405202551265	-0.1972616313006705	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.395486646661828	0.2713515427611675	0.5450981563121234	0.04359224876986214	0.17370248444228914	0.32301328152039543	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k17	0.43943668594536134	0.317067504589118	0.5893757950607535	0.09985475671750181	0.2070538907386854	0.37198557583953124	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4448005232177894	0.3274516516573736	0.5893837705918242	0.12323232323232323	0.20377358490566036	0.3934169278996865	horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.8328465296448218	1.572026546075699	2.1399706161551215	1.2165567479986916	1.3802752067395323	1.551303613409451	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.09736874068462688	0.04768213630315446	0.12233097380365471	-0.12123048650827035	0.0695800160173324	0.12004804189990108	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6828486795621834	0.500641886837422	0.8291291975231347	0.0498355721916719	0.5395653248911745	0.5840374527437064	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k14	0.6822751322751323	0.5101479709903622	0.8312354312354312	0.1180952380952381	0.5486111111111112	0.5426501035196687	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6874458874458874	0.5199362314233855	0.8326764144945963	0.13939393939393938	0.5598484848484848	0.5478260869565217	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.8791482045363554	1.6534861896339654	2.106340547638939	1.2318768900123165	1.5885195599583182	1.687207760926288	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.10631468373148623	0.07457121869836633	0.10306551922063988	-0.08926357992753421	0.1528348588397477	0.13164807666061196	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6797572733692285	0.4994327900666032	0.8298047505642715	0.06781413293940963	0.5071884165889899	0.5929238601737417	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k14	0.6941421012849585	0.5249408290984379	0.8294372294372294	0.10603174603174603	0.5831349206349207	0.5811594202898551	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7005050505050505	0.5328481416475488	0.8348378893833439	0.11878787878787879	0.5931818181818181	0.5845849802371541	horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.675135240153182	1.531391274838331	1.8025357246706541	1.2191784322286767	1.6533260271922734	1.450524915261719	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.08341098023624333	0.07795948955682418	0.04874306861116978	-0.04792204468643867	0.23067995025730145	0.08033698404526415	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6623827608037556	0.47601980612529204	0.8290200841369374	0.06529319401868443	0.47097612439448666	0.5387898219510597	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k14	0.6953892668178383	0.5386205310390093	0.8209124209124209	0.15174603174603174	0.6037698412698412	0.5780538302277433	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7016594516594516	0.5513928314768236	0.8231404958677686	0.18424242424242424	0.6143939393939394	0.583794466403162	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.2491843793467792	1.252410036900503	1.1891869445875694	1.1022429832299734	1.5847078304153905	1.133502389369078	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.012079038213307806	0.004087454388471223	-0.0659133223171601	-0.06996011529740676	0.2144097266563242	-0.062186471487872465	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5460580863946077	0.3662229960227271	0.7299306656460608	0.042451973119982125	0.36717155115545336	0.3253377941694123	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k14	0.5816704459561602	0.41289545900958946	0.7348651348651348	0.0526984126984127	0.4799603174603175	0.38405797101449274	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5847041847041847	0.4124635550549582	0.7401144310235219	0.041212121212121214	0.4693181818181818	0.3992094861660079	horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.804676899640228	1.5357811784586357	2.1368760520256833	1.2214859648325023	1.3919648681323975	1.3927978288439598	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.09685886132583175	0.040992254007933104	0.1312181750764462	-0.1271653160498549	0.09778526834456375	0.06213088866057735	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6660895992577076	0.47987981406459324	0.826713263461153	0.05415432133355418	0.5221453153327447	0.5165063561309211	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k14	0.6682539682539682	0.48806516852712506	0.8231768231768232	0.07555555555555556	0.5450396825396826	0.5084886128364389	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6702020202020201	0.4925607742060311	0.8185632549268913	0.07272727272727272	0.5568181818181818	0.5221343873517786	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.8195407807242348	1.5766319946344844	2.111498605907513	1.2672144069390798	1.446135785922335	1.4816791797690103	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.07689150122361342	0.0394707335141992	0.08876391459231053	-0.10608480994341289	0.10765725901900369	0.06754657038889546	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6628401054694761	0.4782666406205168	0.8211938468420826	0.05181357149270642	0.4925311383623825	0.5475280057848957	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k14	0.6842403628117913	0.5131588399523183	0.8216450216450216	0.09142857142857143	0.571031746031746	0.5685300207039338	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6848484848484848	0.5161167505090429	0.8165289256198347	0.08848484848484849	0.578030303030303	0.5814229249011857	horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
