measure	globqual	meanclassqual	classqual_heffen_1	classqual_heffen_2	model	technique
SCP_k10_b0	0.9130779348507352	0.9184144503509011	0.9376801758006528	0.8991487249011495	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k21	0.9262036867670671	0.9297233356152378	0.9424298645077865	0.917016806722689	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.9320529236022194	0.9337306410167372	0.9397874852420307	0.9276737967914438	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	2.132328556402677	2.095862941973052	1.9642158932694882	2.2275099906766154	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.47683890499993703	0.4731723152687095	0.45993530488309176	0.4864093256543273	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.9178665036951061	0.9240509089322468	0.9463776600426023	0.9017241578218914	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k21	0.9373615429953458	0.9393145688027277	0.9463653229886996	0.9322638146167558	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.9422108408023901	0.9428632196680325	0.9452184179456907	0.9405080213903744	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.8233153826930146	1.7930624797083747	1.6838443723231489	1.9022805870936004	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.3903387104246289	0.3838039664262909	0.3602124330085622	0.4073954998440196	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.9174853486264621	0.9115170278446272	0.8899703782424094	0.9330636774468449	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k21	0.907525963863992	0.9028532900763611	0.8859841457244054	0.9197224344283168	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.925224071702945	0.9206490034030141	0.9041322314049587	0.9371657754010695	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	2.2520537231006785	2.234871412289727	2.1728403580061215	2.2969024665733317	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.4992272826713604	0.5043530004255352	0.522857710283827	0.4858482905672433	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9268507224615286	0.9303362947236349	0.9429198013647985	0.9177527880824713	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k21	0.9327886510985103	0.9365262633979212	0.9500196772924046	0.9230328495034378	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9393939393939393	0.9418865893464824	0.9508854781582055	0.9328877005347593	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.0306727350175224	2.0075476976350908	1.9240623931866514	2.0910330020835306	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.4379768090734906	0.44311515475208146	0.46166545355784144	0.4245648559463215	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.9215449017455387	0.9273819188344693	0.9484545398504391	0.9063092978184994	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k21	0.9221388939698799	0.9273085267164718	0.9459717771406083	0.9086452762923352	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.9367477592829705	0.9399680533370374	0.9515938606847698	0.9283422459893048	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	2.0427699868565004	2.0131213637954724	1.9060848093548124	2.1201579182361323	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.4544614436930952	0.4502027668958162	0.43482822184801234	0.46557731194362006	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.9229603295201053	0.9196422584242021	0.9076634593830601	0.9316210574653441	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k21	0.9203300611751316	0.9148556116661541	0.895091921065947	0.9346193022663611	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.9253947930004268	0.9194510035419126	0.8979929161747343	0.9409090909090909	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.8481864871984393	1.8627106483862796	1.9151453319966192	1.8102759647759403	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.38468672923813885	0.3930433835315855	0.4232123219130117	0.3628744451501594	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.8834152102193048	0.8749141746928023	0.8442239955886491	0.9056043537969555	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k21	0.8751702131983822	0.869942811835478	0.8510710069151628	0.8888146167557932	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.8855313700384123	0.8788101604278075	0.8545454545454545	0.9030748663101604	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	2.5036137949468187	2.556255523071756	2.746301083929579	2.3662099622139325	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.5381537453924612	0.5529123166779205	0.6061932604711893	0.4996313728846518	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9542172940327907	0.9546153426199988	0.9560523654856827	0.953178319754315	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k21	0.9374021909233177	0.93696838239428	0.9354022600775848	0.9385345047109753	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9513444302176697	0.9525253489825682	0.956788665879575	0.9482620320855615	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.4281476950060394	2.496351608190146	2.742579294770055	2.2501239216102364	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.5240037908293579	0.5402556863106887	0.5989277835568486	0.48158358906452864	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.9500331086826155	0.9504746111691086	0.9520685099762788	0.9488807123619384	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k21	0.9403288417372925	0.9380285171920009	0.9297239556979817	0.9463330786860199	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.9544174135723431	0.9522683866935204	0.9445100354191264	0.9600267379679145	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	2.421294037369745	2.469115281243973	2.6417580769255067	2.296472485562439	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.5315165936738471	0.5397982559911281	0.5696964606280915	0.5099000513541645	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.9654123128653938	0.9660440097605179	0.9683245426191861	0.9637634769018496	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k21	0.9512021624697681	0.9509700574444654	0.9501321189632878	0.951807995925643	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.9550149381135297	0.9544265226751858	0.9523022432113342	0.9565508021390374	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.5915136430427674	1.642323144948425	1.8257540586078327	1.4588922312890173	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.2944287918889373	0.3132837098666447	0.3813531595149782	0.2452142602183112	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.8529496660548094	0.84465715185515	0.8147197700834985	0.8745945336268016	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k21	0.8261081641363331	0.8162426127475784	0.7806263001068195	0.8518589253883372	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.8463508322663252	0.8365528856170568	0.8011806375442739	0.8719251336898396	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.9856364544455543	1.9110689005161503	1.6418673922625395	2.180270408769761	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.42983316271227295	0.41455622686257576	0.35940389913400794	0.4697085545911436	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9209192103639398	0.9202053047023641	0.9176279842631164	0.9227826251416117	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k21	0.9325041156027072	0.9307181550306073	0.9242705346601451	0.9371657754010695	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9322236448997012	0.9291521980693103	0.9180637544273907	0.9402406417112299	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.6583084997036472	1.5455486346380667	1.1384664099097839	1.9526308593663493	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.31269250155522443	0.267437873589518	0.10406099635739136	0.4308147508216446	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.9108743594949583	0.904242155695959	0.8802987758792329	0.9281855355126851	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k21	0.9226876409975001	0.91809203020051	0.9015010963062912	0.9346829640947288	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.9263337601365771	0.9193667963052989	0.8942148760330578	0.94451871657754	heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	2.008151426346111	1.9626538195618144	1.798399747611726	2.1269078915119026	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.4436860884510414	0.4385599251132932	0.42005360662277885	0.45706624360380765	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.9229839717630539	0.9222483086041835	0.91959243991199	0.9249041772963769	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k21	0.9352072028128366	0.9330178352332669	0.9251138471917693	0.9409218232747645	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.9384549722577892	0.9365416001111189	0.9296340023612751	0.9434491978609626	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.764691409664993	1.7445122256455332	1.6716619511346016	1.8173625001564648	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.36859301051824883	0.362319748403489	0.33967220890444094	0.38496728790253715	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.8986134901347076	0.8915178000295642	0.8659011560906565	0.9171344439684718	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k21	0.8754953966221571	0.8669292097004091	0.8360038230168101	0.8978545963840081	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.8992744344857021	0.892184353080075	0.8665879574970484	0.9177807486631016	heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	2.606895392847996	2.62939404185677	2.710617978108786	2.5481701056047545	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.5619072155780281	0.5685841040468692	0.5926888030953971	0.5444794049983414	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9347305694150986	0.9364563121595113	0.9426865359656112	0.9302260883534113	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k21	0.9388248684023331	0.9397409790362425	0.9430482936976443	0.9364336643748409	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9462227912932138	0.9454415237169248	0.9426210153482881	0.9482620320855615	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.2725017793739517	2.2711848916817203	2.266430703911461	2.2759390794519794	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.4943773177225632	0.500650105838001	0.5232959341191575	0.4780042775568444	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.929830706646873	0.9306740727924081	0.9337187675212044	0.9276293780636117	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k21	0.9313456496555088	0.9301036530314606	0.9256198347107438	0.9345874713521772	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.9392232180964575	0.9377066115702479	0.9322314049586777	0.9431818181818181	heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.813936511496131	1.810724114227694	1.7991268156145224	1.8223214128408654	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.3943166205166974	0.39500072646740986	0.3974704648996428	0.39253098803517694	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.9035804982601545	0.8980244355998451	0.8779661076905927	0.9180827635090976	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k21	0.9074446680080482	0.9034969359644685	0.8892449541800191	0.9177489177489178	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.9197609901835254	0.91621727203278	0.9034238488783943	0.9290106951871657	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.5960426646901533	1.6220819193299838	1.716088042012762	1.5280757966472058	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.30056323952970854	0.31541589560718947	0.3690365014462308	0.26179528976814814	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.8626138499308037	0.8510773556454039	0.8094286559370961	0.8927260553537116	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k21	0.850842428307217	0.8453311076496715	0.8254343059537865	0.8652279093455564	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.8768245838668374	0.868918848531148	0.8403778040141676	0.8974598930481283	heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	2.2192131414214664	2.2638040265664183	2.4247846797168386	2.102823373415998	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.4797627588585411	0.4977673869630864	0.5627671460523774	0.43276762787379547	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9193753308210272	0.9204772713650512	0.9244554634985618	0.9164990792315406	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k21	0.9255126719915452	0.9254383571610463	0.9251700680272109	0.9257066462948816	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9330772513871105	0.9321254948260296	0.928689492325856	0.9355614973262032	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.184538468718678	2.2476488712252296	2.4754881209522717	2.0198096214981875	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.47161528243335704	0.49197918530654694	0.5654963261877242	0.4184620444253698	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.923366008751932	0.9294526185376215	0.9514263114927379	0.9074789255825051	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k21	0.9184805804524114	0.9197730745190639	0.9244391971664699	0.9151069518716578	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.9259923175416133	0.9263212723105771	0.9275088547815821	0.9251336898395722	heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.790785848490902	1.792302093709364	1.7977759959387272	1.786828191480001	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.38240449079572636	0.38511931909764235	0.39492030940794925	0.37531832878733545	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.9198504523036151	0.9114770073392489	0.8812474517899268	0.9417065628885708	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k21	0.9112858972013902	0.9053586310557281	0.8839601956485074	0.9267570664629489	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.920273154075971	0.9139549621501493	0.8911452184179457	0.9367647058823529	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.450728740531168	1.5166322208751264	1.754554954998231	1.2787094867520217	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.21868770062704793	0.2519848026131865	0.3721929843597546	0.1317766208666184	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.8329352151395126	0.8243337992300246	0.7932812299296694	0.8553863685303796	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k21	0.8064548909619332	0.7990840964484968	0.7724742789677854	0.8256939139292081	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.841741357234315	0.8307920688936732	0.7912632821723731	0.8703208556149733	heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	2.1841654459750104	2.125128087256466	1.9151099423068905	2.335146232206042	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.49007206234090656	0.4790904363557721	0.4400246521135725	0.5181562205979717	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9402255018180216	0.9397839484666355	0.9382131767084259	0.9413547202248451	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.9382524908471612	0.9375355902568915	0.934985304550522	0.940085875963261	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9411813992459154	0.9394081937247405	0.933100233100233	0.9457161543492478	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.043910522624877	2.015713071301348	1.9154041051176431	2.116022037485052	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.459037633815802	0.45551619482137884	0.4429891085625292	0.46804328108022847	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.9518308913979553	0.9498499925543002	0.9428031884711339	0.9568967966374666	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k22	0.9461029853736727	0.942918514078977	0.9315901489814533	0.9542468791765006	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.9515710096355258	0.9480806962821351	0.9356643356643357	0.9604970568999346	heffen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.9686789770031674	2.081332088269514	2.4820816808071746	1.680582495731854	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.39912161588035794	0.4352573878364076	0.5638059536472727	0.3067088220255425	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8995629907423967	0.9078608773036347	0.9373795885132845	0.8783421660939849	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k22	0.9128066884027614	0.9160275914264028	0.9274855579203405	0.9045696249324651	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.941767909509845	0.9396614177189717	0.9321678321678322	0.9471550032701112	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.6883592573048452	1.6564353149127515	1.5428698149277627	1.7700008148977402	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.3486071799346043	0.3362806612885292	0.2924305867606882	0.3801307358163702	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.8855782303422064	0.8686255269172976	0.8083183688319661	0.928932685002629	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k22	0.8815868563414145	0.8699536570196564	0.8285699807438938	0.911337333295419	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.8986175115207373	0.8869011084838423	0.8452214452214453	0.9285807717462393	heffen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	2.5665326568889784	2.5836393447977093	2.6444942837517194	2.5227844058436992	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.5404401056148936	0.5427329342383269	0.5508893901610323	0.5345764783156216	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9379857171220967	0.9368473538569969	0.9327977665041012	0.9408969412098926	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.9353381541319831	0.9328812413735779	0.9241410763149893	0.9416214064321665	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9394218684541266	0.9358353876339488	0.9230769230769231	0.9485938521909745	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.3162947687765487	2.321960881227077	2.3421173796166603	2.301804382837493	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.5018496649453213	0.5044870905142638	0.513869407702141	0.4951047733263865	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.934784158077906	0.9325530295061064	0.924616063931016	0.9404899950811969	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k22	0.9179796360722027	0.9187645323084798	0.9215567041653998	0.9159723604515597	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.9319648093841643	0.9305772165484396	0.9256410256410257	0.9355134074558535	heffen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	2.2514751542501945	2.2684270012680883	2.3287311127907597	2.208122889745417	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.4829385050683018	0.4845374039552738	0.49022529015974786	0.47884951775079976	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.914727449611758	0.9069325906205694	0.8792033381437179	0.9346618430974208	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k22	0.8941002896122111	0.8876714985567035	0.8648018648018648	0.9105411323115421	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.9090071219103477	0.9026320202579196	0.87995337995338	0.9253106605624591	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.6781000561556314	1.6750542747977275	1.6642192820982993	1.6858892674971557	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.3226358029744666	0.31791599732707254	0.3011258690404413	0.3347061256137038	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.840786819371379	0.8151312761779196	0.7238648356372526	0.9063977167185866	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k22	0.8224986794411759	0.8051730096615927	0.7435390696260261	0.8668069496971592	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.8507750314201927	0.8302736831513811	0.7573426573426574	0.9032047089601046	heffen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	2.419823481224103	2.440250839098365	2.512076065172384	2.368425613024346	heffen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.5177520569647099	0.5212996628712336	0.5337735029941714	0.5088258227482958	heffen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9377635358765872	0.9316171505739577	0.9100056667679374	0.953228634379978	heffen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.9255539036153316	0.9192716703586269	0.8971825276173102	0.9413608130999436	heffen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9312760633861551	0.9255894105894106	0.9055944055944056	0.9455844155844155	heffen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.3477606601016534	2.391912474305152	2.5471559500529373	2.236668998557367	heffen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.5015168605153754	0.5118142894987089	0.5480213785046236	0.4756072004927942	heffen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
