measure	globqual	meanclassqual	classqual_helpen_1	classqual_helpen_2	classqual_helpen_4	classqual_helpen_3	classqual_helpen_5	model	technique
kNN_k20	0.28994708994708995	0.25435642135642134	0.37587719298245614	0.24753550543024228	0.10281385281385282	0.3280952380952381	0.21746031746031746	helpen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.2855218855218855	0.2522867085068042	0.36363636363636365	0.24401913875598086	0.09338842975206611	0.3318181818181818	0.22857142857142856	helpen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0739053933882658	1.1515850589028669	1.0148348290419982	0.9389474188454379	1.243249758002648	1.062413755437689	1.4984795331865612	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.16307995603214623	-0.0916341406336928	-0.22132767645427018	-0.2742026091611768	0.014540733376982033	-0.18810054394713693	0.2109193930171379	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.2407663449950409	0.20810434187812063	0.30468756361135807	0.23208872888625173	0.1024731669727979	0.25995216927492676	0.14132008064526874	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k20	0.2756172839506173	0.24020818279464895	0.34943609022556393	0.26825396825396824	0.11082251082251082	0.28023809523809523	0.19229024943310657	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.2740740740740741	0.2427153627871331	0.33205741626794255	0.26411483253588514	0.1140495867768595	0.3068181818181818	0.19653679653679654	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0903020658450873	1.1606718693059754	0.9489478296389886	1.1026892839987876	1.2433824319307476	1.079072245230523	1.4292675557308305	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.14652220005824942	-0.07705101517102617	-0.2562350225987246	-0.17567046893863064	0.03013094694709989	-0.16692139167635098	0.1834408604114755	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.2426681678913179	0.20548244994999246	0.3229747051528953	0.23327583048928938	0.09249026669685186	0.24140200379236565	0.1372694436185601	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k20	0.2850970017636684	0.24741864943744643	0.36798245614035086	0.2964912280701754	0.11796536796536797	0.24059523809523808	0.21405895691609977	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.28863636363636364	0.2511438099380683	0.37057416267942583	0.28676236044657094	0.10578512396694215	0.2718181818181818	0.22077922077922077	helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.0675318569808483	1.120544619969912	1.0819421310333208	0.9328271232057546	0.9912306060232884	1.009535379327087	1.587187860260109	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.1663682102581666	-0.11400297159452079	-0.18428747556583883	-0.2821999938686494	-0.23012170318427222	-0.16456591759514588	0.2911602322413024	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.23832862571725677	0.19640248835017476	0.36156477673999754	0.22508936147947547	0.09084941985874892	0.14880601619214245	0.1557028674805095	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k20	0.27744588744588744	0.23292807969305496	0.38410636982065555	0.28159806295399514	0.10289855072463767	0.21916666666666668	0.17687074829931973	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.2718181818181818	0.2265502568488433	0.381582054309327	0.2696456086286595	0.08695652173913043	0.22227272727272726	0.17229437229437228	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.0629554332306237	1.1213365603040495	1.047489712004185	0.8986877340466057	1.0527888932587177	1.1155116276994315	1.492204834511308	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.1634963495769002	-0.1054088490841764	-0.2106462523405694	-0.29115685670739605	-0.18744564919160853	-0.0876960930917564	0.24990060591044835	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.24244703169374618	0.1934165639544852	0.37346149232046383	0.23948279048084647	0.07700999230777637	0.15059990339839607	0.1265286412649432	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k20	0.2738961038961039	0.2275502562964401	0.3739022881880025	0.28450363196125905	0.0906832298136646	0.23333333333333334	0.15532879818594103	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.2738842975206611	0.22697974906449483	0.37142857142857144	0.27704160246533127	0.07272727272727272	0.26045454545454544	0.15324675324675324	helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.098735356133681	1.2027680651722483	1.0494380039372375	0.9664625258357071	0.9762936716711481	0.946549471617856	2.075096652799293	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.23207634834964339	-0.15729540758683871	-0.2739900583097583	-0.34889975646087534	-0.3366046700851408	-0.2771544994354459	0.4501719463570268	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.2391732702524142	0.19344393401058307	0.3554441851096836	0.24824425926911195	0.08504907783240623	0.14727642159929194	0.1312057262424217	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k20	0.2801948051948052	0.23439055732607686	0.37909709338280767	0.30548829701372077	0.09627329192546584	0.21059523809523809	0.18049886621315192	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.2815702479338843	0.22887648808617522	0.3837072018890201	0.3053929121725732	0.07430830039525692	0.2459090909090909	0.13506493506493505	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.069113596752497	1.1128069463652304	0.9961831827388007	1.141616409353545	1.0543104779975085	0.8991557459156609	1.4727689158206367	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.13533322522192565	-0.09337659661753649	-0.2082713850298624	-0.10409155156198721	-0.14297607390400294	-0.2139020123761313	0.2023580397843014	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.24085808635260614	0.19523679375379285	0.34098813278862156	0.2572305297673184	0.07581721386786755	0.18248345570360325	0.11966463664155352	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k20	0.27943722943722943	0.23398193916364252	0.3650587507730365	0.3042776432606941	0.09648033126293996	0.24785714285714286	0.15623582766439909	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.2834710743801653	0.23907566752713133	0.3693034238488784	0.2930662557781202	0.10909090909090909	0.275	0.14891774891774892	helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.1011648123775957	1.14011021173792	1.070043741116977	1.0115657587230282	0.9381336907866232	1.1955619437835519	1.4852459242794205	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.09676491193654627	-0.05991336850489905	-0.1342517523772829	-0.17617949037509165	-0.2278354629524357	0.0037114868141347674	0.23498837636618025	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.3288273116820793	0.3031869482878707	0.3922697529546712	0.23220893591013003	0.062035977668564855	0.4955846741249042	0.3338354007810832	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k18	0.37367858749437693	0.3491640287423605	0.42882425361649734	0.2893653887805934	0.09037745879851143	0.5395922238027501	0.39766081871345027	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.4102272727272727	0.38689505512472017	0.46698564593301434	0.3228956228956229	0.07768595041322314	0.5788697788697789	0.4880382775119617	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.12994641724724	1.1717904168056288	1.0740577472569883	0.9663582515163825	1.0648811165783203	1.4150161913574724	1.338638777318981	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.0886406653785431	-0.058409851894735465	-0.12913923035404956	-0.1805156546897847	-0.08409973878407535	0.05794226621880116	0.04376309813543113	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.31830148925560375	0.29396094482272117	0.33834404523706896	0.22774109014312974	0.07306786860703453	0.6002593148701943	0.23039240525617838	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k18	0.38115721997300944	0.3565569990931641	0.42397660818713445	0.2882824344812649	0.12200956937799043	0.5991781254939149	0.34933825792551554	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.40655594405594403	0.3915863623519126	0.4184210526315789	0.32895622895622895	0.12561983471074378	0.6457002457002456	0.43923444976076553	helpen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2533168679323987	1.3631900727566797	1.0890702166498683	0.9789735624456194	0.9966109863214999	1.7697745346917053	1.9815210636747052	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.10277362496272215	-0.027407088125454494	-0.22553984839054247	-0.228949853506891	-0.25124023826227504	0.15830535141449453	0.4103891481179415	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.3555961894247068	0.33010679379569846	0.3852947525419602	0.24771549073862614	0.06958870531019126	0.6535140446151909	0.2944209757725238	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k18	0.4036493477282951	0.37229129154336904	0.45898738073253303	0.30311890838206623	0.09835194045720361	0.6402718507981665	0.36072637734687596	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.42805944055944056	0.4026861049827557	0.4741626794258373	0.31851851851851853	0.0859504132231405	0.685995085995086	0.44880382775119615	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.1754506514716236	1.288616116264623	0.9444111970822126	1.136944379195673	0.9108468613927326	1.4287873539580913	2.022090789694406	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.1077499848703719	-0.04334224181921275	-0.3058104232307364	-0.06221079244855738	-0.3252442107570335	0.12721225621724666	0.34934196112301685	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.2887341802324213	0.26130279847010174	0.3148503836554776	0.3034977929197626	0.06112816194047788	0.3600369181838125	0.2670007356509781	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k18	0.3579059829059829	0.33273008451524916	0.39943059402893194	0.3462204894953433	0.1084529505582137	0.42358147621305514	0.38596491228070173	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.3706293706293706	0.35158438995759567	0.3952153110047847	0.36127946127946126	0.12396694214876032	0.45257985257985256	0.4248803827751196	helpen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.221259878809255	1.3923734387592428	0.9887256617619035	1.0343216125994066	0.9215721906911938	1.467957909817537	2.5492898189261726	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.13034729641517775	-0.04441931866031207	-0.2686676429398086	-0.2371461015341726	-0.32608503149984075	0.09444566189651814	0.5153565207757435	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.3250632764224395	0.33466904226545474	0.34504401867529577	0.2393444694691057	0.06344574707333486	0.4213722079732585	0.6041387681362789	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k18	0.36577822762033285	0.34995231107881153	0.4309018159433672	0.299545159194282	0.09436469962785751	0.4171013118381539	0.5078485687903971	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.38784965034965035	0.3830153555033938	0.4303827751196172	0.3117845117845118	0.09917355371900827	0.4746928746928747	0.5990430622009569	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.1494520074941623	1.2328534476566773	1.0013733731204706	0.9706458634528995	1.0127483105608095	1.5486559783889267	1.6308437127602802	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.1200108369988543	-0.059984370992562784	-0.2277316127521181	-0.25855902261496183	-0.22978357209173178	0.19199331017785334	0.22415904231814443	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.3345975006742298	0.3137274682157915	0.40646769715708286	0.2571914503817751	0.07826041054454114	0.41039055148834047	0.41632723150721795	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k18	0.37854251012145745	0.3505263706864199	0.44136657433056325	0.34102230885856616	0.08878256246677299	0.44871186976450134	0.4327485380116959	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.41599650349650347	0.3969736025716887	0.4590909090909091	0.36262626262626263	0.08677685950413223	0.5385749385749385	0.5377990430622009	helpen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.3465419824904856	1.6057334392865497	1.1814567275822814	0.9594766371807184	1.0090232069017842	1.310237235087679	3.568473389680286	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.04801348621270334	0.017536912635249827	-0.054356801648664264	-0.25718365415200795	-0.2431595398823566	0.06535735424167681	0.5770272046176012	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.34053427346068815	0.35823681889509157	0.365980329994141	0.24586520571427692	0.07497533132150026	0.3948635600644006	0.709499667381139	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k18	0.3880735492577598	0.3950304091270542	0.4392120652508464	0.29185618366904914	0.09330143540669857	0.42563616247826774	0.7251461988304093	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.4194055944055944	0.4268704851001502	0.4437799043062201	0.3410774410774411	0.08677685950413223	0.5105651105651106	0.7521531100478469	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.072313811123978	1.0800435074325132	1.0758215129079791	1.045431118180729	0.9510769303801753	1.0928885191376572	1.2349994565560258	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.08142821789396915	-0.07436910804954187	-0.08780976425341956	-0.10227776666646021	-0.19140876972753484	-0.039605519571415476	0.04925627997112075	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.2787669123660472	0.23293809515021113	0.3502092835779393	0.26956987525384196	0.06597162088228369	0.3477560595774393	0.13118363645955144	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k18	0.3544759334233018	0.31416124706367854	0.4398276392736226	0.33127572016460904	0.07788410419989367	0.38817765133554605	0.33364112034472143	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.39248251748251745	0.35909680014943174	0.45454545454545453	0.3888888888888889	0.07272727272727272	0.4324324324324324	0.44688995215311006	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.241081843525385	1.3211493847435434	1.1990281441811865	1.0639136127348878	0.9714788039902957	1.3732569972462705	1.9980693655650767	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.06412619700510545	-0.024176464719130514	-0.044424407944070064	-0.22780163273803383	-0.2683257048621452	0.040800615823482815	0.3788688061251137	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.38136286344747733	0.3491305093804756	0.4586598148873913	0.3559253730629401	0.07221946142319247	0.42046529822546297	0.4383825993033911	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k18	0.3914048687610499	0.3576079056748694	0.468367889420521	0.36821586129065353	0.08644800406814136	0.43379817064027587	0.4312096029547553	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.41589852008456657	0.38906832852329004	0.46375442739079104	0.40861244019138754	0.0766798418972332	0.48624708624708624	0.5100478468899521	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0922580855588422	1.0941858086760452	1.095442031035624	0.9547038271576715	1.004363028602942	1.352800061222864	1.0636200953611243	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.08569378828502808	-0.09376496784973015	-0.06219715033697823	-0.20621049704165412	-0.18031700745608423	0.13241045506976293	-0.15251063948369709	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.3292757051270008	0.2699061914921179	0.40274818760967057	0.3293637590793951	0.07244474525914091	0.4494095851569745	0.09556468035540856	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k18	0.36931864545083637	0.3325041448129488	0.43145743145743143	0.35313429773263566	0.09153318077803203	0.4502923976608187	0.33610341643582636	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.4010993657505285	0.38127759488275403	0.4380165289256198	0.36874003189792665	0.08537549407114624	0.5128205128205128	0.5014354066985646	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.3462038464456072	1.585873704189562	1.1532115158115053	1.1139093438293073	0.9446988039163814	1.2891103444775327	3.428438512913084	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.022716344455409716	0.022389617527447038	-0.05183472893615866	-0.06309092473710402	-0.25854086618349664	-0.028649741998970787	0.5140643494929653	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.3961083921317385	0.4077289963221443	0.4054692921414305	0.35095851701572195	0.06325429973026207	0.4661194933999304	0.7528433793233765	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k18	0.41120631034951716	0.41548251954129345	0.4439128123338649	0.3792961937006258	0.07882023900330536	0.4231518968361073	0.7522314558325638	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.4378858350951374	0.4407512825569826	0.46162927981109797	0.40797448165869216	0.06324110671936758	0.48717948717948717	0.783732057416268	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.1504626796380835	1.1811344616629587	1.0100008143494956	1.2310723258041874	0.9451194587802654	1.3000214408127977	1.4194582685680468	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.10408291627068039	-0.07238346075802603	-0.2797282254812377	0.033938492148403034	-0.3007989870324017	0.03181860491091337	0.15285281166419287	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.26507823803743463	0.22416094994424499	0.33157009353475403	0.2686073406246972	0.05882548631434726	0.3011542309666776	0.1606475982807489	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k18	0.32367741058071536	0.28733265120113244	0.38953444216602107	0.33343592900379604	0.07220950928044749	0.3370820212925476	0.3044013542628501	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.3399577167019027	0.3114238788047816	0.39386068476977565	0.3397129186602871	0.06403162055335967	0.3748251748251748	0.384688995215311	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.30434597467159	1.4429030581131868	1.0734797152272995	1.0595366456073454	0.9854064255153423	1.628116698361673	2.4679758058542736	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.06498567460694997	-4.968459887307375e-4	-0.2276704583936293	-0.15702124001233175	-0.2607062100401953	0.21552576423431752	0.4273879142681851	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.3156468746763787	0.3403639182794461	0.2732771410757822	0.24661829354853185	0.07465111970764915	0.44427500707974155	0.6629980299855257	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k18	0.36817220355854174	0.3716835796437376	0.361244019138756	0.3242503421674754	0.12698412698412698	0.47468671679197993	0.5712526931363496	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.3802707930367505	0.3938853622538851	0.34132231404958674	0.3435203094777563	0.14112554112554113	0.508051948051948	0.6354066985645933	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.263481253097622	1.4059106022763632	1.0731319117090332	1.0106912886998376	0.9819536135828214	1.454531575313299	2.5092446220768245	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.06877605007917685	-0.001468056022141423	-0.18203650499793456	-0.22081773361636525	-0.182041010357714	0.14451638775592296	0.43303858110538374	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.30928542391205843	0.33107280566658115	0.2813263416953929	0.21732580168602378	0.07860864147239861	0.4518165854565531	0.6262866580225374	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k18	0.35849819584422044	0.3623095563969024	0.3684210526315789	0.2877939529675252	0.11556669451406293	0.46081871345029235	0.5789473684210525	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.3799806576402321	0.38670897218428524	0.37327823691460055	0.31450676982591874	0.10995670995670995	0.5080519480519481	0.6277511961722488	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.3277108623598863	1.4660625072301405	1.0628613820452208	1.0363494143776726	0.915882446907665	1.8456044052674843	2.4696148875526602	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.029080787121273488	0.02498766423401557	-0.1556179475409931	-0.17735733996734485	-0.29285910812420285	0.31404694929561516	0.4367257675070035	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.32648685024892155	0.3450657470329148	0.3073622389491227	0.22884349344710544	0.062018803680620266	0.47628757651133674	0.650816622576389	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k18	0.3758243125544357	0.38051400005664165	0.37666135034556086	0.30969267139479906	0.0785296574770259	0.49841269841269836	0.639273622653124	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.38849129593810444	0.39468518667867136	0.3856749311294766	0.3056092843326886	0.06926406926406926	0.5449350649350649	0.6679425837320574	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3044099581655735	1.4726281000735424	0.9943769066262739	1.0519831910020845	0.9293197619294363	1.7049699465493227	2.6824906942605944	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.09563121714529703	-0.014654655796224547	-0.28572705026275963	-0.22245132689099412	-0.28966945075212147	0.22816693088295437	0.4964076180417981	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.33253986610736785	0.33044567675102354	0.3700710343916562	0.21286086108994684	0.07384112071968972	0.4765019105295115	0.5189534570243135	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k18	0.39103521214383474	0.3841841819928694	0.4395711500974659	0.29575712330471565	0.13227513227513227	0.4882205513784461	0.5650969529085872	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.4095744680851064	0.39609027844801026	0.46115702479338844	0.3303675048355899	0.10909090909090909	0.5142857142857142	0.5655502392344497	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.380480817071576	1.6300125815335293	1.037013058721118	1.0773057622052027	1.0108508771607692	1.4845825942382038	3.5403106153423534	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.061526735303137084	0.02424837589841546	-0.2520102122954106	-0.15477435257383013	-0.23109061639666026	0.17310757096285126	0.586009489795127	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.31832258872597463	0.3430386617064181	0.3023946643772782	0.25428843912694715	0.08308305233014078	0.35982388702666446	0.7156032656710599	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k18	0.36400398158516856	0.37103998699566565	0.3657628920786815	0.3391812865497076	0.11083263714842662	0.3921470342522974	0.6472760849492151	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.39129593810444874	0.40207270065439665	0.36418732782369145	0.3841392649903288	0.10649350649350649	0.45506493506493506	0.7004784688995215	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.3000579729840613	1.48422218138489	0.9947180142968475	1.0832833609796835	0.9428591024881018	1.5275245440674892	2.872725885092328	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.06143104840654595	0.013482612569912794	-0.2555942697448204	-0.14236161429565589	-0.27952575246740685	0.23301388054046146	0.5118808188169857	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.34070615226479134	0.35831507007835095	0.32031478614618325	0.2563390648008276	0.06916423359410652	0.4776379836159643	0.6681192822346732	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k18	0.384782879183775	0.38745317205033125	0.3786106680843523	0.3381858902575588	0.09551656920077972	0.5047619047619047	0.6201908279470606	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.40377176015473887	0.40778781664906066	0.37162534435261707	0.38181818181818183	0.08831168831168831	0.5522077922077921	0.6449760765550239	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4970468254708915	1.8398911966707336	1.1299386173816552	1.0625833315344402	1.025723353688337	1.35901528109557	4.622195399653666	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.029714794327897635	0.0439974967012505	-0.1210020387346753	-0.14588666089414773	-0.22444110892749264	0.028416313947331646	0.6829009781152365	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.3614089178740321	0.38964733519759853	0.33182177044634037	0.26468179022454785	0.07050647876179564	0.4862908388598281	0.7949357976954808	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
