measure	globqual	meanclassqual	classqual_herroepen_2	classqual_herroepen_1	model	technique
SCP_k10_b0	0.660219764681974	0.6517062541217777	0.6083819448265568	0.6950305634169985	herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k23	0.6826466679324094	0.6705725753039062	0.6091288594833019	0.7320162911245107	herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7048034934497817	0.6946020022503678	0.6426877470355731	0.7465162574651626	herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1120937647258278	1.1313865056412036	1.2295651205216716	1.0332078907607354	herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.07035680370057654	0.085336714790677	0.16156781789363275	0.00910561168772126	herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6929601707432509	0.6814665422719721	0.6229767440514653	0.739956340492479	herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k23	0.6771090437314095	0.666261343304863	0.6110586011342155	0.7214640854755104	herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7126637554585152	0.7028915784310896	0.6531620553359684	0.752621101526211	herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.0696499355506872	1.0649372556219068	1.0405360462128879	1.0893384650309255	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.0473093008111523	0.04260844071319142	0.01826843176152736	0.06694844966485548	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6902890418131842	0.6797498706121953	0.6251803841715197	0.7343193570528709	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k23	0.6750637556758101	0.6626486045206388	0.5983657107616405	0.7269314982796372	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7014436207569255	0.6899698036541753	0.6305609284332688	0.7493786788750817	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1161179278136837	1.1123797164842746	1.093024088934224	1.1317353440343252	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.07886129106576215	0.07626167906167997	0.06280146579609894	0.089721892327261	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6965418396988965	0.6843327313456109	0.6211166814274878	0.747548781263734	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k23	0.6810816694656964	0.6674365872704242	0.5967853839037928	0.7380877906370555	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7001170503316426	0.6884509413745599	0.6280464216634429	0.7488554610856769	herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0640727152520786	1.043193815569938	0.9350875127712994	1.1513001183685767	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.04664527645170788	0.028319876834862465	-0.06656497007013712	0.12320472373986205	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6799963459695028	0.6674578642582096	0.6025363922864025	0.7323793362300166	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k23	0.6682527834795049	0.654949814431526	0.5860699969164354	0.7238296319466166	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7051111978150605	0.6927306124152902	0.6286266924564797	0.7568345323741007	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0486798071942622	1.061299120018994	1.1266391175337165	0.9959591225042717	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.032900195980758905	0.043427975116503204	0.09793847597491255	-0.011082525741906143	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6209342787095383	0.6111664607015059	0.5605908696821387	0.6617420517208733	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k23	0.6261118367854699	0.6147137331762711	0.5556968855997533	0.673730580752789	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6489270386266094	0.6372813548001057	0.5769825918762089	0.6975801177240026	herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.1164197785667322	1.1104496275586968	1.0798201571696449	1.1410790979477488	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.08000893050255109	0.07722683077513529	0.06295344956491514	0.09150021198535545	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.715890725475365	0.6982305948048564	0.6076264461474644	0.7888347434622485	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.7005367231638419	0.6876685330347145	0.6216491228070176	0.7536879432624114	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.713713405238829	0.7023760561946453	0.6442105263157895	0.760541586073501	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1625938522066235	1.1751505620749538	1.2395719431385614	1.1107291810113462	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.09722092665784693	0.10615492578848598	0.15199022567611248	0.0603196259008595	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7199516821090158	0.7097574027948084	0.65745631761757	0.7620584879720468	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.6993926553672316	0.6875810625855419	0.6269824561403509	0.7481796690307329	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7212634822804315	0.7127530625402966	0.6690909090909091	0.7564152159896841	herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0773516932865073	1.1047400218736039	1.2452540554943596	0.964225988252848	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.04892024138394658	0.07027286888020087	0.17982113168707073	-0.03927539392666899	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.7037104943680116	0.6971949259200568	0.6637672269262019	0.7306226249139117	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.6982627118644068	0.6879289535896479	0.6349122807017544	0.7409456264775414	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7122496147919877	0.7023685907224541	0.6516746411483253	0.7530625402965828	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0380806923756387	1.0578340189907784	1.1591771729293214	0.9564908650522356	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.02017058213610695	0.03707535837037605	0.12380421035488708	-0.04965349361413497	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.683164686204406	0.6769385184131124	0.6449955706143015	0.7088814662119233	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.6660310734463277	0.6545102650242628	0.5954035087719298	0.7136170212765958	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6905238828967643	0.6803468051172419	0.628133971291866	0.7325596389426177	herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.1540382125220903	1.1530164450840745	1.1477743338803417	1.1582585562878076	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.09287555405014533	0.09150412685101852	0.08446810904680274	0.09854014465523431	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6860474424916084	0.6721301563600636	0.6007284275112682	0.7435318852088589	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.668954802259887	0.6565564265273112	0.5929473684210527	0.7201654846335698	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6934514637904469	0.68026807831959	0.6126315789473684	0.7479045776918117	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.167066452614042	1.1699463242378332	1.184721317785979	1.1551713306896874	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.10531714316449267	0.10667918348295152	0.11366704250808828	0.09969132445781477	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6977864686863626	0.6822504020820723	0.6025436255904961	0.7619571785736485	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.6768502824858758	0.6625000622122683	0.5888771929824561	0.7361229314420804	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6966872110939908	0.6841935593335369	0.6200956937799043	0.7482914248871696	herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1520394312288313	1.1334125150331569	1.037848336290132	1.228976693776182	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.10149699533372104	0.08592436463768091	0.006029998457996693	0.16581873081736512	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6930713873804795	0.6805786166070324	0.6164852708997826	0.7446719623142823	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.6674576271186441	0.6551718302849322	0.592140350877193	0.7182033096926714	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.688366718027735	0.6770117750856832	0.6187559808612441	0.7352675693101225	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.061184240615362	1.0633144632031903	1.074243431262483	1.0523854951438978	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.04210085811292029	0.043408268662125965	0.05011585321892029	0.036700684105331643	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.592416438768015	0.5875643613023442	0.5626710943045554	0.6124576283001331	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.6165677966101695	0.6038032848077641	0.5383157894736842	0.669290780141844	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6524653312788906	0.6419715633377447	0.5881339712918661	0.6958091553836234	herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.2656331687674973	1.2570422156305883	1.2129668908412283	1.301117540419948	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.15945396760472386	0.15279062317792444	0.1186047691621709	0.186976477193678	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7084157844683142	0.6930542887267152	0.6142431366611197	0.7718654407923106	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.6954378531073446	0.6836475052880429	0.6231578947368421	0.7441371158392435	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7165639445300462	0.7048240523940412	0.6445933014354067	0.7650548033526757	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.063024913873764	1.0572339317227273	1.0275236754695833	1.0869441879758712	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.045937025132574597	0.04042332446776317	0.012135642796121948	0.0687110061394044	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.687167551020094	0.6748878760954429	0.6118878047428856	0.7378879474480002	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.6595621468926554	0.6478946124175687	0.5880350877192982	0.7077541371158392	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6896764252696456	0.6784512538599885	0.6208612440191388	0.7360412637008381	herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.172781829671968	1.172203626382796	1.169237192116608	1.1751700606489837	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.10283152118494261	0.10078903936676112	0.09031021960391697	0.11126785912960527	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6254157069956315	0.6121735187447119	0.5442353355443426	0.6801117019450814	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.6430649717514124	0.6280673136742566	0.5511228070175439	0.7050118203309693	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.646995377503852	0.6332104923818249	0.5624880382775119	0.7039329464861379	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0343980503323624	1.0398813789656776	1.0680132389105117	1.0117495190208434	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.024564949706737914	0.02906143139773984	0.05213033746461928	0.0059925253308604	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6215807320012272	0.6049916461966695	0.5198824233732863	0.6901008690200526	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.614632768361582	0.6007186761229315	0.5293333333333333	0.6721040189125296	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6522342064714945	0.6394991346839052	0.5741626794258373	0.7048355899419729	herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.3259670984597265	1.3279106738000785	1.3380604561330278	1.317760891467129	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.1923258854725533	0.19348382557158667	0.19953084608876087	0.1874368050544125	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7312295061992088	0.720433624108795	0.6640551287477447	0.7768121194698452	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.7528652482269503	0.7418088972431078	0.6840701754385965	0.7995476190476191	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7658027079303675	0.7561346548188653	0.7056459330143541	0.8066233766233766	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1032681089159704	1.0919225864166613	1.0326737466980482	1.1511714261352746	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.07434469816667245	0.06397553003420293	0.009825429786862084	0.11812563028154378	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.736577577537401	0.722005254727824	0.6459053467222546	0.7981051627333934	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.7332624113475177	0.7196892230576442	0.6488070175438596	0.7905714285714286	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7491682785299807	0.7375905673274095	0.6771291866028708	0.798051948051948	herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0618343401447976	1.0612655729070166	1.0582953439986047	1.0642358018154285	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.04310499156061752	0.04371339051561611	0.0468905850583865	0.04053619597284571	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.67749229464972	0.6675405344525696	0.615570231200784	0.7195108377043551	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.6776312056737589	0.6654536340852131	0.601859649122807	0.72904761904761906	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6918375241779497	0.6800307587149692	0.6183732057416268	0.7416883116883116	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0723101863087527	1.0801580844937995	1.1211415527934874	1.0391746161941116	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.044889379395037544	0.0514005113541771	0.08540308936301698	0.01739793334533722	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6507311328420013	0.642441884677154	0.5991535887051732	0.6857301806491347	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.6452907801418439	0.6345889724310777	0.5787017543859649	0.6904761904761905	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6615087040618955	0.6500546821599453	0.5902392344497608	0.7098701298701299	herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.26652775626512	1.2708670731976963	1.2935279505122617	1.2482061958831312	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.16277207227421459	0.16405027670418665	0.1707253442829297	0.1573752091254436	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7421334999734284	0.7302010394039402	0.6678870786521691	0.7925150001557114	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.7230354609929078	0.7104235588972432	0.6445614035087719	0.7762857142857144	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7404255319148936	0.7289610389610389	0.6690909090909091	0.7888311688311688	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.180972814340292	1.1484669092303958	0.9787138492120494	1.3182199692487424	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.11724786884043258	0.092588207034429	-0.03619002684136759	0.22136644091022556	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7645468514170954	0.7472387086520554	0.6568517408790686	0.8376256764250423	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.7166382978723405	0.7018853383458646	0.6248421052631579	0.7789285714285714	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7369439071566731	0.7238243335611756	0.655311004784689	0.7923376623376623	herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1555246293016666	1.1388531816121654	1.0517911770114365	1.2259151862128943	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.10391743756099045	0.09150695555266967	0.026696660620327894	0.15631725048501147	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6707979799819538	0.6585206671724444	0.5944058113894508	0.7226355229554379	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.6679432624113475	0.6544129072681704	0.5837543859649122	0.7250714285714286	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6784526112185687	0.6664285714285714	0.6036363636363636	0.7292207792207792	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0588433706530982	1.0432325676745808	0.9617094854534344	1.1247556498957272	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.04484210023703465	0.031030414923596362	-0.04109727504658139	0.10315810489377411	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6178225746721226	0.6071317194064267	0.5513016974633481	0.6629617413495053	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.6354184397163121	0.6230494987468671	0.5584561403508772	0.6876428571428571	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6559381044487427	0.6453178400546822	0.5898564593301435	0.7007792207792207	herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.279016537287303	1.2660227565532116	1.1993590119174375	1.3326865011889855	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.17134211300171517	0.16178703995338412	0.11276536083585964	0.21080871907090862	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7922263025145571	0.779690963751393	0.715379225749073	0.8440027017537131	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.7430649717514124	0.7326404130894613	0.6791578947368421	0.7861229314420803	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.772342064714946	0.7628049815059894	0.7138755980861244	0.8117343649258543	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0840773940228094	1.098065831654497	1.1698325986344584	1.0262990646745354	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.05803670512831608	0.06759962757424835	0.11666157751424873	0.018537677634247986	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7442455852024871	0.7293494329301284	0.6529256951849837	0.8057731706752731	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.703545197740113	0.6897341047654597	0.6188771929824561	0.7605910165484634	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7421417565485362	0.7309437035528861	0.6734928229665071	0.788394584139265	herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0918381793105636	1.0971519124911542	1.1244136740263584	1.06989015095595	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.0648083981797418	0.06737551523920207	0.08054594189208526	0.05420508858631888	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.688626081197462	0.6710659243560231	0.5809746849086406	0.7611571638034057	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.6588983050847458	0.6467781510513874	0.5845964912280702	0.7089598108747045	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6870570107858244	0.6746981573857274	0.6112918660287081	0.7381044487427466	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1226498521228367	1.129182677362397	1.1626989112001405	1.0956664435246535	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.08243453838607408	0.08634481386298754	0.10640622717932617	0.06628340054664891	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6563995416659251	0.641097295996444	0.5625901225617156	0.7196044694311726	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.631228813559322	0.6191520467836258	0.5571929824561404	0.6811111111111111	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6595531587057011	0.6481529743119888	0.5896650717703349	0.7066408768536427	herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.247255727418976	1.2674729023357099	1.3711957997346067	1.1637500049368132	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.14028026595400153	0.15208375011312192	0.21264075579904387	0.09152674442719994	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7585472245357149	0.7473248576007607	0.6897492359344743	0.8049004792670472	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.7491101694915254	0.7382089087968147	0.6822807017543859	0.7941371158392435	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7652542372881356	0.7536889612813464	0.694354066985646	0.813023855577047	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1938056871096376	1.17480129555933	1.077300504127318	1.2723020869913422	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.12480874289880405	0.11027717607117804	0.035723920172922904	0.1848304319694332	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7227580938346949	0.7103763923929443	0.6468528806483103	0.7738999041375783	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.7338983050847457	0.7221988304093567	0.6621754385964912	0.7822222222222223	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7560862865947612	0.7458603956700262	0.6933971291866029	0.7983236621534494	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0298741547712507	1.033284440641105	1.0507806898864451	1.0157881913957651	herroepen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.022697866140845093	0.025925386315372806	0.042483968080341085	0.00936680455040453	herroepen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6932986819572675	0.6847611491510079	0.6409598938841115	0.7285624044179045	herroepen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.6794774011299435	0.6676233669279582	0.6068070175438597	0.7284397163120567	herroepen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
