measure	globqual	meanclassqual	classqual_herinneren_1	classqual_herinneren_2	model	technique
kNN_k24	0.7468085106382979	0.6984506944444444	0.5647555555555556	0.8321458333333334	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7658800773694391	0.7249734848484848	0.6118787878787879	0.8380681818181818	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.235695496788939	1.187815257310978	1.0554404775777906	1.320190037044165	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.14541608796545052	0.10800102622800681	0.004559384953897717	0.2114426675021159	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8230192678002385	0.7788473778568649	0.6567250938957732	0.9009696618179566	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.7692056737588653	0.7238236111111112	0.5983555555555555	0.8492916666666667	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.809825918762089	0.7769507575757575	0.686060606060606	0.867840909090909	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.4143578413426028	1.5018238634358752	1.7436416892231572	1.260006037648593	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.22295453224459783	0.248987833353369	0.32096225406585394	0.17701341264088402	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8764846045493707	0.8649259212064991	0.8329695613762071	0.8968822810367911	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.8581702127659575	0.8358125000000001	0.774	0.897625	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8714119922630561	0.8559204545454545	0.8130909090909091	0.8987499999999999	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.4305960786925873	1.463945070093793	1.556145222791244	1.371744917396342	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.24117752008110935	0.2502308225313627	0.2752605410702984	0.225201103992427	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.8557175107013627	0.8293070628147228	0.7562899421869537	0.9023241834424919	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.8319290780141844	0.8000729166666667	0.712	0.8881458333333333	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.857330754352031	0.832314393939394	0.7631515151515151	0.9014772727272727	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.1811957269856301	1.203112494350911	1.2646881740914622	1.14153681461036	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.11514950518087085	0.12547828243015668	0.15449722803529303	0.09645933682502031	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7494779220039022	0.713997170738423	0.6143131552782668	0.813681186198579	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.7275282485875706	0.6886293859649123	0.5793421052631579	0.7979166666666667	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.748382126348228	0.7146441387559809	0.61985645933014355	0.8094318181818182	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1855278827069662	1.1762820977069488	1.150305844611662	1.2022583508022355	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.11024107139041989	0.10066577427362017	0.07376374904070672	0.12756779950653363	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7677344672854615	0.7151964112254219	0.567589491818644	0.8628033306321997	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.738361581920904	0.6972061403508771	0.5815789473684211	0.8128333333333333	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7794298921417565	0.7470245215311004	0.6559808612440191	0.8380681818181818	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.5690148634552117	1.6858182338657541	2.013980084066802	1.3576563836647062	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.2844515029349476	0.3234675822391795	0.4330841859986881	0.21385097847967083	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8872320056797895	0.8734631059533329	0.8347790543409069	0.9121471575657588	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.8574435028248588	0.8411326754385965	0.7953070175438597	0.8869583333333333	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8784283513097072	0.8680771531100477	0.8389952153110047	0.8971590909090909	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.047264115751072	1.1291023761284364	1.359028917188651	0.8991758350682222	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.009683441248234208	0.07233050991648449	0.24833894093680672	-0.10367792110383774	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.8241346279270014	0.8005044691571191	0.7341149754703072	0.866893962843931	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.7447881355932203	0.7104999999999999	0.6141666666666666	0.8068333333333333	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7921417565485362	0.7634958133971292	0.6830143540669856	0.8439772727272727	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.033682833337004	1.024644630485362	0.9993840122589774	1.0499052487117464	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.024689604889299985	0.01673917583149996	-0.005481254099274454	0.03895960576227438	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6227646007056847	0.539856964950375	0.3081407521983556	0.7715731777023944	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k22	0.6049787866700511	0.5386886321668931	0.35341614906832297	0.7239611152654631	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6333611342785654	0.5681028431028431	0.3857142857142857	0.7504914004914005	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0188436286733262	1.010370979626423	0.9866910117773864	1.0340509474754598	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.014946798957648442	0.007060199516591627	-0.014981834818669729	0.029102233851852982	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6038825563053554	0.5194182718897443	0.2833514257025238	0.7554851180769648	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k22	0.607553395945897	0.5378916324568499	0.3431959345002823	0.7325873304134174	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6265221017514595	0.5562899262899264	0.36	0.7525798525798526	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.022775982206499	1.0065935092206244	0.9613655719011291	1.0518214465401199	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.01868735720444553	0.003483176296081799	-0.03901056008883222	0.04597691268099582	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6028606929199702	0.5182577007561562	0.2818031841957529	0.7547122173165595	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k22	0.5958226057946839	0.5263654676698155	0.33224167137210614	0.7204892639675249	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6251042535446205	0.5564777114777114	0.36467532467532465	0.7482800982800982	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0320437683560673	1.0094343379894075	0.9462438787595121	1.072624797219303	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.026412582312882675	0.005135577831266405	-0.05433092187376366	0.06460207753629647	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6145832347616647	0.5303070231967133	0.2947658165151827	0.765848229878244	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k22	0.6033288610073612	0.5341553863292994	0.340824392998306	0.7274863796602927	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6228523769808173	0.5579677079677079	0.3766233766233766	0.7393120393120393	herinneren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.0577252690665722	1.030041120947433	0.9526674762041978	1.107414765690668	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.04295491663177763	0.0188652164988812	-0.048462406949470356	0.08619283994723276	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6058367438133563	0.5363773011376425	0.3422470639157758	0.7305075383595092	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k22	0.5895311310149762	0.5251392555740382	0.3451722190852626	0.7051062920628138	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6040867389491242	0.5442155142155142	0.3768831168831169	0.7115479115479115	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0280177288559769	1.0227040388663113	1.0078529565875025	1.0375551211451202	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.02031877443410362	0.015451935673109108	0.0018497452898167568	0.02905412605640146	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6042646127412279	0.5420461783952005	0.3681536311204061	0.715938725669995	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k22	0.6118867171918628	0.5529419170723519	0.38819875776397517	0.7176850763807285	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6165971643035864	0.5604106704106704	0.4033766233766234	0.7174447174447174	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0613310475352993	1.0413077576803185	0.9853452296240899	1.097270285736547	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.04641131888881422	0.029419771622874874	-0.018069424581929967	0.07690896782767971	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6180817214572984	0.5588820081423682	0.39342639913397337	0.7243376171507631	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k22	0.6321209703738623	0.5741381415294459	0.41208356860530776	0.736192714453584	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6376146788990825	0.5801333801333801	0.41948051948051945	0.7407862407862408	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0263148229386372	1.009440852985506	0.9622802702959854	1.0566014356750266	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.022365397943305023	0.006424682903438148	-0.03812757195157441	0.050976937758450705	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.5681551908372233	0.4939543913408283	0.2865726696714165	0.7013361130102401	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k22	0.5998658302208362	0.5407408396538831	0.37549407114624506	0.7059876081615212	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6178482068390325	0.5605107055107055	0.40025974025974026	0.7207616707616707	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.0611169670704352	1.0445962406587417	0.9978206899750309	1.0913717913424525	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.04373938148074059	0.029807203132386384	-0.009639325926206836	0.0692537321909796	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6308332726853604	0.5632734198311308	0.37198949909927587	0.7545573405629856	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.5966382978723405	0.5386633840891537	0.37451754385964914	0.7028092243186583	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6131528046421664	0.5584552074869851	0.4035885167464115	0.7133218982275585	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0555980236124716	1.0246469992198903	0.9370145807589677	1.112279417680813	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.04328463990171934	0.015417517603000239	-0.06348337083313217	0.09431840603913265	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6274594122620772	0.5565883349904316	0.35592926078757947	0.7572474091932837	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.597418439716312	0.5344089981242415	0.35600877192982455	0.7128092243186583	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6197292069632495	0.5636897776172851	0.40502392344497606	0.722355631789594	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0289693079600342	1.038162951927629	1.0641931487033496	1.0121327551519084	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.01911341685491278	0.027953315459251168	0.05298194403779961	0.0029246868807027257	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6282522367192527	0.5715860196583961	0.4111455255704286	0.7320265137463635	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.6235177304964539	0.5751605428666005	0.4382456140350877	0.7120754716981132	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6383752417794971	0.5912062531973158	0.4576555023923445	0.724757004002287	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	0.9899616370260239	1.0039745520023362	1.0436496727184008	0.9642994312862715	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.011632012770229076	0.0017022904838764029	0.039456040661163004	-0.0360514596934102	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.5726485280274254	0.5011937455160107	0.2988820118993546	0.7035054791326667	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.577049645390071	0.5140219849939314	0.3355701754385965	0.6924737945492663	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.5904061895551257	0.5335906232132647	0.37272727272727274	0.6944539736992567	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.4462377399498318	1.4956532510372504	1.6344873059971405	1.3568191960773603	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.25920951430232836	0.2764821478547005	0.32501002307326976	0.22795427263613124	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.9481057054749075	0.9370291922520462	0.9059094646259123	0.9681489198781802	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.919180790960452	0.8988333333333334	0.8416666666666667	0.956	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.9435285053929122	0.9328558612440192	0.9028708133971292	0.9628409090909091	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3438481526765171	1.3815426120467205	1.487446093134434	1.2756391309590067	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.21434547469414542	0.22738404837211712	0.264016231562609	0.1907518651816252	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.9399123707365485	0.923671474657371	0.8780422904349199	0.9693006588798221	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.9019491525423728	0.8778470394736841	0.8101315789473684	0.9455625	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.9298921417565486	0.9155143540669857	0.8751196172248804	0.9559090909090909	herinneren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	2.5459721287529926	2.8540815925017524	3.7197224668435056	1.9884407181599988	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.5078204453054721	0.5504998048464288	0.6704084816519739	0.43059112804088373	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.9759615229364564	0.9672430766475855	0.942748394216948	0.9917377590782229	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.9721468926553672	0.9647560307017544	0.9439912280701754	0.9855208333333333	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.9738828967642527	0.9671740430622009	0.9483253588516747	0.9860227272727272	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.7330408208506303	1.7045260991015376	1.624413309425515	1.78463888877756	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.37602714828760386	0.34869882592784374	0.2719192535837559	0.4254783982719316	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.9439422876346576	0.9273507295858995	0.8807363522108171	0.9739651069609818	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.9155649717514124	0.8931617324561403	0.830219298245614	0.9561041666666666	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.9325115562403697	0.9187021531100479	0.8799043062200956	0.9575	herinneren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.239230510034295	1.224751069225404	1.184070735524234	1.265431402926574	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.14588341877179947	0.13573626408816758	0.1072275914055828	0.1642449367707524	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7726878838650195	0.7180370427317333	0.5644942033572623	0.8715798821062043	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.7256497175141243	0.6753163377192983	0.5339035087719298	0.8167291666666667	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7578582434514638	0.7166716507177033	0.600956937799043	0.8323863636363636	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0934823411794592	1.1057516576215094	1.1402225942920308	1.0712807209509878	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.061656106376960264	0.07148300921805172	0.09909192672397532	0.043874091712128103	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7433123589638323	0.6827383861339008	0.5125543672307602	0.8529224050370414	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.7144774011299435	0.663311951754386	0.5195614035087719	0.8070625	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7402157164869029	0.6954336124401914	0.5696172248803828	0.82125	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.6212924024067277	1.7792438532388277	2.2230122151004426	1.335475491377213	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.3073832234026928	0.35879531817006505	0.5032388225164918	0.21435181382363833	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.9111658702447939	0.8988200360628467	0.8641341209802329	0.9335059511454604	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.8983898305084745	0.8828552631578948	0.8392105263157895	0.9265	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.9066255778120185	0.891572966507177	0.8492822966507176	0.9338636363636363	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1828113623350494	1.1844818406144424	1.1891750891136899	1.179788592115195	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.11497395414757192	0.11403397349027122	0.11139307545309309	0.11667487152744938	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7278787222845479	0.677564688881154	0.5362062140811429	0.8189231636811651	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.7199293785310734	0.6786041666666667	0.5625	0.79470833333333335	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7517719568567026	0.7172069377990431	0.6200956937799043	0.8143181818181818	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.2674808022987905	1.262986032664609	1.2503578703590514	1.2756141949701665	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.15711502063999291	0.15319551171731458	0.1421835580774088	0.16420746535722036	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7470957038214955	0.7098996670578406	0.6053965161504289	0.8144028179652522	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k24	0.7232203389830508	0.6773470394736842	0.5484649122807017	0.8062291666666667	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7426040061633282	0.7040400717703349	0.5956937799043062	0.8123863636363636	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.2084725759033588	1.2129290407807851	1.225449584960221	1.2004084966013493	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.12130246401897311	0.12321669653026382	0.12859477834769958	0.11783861471282804	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6981105962456652	0.6548329992436752	0.533243560047608	0.7764224384397425	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k24	0.6841101694915255	0.6436792763157895	0.5300877192982456	0.7572708333333333	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7089368258859784	0.674375	0.5772727272727273	0.7714772727272727	herinneren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.5148797048629852	1.5390711510260424	1.6070375950079654	1.4711047070441194	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.27980134789576666	0.2867050619627466	0.30610121100807125	0.267308912917422	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8438692123767206	0.814312413753064	0.7312718842865996	0.8973529432195282	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k24	0.830677966101695	0.8047220394736843	0.7317982456140351	0.8776458333333333	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.85231124807396	0.8294108851674642	0.7650717703349282	0.89375	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0568555172512988	1.0858893219534713	1.1674604875452896	1.004318156361653	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.032440688472790594	0.0558341335477602	0.12155857447267479	-0.009890307377154395	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6241531556357284	0.5790365968364821	0.4522805506862187	0.7057926429867455	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k24	0.6211723163841808	0.5688020833333334	0.4216666666666667	0.7159375	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6531587057010786	0.6074910287081339	0.4791866028708134	0.7357954545454545	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	2.057245099407685	2.257485583902004	2.810530731552981	1.7044404362510277	herinneren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.39305372119281173	0.4308519315989364	0.5352469889110903	0.3264568742867825	herinneren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP_k10_b0	0.9454629335225195	0.9268134042314111	0.8753051804750165	0.9783216279878059	herinneren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k23	0.9374531484257871	0.9149037245831412	0.8526243634939287	0.9771830856723537	herinneren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k10	0.9496865203761755	0.9350418312443629	0.8945945945945946	0.9754890678941311	herinneren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.7306366687413208	1.7829081705097	1.9272770801557007	1.6385392608636997	herinneren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.31864715716429914	0.3226006385401382	0.3335197775781697	0.31168149950210666	herinneren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP_k10_b0	0.936587443071497	0.9169159714093006	0.8625852401518057	0.9712467026667955	herinneren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
