measure	globqual	meanclassqual	classqual_both	classqual_haten_1	classqual_haten_2	model	technique
kNN_k15	0.5792460317460317	0.4375572768281102	0.07864583333333333	0.5682407407407407	0.6657852564102564	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN_k10	0.5963636363636363	0.4501320901320901	0.07954545454545454	0.5860606060606061	0.6847902097902098	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0506378783544892	1.053620726766869	1.0586990771265998	1.0664423935485414	1.0357207096254655	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.040814395676396824	-0.03630968372277031	-0.02221090578001615	-0.057359894344255896	-0.029358251044038886	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP_k10_b0	0.5351424403882855	0.40037344311591094	0.06315087964366772	0.4985231687129646	0.6394462809911005	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN_k15	0.5569444444444445	0.4306395417853751	0.11197916666666667	0.539074074074074	0.6408653846153846	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN_k10	0.5713419913419914	0.4469949494949495	0.13295454545454544	0.5557575757575758	0.6522727272727272	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0859570771459528	1.0847984609280785	1.0644212586224742	1.1955044892951914	0.9944696348665699	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.018183573256699077	-0.025616827029823912	-0.05128301308852215	0.024214678742263896	-0.04978214674321348	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP_k10_b0	0.5933657260961401	0.4400864988497953	0.04801743655026791	0.6053321960373669	0.6669098639617511	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k15	0.5940873015873016	0.46983855650522316	0.15208333333333332	0.6034259259259259	0.6540064102564103	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k10	0.6162770562770563	0.49162457912457913	0.17386363636363636	0.6191919191919192	0.6818181818181818	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1057244172293135	1.0851954823192982	1.026014018281253	1.149259232622497	1.0803131960541446	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.006908918040741396	-0.023169548002042444	-0.10344543780746485	0.030244768704569304	0.003692025096768205	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP_k10_b0	0.5333028227683606	0.39809205254263347	0.05299511395200404	0.5391112560121117	0.6021697876637846	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN_k15	0.5465079365079365	0.4420693850902184	0.17864583333333334	0.5312962962962963	0.6162660256410256	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN_k10	0.5627705627705628	0.4615060865060865	0.20681818181818182	0.5434343434343434	0.6342657342657343	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0838316000664967	1.044268733775683	0.9276992480363676	1.18354822120346	1.0215587320872215	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.017350320798932006	-0.029772593940337693	-0.16458068213468	0.11074881076362558	-0.03548591044995867	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP_k10_b0	0.5834219756851363	0.4320304406972492	0.04545232742144393	0.5910769850411473	0.6595620096291565	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN_k15	0.5628174603174603	0.4327516619183286	0.103125	0.5537037037037037	0.641426282051282	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN_k10	0.5782683982683983	0.4435742035742035	0.10227272727272727	0.5684848484848485	0.6599650349650349	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0252413331908217	1.0370041796570528	1.062018533289905	1.0562137966725884	0.9927802090086647	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.05392298597452204	-0.04178445203652814	-0.007906805168884477	-0.07265165184895128	-0.04479489909174867	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP_k10_b0	0.5243093579619726	0.3906096650723029	0.053969566279505166	0.5011377498534134	0.6167216790839901	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN_k15	0.5270238095238096	0.4022792022792022	0.0875	0.5097222222222222	0.6096153846153846	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN_k10	0.5425974025974026	0.41815397565397566	0.10340909090909091	0.5298989898989899	0.6211538461538462	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0774667245678513	1.060395117094465	1.0005723806471833	1.1876866402338733	0.9929263304023385	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.0076691836400114965	-0.04069026684345755	-0.13097604489558273	0.03843083618827653	-0.029525591823066442	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP_k10_b0	0.5714026059850523	0.4233576790039935	0.04430932310137646	0.6089758690875615	0.6167878448230425	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k15	0.5739678899082569	0.4372356842658261	0.0875	0.6063829787234043	0.617824074074074	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k10	0.598582151793161	0.45818229577094827	0.09999999999999999	0.625725338491296	0.6488215488215489	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.085573926491584	1.057305881126831	0.9705922030404442	1.1869647735862168	1.0143606667538316	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.004207947575949521	-0.03369571675804556	-0.12316864822081731	0.09510256987610198	-0.07302107192942134	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP_k10_b0	0.6019976365114034	0.44268465219395003	0.03528913731502773	0.6391244227408083	0.653640396526014	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN_k15	0.593730886850153	0.4508862512039226	0.08854166666666667	0.6077127659574468	0.6564043209876543	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN_k10	0.6129274395329442	0.4685632924994627	0.10227272727272727	0.6276595744680851	0.6757575757575758	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0323788227061206	0.9986283694600879	0.9000921043992562	1.120609625028759	0.9751833789522487	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	8.962058693925949e-4	-0.03880656414108354	-0.1510425934157366	0.08051563807207952	-0.04589273707959356	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP_k10_b0	0.5763839096403585	0.4233179877708814	0.03857412523014321	0.5681797296424473	0.6632001084400537	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN_k15	0.5582186544342508	0.41947768912529554	0.06822916666666667	0.5672872340425532	0.6229166666666667	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN_k10	0.5724770642201835	0.43152147957112497	0.075	0.5794970986460348	0.64006734006734	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0239525268946272	1.0695722842593918	1.169826489991507	1.121123725556824	0.9177666372298442	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.08990164445171012	-0.041407084651790195	0.07170643462468614	-0.02959492301273861	-0.1663327655673181	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP_k10_b0	0.5200705758972349	0.38545784838002034	0.05391592925154585	0.46804941702765396	0.6344081988608612	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN_k15	0.5569571865443425	0.43709408655109006	0.13802083333333331	0.5359929078014184	0.6372685185185185	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN_k10	0.5644703919933277	0.44678045227690616	0.15227272727272725	0.5495164410058027	0.6385521885521885	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.1218568243541653	1.109704242964879	1.0823783335749992	1.0601696313427964	1.186564763976841	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.017029380702864326	-0.033006623975463556	-0.06938446094275959	-0.08990593843764107	0.060270527454009994	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP_k10_b0	0.5900939637295217	0.4395649370693736	0.059791216340973556	0.5776404546195874	0.6812631402475599	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k15	0.5748888888888889	0.44660864995011507	0.121875	0.5841503267973857	0.6338006230529595	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k10	0.5978181818181818	0.4707006152786801	0.14886363636363636	0.6078431372549019	0.6553950722175022	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1183790049920184	1.0770931931539434	0.9745463311716878	1.0855845485176163	1.1711486997725258	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.013550595860938666	-0.037906017436746126	-0.16656637726865506	-0.01183506689181935	0.06468339185023603	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP_k10_b0	0.5974837635582458	0.44360177514324134	0.053358986632610614	0.6213310473615172	0.6561152914355961	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN_k15	0.564037037037037	0.4327054127725857	0.09947916666666667	0.5875	0.6111370716510903	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN_k10	0.5836767676767677	0.44949939194029354	0.10909090909090909	0.606951871657754	0.6324553950722175	haten.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1039453694906602	1.0963389675486621	1.0774531376338417	1.0977729846084872	1.1137907804036578	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.030672291956902194	-0.03435359835831888	-0.042744726302197104	-0.04729385784348602	-0.013022210929273512	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP_k10_b0	0.5688213725223378	0.4277224216307823	0.07328889663151575	0.5289597864974378	0.6809185817633933	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN_k15	0.592925925925926	0.452281282450675	0.096875	0.5916666666666667	0.6683021806853583	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN_k10	0.6072727272727273	0.4663690922418245	0.11022727272727273	0.6074866310160427	0.681393372982158	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0436839448099606	1.0484519087483093	1.0590469022558033	1.0701814041376123	1.0161274198515124	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.042547936497832076	-0.04049286415996482	-0.03525047800704816	-0.043426036939021875	-0.04280207753382444	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP_k10_b0	0.4908826638198772	0.37170522287966257	0.07063356066946269	0.48822463279564193	0.5562574751738831	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN_k15	0.5053333333333333	0.3920011631339971	0.10520833333333333	0.5116830065359477	0.5591121495327103	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN_k10	0.5252525252525252	0.4070845202991987	0.10795454545454546	0.5336898395721925	0.5796091758708581	haten.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0359357665695579	1.0503769177812194	1.0900987941565488	0.9772905722749866	1.0837413869121226	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.05341221895943066	-0.02853332324594623	0.0382576334663611	-0.12457842830314063	7.208250989408342e-4	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP_k10_b0	0.518631286035528	0.3888124161724228	0.06015412155913625	0.5285442342945015	0.5777388926636307	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k15	0.5519259259259259	0.4368927269765642	0.14583333333333334	0.5576797385620915	0.6071651090342679	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k10	0.5722828282828283	0.46071136044335603	0.1784090909090909	0.5778966131907308	0.6258283772302464	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.052959917104008	1.033238524954662	0.9871311013799647	0.9849309872935804	1.1276534861904408	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.013717280742671107	-0.036178404930721934	-0.0887136790344024	-0.09078700470602481	0.0709654689482614	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP_k10_b0	0.5148270225850862	0.383038994757636	0.049871067201345834	0.5162340240468544	0.5830118930247077	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN_k15	0.5380370370370371	0.41435519236251095	0.10052083333333334	0.5604575163398693	0.5820872274143302	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN_k10	0.5505454545454546	0.4230190164426008	0.09886363636363636	0.5839572192513369	0.5862361937128292	haten.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.076637144461135	1.0514462156345545	0.9922751073500783	0.9947685892159062	1.167294950337679	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.0012950648926419986	-0.02103670287061124	-0.0658121010553402	-0.0944981649171601	0.09720015736066658	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP_k10_b0	0.5223156234900399	0.38751711593350446	0.04608957467972845	0.5355655267081335	0.5808962464126515	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN_k15	0.5526296296296296	0.4208757737258974	0.08645833333333333	0.5783496732026143	0.5978193146417445	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN_k10	0.5675959595959595	0.4306101837506455	0.08295454545454545	0.5935828877005348	0.6152931180968564	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0176739343717518	1.009709163943316	0.9891314508606698	1.0258088727678631	1.014187168201415	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.024290157897172843	-0.032301554261348904	-0.05181907500126399	-0.03759551318281708	-0.007490074599965648	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP_k10_b0	0.5130529191106707	0.3806659683975711	0.04574116058676605	0.5188846884647422	0.577372056141205	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN_k15	0.519	0.3917948150184269	0.06875	0.5469771241830065	0.5596573208722742	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN_k10	0.5345454545454545	0.4022091447737407	0.0659090909090909	0.5677361853832442	0.572982158028887	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0720086175733943	1.0330515549163182	0.9420336808726539	0.9612762635026332	1.195844720373667	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.0033377586728912047	-0.03888835145279467	-0.13839551284210028	-0.10362869155094355	0.1253591500346598	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP_k10_b0	0.5640576603848408	0.4155118567200092	0.04028774878540432	0.5737229070086245	0.6325249143659988	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k15	0.576216814159292	0.4425577947228274	0.10416666666666667	0.5967320261437908	0.6267746913580247	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k10	0.5918744971842317	0.4626633986928104	0.13522727272727272	0.6163992869875222	0.6363636363636364	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0741398955269852	1.0363953709549762	0.9458025891713958	1.0037742660908717	1.1596092576026609	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.009001463230384062	-0.034998553076623445	-0.14272079232038407	-0.040591498902909993	0.07831663199342373	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP_k10_b0	0.5345039154552466	0.3960854468825422	0.04385431882195983	0.583200427572941	0.5612015942527258	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN_k15	0.5437315634218289	0.4221378752118131	0.1140625	0.5659313725490196	0.5864197530864197	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN_k10	0.553016894609815	0.4296601637287912	0.11704545454545454	0.5766488413547237	0.5952861952861953	haten.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0559274013799327	1.0565232788540442	1.062567390581858	0.9862916172190966	1.1207108287611778	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.038735665211679794	-0.03210451308443401	-0.01115198397368586	-0.10360322932298092	0.018441674043364754	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP_k10_b0	0.5409010706384063	0.40244410218275267	0.05281871072271547	0.548154292740371	0.6063593030851716	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN_k15	0.5506268436578171	0.4184591351972888	0.08385416666666666	0.5707516339869281	0.6007716049382716	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN_k10	0.5683024939662108	0.4361317422591932	0.10113636363636364	0.5942959001782531	0.6129629629629629	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0188823887718144	1.0112674536178465	0.9882860221389217	1.0768201788285654	0.9686961598860522	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.02666033965385726	-0.037606451912302274	-0.06804532151066114	0.01681932019443807	-0.061593354420683755	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP_k10_b0	0.4494518772727189	0.3337905115345203	0.04100621302259437	0.46657164591190087	0.4937936756690655	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN_k15	0.49277286135693216	0.3795623033163883	0.09270833333333334	0.5137254901960784	0.5322530864197531	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN_k10	0.5045856798069187	0.38404221958143525	0.0784090909090909	0.5299465240641711	0.5437710437710438	haten.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.1218568243541653	1.109704242964879	1.0823783335749992	1.0601696313427964	1.186564763976841	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.017029380702864326	-0.033006623975463556	-0.06938446094275959	-0.08990593843764107	0.060270527454009994	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP_k10_b0	0.5900939637295217	0.4395649370693736	0.059791216340973556	0.5776404546195874	0.6812631402475599	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k15	0.5748888888888889	0.44660864995011507	0.121875	0.5841503267973857	0.6338006230529595	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k10	0.5978181818181818	0.4707006152786801	0.14886363636363636	0.6078431372549019	0.6553950722175022	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1183790049920184	1.0770931931539434	0.9745463311716878	1.0855845485176163	1.1711486997725258	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.013550595860938666	-0.037906017436746126	-0.16656637726865506	-0.01183506689181935	0.06468339185023603	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP_k10_b0	0.5974837635582458	0.44360177514324134	0.053358986632610614	0.6213310473615172	0.6561152914355961	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN_k15	0.564037037037037	0.4327054127725857	0.09947916666666667	0.5875	0.6111370716510903	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN_k10	0.5836767676767677	0.44949939194029354	0.10909090909090909	0.606951871657754	0.6324553950722175	haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1039453694906602	1.0963389675486621	1.0774531376338417	1.0977729846084872	1.1137907804036578	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.030672291956902194	-0.03435359835831888	-0.042744726302197104	-0.04729385784348602	-0.013022210929273512	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP_k10_b0	0.5688213725223378	0.4277224216307823	0.07328889663151575	0.5289597864974378	0.6809185817633933	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN_k15	0.592925925925926	0.452281282450675	0.096875	0.5916666666666667	0.6683021806853583	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN_k10	0.6072727272727273	0.4663690922418245	0.11022727272727273	0.6074866310160427	0.681393372982158	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0436839448099606	1.0484519087483093	1.0590469022558033	1.0701814041376123	1.0161274198515124	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.042547936497832076	-0.04049286415996482	-0.03525047800704816	-0.043426036939021875	-0.04280207753382444	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP_k10_b0	0.4908826638198772	0.37170522287966257	0.07063356066946269	0.48822463279564193	0.5562574751738831	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN_k15	0.5053333333333333	0.3920011631339971	0.10520833333333333	0.5116830065359477	0.5591121495327103	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN_k10	0.5252525252525252	0.4070845202991987	0.10795454545454546	0.5336898395721925	0.5796091758708581	haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0288938371715823	1.0174440828313318	0.9925029834608259	0.9561331460632705	1.1036961189698993	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.026434887203752106	-0.03571729679892142	-0.05622561784514056	-0.08017428554035189	0.0292480129887282	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP_k10_b0	0.5226209085020519	0.38944715548986053	0.05250574831119358	0.5289618805929884	0.5868738375653996	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k15	0.5364814814814814	0.4264770465559017	0.14739583333333334	0.5555555555555556	0.5764797507788162	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN_k10	0.5553939393939393	0.4484512524919342	0.17727272727272728	0.5714795008912655	0.5966015293118097	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0566090305245814	1.0374876731288163	0.9936511813752963	0.9748507402334395	1.1439610977777128	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.016326611135608775	-0.03155392067133688	-0.06525382191948056	-0.1034446470628867	0.07403670696835661	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP_k10_b0	0.5142700744540095	0.383800095607479	0.05557261803918661	0.4863911392565282	0.6094365295267222	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN_k15	0.5274444444444445	0.4072856855618675	0.103125	0.5358660130718954	0.5828660436137072	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN_k10	0.538989898989899	0.41726056607859796	0.10909090909090909	0.5481283422459893	0.5945624468988955	haten.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0253056449631774	0.9914243860657314	0.9021558108733085	1.091455804182759	0.9806615431411266	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.003070805786099941	-0.03897487016042629	-0.13306100479609828	0.05770988336411833	-0.04157348904929892	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP_k10_b0	0.5481712018475031	0.40322112959571116	0.036082800559449575	0.5623854667250322	0.6111951215026518	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN_k15	0.5472592592592592	0.41165605974996433	0.0671875	0.5788398692810457	0.5889408099688473	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN_k10	0.5696969696969697	0.42989446415779564	0.075	0.597860962566845	0.616822429906542	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0396470846510824	1.007590550853728	0.9241694222891482	1.0833110698481216	1.0152911604239137	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-4.277607127097543e-4	-0.040900949038458694	-0.14490500319027633	0.030679361865920202	-0.008477205791019947	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP_k10_b0	0.4593404184491559	0.3414285491563787	0.04269521036392057	0.4723411970041428	0.5092492401010728	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN_k15	0.48818518518518517	0.3615760783804695	0.04114583333333333	0.4959967320261438	0.5475856697819315	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN_k10	0.5006060606060606	0.36982482882702783	0.038636363636363635	0.5122994652406417	0.5585386576040782	haten.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
