measure	globqual	meanclassqual	classqual_schaal_6	classqual_schaal_3	classqual_schaal_1	classqual_schaal_5	model	technique
SCP_k10_b0	0.8560401035010768	0.7194654742884897	0.9762787249814677	0.9455634474740572	0.3383995226891028	0.6176202020093312	schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k18	0.843132606290501	0.728147756118877	0.9750692520775623	0.9173908290976662	0.35799644037630307	0.6621345029239766	schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8551597051597052	0.7474033948739086	0.9789473684210527	0.9263381478334749	0.416600790513834	0.6677272727272727	schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	2.2045915906595837	4.592087752227281	14.511929481020353	1.3847847259546013	1.0809972197530304	1.3906395821811401	schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.11407430615196054	0.20381689223130864	0.8943389856447845	0.09666213940977758	-0.18336460618883038	0.007631050059502812	schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7603466537597209	0.5823659872045763	1	0.8898236412889827	0.11442717789046124	0.3252131296388615	schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k18	0.7564604077761973	0.608616255694091	1	0.8702519538722194	0.22883295194508008	0.3353801169590643	schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7812653562653562	0.6396947840862917	1	0.8887000849617672	0.2782608695652174	0.3918181818181818	schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.9800174220261122	2.819925916273616	6.01897680074643	1.6254923814667104	1.267067720210703	2.368166762670621	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.17037715490290614	0.20994744951593092	0.6376268867462439	0.1732323620929056	-0.005163502718636387	0.034094051943210545	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8538789404031076	0.7476494802943012	0.9438263197595419	0.9177434625617481	0.39663295638600715	0.7323951824699076	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k18	0.8372648964754228	0.7240680914979122	0.9230532471529701	0.905503634475597	0.36435291126366637	0.7033625730994152	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8525798525798526	0.7588678139745582	0.9358851674641149	0.9130841121495327	0.4869565217391304	0.6995454545454546	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	2.043949972235883	2.904421610775024	6.535814877421593	1.709330718320731	1.1688057943609569	2.2037350529968154	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.18928842287798414	0.19037476922797894	0.6682283541101274	0.22176246904544586	-0.05973740693010402	-0.0687543393135534	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.862981278777682	0.7269358144855662	0.9403724915479127	0.9431549720490308	0.30755380079540495	0.7166619935499164	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k18	0.8513118381539434	0.734614707816827	0.9107417666974453	0.9196316336011368	0.3788456648868548	0.7292397660818714	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8675675675675676	0.7749829541809161	0.9244019138755981	0.9260832625318607	0.524901185770751	0.7245454545454545	schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.7967249996071424	2.6324816075707416	6.178429367308972	1.47930854201501	1.0011251132192864	1.8710634077396984	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.1295790904453498	0.13141999579084163	0.678778535465744	0.1615341913082473	-0.20444772955496862	-0.11018501405565617	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8294707661237375	0.6515460254664618	0.9038350453751004	0.9297333564673647	0.08924031614423154	0.6833753838791505	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k18	0.811265212581002	0.6621172399309185	0.8925823330255462	0.9010493523528447	0.2260361047546402	0.6288011695906432	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8272113022113022	0.6952459492484675	0.9177033492822967	0.9099405267629567	0.3201581027667984	0.6331818181818182	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.7958074266633854	2.964359326192816	8.233464496356104	1.424134594762786	1.0373622919844139	1.1624759216679594	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.11934441473715206	0.13725439397303535	0.7878510002077417	0.15292991676545964	-0.19413583609905607	-0.19762750498200385	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7349959481347994	0.5307746221313603	0.9473713710878845	0.886632191731912	0.10260832127200788	0.1864866044336367	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k18	0.7324166271534692	0.5620230763030389	0.9141274238227146	0.8609608132480734	0.21993389270277142	0.25307017543859645	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7561425061425061	0.6033391651388453	0.938755980861244	0.8732370433305012	0.2909090909090909	0.3104545454545454	schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	2.1359443491652845	3.0873760873857234	6.747315964968756	1.8015056595498593	1.8116616007340898	1.9890211242901896	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.23151656918284555	0.2757734419466924	0.6901884433871405	0.25161348980349596	0.23464199692206095	-0.07335016232592767	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8661296810922743	0.799409658566392	0.9484925907000511	0.9279513998127749	0.6445112346435984	0.6766834091091438	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k18	0.8629170966632267	0.8029504985143919	0.9415204678362572	0.9194949991801934	0.6686159844054581	0.6821705426356589	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8652406417112299	0.808183546188385	0.9473684210526315	0.9203058623619371	0.683030303030303	0.682029598308668	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	2.107172548783756	2.9791633434546765	6.555920252894929	1.8325331673876242	1.8186446692446503	1.709555284291502	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.18796287213115834	0.21464632736571743	0.6929952668111674	0.23371395498922887	0.21044071803531278	-0.2785646303728394	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8666377281581925	0.7943195464708812	0.9484925907000511	0.9339613388460855	0.6442603032664652	0.6505639530709232	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k18	0.8615793295875855	0.7961037956228241	0.940904893813481	0.9229381865879652	0.6559454191033138	0.664626682986536	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8680332739156269	0.8066448819981232	0.9473684210526315	0.927357689039932	0.6896969696969697	0.6621564482029598	schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.7988260573905945	2.5399380810303476	5.898505108091427	1.586493617227415	1.242681717491665	1.4320718813108844	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.16696359715999962	0.1557148860168876	0.698244544002729	0.23286023124892583	-0.09589768065803043	-0.2123475505260739	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8480094726087023	0.7503734916506333	0.9418406295179066	0.9348712748204644	0.5255503716550523	0.59923169060911	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k18	0.8236249665558231	0.7355485569297935	0.9101261926746691	0.9033994643930698	0.547953216374269	0.5807153542771658	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8363042186571599	0.7609592256312077	0.9330143540669856	0.9086661002548853	0.6127272727272727	0.5894291754756871	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.7039382078414873	2.976286399428031	8.26198092271661	1.318600330271541	1.3622525717970086	0.9623117729269647	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.062439049393543694	0.1920342355244239	0.842976435813229	0.04864881428551871	0.15469632146790344	-0.27818462946895556	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7383311567977091	0.6135184948628102	0.9521531100478469	0.8761446316537326	0.504992654457254	0.12078358329240704	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k18	0.716852042961434	0.6229999084421163	0.9224376731301939	0.828141225337487	0.5594541910331383	0.18196654426764586	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7387403446226976	0.6573152653521338	0.9464114832535885	0.8399320305862362	0.6090909090909091	0.23382663847780127	schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	3.501822008070545	7.3268735733292125	22.664409322736145	2.2488597981188616	2.0245707145049625	2.3696544579568823	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.30905683383039156	0.40018520388572415	0.9233765508543229	0.29637680532565214	0.19652243079697448	0.184465028565947	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.9078340278321311	0.8458912351719653	1	0.9693408814725462	0.694336600826094	0.719887458389221	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k18	0.9060340244550771	0.8663490750485211	1	0.9479969393889709	0.7328216374269005	0.784577723378213	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.9173553719008264	0.8805601178597539	1	0.9555649957519117	0.7556818181818182	0.8109936575052854	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	3.6509066978864526	7.514987808874082	23.374247239090526	2.4164986993002424	1.848907638134874	2.4202976589706875	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.3422498687202837	0.38740250985199753	0.9151648226327752	0.36650023028629647	0.17525961495148118	0.09268537153743732	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.901915119571498	0.8463424800109742	1	0.9584851031070639	0.6983638513794677	0.7285209655573652	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k18	0.8982114376851219	0.8550188245690296	1	0.945209597201727	0.731359649122807	0.7435060519515844	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.9041912632821724	0.8637799836004031	1	0.9485131690739167	0.7522727272727273	0.7543340380549682	schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	3.65109738818777	7.838131758341178	24.181811127259866	2.25047322186473	2.5534655234074126	2.366777160832703	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.27615222760135005	0.45216889347076006	0.9330169741016677	0.19127692832540932	0.2758282673599885	0.4085534040959746	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.9028863732560041	0.8450873498348428	1	0.9614875422086042	0.6982173569468219	0.7206445001839452	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k18	0.8975468975468975	0.852182349597278	1	0.9466305951795376	0.7277046783625731	0.7343941248470012	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.9096221959858324	0.8641999762897394	1	0.9574341546304163	0.7454545454545455	0.7539112050739958	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	3.074692026096568	6.850785138634852	21.914380334369746	1.8673090408313433	2.2449652513397726	1.3764859279985486	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.1619389806449131	0.3323254254718116	0.9477826997093093	0.10472963334059912	0.2222499682488532	0.05453940058848486	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.8194363696464225	0.7379250027973017	1	0.9189797414518088	0.6983849471179127	0.33433532261948523	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k18	0.8266499582289055	0.7643188504024678	1	0.9085095917363502	0.7463450292397661	0.4024207806337549	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.8403187721369539	0.7823773487976922	1	0.9172472387425659	0.7818181818181819	0.43044397463002115	schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	2.4616722132868762	3.288275129298454	5.691372066297154	2.1037537872299414	2.776113506560405	2.581861157106315	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.33984579975722345	0.34111608146860156	0.5720400757933309	0.37054175913977483	0.33028533465783555	0.09159715628346492	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8792126093285778	0.8173198743797186	0.9431373977925172	0.9391863676678576	0.704282367662988	0.6826733643955119	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k18	0.8759588364851523	0.8192821116309574	0.9181286549707601	0.9313002131496967	0.7580409356725146	0.6696586427308582	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8806965761511216	0.8311914782931524	0.9349282296650717	0.9310110450297366	0.7704545454545455	0.6883720930232559	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	2.3169524097415515	3.356513562696506	6.837562038078935	1.9365038301592368	2.794514238794199	1.8574741437536522	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.2693240544252625	0.312152102376937	0.68540586154625	0.295127134705112	0.432304745756041	-0.16422933249965485	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.865770365681803	0.8102989275080275	0.9488341105929381	0.9225653064202771	0.700071967729297	0.6697243252895976	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k18	0.8581871345029239	0.8040889613795534	0.9015081563558017	0.9117341640706127	0.7501827485380117	0.6529307765537875	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8690082644628099	0.8226880091076518	0.9311004784688995	0.918266779949023	0.775	0.666384778012685	schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	2.150187596670245	3.082063326151633	5.382242949906007	1.7218999734058966	3.0116524525735966	2.2124579287210326	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.2622377522324845	0.35239285863206604	0.6171930424980608	0.23495223753740305	0.4733221450956893	0.084104009397111	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8809150478514703	0.8236829698516419	0.9484425349087003	0.9385808362160895	0.7351216573974572	0.6725868508843207	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k18	0.8689906584643426	0.8222267595260615	0.9341335795629424	0.9193856916434388	0.7790570175438596	0.6563307493540051	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8836481700118064	0.842373017515435	0.9473684210526315	0.9293118096856414	0.8090909090909091	0.6837209302325581	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	2.075169320245631	3.8441046960839595	10.374008715948886	1.4773055563245754	2.3342634581377992	1.1908410539245784	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.10072297629432103	0.2868667686736151	0.8714909666056114	0.03488935681324099	0.30624584815822326	-0.06515909688261533	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.8083929441108963	0.7357006361473445	0.9688109161793372	0.8971311370344573	0.7012222796159345	0.37563821175964884	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k18	0.7911255411255411	0.7339111777759983	0.9532163742690059	0.8660982674755424	0.7083333333333334	0.40799673602611175	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.8079102715466352	0.754754995923499	0.9502392344497608	0.8753610875106203	0.7147727272727272	0.47864693446088796	schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	2.4877958606569184	3.8725297071035705	9.313738659992117	2.010842405736553	1.8325734618748208	2.332964300810791	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.26977047710899393	0.3215775368930399	0.8093805567495891	0.2873387053803187	0.17561951400700854	0.013971371435243353	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8833930743569813	0.8301806767681608	1	0.9415429812347785	0.7008962993927745	0.6782834264450899	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k18	0.8721614642667274	0.8304035958575587	0.9464450600184672	0.9178007323604962	0.7666301169590644	0.6907384740922072	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8819362455726092	0.8461948102737183	0.9626794258373206	0.9236193712829227	0.7948863636363637	0.7035940803382664	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	2.362942302861674	3.6316682920224803	8.277801986002217	1.8982867418452556	2.0727729216324104	2.2778115186100374	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.2171314039690998	0.3080995252162747	0.7970873192158672	0.20855959896911191	0.24093106156853028	-0.014179878888410649	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8854970491388386	0.8343495843281294	0.9898763611615246	0.9392311911358836	0.6933216714577695	0.7149691135573402	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k18	0.875920862762968	0.8282918561110438	0.9679901508156356	0.926381373995737	0.7147295321637427	0.7040663674690603	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8859504132231405	0.842460626213461	0.9789473684210527	0.9327952421410365	0.73125	0.7268498942917547	schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	2.3507258188174576	3.9119262247275013	9.656049013671147	1.7916890499369413	2.1328554244057023	2.067111410896214	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.2966126896696025	0.3938503525778316	0.8563201178695581	0.2708888317502474	0.19598723868839812	0.2522052220031227	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8926593474788719	0.8402496810977887	0.9820288054412694	0.9456970725461132	0.7026703818292729	0.7306024645744994	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k18	0.8884142173615858	0.8467177953673272	0.9873807325330871	0.9343061704104498	0.7339181286549707	0.7312661498708011	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.9001180637544274	0.8632291961311718	0.9894736842105263	0.9419711129991504	0.7789772727272727	0.7424947145877379	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.907818616524581	3.057578838057437	7.45192537155443	1.5442657383067864	2.138059871769312	1.0960643705992208	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.08723622277400962	0.21585711789693238	0.7957220953751305	0.058074252396636404	0.09927586679082677	-0.08964374297486422	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.752799121998377	0.675872600252524	0.9495866102036701	0.8540412324795231	0.6944481615494911	0.2054143967774121	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k18	0.7425381635907952	0.6829744750261377	0.9378270236995998	0.8272121112750723	0.7013888888888888	0.26546987624099005	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7533648170011806	0.6992380641456143	0.9473684210526315	0.8321155480033985	0.7079545454545455	0.3095137420718816	schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	2.6805619546210644	4.858611710132214	13.847963527035251	1.712146347925048	1.008332727322888	2.86600423824567	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.18770091328080118	0.24191411098695528	0.8061279944193193	0.14122151680541412	-0.23848055499759088	0.2587874877206786	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8954456759368636	0.6868517725319524	0.9543945166216165	0.9500912567508639	0.02763535342670532	0.8152859633286237	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8924408924408924	0.70827893560107	0.9454545454545454	0.9472112428634167	0.17024793388429751	0.7702020202020202	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8924408924408924	0.70827893560107	0.9454545454545454	0.9472112428634167	0.17024793388429751	0.7702020202020202	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	2.372013205626236	3.9878341520675415	10.883290739960476	1.6582313861207327	1.0092054883632315	2.4006089938257262	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.1821516027977729	0.2153383148156113	0.7935788370019242	0.16065552867256758	-0.1894966022547052	0.09661549584265859	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8761164342556906	0.6640475748696035	0.9550877192982457	0.9376790244218257	0.021987447099255666	0.7414361086590873	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8799200799200799	0.6941455852471038	0.9406698564593301	0.9371980676328502	0.1603305785123967	0.7383838383838384	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8799200799200799	0.6941455852471038	0.9406698564593301	0.9371980676328502	0.1603305785123967	0.7383838383838384	schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	2.173993259906685	3.1717590520213905	7.672801171591176	1.7128731497212135	1.0278732888733133	2.27348859789986	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.22309500077106456	0.19818403968282883	0.6668925104338042	0.22249705182662574	-0.2262644124477977	0.1296110089186831	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.880800683089958	0.6430984212009135	0.9344852381650505	0.9611780572662616	0.024911396523916166	0.6518189928484259	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8792540792540793	0.6855237416814284	0.9196172248803828	0.9458937198067633	0.19173553719008266	0.6848484848484848	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8792540792540793	0.6855237416814284	0.9196172248803828	0.9458937198067633	0.19173553719008266	0.6848484848484848	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.693622352888404	2.5427265051316423	6.184439102834157	1.3548334478504922	1.2133907693870265	1.4182427004548923	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.06946656108135355	0.140396813713562	0.659822390374353	0.0428002511775846	-0.10581470741814507	-0.035220679279544566	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7709744670689269	0.524440274987228	0.8993641367716044	0.8856610348121023	0.04808866864384108	0.2646472597213641	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7902097902097902	0.5778408959577048	0.8947368421052632	0.8897672375933245	0.17685950413223142	0.35	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7902097902097902	0.5778408959577048	0.8947368421052632	0.8897672375933245	0.17685950413223142	0.35	schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.9296040019514415	2.7711968781352354	6.244003350672619	1.4982592898705187	0.8929895810061802	2.449535290991623	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.1713158781347733	0.26241558541623466	0.7163559638352527	0.09423744476904732	-0.2017935504219011	0.44086248348253976	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8718707723087368	0.6537480581726818	0.8980867464773736	0.9335513882926241	0.01955248978017596	0.7638016081405533	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8695304695304695	0.6890982058992252	0.9023923444976076	0.9261308739569609	0.19504132231404958	0.7328282828282828	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8695304695304695	0.6890982058992252	0.9023923444976076	0.9261308739569609	0.19504132231404958	0.7328282828282828	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.9676986401061978	2.874446201567566	7.1208478216912665	1.5681995293998379	0.9538492334143301	1.8548882217648301	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.1898996400038514	0.25306982372969966	0.7585289354391582	0.13625011896841294	-0.1998707465136702	0.3173709870248978	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8746551861512567	0.6502029375050641	0.8994763395436763	0.9421998855563368	0.026937593573090078	0.7321979313471533	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8838494838494838	0.7183997505741837	0.9004784688995215	0.9398331137461572	0.3024793388429752	0.7308080808080808	schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
