measure	globqual	meanclassqual	classqual_herstellen_2	classqual_herstellen_3	classqual_herstellen_4	classqual_herstellen_5	classqual_herstellen_1	model	technique
SCP_k10_b0	0.5113095131921216	0.39973424991834217	0.6482788680431836	0.06222750154245748	0.28700896211983984	0.6615574334194649	0.3395984844667649	herstellen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k14	0.5509791795506082	0.45265923939061137	0.6878544676297486	0.1784126984126984	0.3669172932330827	0.6589807852965748	0.3711309523809524	herstellen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.5688311688311688	0.4745281122878698	0.7054136874361593	0.21454545454545454	0.391866028708134	0.6625199362041467	0.3982954545454545	herstellen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.2474626908198343	1.2163334685882439	1.2293989815616295	1.0865266386197607	1.0109613172033818	1.4351987843826177	1.31958162117383	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.016901151595335052	-0.03880147823180713	-0.04851454856752923	-0.17430827912462607	-0.177245616497063	0.12678530883118577	0.07927574419899688	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.5053901732933658	0.40435974943181313	0.6433877721882825	0.05308690881824757	0.34867768788386516	0.5673951371820928	0.4092512410865776	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k14	0.5195217480931766	0.4259199966207654	0.6573568753344035	0.16507936507936508	0.35889724310776944	0.6018379281537176	0.3464285714285714	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.5356158992522628	0.44647570023117034	0.6723186925434116	0.20242424242424242	0.38708133971291864	0.6035087719298246	0.36704545454545456	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0788145452175324	1.1102269599808097	0.9648982132753233	1.0423893203703416	1.0978712393874959	1.1081615680639136	1.337814458806974	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.11102533267332124	-0.08917243199897844	-0.20811289442890812	-0.19707973916951155	-0.06609117521419527	-0.09882545039397664	0.1242470992116994	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.389397426813301	0.2956805018778154	0.5463843945844937	0.04873330181521295	0.23551081545803979	0.43653664160865235	0.21123735592267817	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k14	0.4183879612451041	0.34837676119136796	0.5469234884965222	0.19238095238095237	0.3097744360902256	0.44578111946533	0.24702380952380953	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.4458874458874459	0.37699349049334263	0.5769152196118488	0.23393939393939395	0.33923444976076556	0.46953748006379586	0.26534090909090907	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.6172070457370251	1.6492241860111216	1.3294159145282083	1.2631537452626302	2.4544048869140886	1.6382890461821795	1.560857337168501	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.03489316083074489	0.04015482110530916	-0.08900083686819553	-0.20318153491030128	0.4110992814646013	0.03647234767903843	0.04538484816140287	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6101530281108434	0.502291712806531	0.7609862997872093	0.08527675901264709	0.6464512243866103	0.5849048256763163	0.4338394551698715	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k14	0.6229474548440066	0.5306917293233083	0.7409523809523809	0.18857142857142858	0.6568922305764411	0.6360902255639098	0.430952380952381	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6365987460815047	0.5480644603934077	0.7561616161616161	0.23636363636363636	0.6502392344497607	0.6503987240829346	0.4471590909090909	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.7086989970499318	1.8096468644897477	1.2480447987343033	1.3057454344264896	2.90306609333107	1.570693859835955	2.0206841361209205	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.037163011296231355	0.054752103498252346	-0.10682955809988447	-0.2608080046453934	0.46458108385793634	-0.04654504605282824	0.22336204243143148	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.634300513098668	0.5357550448837116	0.7505137260327132	0.07571600145249577	0.7781894205971005	0.5810060499483826	0.49335002638786596	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k14	0.6572660098522167	0.5734433305485936	0.7595767195767196	0.1980952380952381	0.7416040100250626	0.6238930659983292	0.544047619047619	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6723354231974922	0.5896532429558745	0.7814141414141414	0.23757575757575758	0.7368421052631579	0.6373205741626794	0.5551136363636363	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.4854624179299438	1.6377397364545583	0.9911485664832582	1.5137550596085367	2.4032465793823636	1.4566665123215845	1.823881964477048	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.02881076004379829	0.03971249681120816	-0.2997055045684233	-0.09499510604077456	0.41570394452135345	0.0094273190077101	0.16813183113617514	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.547118496018222	0.4482660641128432	0.6576438269360175	0.08184810699674595	0.6607750997862093	0.5796938430444405	0.2613694438008026	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k14	0.6062807881773399	0.5323453773322194	0.6878306878306878	0.27999999999999997	0.7228070175438597	0.6404344193817878	0.3306547619047619	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.618025078369906	0.548621610845295	0.703030303030303	0.3406060606060606	0.7181818181818181	0.6523125996810207	0.32897727272727273	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1880921694553173	1.2488304002511343	0.9038245743992651	0.9706575928597664	1.6854234477229066	1.1916532940229332	1.4925930922508002	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.12607944754966668	-0.09179249884626896	-0.2741553680593907	-0.28580075411700145	0.18232837050899517	-0.18460814846871887	0.10327340590477106	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.4665316472843867	0.3637312688729522	0.6486297638612739	0.03233417808305522	0.5907409334936973	0.3769219309120486	0.17002953801468612	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k14	0.5043103448275862	0.4297543163464216	0.6367195767195767	0.1980952380952381	0.6270676691729323	0.43659147869674186	0.25029761904761905	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.5352664576802507	0.45977299308878256	0.6664646464646464	0.23515151515151514	0.6665071770334928	0.4784688995215311	0.25227272727272726	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.2412996522263648	1.2903354217487162	1.0525519289917253	1.086576536757298	1.6260984259256726	1.1678020209808817	1.5186481960880036	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.0763911269409325	-0.04099652477876794	-0.2188435163067337	-0.2143162935946808	0.23046145189938608	-0.13986076969635225	0.13757650380454098	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.5580462883027092	0.4526819447120734	0.6776956274289351	0.04075778018940233	0.5825947363251728	0.5971438074674944	0.3652177721493625	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k14	0.5839080459770115	0.48796581732108046	0.6905820105820106	0.13206349206349205	0.5634085213032581	0.6481203007518797	0.4056547619047619	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6074451410658307	0.5131116427432217	0.7151515151515151	0.16727272727272727	0.5985645933014354	0.6641148325358852	0.42045454545454547	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3755480535422069	1.3700999818854438	1.283121272593855	1.1497568258254969	1.5961424616833868	1.4183651511444204	1.40311419818006	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.02134391815893181	-0.018965881583049394	-0.0946630052265643	-0.1675143926229737	0.13601622695009646	-0.003625427709387152	0.03495719069358174	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.5582599607136987	0.44948294254051807	0.6811199771635895	0.05683405465197561	0.5220197487298821	0.6371256736124516	0.3503152585446914	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k14	0.5777093596059113	0.4871466165413534	0.6822222222222222	0.1707936507936508	0.5395989974937343	0.6472848788638262	0.3958333333333333	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.5989811912225705	0.5078040935672514	0.7076767676767677	0.19272727272727272	0.5665071770334928	0.6618819776714513	0.4102272727272727	herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.3165274311789363	1.3430029984334857	1.1820842181338658	1.0107043549988952	2.288734652081724	1.0177026301952883	1.215789136757655	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.007503559717033868	0.002811560297662174	-0.01675118226496392	-0.25654442318130133	0.46939653182686325	-0.19660358427797944	0.01456045938569231	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.5388359133101551	0.4457613592808698	0.6415932636220743	0.05210257231548506	0.7306125641447213	0.5191109382972567	0.28538745802481164	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k14	0.5739737274220033	0.48372069061542744	0.6497354497354497	0.0926984126984127	0.7338345864661654	0.6101921470342523	0.33214285714285713	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.5980407523510972	0.5066458001063264	0.6755555555555556	0.11272727272727273	0.7511961722488039	0.6363636363636364	0.3573863636363636	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0861772903462779	1.1201441656088718	0.9807195691157243	1.1139417762775365	1.1971445228894042	1.1056989165434674	1.2032160432182264	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.12539239561122725	-0.093717091134237	-0.20002148240502773	-0.0846386508926233	-0.038877766305454586	-0.14802582752708263	0.002978271459003253	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.3735636645590999	0.283464939167336	0.5023973471517441	0.05591336215272244	0.24086908664777518	0.4671458565138354	0.1509990433706028	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k14	0.4119458128078818	0.3218344472291841	0.5442328042328042	0.09333333333333332	0.2786967418546366	0.49707602339181284	0.19583333333333333	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.43463949843260186	0.3428987240829346	0.5709090909090909	0.11393939393939394	0.31435406698564594	0.5164274322169059	0.19886363636363635	herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.5446261015605003	1.5231914908350448	1.315822651034798	1.2684937054330174	1.7513619610989488	1.975244979767129	1.3050341568413308	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.0031227470769300157	0.006333073835342961	-0.12406342393481831	-0.05389498720298763	0.11520070799118472	0.2119778026405782	-0.11755473031724216	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.570711806789313	0.4623620856749334	0.6555188949759408	0.08107825734644156	0.5726891018093384	0.7339722129024067	0.2685519613405395	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k14	0.586247947454844	0.49301552492341966	0.6864550264550264	0.22412698412698415	0.5338345864661654	0.7167919799498746	0.3038690476190476	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6133228840125392	0.5226346358320042	0.7034343434343434	0.24848484848484848	0.5976076555023924	0.7403508771929824	0.32329545454545455	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3546356970248556	1.3672216398047605	1.244685248375695	1.338061580487373	1.3720825297335972	1.5137130650039299	1.367565775423208	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.03737998508648675	-0.019826268386116203	-0.11071151747079254	-0.0112580207399117	-0.01773107365398941	0.03345258017460283	0.007116689759509806	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.5351181320275021	0.4262442426859072	0.6732688421042846	0.08499226934832009	0.4061634201595115	0.636264920662048	0.3305317611553719	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k14	0.5594417077175697	0.4575236006683375	0.679047619047619	0.11047619047619048	0.4488721804511278	0.6554720133667502	0.39375	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.5784482758620689	0.4740663211057948	0.7014141414141414	0.11878787878787879	0.47942583732057414	0.672408293460925	0.39829545454545456	herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.2917925036223947	1.23724648776854	1.2181301898617765	1.0573683881476024	0.9780698068572761	1.7276686217124686	1.2049954322635767	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.018107758039241965	-0.04643570313899201	-0.08087567748000882	-0.1383090494443684	-0.25591070928683013	0.28414849384567265	-0.041231573329425335	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.5734146558274389	0.46151065838409366	0.6492008606338229	0.047083406581347416	0.7285719456974322	0.7186332452578963	0.1640638337499696	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k14	0.5510262725779967	0.4488886104149262	0.6176719576719577	0.06476190476190476	0.6636591478696742	0.6923976608187135	0.20595238095238094	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.5691222570532916	0.46516812865497076	0.6367676767676768	0.0703030303030303	0.6894736842105263	0.7094098883572567	0.21988636363636363	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1180340684739527	1.105055978238903	1.1998538907301408	1.138330769449106	1.0565893993337439	1.0398203356006699	1.0906854960808536	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.07010967985798093	-0.0687868704859416	-0.047072037909939114	-0.007045746323057735	-0.10404440235754941	-0.08099518095484542	-0.10477698488431635	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.4022950636326432	0.2993038569751941	0.5688681888201361	0.054465871665170015	0.24783603141171784	0.475535453000474	0.14981373997847278	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k14	0.4389983579638752	0.33806599832915624	0.5825396825396826	0.06349206349206349	0.3548872180451128	0.5167919799498747	0.17261904761904762	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.4580721003134796	0.35502073365231257	0.5963636363636363	0.06909090909090909	0.39377990430622006	0.5476874003189792	0.16818181818181818	herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.3022124315711314	1.350422148557118	1.0238374725264459	1.2619873046749093	1.219351114132037	1.6471147306376102	1.5998201208145875	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.0821195798030376	-0.06041215711479519	-0.2616908071720457	-0.19660632624803373	-0.08831093468120368	0.1397179877667482	0.10482929476055895	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.5322787720359379	0.40599445300670545	0.696608568176276	0.06498754151831164	0.2825322633962797	0.6676180632109882	0.31822582873167177	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k13	0.5604931653712142	0.4455989426889343	0.6860091128383812	0.12637362637362637	0.31868131868131866	0.7384615384615385	0.3584691170898067	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.5730376940133037	0.45954603781416226	0.6991130820399113	0.14935064935064934	0.32545454545454544	0.7476363636363637	0.37617554858934166	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.2393808728148197	1.300573857609146	0.9062608374661999	1.1452780755027383	1.2194809576110237	1.5913207315682525	1.6405286858975154	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.07229788677642494	-0.05830067807097405	-0.24898046480355765	-0.22247644965971344	-0.11935140696949513	0.17193813465649865	0.12736679642139734	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.5490030788239586	0.4239937953226576	0.6899630764514328	0.04914791221821656	0.28262188052795517	0.7120516470450251	0.38618446037065807	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k13	0.5661216831948539	0.44903895687795725	0.7003484320557491	0.11695447409733124	0.31245421245421245	0.727032967032967	0.3884046987495263	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.5811973392461197	0.46484663819499816	0.7146341463414634	0.14285714285714285	0.32484848484848483	0.7469090909090909	0.3949843260188088	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1880773543061722	1.3077374043671488	0.9296679038791184	1.395199652285272	1.5466793658179645	1.1448976434474558	1.5222424564059336	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.11901053464093068	-0.07410351380243678	-0.2406873169238159	-0.11211882071048092	0.1593276552608788	-0.1303253461425385	-0.04671374049622737	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.49358976307408714	0.3789754067409265	0.6656609341463352	0.08009791382947154	0.31359225912589506	0.5639197329197113	0.2716061936832194	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k13	0.5253819351380327	0.41983205196421586	0.6778343607611901	0.15149136577708006	0.3578754578754579	0.6103296703296703	0.30162940507768093	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.545720620842572	0.4376187927575648	0.7008869179600887	0.17142857142857143	0.36424242424242426	0.6418181818181818	0.30971786833855797	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1450858356707918	1.1613734357581589	1.0404932935482722	1.0514585373633227	1.2898875477198828	1.2228235277262278	1.2022042724330892	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.09459521560231922	-0.09310344789019476	-0.15082041023393467	-0.22183117264035687	0.0019954423088023522	-0.05847621637680087	-0.03638488250868374	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.4084733894383863	0.3060623560455619	0.5680494241321717	0.04735877652407988	0.3039215710714105	0.45989732409749495	0.1510846844026526	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k13	0.44706512999195924	0.35342908283194235	0.5920664701152506	0.13186813186813187	0.315018315018315	0.5087912087912088	0.2194012883668056	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.47281596452328156	0.3753431418595422	0.6263858093126385	0.14805194805194805	0.3375757575757576	0.5327272727272727	0.23197492163009403	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.3838633823867443	1.3614667554321895	1.0947431270090602	1.0720533649144883	1.2317984607171506	2.0527109587207173	1.3560278657995313	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.016764703309451644	-0.02606625132101035	-0.19095788247841144	-0.25152011286011344	-0.048683807759691604	0.32092819758679564	0.03990234890636911	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.5330495364468998	0.4064355760164267	0.6811834861426532	0.048722879059243954	0.19703545692844052	0.7034799720301038	0.40175608592169204	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k13	0.5491289198606272	0.4354227796313583	0.6772983114446529	0.13186813186813187	0.28095238095238095	0.7254945054945054	0.36150056839712014	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.5683370288248337	0.4548788337538548	0.6991130820399113	0.15454545454545454	0.2921212121212121	0.7392727272727273	0.38934169278996866	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3623373377791643	1.3661411648113433	1.0700874519321741	1.2316939793458188	1.187776932013763	1.9886515787072458	1.3524958820577146	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.02671751483879559	-0.04776228635460988	-0.13791945725320182	-0.21030496407728588	-0.12672203402989632	0.27287237079788756	-0.036737347210552926	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.5268831335991724	0.41858419975978056	0.6328209543431115	0.06757701740616735	0.27924729361017053	0.6910109909504565	0.4222647424889969	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k13	0.5495041543822031	0.4426900803149752	0.6767622621281157	0.15384615384615385	0.31758241758241756	0.6942857142857143	0.37097385373247443	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.558669623059867	0.45304893122016754	0.6860310421286031	0.16883116883116883	0.3309090909090909	0.6989090909090909	0.380564263322884	herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.2795886093487512	1.2878581709706975	1.100144411596997	1.172760784871031	1.1434042295567262	1.6055516121243216	1.4174298167044117	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.018632486552375704	-0.033132063930354304	-0.10902274768411274	-0.17856727810283318	-0.11663526079627257	0.20003910681790973	0.03852586011353722	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.49321049564659447	0.38789773667069527	0.6159439380568105	0.06462655542213351	0.3002000062747094	0.613673780873685	0.3450444027261381	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k13	0.5255963548646475	0.42627034401779085	0.6381667113374431	0.13657770800627944	0.3454212454212454	0.658021978021978	0.35316407730200833	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.5424390243902439	0.4430617980841698	0.6563192904656319	0.15324675324675324	0.3654545454545454	0.6716363636363636	0.36865203761755483	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.2256970190876801	1.2453742764603462	0.965772986610033	1.1267197234289736	1.2317329441197227	1.674843497295589	1.2278022308474126	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.06999706044047746	-0.0609377364543201	-0.2505654044267916	-0.17687474808701892	-0.036779698551430956	0.24524758606879216	-0.08571641727515118	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.4096416647967634	0.3035446428609823	0.5326356812006546	0.05330994368063546	0.19203707537305312	0.5876423354617066	0.15209817858886163	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k13	0.4583757705708925	0.3669043732910127	0.5719646207451086	0.16405023547880693	0.2802197802197802	0.6015384615384616	0.21674876847290642	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.4727272727272727	0.38011033317677556	0.5973392461197339	0.18831168831168832	0.2824242424242424	0.6036363636363636	0.22884012539184953	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.1567076962203648	1.2178155377608326	0.9475772762118518	1.2060402622845705	1.1572760968859372	1.2862537533699134	1.49193030005189	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.1014511347541464	-0.08287621638870284	-0.2108793292389445	-0.17268125615172072	-0.06133555876497057	-0.01910131825644834	0.04961638046856998	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.4502259580447434	0.3514820608082913	0.5568244427665472	0.05729827759274501	0.23416984684607287	0.6201113409056234	0.28900639593046806	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k14	0.4789175582127124	0.3830656281920327	0.5963616907437133	0.10476190476190475	0.2833333333333333	0.6121212121212121	0.31875000000000003	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.5030837004405286	0.40538441875341774	0.6224719101123596	0.11393939393939394	0.31616161616161614	0.6317355371900827	0.34261363636363634	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3244894728338161	1.354071625757269	1.033865427896142	1.1977728061933337	1.2924487115281096	1.7508549426611903	1.4954162405075686	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.05736674731418495	-0.05097032003626844	-0.2310851388234281	-0.24544102487711272	-0.02640880215055359	0.18426044626563762	0.06382291940411461	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.4761885812058714	0.3718114361435933	0.5888844629073618	0.05037239157321727	0.24788418089709346	0.6479720738345466	0.3239440715057473	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k14	0.4974617159639186	0.4015957420648432	0.6133761369716426	0.13333333333333333	0.3082010582010582	0.6408658008658009	0.31220238095238095	herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
