measure	globqual	meanclassqual	classqual_huldigen_1	classqual_huldigen_2	model	technique
kNN_k23	0.8444391934467549	0.8133802513174326	0.887792300168934	0.7389682024659312	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8604743083003953	0.8338755192248462	0.8976017847183492	0.7701492537313432	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.8283584234993677	1.9143433129222456	1.7083378486799343	2.1203487771645566	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.35823126952189627	0.38108913520039706	0.32632549867898897	0.43585277172180514	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.846964704507633	0.8195511458087386	0.8852294635248397	0.7538728280926374	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.825299306868305	0.7901944664514186	0.8742998132835422	0.7060891196192949	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8413438735177865	0.8097501893765973	0.8854433909648634	0.7340569877883311	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6757660754226458	1.6955402852106074	1.6481645742602826	1.7429159961609322	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.33688031446085626	0.3343393635094366	0.3404270584972128	0.3282516685216605	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8535304434927251	0.8204799531265674	0.8996634196288203	0.7412964866243144	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.849653434152489	0.8150365802356583	0.897972792744732	0.7321003677265845	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.8520158102766798	0.818398248578635	0.8989403234802008	0.7378561736770692	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3989591457692656	1.397267676305213	1.4013201552295054	1.3932151973809208	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.21749382322973337	0.2187380814387602	0.21575704614630012	0.22171911673122027	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7737148621476232	0.7250859772256544	0.841592680684538	0.6085792737667708	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.7492123503465659	0.6885006814420827	0.8339557215257402	0.5430456413584253	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7845849802371542	0.735902473133496	0.852537646402677	0.6192672998643148	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.8699940304507683	2.0457995993009312	1.6245987572640823	2.4670004413377806	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.35020977377285367	0.40498845975550857	0.2737478579220646	0.5362290615889526	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.8529147784476127	0.8159682442117111	0.904485982485225	0.7274505059381973	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.8363579080025205	0.7985857588557612	0.8890815328532053	0.7080899848583171	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8529644268774703	0.8175491754834305	0.9023982152816509	0.7327001356852103	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.709800944996407	1.8241107757849875	1.5502434728540135	2.097978078715961	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.30434714191188456	0.3449606995778244	0.2476573843365102	0.44226401481913863	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7816393189943102	0.7269436774439177	0.8579853186583993	0.5959020362294363	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.7813799621928166	0.7306077640604659	0.8522494887525562	0.6089660393683756	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8100395256916996	0.7654485519974028	0.8722810931399888	0.6586160108548168	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6192509771091803	1.7316217498288062	1.4624001068547026	2.00084339280291	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.2985875173197049	0.33750090271867556	0.24427091686697508	0.430730888570376	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8747060778375148	0.8415191146086045	0.9210295473445351	0.7620086818726739	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.8655166981726528	0.833967830890891	0.9095536587534454	0.7583820030283366	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.8784189723320158	0.8478943819663534	0.9210262130507529	0.7747625508819539	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.2799487758476071	1.3216305868976064	1.2217679145903164	1.4214932592048963	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.15618874016436102	0.17912453665871264	0.12417419089099518	0.23407488242643013	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7113421125511108	0.6472806459768332	0.8007612429777067	0.4938000489759598	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.7251102709514807	0.661320299011743	0.8141504401173646	0.5084901579061215	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7394466403162056	0.6788838850921077	0.8239821528165087	0.5337856173677069	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.9529270906171619	2.0037158451114214	1.8834266897302796	2.1240050004925637	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.41170297864832084	0.4158837437697521	0.4059819316400464	0.4257855558994579	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8745568004268583	0.846238764620286	0.9133077967937467	0.7791697324468252	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k22	0.8641194554238032	0.8291074414715719	0.9120306324110672	0.7461842505320766	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8798383838383839	0.8529807692307693	0.9165909090909091	0.7893706293706294	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	2.0689965652132747	2.189863893913665	1.9035991680443194	2.4761286197830112	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.41311662425824847	0.4440578429766082	0.3707760091699667	0.5173396767832498	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8933080170989407	0.8708104665147246	0.9240941389510259	0.8175267940784233	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k22	0.8700043917435222	0.8367294390392217	0.9155385375494072	0.7579203405290362	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8878383838383839	0.8652491258741258	0.91875	0.8117482517482517	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.8136138086946458	1.81714943786031	1.808775579310053	1.8255232964105668	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.3810314901288327	0.35997297417235874	0.40984840670084977	0.3100975416438677	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8769349016481656	0.8399210060280871	0.9275854956545886	0.7522565164015856	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k22	0.864259991216513	0.8335569321982366	0.9062747035573122	0.7608391608391608	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8811313131313131	0.8518138111888112	0.92125	0.7823776223776224	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.4999323138431306	1.423893435438253	1.6039855158708578	1.2438013550056486	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.2738991964850231	0.23684320272145992	0.32460739847726744	0.1490790069656524	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7885691653016068	0.728372728593768	0.8709432365860179	0.585802220601518	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k22	0.7905138339920948	0.7321678321678322	0.8703557312252964	0.5939799331103679	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.8065454545454546	0.7556075174825174	0.87625	0.634965034965035	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.7882165954212896	1.7991150483940646	1.7733029229322295	1.8249271738558996	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.36423579308525245	0.35603918135855284	0.37545220913231503	0.3366261535847906	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8608772095575622	0.8231666606210706	0.9124811186285507	0.7338522026135904	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k22	0.8459200702678964	0.8066709106111281	0.8996294466403162	0.7137123745819398	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8586666666666667	0.8238111888111888	0.9063636363636364	0.7412587412587412	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.8587217828855023	1.9067098982904715	1.7930538354892285	2.0203659610917146	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.36669314312464285	0.3739380490151503	0.35677906137973786	0.3910970366505628	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8461798514584052	0.8115633285632454	0.8935498301570449	0.7295768269694459	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k22	0.8314624505928854	0.7904758285193068	0.8875494071146245	0.693402249923989	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.847030303030303	0.8097333916083915	0.8980681818181818	0.7213986013986013	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.5671466461730446	1.5404090267517143	1.6037349674864438	1.4770830860169848	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.3040020693938309	0.27592737365144576	0.34242007409393693	0.20943467320895456	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8539467795346248	0.8140490055957814	0.9085437333456736	0.7195542778458893	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k22	0.8428282828282828	0.8037568409851019	0.896294466403162	0.7112192155670417	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8549494949494949	0.8173776223776223	0.9063636363636364	0.7283916083916084	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.3075437413563393	1.2266648970469847	1.418220054621772	1.0351097394721973	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.1847185408623458	0.133689319161767	0.2545480021368221	0.012830636186711871	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7886146528403205	0.7138587806567871	0.8909121621441033	0.5368053991694708	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k22	0.7586824769433466	0.6832671404682273	0.8618824110671937	0.5046518698692611	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7951515151515152	0.7341433566433566	0.8786363636363637	0.5896503496503497	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.8336121173145417	1.9144609245597874	1.7224450073523287	2.1064768417672464	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.36434591380303283	0.38357741392011885	0.33790260114203957	0.4292522266981981	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8661423520644206	0.8290171515421936	0.9171895027824828	0.7408448003019045	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k23	0.8508136282735825	0.8130377852600075	0.9027554124172482	0.7233201581027668	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8597288676236045	0.8234210794816855	0.909652076318743	0.737190082644628	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.737434212238178	1.7753374663745327	1.6853172378006902	1.8653576949483754	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.3255142031531013	0.32989639083874683	0.31948869508533867	0.340304086592155	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8372034708083339	0.7890195025728639	0.9034564271321054	0.6745825780136223	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k23	0.8202866768370201	0.7788685974072447	0.8772365360529611	0.6805006587615283	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8411483253588516	0.8034894398530762	0.8929292929292929	0.7140495867768595	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.3336627438913016	1.2664685564265756	1.4260547516553002	1.1068823611978509	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.20854792403533864	0.1560798624432778	0.28069150872442233	0.031468216162133245	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8411561461572133	0.7846514664078451	0.9188500808125948	0.6504528520030954	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k23	0.8189518179506737	0.7718458742009466	0.8837224906065486	0.6599692577953448	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.837799043062201	0.7985205591266198	0.8918069584736251	0.7052341597796143	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.2768131522616788	1.1823372312344913	1.4067175436740615	0.957956918794921	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.17318810392211725	0.10342842277319123	0.2691076655018905	-0.06225081995550808	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.740435910080034	0.6702458642950566	0.8369472230343777	0.5035445055557354	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k23	0.7487763793541825	0.6850520096293042	0.8363973877258901	0.5337066315327185	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7772727272727272	0.7223803693500663	0.8527497194163861	0.5920110192837466	huldigen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.6338588123221394	1.7096298360842122	1.5316956342159742	1.8875640379524499	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.30197987875690024	0.32526977333786566	0.2705777737039131	0.37996177297181827	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8482868946319388	0.8100918479704471	0.899785833950804	0.7203978619900903	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k21	0.8362020754365252	0.7980885073166952	0.8875911560475319	0.7085858585858585	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8571552849064811	0.8213514338010983	0.9054301403294692	0.7372727272727273	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.6650078051401127	1.7130422038345976	1.6002423237542904	1.8258420839149048	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.3169938720244228	0.3277519651491495	0.3024885779236678	0.35301535237463116	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8475752546176742	0.815203405479136	0.8912226916584	0.7391841192998719	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k21	0.8505768553615444	0.8163369069409337	0.8967430779511316	0.7359307359307359	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8570682905611136	0.8269015659955257	0.8977425259304453	0.7560606060606061	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.7097245325046884	1.7794837220443713	1.61566719829388	1.943300245794863	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.3406543202829565	0.34909335722253365	0.32927584351049294	0.36891087093457436	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8816043747068488	0.8505119131291462	0.9235267948116165	0.7774970314466759	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k21	0.8847739182667412	0.853572881257445	0.9268427322118598	0.7803030303030303	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8873423227490213	0.8571842586943258	0.9280048810250152	0.7863636363636364	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.2846944447338657	1.150256489030128	1.4659591041096918	0.8345538739505641	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.1725220139814352	0.07158349249895264	0.30861889687916455	-0.16545191188125927	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7744087499409577	0.696513426139478	0.8794361528193572	0.5135906994595988	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k21	0.7478613890097143	0.6630184878507026	0.8622563119207415	0.4637806637806638	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7913005654632449	0.7229448850925361	0.8834655277608298	0.5624242424242424	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.5750005966415608	1.5958613423833905	1.5468737484503297	1.6448489363164513	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.3008678455794906	0.2970282390015442	0.3060448432126768	0.28801163479041153	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8465048283677765	0.8020750316561056	0.9064101722486811	0.6977398910635302	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k21	0.8465999710018849	0.7993259536883698	0.9103402190650512	0.6883116883116883	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8555893866898652	0.8096644295302013	0.9175106772422209	0.7018181818181818	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.7185822578900043	1.7861133479412492	1.6275291027647303	1.9446975931177681	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.33546820628920504	0.3453271462026688	0.32217525359689436	0.36847903880844324	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8436725868487293	0.8044229237147078	0.8965934809620167	0.7122523664673988	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k21	0.8440937053377244	0.8020717723737858	0.9007524913565182	0.7033910533910533	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8538494997825141	0.8159558673988203	0.9049420378279438	0.7269696969696969	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.5677188531883322	1.6644011439368636	1.437360708358852	1.891441579514875	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.27386090182768735	0.30265527919703955	0.23503702222856085	0.3702735361655182	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8532313545825093	0.8121013924178759	0.9086874833438129	0.7155153014919389	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k21	0.8466206839412581	0.8047490727020928	0.9030767889828293	0.7064213564213564	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8536755110917791	0.8133902786251779	0.9079926784624771	0.7187878787878788	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.3685238486652616	1.2997715539625398	1.4612235718599427	1.138319536065137	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.21785958226307575	0.17504930361223714	0.2755813062866784	0.0745173009377959	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.775781828897768	0.7010518306925821	0.8765413770395916	0.5255622843455728	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k21	0.7672279873236811	0.6994637167455959	0.8585955431593015	0.5403318903318903	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.793040452370596	0.7330343705511491	0.873947528981086	0.5921212121212122	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.5056082290204322	1.520539703834205	1.484958317043938	1.5561210906244718	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.2779897065991641	0.27138737426637827	0.28712059174025095	0.2556541567925055	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.840925000756943	0.7938392953355413	0.9060435295312219	0.6816350611398608	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k22	0.8408385093167702	0.8011033538515081	0.895791383896388	0.7064153238066282	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8513798701298702	0.8106425649821876	0.9077186963979417	0.7135664335664336	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.4164210780283581	1.3912083183511867	1.4512897882201912	1.3311268484821823	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.2391670732151735	0.21357299699600035	0.2745631360714768	0.1525828579205239	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8259883010417143	0.7715887319495627	0.9012217476585198	0.6419557162406054	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k22	0.8024950592885376	0.7557597174496272	0.8671290426827752	0.6443903922164792	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8144480519480519	0.7690829924792189	0.8771869639794168	0.660979020979021	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.358407150461784	1.3140246264327586	1.4197872368849043	1.208262015980613	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.20836914910156085	0.18396009231183263	0.24212635530012114	0.1257938293235441	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8110200471789654	0.7597450592379544	0.8819322645441934	0.6375578539317154	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k22	0.803518492377188	0.7512139760704157	0.875854525567405	0.6265734265734266	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8282467532467532	0.7872366627083609	0.8849628359062321	0.6895104895104895	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.189731911093354	1.115551215200313	1.292322235200751	0.938780195199875	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.13058307881291598	0.072812671314322	0.21047832322586507	-0.06485298059722108	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7142306692673547	0.6233003892435532	0.8399853118534633	0.4066154666336432	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k22	0.7204968944099379	0.6428170134486787	0.8279265170159346	0.4577075098814229	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7515422077922078	0.6859928750494788	0.8421955403087479	0.5297902097902097	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	2.115605351622194	2.1801571359672343	2.027761686327912	2.3325525856065563	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.4465828873980647	0.44578329250294096	0.4476709959151403	0.4438955890907416	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8741669075983327	0.8440942853818127	0.9150904759754526	0.7730980947881729	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k23	0.8808145054110499	0.8531455189397307	0.9184671467947008	0.7878238910847606	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8820166732830488	0.8541702580743294	0.9199107640825432	0.7884297520661157	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	2.0634389151794794	2.1609782891289058	1.930704921763766	2.3912516564940454	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
