measure	globqual	meanclassqual	classqual_harden_3	classqual_harden_5	model	technique
kNN_k26	0.7968638710826211	0.7223589927174301	0.5709840017532325	0.8737339836816277	harden.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8490056818181818	0.7852334053381174	0.6556643356643357	0.914802475011899	harden.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.2432071260506332	1.2866573944131667	1.3749373047370443	1.1983774840892891	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.1399169585099374	0.16909175379942681	0.22836752835584967	0.10981597924300393	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8715969105238546	0.8229554195383197	0.724128263250249	0.9217825758263904	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.80900551994302	0.7522106449210759	0.6368178829717291	0.8676034068704226	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.87578125	0.8309486325193132	0.7398601398601399	0.9220371251784865	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.037873717978182	1.08987754353481	1.1955361097451014	0.9842189773245185	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.01704633063238208	0.061023010209713346	0.1503724544303229	-0.028326434010896212	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7482251114021562	0.6496304037193145	0.44931099763354104	0.8499498098050879	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k26	0.7074318910256411	0.6138779598707106	0.42380013149243917	0.803955788248982	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7677556818181818	0.6898180353677736	0.5314685314685315	0.8481675392670157	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.3478846571669882	1.4300348917753996	1.5969433049480448	1.2631264786027543	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.19399398106782953	0.22354232198837343	0.2835770463983673	0.16350759757837954	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8349413694524312	0.7612219776597753	0.6114428959223155	0.9110010593972351	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k26	0.8260327635327636	0.7609469750428268	0.6287091825553364	0.8931847675303173	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8590909090909091	0.788024750118991	0.6436363636363637	0.9324131366016183	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.2558039416207971	1.4586139326443857	1.8706723271050099	1.0465555381837615	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.12433483729848142	0.22286783736724244	0.4230618692529791	0.022673805481505785	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.9032708938287544	0.8549091319594243	0.7566503141931664	0.9531679497256822	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k26	0.8670428240740741	0.8255709192881968	0.7413105413105413	0.9098312972658522	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8926846590909091	0.8455980668546114	0.7499300699300699	0.9412660637791528	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.3320774619462623	1.524235693826331	1.914652418915995	1.1338189687366673	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.16301527719431572	0.24931782521221688	0.4246626846771589	0.07397296574727484	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.890097546969804	0.8453501773286607	0.7544348866291949	0.9362654680281265	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.8739093660968661	0.8309099024362818	0.743545912776682	0.9182738920958816	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8979403409090909	0.8571471460476696	0.7742657342657343	0.9400285578296049	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.050122801853759	1.223430604582338	1.5755480450467527	0.8713131641179233	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.01278415143948331	0.10826213071911	0.3541974341524424	-0.1376731727142224	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7974055135665117	0.7406214772922186	0.625250736925401	0.8559922176590363	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k26	0.7825854700854701	0.7215802499733228	0.5976331360946746	0.8455273638519711	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.8313210227272727	0.7793790502691027	0.6738461538461539	0.8849119466920514	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.3458676448773281	1.3593924254195344	1.3868713446163985	1.3319135062226706	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.20896439923037913	0.2094087657312199	0.210311605605944	0.20850592585649577	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8661049585071566	0.819659863197912	0.7252952251092878	0.914024501286536	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k26	0.8351473468660969	0.782394355692785	0.6752136752136753	0.8895750361718948	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8838778409090909	0.8398806429172921	0.7504895104895105	0.9292717753450738	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3889098152581683	1.4613217354082386	1.6084443668242545	1.3141991039922227	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.2197497419700902	0.25089506978464376	0.3141744659792922	0.18761567358999529	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8792479283600488	0.8345995749674433	0.7438854601380226	0.925313689796864	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k26	0.827869034900285	0.7780661202731279	0.6768792461100154	0.8792529944362405	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8849431818181818	0.8358891370409696	0.7362237762237762	0.9355544978581628	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.2633848282175415	1.2479890803304219	1.2167088306550036	1.27926933000584	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.1622266983419117	0.15699035831435112	0.14635144524248203	0.16762927138622022	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8806867196354441	0.8381059928188618	0.7515927700804089	0.9246192155573146	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.8124666132478633	0.7503808805862773	0.624238439623055	0.8765233215494995	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8763494318181818	0.8361271189543441	0.7544055944055944	0.9178486435030938	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1713472106785927	1.249850917118732	1.40935051115584	1.0903513230816237	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.09598637380859149	0.1503663503559499	0.26085265191248763	0.03988004879941217	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.74530084553052	0.677420781158871	0.5395057297371083	0.8153358325806339	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k26	0.7543402777777778	0.6759344740818765	0.5166337935568704	0.8352351546068824	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7919744318181818	0.728745286127485	0.6002797202797202	0.8572108519752498	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.28473367773661	1.258368674401305	1.2048016834978281	1.3119356653047818	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.18276694391159	0.16312657640358283	0.12322233765715554	0.20303081515001012	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8641217025940153	0.8107731121563952	0.7023823252355164	0.9191638990772742	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k26	0.8174412393162394	0.7512858377135461	0.6168748630287092	0.885696812398383	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8627840909090909	0.8113513711419471	0.7068531468531468	0.9158495954307473	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3292627763006217	1.3073046405780566	1.2626912854591947	1.3519179956969187	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.2080574194644782	0.19819227440980766	0.1781488050923818	0.21823574372723353	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.9063759439959868	0.8641323026749992	0.7783039520545798	0.9499606532954185	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k26	0.8536881232193733	0.7990700294767955	0.6880999342537805	0.9100401246998105	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8930397727272728	0.849987917841321	0.7625174825174825	0.9374583531651595	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.2634013312960093	1.2164528272058277	1.1210653903241887	1.3118402640874665	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.17056224626037278	0.1415187610318631	0.08250977517076402	0.20052774689296216	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.869001941644978	0.8018758027963798	0.6654925365643073	0.9382590690284524	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.8154157763532763	0.7486851329783267	0.6131054131054131	0.8842648528512403	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8715198863636363	0.8238487167282978	0.726993006993007	0.9207044264635887	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.082674926573095	1.1365364568198493	1.245969407162461	1.0271035064772376	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.043769827636397696	0.08429918801407914	0.16664455513063828	0.0019538208975200043	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7303815819834704	0.6367527255371191	0.4465226679953263	0.826982783078912	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k26	0.6963697471509972	0.5966336329203827	0.3939951786105632	0.7992720872302024	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7397727272727272	0.649844396441255	0.4671328671328671	0.832555925749643	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.1036496230890893	1.2995702416017405	1.6976311808020481	0.9015093024014331	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.011306010771441244	0.13193475486710982	0.377021726997992	-0.11315221726377236	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7810427755346894	0.7006815983054132	0.5374080953633917	0.8639551012474347	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k26	0.780315170940171	0.6993270478570519	0.5347797501643655	0.8638743455497382	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7856534090909091	0.7108541720060044	0.5588811188811189	0.86282722513089	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1258553923117491	1.3479395569123909	1.799158177053377	0.8967209367714046	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.01847967776700407	0.1480264186961532	0.4112324955045832	-0.11517965811227678	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7770900059590187	0.7151248918040892	0.5892275170131214	0.8410222665950571	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k26	0.7731036324786325	0.6974000984472188	0.5435897435897435	0.8512104533046941	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7872159090909091	0.714115622597298	0.5655944055944055	0.8626368396001903	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0337092075781322	1.228872228252303	1.625393921050618	0.8323505354539878	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.03550548769824257	0.09472316135173936	0.3593147022786868	-0.16986837957520806	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.7714517199172553	0.6887556328410906	0.5207381860831689	0.8567730795990124	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.762252938034188	0.6774638481847504	0.5051939513477975	0.8497337450217032	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7884943181818181	0.7162640500860395	0.5695104895104895	0.8630176106615897	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0183711566071794	1.149947058471118	1.4172758749565808	0.8826182419856553	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.021978820437885984	0.07688258673021636	0.277743858436837	-0.12397868497640428	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7342940814673187	0.6346714194447591	0.43226347120844755	0.8370793676810706	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k26	0.7371572293447294	0.6439331614522915	0.45452553144860836	0.8333407914559747	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7586647727272727	0.6747761139384176	0.5043356643356643	0.8452165635411708	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.0874994153098392	1.2150447493700707	1.4741844757146683	0.9559050230254731	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.023763900899824143	0.10972141295793189	0.284365246980754	-0.06492242106489021	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7892502620669963	0.6836126128884703	0.46898373836702073	0.8982414874099199	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k26	0.7701655982905983	0.6755379314380523	0.4832785448170064	0.8677973180590982	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.790625	0.7094804671768022	0.5446153846153846	0.8743455497382199	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0637430015519524	1.1774839573343945	1.4085766928923724	0.9463912217764168	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.013385403578557904	0.09710152854866488	0.26719143324983463	-0.07298837615250486	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7423702103418302	0.6222745374857481	0.3782706307305339	0.8662784442409625	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k26	0.733440170940171	0.627808929782349	0.41319307473153627	0.8424247848331619	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7631392045454546	0.6741763995167136	0.4934265734265734	0.8549262256068538	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	0.9831415985027218	1.0592878102288532	1.2139975737359137	0.9045780467217925	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.028536033165186003	0.03676492682161365	0.16943989314400024	-0.09591003950077294	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.7668524554555908	0.6810080171363906	0.5065939202338888	0.8554221140388925	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.7433003917378918	0.6463151710835964	0.4492658338812185	0.8433645082859743	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.76875	0.689469483396185	0.5283916083916084	0.8505473584007616	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	0.9973398763427985	1.021984090759036	1.072054875604725	0.9719133059133471	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.007084123889606511	0.0162626406654391	0.06369733690426194	-0.031172055573383733	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7099553351671665	0.578818170606299	0.31238075689533024	0.8452555843172679	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k26	0.6785300925925926	0.5642934920421832	0.3321937321937322	0.7963932518906341	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7110085227272727	0.6070406033756819	0.3958041958041958	0.818277010947168	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.2061301529519364	1.2839163024785925	1.4419580031041794	1.1258746018530055	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.11914181210849542	0.16532305113071916	0.25915160025523726	0.07149450200620108	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8085921752073728	0.7259948921584811	0.5581781900908915	0.8938115942260707	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k26	0.770744301994302	0.6813327779900474	0.4996712689020381	0.8629942870780567	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7982954545454546	0.7219097133233259	0.5667132867132867	0.8771061399333651	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0925625102958305	1.1998502325242804	1.4178316364170036	0.981868828631557	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.03493593670579732	0.10969774437086863	0.2615947504205373	-0.042199261678800074	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7989875010163114	0.697661107334201	0.4917916090594366	0.9035306056089653	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k26	0.7685185185185185	0.6740726971898942	0.4821827744904668	0.8659626198893214	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7847301136363636	0.7001786694980412	0.5283916083916084	0.871965730604474	harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.2226581508136458	1.2885765518751295	1.4225060016508428	1.1546471020994165	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.1339651512253858	0.17183675293985418	0.2487822294390915	0.09489127644061683	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.7709354005344812	0.6723762821921675	0.47212918460778414	0.8726233797765508	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.7603610220797721	0.6740996611717514	0.49883848345386805	0.8493608388896348	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7886363636363636	0.7149752864936111	0.5653146853146853	0.8646358876725369	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0374171196358257	1.0338378736159601	1.0265657547184552	1.041109992513465	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.02671535185095474	0.023492622563500508	0.016944855122323653	0.030040390004677363	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6626280290366691	0.5378283149782954	0.2842669911771554	0.7913896387794355	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k26	0.6433849715099715	0.5255316780890684	0.28608371685294764	0.7649796393251891	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6646306818181819	0.5515102698348772	0.32167832167832167	0.7813422179914327	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.1417804322505585	1.4099603674649328	1.9548338866306454	0.8650868482992201	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.009932497126993317	0.15673746291305884	0.45500786958950945	-0.14153294376339176	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8286477639710449	0.7626199318944402	0.6284681460880056	0.8967717177008749	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k26	0.8109975961538461	0.741575017813439	0.600525969756739	0.8826240658701392	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8352272727272727	0.7723091568117746	0.6444755244755245	0.9001427891480247	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1134895050472768	1.338925237372376	1.7969533919376561	0.8808970828070956	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.008049038742056	0.1441958731957892	0.4208116638319455	-0.13241991744036713	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.79643547715529	0.7080087598431276	0.5283481278438137	0.8876693918424415	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k26	0.780036948005698	0.6984611024482148	0.5327197019504711	0.8642025029459585	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8038352272727273	0.7316193753890089	0.5848951048951049	0.8783436458829129	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1176040195881853	1.4304097906098223	2.0659516745902913	0.7948679066293535	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.03431713771908655	0.1381342521835357	0.4885116792872761	-0.21224317492020472	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8418153429180284	0.7861921788697623	0.6731800360415391	0.8992043216979856	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.8236400462962963	0.7602687448438556	0.6315143545912777	0.8890231350964335	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8364346590909091	0.7822524072785852	0.6721678321678322	0.8923369823893385	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1050690747921854	1.3009380686360403	1.6988941196203804	0.9029820176517	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.012974176474302072	0.13325267869851698	0.37762804829692187	-0.11112269089988791	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7399589574436098	0.6569586413396855	0.4883230784618712	0.8255942042175	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k26	0.7465722934472935	0.6623145652545572	0.4911242603550296	0.8335048701540848	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7713068181818181	0.6984717899901145	0.5504895104895104	0.8464540694907187	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.088175670457409	1.2232454718516812	1.4976730048432179	0.9488179388601444	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.027321658241573506	0.11721276674508865	0.29984866973635754	-0.06542313624618024	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.8445094478521463	0.7778463068497263	0.6424037346543333	0.9132888790451194	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k26	0.8196781517094017	0.7457297658264231	0.5954854262546571	0.8959741053981892	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.8465198863636364	0.7863354446600519	0.664055944055944	0.9086149452641599	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0740801943225131	1.153427827087041	1.3146420650848125	0.9922135890892697	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.034575876008582286	0.09429716863331303	0.21563566793435326	-0.027041330667727206	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.8411687068993765	0.7806302507052879	0.6576314825649174	0.9036290188456584	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k26	0.8010817307692307	0.7212098681289176	0.5589305281612974	0.883489208096538	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.82109375	0.7573016512283528	0.6276923076923077	0.8869109947643979	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1385080045134042	1.1322591455200812	1.1195630510574575	1.1449552399827052	harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.10066019721591116	0.09421014097102404	0.08110526479093591	0.10731501715111216	harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.7997144009124288	0.7303029151967209	0.5892764045362349	0.871329425857207	harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k26	0.7725583155270656	0.6769101112637157	0.482577251808021	0.8712429707194105	harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
