measure	globqual	meanclassqual	classqual_staal_3	classqual_staal_1	classqual_staal_1b	classqual_staal_5	model	technique
kNN_k11	0.7385311447811448	0.5429779518321185	0.5148709315375982	0.8339889277389277	0.04924242424242424	0.7738095238095238	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7417929292929293	0.5493115680615681	0.528956228956229	0.8340909090909091	0.048484848484848485	0.7857142857142857	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.5455236477377938	2.263144719172263	1.884328544160891	1.2686105551677078	1.5544415970665413	4.345198180293912	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.019523599678514428	0.12791458700023506	-0.02799111905717124	-0.058349125309269154	0.17331925357012648	0.42467933879725417	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7827186516108035	0.5701408545194813	0.5734188052063133	0.8800012737931282	0.08095775664947556	0.7461855824290079	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k11	0.7856691919191919	0.6117333669417002	0.5895061728395061	0.8707750582750583	0.2474747474747475	0.7391774891774892	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.789330808080808	0.6181260868760868	0.5986531986531987	0.8725524475524475	0.2545454545454545	0.7467532467532467	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.4051290764119995	2.090464039213483	2.025457733057897	1.0807482085040507	1.536136980700443	3.7195132345915423	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.019991560471247956	0.13292303616563916	0.3227899037286556	-0.07653217928355495	-0.1247630111535268	0.41019743137098275	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7813148628733279	0.576417753787291	0.632048397137434	0.8637960961371912	0.059546120341170586	0.7502804015333681	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k11	0.7824600168350169	0.5846196627446627	0.5976430976430976	0.8710664335664335	0.1414141414141414	0.7283549783549783	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.785479797979798	0.5902122183372183	0.6050505050505051	0.8724650349650349	0.14696969696969697	0.7363636363636363	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.5081567696672624	2.0119513122116026	2.2146391834904993	1.212953231196714	1.109309005730312	3.510903828428885	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.06815776976189036	0.09703229537117194	0.28336622411105195	0.01191666144439631	-0.27457393299191696	0.3674202289211565	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.7441128963944592	0.5474525556283671	0.5710332307429992	0.8292194138425868	0.031362234383052925	0.7581953435448299	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k11	0.7775147306397306	0.5904223091723092	0.6321548821548821	0.8548951048951049	0.13762626262626262	0.737012987012987	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7807449494949494	0.5952487327487327	0.6387205387205387	0.856993006993007	0.14242424242424243	0.7428571428571429	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.2318552951276651	1.8866449136861898	1.441860249659496	1.000202444246816	1.2957371699606115	3.808779790877836	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.13658688098135705	0.05996427685275414	-0.08041881042829839	-0.20314085390388528	0.03447157594969082	0.4889451957935094	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.702886352018712	0.5241859645815745	0.440502297955952	0.8016103324515838	0.027820524512218198	0.826810703406544	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k11	0.7270096801346801	0.5261035261035261	0.49915824915824913	0.8245920745920746	0.010101010101010102	0.7705627705627706	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7296717171717172	0.5296024577274577	0.5067340067340067	0.8259615384615384	0.00909090909090909	0.7766233766233767	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.513262992707335	2.143650615811812	1.9368346214323289	1.2407541540068001	1.0717998590267923	4.325213828781326	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.03056449337737907	0.10985935005290097	0.20713307377167225	-0.031395608092784535	-0.20457466693118334	0.4682746014638995	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7645425446198921	0.5695262428575547	0.6213613383907838	0.8470893196945172	0.03109924285308745	0.7785550704918304	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k12	0.7706167706167706	0.5794274596934822	0.6095366621682411	0.8563134978229318	0.10552268244575937	0.74633699633699635	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7763513513513514	0.5914747119811667	0.6172248803827751	0.8598627787307033	0.11608391608391608	0.7727272727272727	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.4717588796418732	2.1050541643964156	2.010077391041152	1.1737923559596484	1.0866191269847076	4.149727783600154	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.03832985758498235	0.1232320690533708	0.26681725218925906	-0.03643877304528221	-0.18637719699375066	0.448926994063257	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.754691169702374	0.564315563481126	0.6204900731806049	0.8340112694359669	0.02838981812780228	0.7743710931801299	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k12	0.7700970200970201	0.581158250026652	0.6207827260458839	0.8526245766811804	0.10946745562130178	0.7417582417582418	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7748771498771498	0.5924075634726081	0.6299840510366826	0.854631217838765	0.11748251748251748	0.7675324675324675	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.5431502411253064	2.0926526646631785	2.068048630738509	1.27167620576645	1.1340577115602772	3.8968281105874776	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.016419957632712093	0.15141353258666493	0.29652586151927535	-0.08306015902959515	-0.07644907696054423	0.46863750481752375	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.7081244720560059	0.5364123237658508	0.5356659161302183	0.7907579856458334	0.03796195378428748	0.7812634395030639	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k12	0.7345807345807346	0.5433980982330039	0.5555555555555556	0.8240807934204161	0.05128205128205128	0.7426739926739927	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.738022113022113	0.55264641019358	0.5636363636363636	0.8248713550600343	0.05454545454545454	0.7675324675324675	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.142970814132248	1.682157718029392	1.3855395058521034	0.9377050743509201	1.1252746996231222	3.2801115922914224	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.10918114419568492	0.07607503728598504	0.11633842873608262	-0.21047072206194853	-0.09282976267635745	0.49126220514616353	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6710689660630282	0.5022268238767527	0.41548957546582105	0.7711044676722268	0.03302452657301717	0.7892887257959456	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k12	0.702962577962578	0.5163978943674918	0.44804318488529016	0.8078132559264635	0.054240631163708086	0.7554945054945055	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7113636363636363	0.5294689091114116	0.4609250398724083	0.8138936535162951	0.05734265734265734	0.7857142857142857	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.4763510534154767	2.000371962125983	1.8809926821793717	1.2280124504723438	1.3894031546946335	3.503079561157583	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.030465081401386318	0.08760751827292358	0.049666608676770925	-0.08313076565892295	0.03437450692247425	0.3495197231513721	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7726082944652501	0.571250744113154	0.6432288138204758	0.8546345425259542	0.047144891757378564	0.7399947283488074	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k12	0.7880143112701252	0.6032157001410008	0.686006084311169	0.8599928109273903	0.16173570019723865	0.7051282051282052	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7939595288432497	0.6167796905560251	0.6979969183359014	0.8623619371282922	0.17342657342657342	0.7333333333333333	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.417931215772561	1.7340215532994168	1.7801099762498984	1.2427935803084575	1.4423793434013823	2.470803313237929	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.030507948515957093	0.09994854664053862	0.12319359071694405	-0.10260463722006471	0.09100024324403042	0.2882049898212447	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7492085703719961	0.5509101952954005	0.5865979275241752	0.8378441888570616	0.04206721468609356	0.7371314501142716	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k12	0.770380782008689	0.5890058974765137	0.6021295089091699	0.8564581835609874	0.1923076923076923	0.7051282051282052	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7754152823920266	0.6023983883480161	0.6092449922958397	0.858623619371283	0.2083916083916084	0.7333333333333333	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.3851918130280878	1.7027364265193894	1.8331906374675304	1.1919292716665693	1.5378814899637798	2.2479443069796785	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.06083867880567576	0.09192655581666932	0.13469502995689855	-0.14842540414060582	0.10898078181577105	0.2724558156346135	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.7384953064006248	0.5421660869017707	0.534710737008345	0.8359317711872711	0.060286441076152296	0.7377353983353145	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k12	0.7577732345174205	0.5747754820755893	0.5617122990004346	0.8504073807812126	0.17159763313609466	0.7153846153846154	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7633947447900936	0.5885437567870643	0.576271186440678	0.8516567544604927	0.18321678321678322	0.743030303030303	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.2742969232216643	1.8584840227132045	1.6251128518464144	1.0273477188077267	1.9464144985255714	2.835061021673105	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.11610581798529668	0.055679106823272304	-0.06771807227173435	-0.17593196620209373	0.14927058439883792	0.31709588136807937	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6769709685480928	0.5022281204353816	0.41675828222262146	0.7811347134549355	0.07429904423722378	0.7367204418267453	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k12	0.7032967032967032	0.5272035593251583	0.44480660582355497	0.8079918523843758	0.15088757396449703	0.7051282051282052	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7095741467834491	0.5401129666573987	0.46748844375963017	0.8085811384876805	0.15104895104895105	0.7333333333333333	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.5533981790457532	2.3480591285340244	1.8578889603730309	1.2437313418982707	1.280173556719514	5.010442655145282	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.06652192484230224	0.11225661058144958	0.039508907537224705	-0.14339347548467654	-0.019206838696398294	0.5721178489696485	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.6972142370234277	0.49707351908348346	0.45515757336690243	0.8044968862432776	0.042369695756622826	0.6862699209671309	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k12	0.7182468694096601	0.5271285039178519	0.5034767492394611	0.8173975557153127	0.1252465483234714	0.6623931623931624	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7206886137118695	0.5357535122884401	0.5066255778120184	0.8179269328802039	0.13846153846153847	0.6799999999999999	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.514246648348128	2.152962624440313	1.7897438019273992	1.2574010128900506	1.1805225817789455	4.384183101164856	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.0817533176094923	0.06487604276719587	-0.024663504878041424	-0.13829325777803073	-0.052620672986501096	0.47508160671135674	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7170868125333426	0.518954298321257	0.49757991343577357	0.8184936306070159	0.033938004354731585	0.7258056448875068	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k12	0.7309821960984751	0.537263277679726	0.57083876575402	0.8180565540378625	0.0601577909270217	0.7	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7390516460283902	0.5505050461972686	0.5889060092449923	0.8223449447748513	0.06713286713286713	0.7236363636363636	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2799760484059124	2.372515928462118	1.1997916813327907	0.9691806471832453	1.36797395282801	5.953117432504426	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.21044045849108914	0.07522759711626383	-0.1931421556063423	-0.2978889043115416	0.039043514058911995	0.7528979343240272	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.6772140203342015	0.5073196394335873	0.46037860554571386	0.7700591775325323	0.048096609202955866	0.7507441654531473	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k12	0.6992503620410597	0.5211844632403857	0.4793568013906997	0.7956506110711719	0.11143984220907298	0.6982905982905983	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7029296285110238	0.5280781212556913	0.4909090909090909	0.7966015293118097	0.11328671328671329	0.7115151515151515	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.194093345496615	1.5461511265320569	0.9699533201673104	1.1377446488946181	1.218050907416476	2.858855629649823	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.07933257426770063	0.05739688187266965	-0.18522428618103245	-0.0958997853516679	0.04449594499536149	0.46621565402801746	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6413583470045742	0.45318720850582195	0.25271718292878953	0.7780017386959731	0.04213605566893584	0.7398938567295893	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k12	0.6799131101456682	0.49042791072302827	0.3700564971751412	0.7995446920680566	0.08185404339250493	0.7102564102564103	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.6881304741769858	0.502715170937094	0.38705701078582433	0.8045029736618522	0.08111888111888112	0.7381818181818182	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.4816073487661865	2.0491447135596137	1.8837652164018588	1.222316006803859	1.3705270198759238	3.7199706111568136	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.1235748152279244	0.06659220236782906	0.014765810762184247	-0.2103341756778752	0.021561694091904542	0.44037548029510265	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7338098744021764	0.5598111078845857	0.5701183168485273	0.8186310455238817	0.055689575327212845	0.7948054938387209	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k13	0.7433721394117434	0.5672378829946824	0.5697522816166884	0.8314336825964733	0.14835164835164835	0.7194139194139194	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.753975397539754	0.5839039019054786	0.5969183359013868	0.8365327695560254	0.15064935064935064	0.7515151515151515	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.4137456967382993	1.7462963789310233	1.938883776107438	1.1972521015945985	1.1741430918037028	2.674906546218354	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.03607340601109692	0.028228969852410645	0.07976204055031744	-0.08104444492070466	-0.07537898741995952	0.18957727119998932	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.747284754622507	0.5547802250340972	0.6144516366959861	0.8307867429093903	0.05275344792766588	0.7211290726033467	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k13	0.7398179378377399	0.5427960068536678	0.538647792885081	0.8400715563506261	0.11773940345368916	0.6747252747252748	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7497149714971497	0.5640375430639522	0.5574730354391372	0.8446511627906976	0.13766233766233765	0.7163636363636363	staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.3090632868908352	1.9197051949136936	1.589322108796765	1.0638335740109626	1.2330233561487565	3.792641740698291	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.15779157764387888	0.018124345509580468	-0.17030574144870628	-0.20754706189648292	-0.10455624636953392	0.554906431753045	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.6757123986412579	0.5097785330849278	0.45004538479194434	0.7719764228230646	0.04313669225298409	0.7739556324717184	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k13	0.7064519638777065	0.5169846295754287	0.46563605885639786	0.8131868131868132	0.08948194662480377	0.6996336996336997	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7125712571257126	0.5276360257795023	0.48320493066255776	0.8153911205073996	0.08831168831168831	0.7236363636363636	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0344015295871047	1.247999114560226	1.1584268699843783	0.9426111480166407	0.9492952913616008	1.9416631488782843	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.1410393953470758	-0.023820132131943596	-0.050384281276488446	-0.19641147862370092	-0.19347523865832686	0.34499047003074185	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6303565018206554	0.3859036729710711	0.392323638416373	0.7530281305423311	0.024066525392334535	0.37419639753324574	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k13	0.6664490624886664	0.46249400551585357	0.41683739988824736	0.7796064400715563	0.07770800627943485	0.5758241758241758	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.6799879987998799	0.48470616691152757	0.4440677966101695	0.7874841437632135	0.08181818181818182	0.6254545454545455	staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.6590132969908153	2.059667287980079	2.630882923188997	1.3245988092908876	1.5776187690810846	2.7055686503593463	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.12363812259345149	0.188115764020453	0.3842521976660278	0.04656957687093133	0.045606766902866865	0.276034514641986	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.8269855284669239	0.6332439910346332	0.8003637680615895	0.8873692106776971	0.10787226684942183	0.7373707185498246	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k13	0.8337141406448337	0.651000364670898	0.7843173775377166	0.8963455149501661	0.2237048665620094	0.6996336996336996	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8399639963996399	0.6687390601777673	0.7879815100154083	0.8997885835095137	0.24415584415584415	0.743030303030303	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.7998234887761613	2.2749701898479113	3.2187070719020965	1.3446042546005152	1.695656375493091	2.840913057395943	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.14123529203873486	0.23468000055756588	0.5008303464269215	0.0338553692114889	0.09411563079961331	0.3099186557922398	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.8427082648813476	0.6510543941977899	0.8683156372219323	0.8908959073095545	0.10772889249496677	0.7372771397647059	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k13	0.8485474921118485	0.677030193842796	0.8428012665300801	0.8983388704318936	0.2629513343799058	0.7040293040293041	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8550855085508551	0.6905089182266951	0.8425269645608628	0.9042706131078224	0.2649350649350649	0.7503030303030302	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6860540017162815	2.076999166566911	2.521870088239796	1.3832046547516224	1.3488023068568695	3.054119616419357	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.1047265237479488	0.19012865887167196	0.4156977852282604	0.010054997262794572	-0.022715160725795578	0.3574770137214285	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8088553500247312	0.6131103377623219	0.7695611876307595	0.8725468010671941	0.07350167743801803	0.7368316849133162	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k13	0.8252275777028253	0.6451160294929651	0.7537716520767368	0.8921032455916177	0.24960753532182103	0.684981684981685	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.836003600360036	0.6666151776222726	0.7679506933744221	0.8989429175475687	0.2662337662337662	0.7333333333333333	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3593842713611164	1.7428689490461373	1.9451094586491122	1.1162853358268323	1.5205860662773816	2.3894949354312227	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.05880369364880221	0.08469468702463284	0.16320023757510402	-0.1500504470527074	0.06992143982813448	0.25570751774800027	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7620891772925124	0.5714777736217511	0.6543334037315646	0.8394442380262376	0.05516306711020047	0.7369703856190021	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k13	0.7696297102237696	0.5748912329857203	0.6355000931272118	0.8543317147968311	0.12401883830455258	0.6857142857142857	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7818181818181819	0.600832987797907	0.6594761171032357	0.8598731501057082	0.15064935064935064	0.7333333333333333	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.8078808670113036	2.03633515710847	2.612827476775106	1.5597310697890996	1.3028296580077583	2.669952423861916	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.07362691541858889	0.060230905712555675	0.18861100658163132	0.05141502366186302	-0.11321200711471051	0.11410959972143887	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.8228482685888562	0.6103493361945861	0.7571195553011222	0.8971903600041813	0.04926722333737017	0.7378202061356709	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k13	0.8248649040728249	0.6284250342446187	0.7502328180294282	0.8970099667774086	0.18367346938775508	0.6827838827838828	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8289228922892289	0.6442507170926564	0.7543913713405239	0.8975898520084566	0.20259740259740258	0.7224242424242424	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.7794828118985289	2.2897514211331615	2.6487517729154417	1.4335409302445021	1.4550573199153485	3.6216556614573543	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.0479363159064029	0.1169480912028701	0.15240134046406825	0.004170527793811708	0.03194629171347355	0.2792742048401269	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.8175711433218322	0.6095338855228917	0.7384004359693985	0.8936232644971281	0.06224878693752123	0.7438630546875189	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k13	0.8278025604758278	0.6289482225078261	0.7453902030173216	0.9024278047533861	0.19544740973312402	0.6725274725274726	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8335433543354336	0.6462747185805916	0.7476117103235748	0.9055391120507399	0.21558441558441557	0.7163636363636363	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.694042091244796	2.140386349364913	2.628995242378425	1.3523861803448654	1.2814540483453196	3.2987099263910418	staal.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.05378227158025311	0.11325735345245781	0.26721149536701977	-0.011846308392940794	-0.11254296410851118	0.31020719094426347	staal.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8166349623163577	0.6103809019039836	0.7700874981554855	0.8848797122427627	0.042252899776547205	0.7443034974411392	staal.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k13	0.8242846262648242	0.621691555249188	0.7817098156081207	0.8909276769741886	0.1240188383045526	0.6901098901098901	staal.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
