cw	pmi_4	raw_4	pmi_10	raw_10	freq
:/punct	-0.2702743	122.0	-0.20810542	321	2182842
;/punct	-0.8741836	22.0	-1.0941052	44	715025
=/punct	1.5249549	1.0	0.62285775	1	2970
?/punct	0.23250455	76.0	0.010326602	151	826450
A./name	-0.52844477	1.0	-0.74216807	2	23202
A/name			-0.29311383	5	37251
A0/name	6.518529	1.0	5.602312	1	20
A13/name			3.8053577	2	248
A2000/name	3.529066	1.0	2.62691	1	401
A4/name			2.1035342	2	1350
A4tje/noun			2.3797429	1	506
ABN/name			0.2003555	3	13732
ABP/name	1.9585521	1.0	2.1554508	3	1941
AC/name	0.54106814	1.0	-0.36050236	1	8039
ACV/name			0.34605426	1	3952
ACW/name			0.79301786	1	2536
AD/name			0.64934105	2	6046
AEXindex/name	5.630123	1.0	4.724762	1	49
AFP/name			0.07944197	1	6045
AND/name			0.52461004	1	3290
ANW/name			4.730391	5	244
ANWB/name	1.4205697	1.0	0.51943344	1	3343
AOW-gerechtigden/name	8.415648	1.0	7.499432	1	3
AOW/name	2.9380527	2.0	3.8206027	12	1441
AOW_pensioen/noun	6.0965343	3.0	5.188548	3	93
AOW_premie/noun	6.86853	8.0	6.3707213	12	113
AOW_uitkering/noun	4.8092456	2.0	4.309413	3	222
APB/name	4.3725977	1.0	3.459602	1	171
ARD/name	1.9404087	1.0	1.0443381	1	1983
AVRO_presentatrice/noun			6.726242	1	7
AWBZ/name	4.8659286	7.0	4.09028	8	735
AWBZ_premie/noun			4.544522	1	58
AWBZ_verzekering/noun			5.9589868	1	14
AZ/name			0.19147533	2	9225
A_selectie/noun			2.3634374	1	521
Aa/name			1.4610639	2	2559
Aalders/name			2.4801672	1	462
Aalst/name	-0.6554486	1.0	-0.854444	2	26544
Aangelegenheden/name			1.7186369	1	980
Aarschot/name			-0.50576276	1	9452
Aartselaar/name			0.7760603	1	2593
Aartsen/name			-0.2959334	1	7442
Ab/name	1.486132	1.0	0.5833282	1	3125
Aboeladse/name	9.514261	2.0	8.598044	2	2
Acacialaan/noun			4.2381353	1	80
Adagio/name			3.425857	1	177
Adams/name	1.0984087	1.0	0.8843712	2	4556
Addy/name			2.7666016	1	344
Adieu/name			3.6653705	1	147
Adriaanse/name			-0.2423406	1	7021
Adriaenssen/name	5.1121254	1.0	4.2073054	1	82
Adviesraad/name			3.2276387	1	222
Aelvoet/name	1.3108886	1.0	0.4035801	1	3724
Afgevaardigden/name			1.1457578	1	1759
Afghaans/adj			-0.3836689	1	8188
Afghanistan/name			-0.6866288	2	21966
Afrika/name	-0.42401427	1.0	0.0555098	4	20848
Agalev/name			0.18304706	4	18542
Agalev_voorstel/noun			5.7826357	1	17
Agassi/name	1.0613931	1.0	0.8493038	2	4754
Agb/name			4.148359	1	87
Agnieten/name			6.417627	1	9
Agt/name			1.5067182	1	1221
Aid_concert/noun			6.652134	1	7
Air/name			0.45025903	3	10646
Airbus/name	1.5493233	1.0	0.64680177	1	2923
Airlines/name			0.6869493	2	5654
Airport/name			1.1454387	1	1778
Ajaccio/name	3.5830112	1.0	2.6835957	1	379
Ajax-spelers/name			5.3771706	1	26
Ajax/name	-0.5134774	2.0	-1.418762	2	45888
Ajax_tram/noun			6.5568237	1	8
Akajev/name			4.242618	1	80
Al-Jazeera/name	2.989598	1.0	2.084369	1	689
Al-Qaedaleider/noun			5.602312	1	20
Alaaf/noun			5.6457415	1	22
Alain/name	0.20143184	1.0	-0.70305514	1	11202
Albanees/adj	0.43122867	1.0	0.21905613	2	8894
Albanees/noun	1.1627241	2.0	0.94871473	4	8531
Alberda/name			1.5850284	1	1122
Albert/name			-1.427922	1	23148
Albini/name			3.6507037	1	142
Albrecht/name			1.7148378	1	990
Aldi/name	2.006571	1.0	1.1035862	1	1842
Aldolf/name			6.9886065	1	5
Alex/name			-0.059940867	2	12050
Alexandra/name			1.0178803	1	2013
Alfa-Eco/name			7.6817536	2	5
Alferov/noun			6.806285	1	6
Alfons/name			0.77728355	1	2548
Algemene/name			-0.08908587	1	6056
Ali/name	0.23098399	1.0	0.018270625	2	10850
Alkenaar/noun			5.253417	1	29
All/name			0.06955502	1	5158
Allah/name	1.9701275	1.0	2.1603458	3	1903
Allegro/noun			4.5333	1	59
Allen/name			0.26874804	1	4225
Alliance/name			1.7835013	1	928
Allianz/name			1.7762825	1	954
Alocholisten/name	9.514261	1.0	8.598044	1	1
Alphonse/name	3.4147832	1.0	2.5047002	1	448
Alstom/name			2.0854077	1	698
Alun/name			4.9332013	1	41
Alva/name	3.948305	1.0	3.7341702	2	263
Am/name			2.171313	1	626
Amand/name	4.0621505	1.0	3.1649773	1	237
Amazon/name			1.5404905	1	1188
Amelynck/name			5.5800614	1	21
Amerika's/name			4.5290174	1	60
Amerika/name	-0.52069044	2.0	-0.3305719	6	45923
Amerikaan/noun	-0.3123184	3.0	-0.016577864	10	56013
Amerikaans/adj	0.31225207	23.0	0.011631466	42	231449
Amerongen/name	2.6790764	1.0	1.7754111	1	940
Amersfoort/name	1.2982744	1.0	0.39709714	1	3753
Amersfoortse/name			3.7589884	1	131
Amparanoia/noun	6.8752036	1.0	5.9589868	1	14
Amparo/name			5.071684	1	34
Amro/name			0.27455306	3	12717
Amstel/name			0.05646085	1	5212
Amstel_bier/noun	7.568351	1.0	6.652134	1	7
