_id	gemeen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav.x	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav.y	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.x	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.y	gemeen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	gemeen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.y
vreemd/adj	21.410871442233788	10.78126588073677	0	0	0	0	0	0	21.95744228167206	18.320892319975506	0	0	0	0	9.647687655066155	-6.2434202434557955
vrolijk/adj	8.407595481419081	23.42582210150782	0	0	-12.224939821427856	-10.99996567942486	-8.29238491772458	-7.960004930216636	21.81716658866367	25.75497703953802	3.998204791414242	12.115354239891454	0	0	25.59240922929632	-14.37940754069913
waarin/pp	-6.182514297576933	19.688022867112497	3.2360572544941575	-8.640879867975482	0	0	-2.0005924805503383	1.2414242749583975	31.6484565852546	23.268707519854345	0	0	7.321605605098685	-7.163754877453253	33.54898614817755	-17.858366833300906
want/vg	18.975720702545384	9.107219741798218	0	0	0	0	4.83504513259852	-21.022861013082053	39.472086405866825	-7.419887232381713	0	0	0	0	11.31413293057187	-0.1352316435348592
wantrouwend/adj	-8.779910774040793	11.9459350742637	-6.068065798815592	-0.9810175810763302	-20.686978833588096	1.854670645294701	4.809901515328228	-9.488650560135296	36.12098609078259	-33.24317899210123	3.5564315071520998	6.545067066440649	0	0	26.5582431306636	-0.051098997781844416
wat/adv	16.84896020249625	18.037852894027477	2.8341202905282272	1.0668555125981964	-9.52605433338717	7.407847612903125	-2.1208034983755297	-20.567853004241474	35.77368825232908	5.85380119734287	12.254542368865534	4.543890069242891	5.4517345098398655	-22.142806866477457	16.38630492171112	-9.043635417112647
wat/det	20.500956298343603	18.149955855985745	0	0	0	0	-0.9855362390881304	-22.166236931931618	13.366286968726937	9.160249835338155	0	0	0	0	24.811600360544176	-35.1524504974556
wat/pron	26.610802422724582	4.7260705031671595	7.45905731302592	4.38435935380873	0	0	12.871823731428352	-21.73936079294127	47.74779415479438	-9.224848795698104	0	0	0	0	6.763794308033967	2.450644632276428
web/noun	-14.709418622688386	-4.570201013187097	0	0	-2.636898370593242	-0.9851965598343754	-26.279784841854905	-7.848150410490498	-33.748303139073855	-24.23399741604214	-11.889778041519573	-30.107563807409242	0	0	-34.78042102658303	2.665112102996825
weet/verb	25.374895991169467	1.6570192481170993	0	0	-10.619101329005094	24.266010348552594	11.030946662331797	-26.38604326611381	43.36832139306749	-20.599396534486022	19.898387067284787	14.81181016815037	0	0	9.521816494926718	8.658633309619027
wegens/prep	-11.05481686865303	-17.184693538451956	0	0	0	0	0.33898388862123685	12.245244510096363	-12.286952022289835	-26.463835871319493	0	0	0	0	-26.185457929127843	7.1786839627670656
weide/noun	-29.70725245273188	-4.139506713552742	-13.908671556125489	-1.1706150087891414	10.321766066935387	-20.763811517692925	29.167255380797805	14.307671614931913	-10.670669381818453	40.82478891526028	-13.637587367694676	-35.69967107279965	-13.55051621265032	-2.047040565353979	-30.921976827847953	-9.599312737170992
wek_op/verb	-4.953552794709856	11.254443690159077	0	0	0	0	0	0	19.615163206753927	-39.43064021747569	2.357356984259385	-3.7973533224361575	0	0	4.0661992673378755	-23.883246108068583
wel/adv	22.38811623417287	6.394125502041133	6.186147180080682	1.9343043818315175	-6.460501436921186	19.902279271781204	7.418918458827557	-23.84293326923879	37.11405116620173	-8.159318349958978	22.224160574079168	11.308856046675942	2.9961960932211933	-20.418321977504416	12.385108581554606	4.8928828446133155
wel_gemikt/adj	-7.375361023654534	-26.021380329063813	0	0	17.180227921784443	-13.302152084985225	-25.510897743348934	-15.731522886350104	-39.55445662522778	24.307526878011426	-16.780206046725034	-24.82505532623053	0	0	-39.067473779316494	10.545069690534454
wie/det	1.148471239623953	1.6398620703301678	0	0	0	0	11.272470844660587	-2.474867895529099	1.3779810852233467	-12.346560639398092	0	0	0	0	-6.406894930879936	-4.405227206418302
wie/pron	19.149950691762477	-3.8415346471303584	0	0	0	0	13.998587023044287	-17.75444272510408	31.840426116133653	-17.44837275371389	0	0	0	0	6.3646370764819835	13.213927533249457
wijze/noun	0.37951211024924403	13.346049010889395	0	0	1.2423150680526793	-3.470705181323079	-4.410450177369426	6.735947791448348	52.29413436138654	7.720011748761668	16.790004652253682	-7.922458141703145	0	0	12.84095368946281	-16.859072121179928
windstoot/noun	-2.758529099313035	-16.060620454421922	-4.045117558556637	-3.1890214665030183	-23.601617971440426	-1.3165553743633078	13.927460969753522	24.18658854856207	-12.299814908670424	55.85565531361785	-0.6099839844164385	-35.37832017282683	-9.552964532644374	22.039999970736254	30.009793108295796	-35.583613207616466
wissel_af/verb	0.9323355993895817	27.18571118245418	0	0	0	0	0	0	33.39837007411629	24.293017818292252	0	0	0	0	30.84878903712915	-14.793027050828442
woed/verb	24.83387713811469	-15.206439900342248	0	0	-22.613946037853193	-13.434398927031456	-22.443885729830065	13.826181491250514	-25.929271632871316	-14.301773790944797	-24.410926038307586	-1.675799429346571	0	0	-18.536260632548707	-6.466887884678088
woestijn/noun	-31.28829900339159	-2.477422937667667	1.245590678901549	-13.570044202418517	10.21266607616627	6.837765665016478	29.163926000102972	15.970978686498794	-20.459060044480257	-1.2113318934641744	-16.652706497008598	-36.97478500025355	10.164914513818216	4.920850271895084	-31.313570857880975	-7.1157959234300305
woonhuis/noun	-24.524089333784154	-7.583643969266676	0	0	8.197904247337528	-13.354812171897544	26.427524532412765	15.46072293850385	-14.508524053175424	32.42304549455592	1.9701362236137532	-34.76277718567543	0	0	-24.980505065610828	-0.18129190781245821
worstel/verb	-15.35264230517253	-18.39930242619724	0	0	1.3882449466392044	-20.139516657054582	9.856101017322985	-7.618149382936986	1.5352271534378106	-10.611502560932148	7.832855378380396	-13.47827554786076	0	0	38.38272083367611	6.077265125648908
zaak/noun	30.197992970615463	9.812610398786827	-4.793394406729788	7.320596147146148	20.173335105698197	1.5462452052072029	-2.153054770828439	27.938712805619478	48.024370749603726	-0.7815947612850367	29.300860690812137	2.9762191092580847	-5.032964452341205	-15.957493219086357	1.9700335041986412	0.569884269169093
ze/pron	13.223991748192924	-3.1166474984236743	4.774970789250837	2.7374963979706473	0	0	13.41955394498195	-15.46095049848223	27.99378875882872	-19.4254603745429	0	0	18.296596744194822	-19.141213835581546	10.316603274622366	16.13161377466839
zeker/adj	24.596876653418143	9.001814471339035	0	0	-4.354189066129946	23.991112917655165	3.665729523240562	-29.983764595629513	37.4375003124034	-6.6965987942674685	24.21657831433972	8.183252862122188	0	0	9.519612212295106	3.892018583545635
zeker/tag	29.398092540348554	2.1322270190468315	0	0	0	0	0	0	35.69217100947522	-1.5476190361951094	0	0	0	0	15.783282792197127	7.536419297098419
zicht/noun	-28.22342096153853	-0.3860617154061211	0	0	0	0	0	0	-22.271122653416267	35.55529302958996	-11.56221849826982	-39.11313377244175	0	0	-39.14842776281524	-12.07210271666241
zie/verb	25.658180370212936	0.08872233254051745	0	0	-11.383140637151302	23.9042606956546	10.944834231482002	-27.285824769852628	21.17470903021025	8.461539444366966	16.93219901669509	18.99400669663426	0	0	15.202482076544536	12.369085830110773
ziektekiem/noun	-8.710606311132087	-8.870517341014242	-10.415671824138672	-4.452662322588867	12.919178403355883	-6.134281849977487	17.075013270184986	11.88106217107169	-13.613614717571474	11.430982984804329	11.325883333211504	-17.192814926114806	19.14705036920826	-2.384625030040375	-17.41690841205405	9.478023474809895
zielig/adj	13.937216488025525	8.299067098151616	2.8191387170995337	3.644018394036275	0.1726272417064886	11.213515008254092	1.946600197979857	-11.542266196930429	31.294878324069852	7.276667115925945	8.91027753179022	8.46975346711149	0	0	22.881400911917112	0.01887145040362188
zij/pron	13.581964238611201	-4.1013125885306705	0	0	0	0	14.855814919644493	-15.06889082487387	24.88405010398505	-20.826182197311187	0	0	0	0	11.132917284774045	17.095514229369016
zijn/det	1.8642591696915802	1.466435114623345	0	0	0	0	11.959731801332367	-4.119795194058338	0.0313140090145734	-13.299172046762628	0	0	0	0	15.335086492187482	21.218925130320343
zo/adj	19.12293910032407	13.471448320703193	0	0	0	0	0	0	42.0033538531628	2.415988929523249	17.06235272719332	6.96186665002531	0	0	14.97432363189368	-4.020571573881844
zo/adv	18.773279329061488	14.416880241198134	2.669937240949696	-0.12595009898680032	-5.801355295685639	14.529531950135551	-2.943992637943965	-17.25011982841325	42.84826122207279	2.494734884610427	16.458300206997126	7.507707684615262	16.11301158332979	19.59941008675222	15.291114217615185	-4.8146394565487975
zo_niet/sbar	-1.6287261669507724	-20.363899688642825	0	0	0	0	-22.703276322715087	19.47118833837068	7.957189477162936	22.903043513625484	0	0	0	0	20.36288870445544	9.437533929250808
zoek/verb	-11.115324973061782	8.171740666066565	0	0	0	0	0	0	2.027742059556755	16.219948530557364	22.372426648655328	-17.545338364454423	0	0	-45.92152136838167	-25.787460514763463
zogenaamd/adj	-9.224710480964005	1.1766914159030217	0	0	4.524085205642493	-2.2272041711577537	6.763585807540637	0.3009908504736633	11.367924621242077	0.16147388463032328	-1.512263505723396	-1.692579397474223	0	0	-11.494996566246678	-24.551856143974227
zowel/vg	-1.2350921150745071	1.5575342553088136	0	0	0	0	3.3665198631930924	1.460991190729574	8.323322987775583	-1.3259164560134646	0	0	0	0	-9.442075058009921	-6.484639547757661
één/num	-8.950713389570216	4.303510463604151	0	0	0	0	10.573219062795468	13.883318648444556	-60.9012931935006	-0.43173638721172114	0	0	0	0	-21.19446157767033	-16.84153982121365
1997/noun	0	0	0	0	-14.06074415122705	3.5277647459643364	5.020071796465401	31.00426060503314	-52.43133954309821	-21.825447337482583	16.915243197021347	-14.94390562145584	0	0	-14.86552252132368	-22.931829329185206
Colombiaans/adj	0	0	0	0	16.683923563540496	7.281507977487381	-2.481867726837063	22.641926884726278	-15.704998275608068	-47.08521669363106	-6.412424781864016	-10.716507587247223	0	0	-6.539074793447912	34.47950294886824
amok/noun	0	0	0	0	15.910137860172597	14.249007815044541	-8.51053245844443	-27.171805814649574	-33.69549982394459	31.095833820766785	-6.755367615940374	-17.150755905244417	0	0	37.72047119054756	15.308095130695794
ander/adj	0	0	0	0	4.879554891819395	4.665163704835591	7.677368255739196	4.426691367459837	-3.168270515196048	-0.39589825888531915	-7.283419681409309	5.942737739755817	0	0	-16.54575822871459	-13.67038133430949
bal/noun	0	0	0	0	18.159448821494536	-16.843868586342193	-25.059198782231277	-12.502262253890475	-36.02346267528385	37.86780725459906	-12.257320909176315	-26.06162988655425	0	0	-37.531991037500106	4.933090046143631
beschuldiging/noun	0	0	0	0	23.393682423785066	1.6645785684755083	-8.396665900455234	27.44623642124139	21.54141175310692	-54.99707471848435	26.621128523503952	-3.8837861196177044	0	0	-11.09840922755832	13.331074344446296
beurt/noun	0	0	0	0	6.101430037425748	-3.09063369264084	14.6415762184099	-0.9235848155005526	25.550110373120383	-22.08302737909582	10.580417914793554	-10.636179852341881	0	0	11.968914327689049	24.307685079275185
bond_genoot/noun	0	0	0	0	6.232653275763602	11.92045427486581	-14.202673864461294	21.336780181850344	-21.53042098880547	-44.291147871578666	3.3134727264734627	-20.185415323917226	0	0	-14.215665959353258	2.4755803431504138
daarentegen/adv	0	0	0	0	-19.12290924763747	7.278939636931997	-10.956498594800465	-18.322546783085762	31.307911156262186	0.16392173230715854	21.53149851505979	2.3742147865657266	0	0	-46.01956081471565	-8.381129936912473
daarna/adv	0	0	0	0	-8.083783542428389	23.109315344799253	19.476554355658504	-18.666433694590058	-9.097345949047337	24.941629810109976	20.58476721414813	22.948151743996238	0	0	-0.5889069318875576	12.836282822455066
death/noun	0	0	0	0	-23.622708904442426	7.057963723050901	-21.39947729611095	-5.506361673345859	-23.829844205430355	-8.2103103596251	-17.906147589798543	9.556375608203297	0	0	-23.40354909581929	-29.839678028740625
drang_hek/noun	0	0	0	0	9.175647012572686	-18.024482330326315	24.581191082187082	9.811035615843476	-24.30269926058821	41.16751467976642	-3.331312024966884	-34.65906197885485	0	0	-31.65056972086041	-18.77437991227669
dreigement/noun	0	0	0	0	23.297603138655138	-0.6484087555923422	-10.152289781817442	25.022464179315147	20.382230922755657	-53.82758974055255	7.521171816470841	-19.66931117011233	0	0	5.222294089113508	-18.504566380926292
durf/verb	0	0	0	0	-10.89549163451735	18.5969064917779	9.14007658541543	-29.10530192688019	37.26506343618376	-19.871819432361903	8.87151240766212	2.475381527019417	0	0	6.96916004588628	10.848572025961849
eigenschap/noun	0	0	0	0	5.116918507903689	2.095817312302058	11.57791374277895	7.541270370931102	18.428228905070032	6.03061909399528	-11.489884173189683	5.120640422625764	0	0	-10.640792406761843	-19.357522479660723
favoriet/noun	0	0	0	0	6.121343307344767	-28.45756838556537	-32.995890198785375	12.519042285117088	-62.99191952946101	13.097257454051169	-20.37287049570276	-14.81667877763887	0	0	-9.788389034869368	46.368155209972265
gevaarlijk/adj	0	0	0	0	-0.03927302240783938	4.63646142937189	0.2870381473760908	-7.6659683573094695	23.23047415781547	12.161989030410394	3.943432247163574	2.305957456543733	0	0	22.778674027197667	-4.5866366890974515
guy/noun	0	0	0	0	-2.443943226665011	-22.118353814466918	-20.5206855694598	21.46796538579382	-18.759917897704383	56.95702515879549	1.877054211709355	34.88496048633185	0	0	38.530847307057584	-31.61831311935993
hang/verb	0	0	0	0	-15.282869110630376	-16.565687239839363	-22.76733269039852	0.166030136083679	-26.766865684712258	50.26262504335468	-5.662391094243111	-31.42107676977346	0	0	-3.3163082213325983	-30.938994731792835
hier/noun	0	0	0	0	-4.844875725916396	18.039865159742977	8.783226158167293	-22.71481217110029	45.64366481041981	-17.52022388182764	19.86594019769968	12.990382795400624	0	0	9.215766943066676	10.648621198345458
hoek/noun	0	0	0	0	11.693818507354038	-14.95644830012091	24.01711494269305	6.329614995182871	-25.131618352361063	45.907145349782724	-4.133127029531851	-26.720471552607926	0	0	-38.85226504170744	-2.9804508278888084
ieder/adv	0	0	0	0	11.267804100917873	11.419882463781867	11.589428905973296	14.220669741825235	-4.790077602343649	-11.179193991947018	-7.359348435231447	7.9027031593035915	0	0	-19.6227878471467	-18.41351210893978
iets/noun	0	0	0	0	-8.570972357806612	16.61552079060147	13.899434256199044	-23.31705579949551	49.730123965317944	-7.630843221342764	26.359826360641733	10.598674617392016	0	0	4.379186290285087	1.7287164897967604
immigrant/noun	0	0	0	0	11.05605394416299	4.0942633564993915	-10.50925369077855	14.716889514345693	-13.222894357084371	-31.891750069047784	-1.053027339678074	-14.526433793061427	0	0	-19.50055610226931	17.59225408047527
inheems/adj	0	0	0	0	7.4596611875780825	2.279488635251843	11.658358205447756	9.92916215289786	-18.19294777435143	-6.815318883008343	-11.120913572153915	1.4107594892344353	0	0	-23.80128092084665	-8.349595843373404
leer/verb	0	0	0	0	-11.756533285637639	21.190069046117838	13.10089252441521	-26.62424605712446	22.207893874613223	-7.043221251504313	17.924493733683704	15.372723928207318	0	0	0.26181893545994916	-7.766922725842334
lijk/verb	0	0	0	0	-1.6549672484762432	20.42557850609027	2.104038419532898	-22.68605726306502	41.17723661937104	-2.278738126072811	22.206420729282367	5.193907990074344	0	0	14.25712842457688	-0.5603144346911212
make-up/noun	0	0	0	0	-9.492271369130604	-10.458351038877153	-14.821301288691473	-3.2277354879973914	12.495407995305783	46.06472578470972	-8.9095015173358	15.544003940031956	0	0	2.7706625660675948	25.6049002203825
meestal/adv	0	0	0	0	-2.271752906429757	4.581409868390042	-0.7956465461983534	-9.958653450141966	26.60849201339056	11.136142934241022	8.058245415509452	4.330616923864659	0	0	-4.128858561270339	-7.078035858430815
moeder/noun	0	0	0	0	7.599156285650596	18.230396202514857	18.301372864041614	-3.1670058574142748	9.631131385473784	-22.689463031705813	11.974083228440549	29.442759554762517	0	0	15.007455507920021	29.375346073707533
niets/adv	0	0	0	0	-9.760847581892335	14.655594141753188	5.953812011881511	-28.053087677226717	52.295222312899504	-8.971640123861016	28.326744477727704	8.463648361151291	0	0	2.814491541786676	4.058412179070411
nummer/noun	0	0	0	0	-17.788311552200764	-2.7530334542533503	-5.8130342757026385	-5.656673748961699	44.94148176564268	36.90039940320796	-1.3752956277316293	8.35082768677992	0	0	30.12026725739715	-20.794113072767704
ontroerend/adj	0	0	0	0	-13.495405209572752	-6.738756311941949	-7.904147465145905	0.8446012177203106	36.50600239115766	25.697260338029174	2.2924132211191	18.060616890150868	0	0	33.131121334250594	-13.81715176280466
overduidelijk/adj	0	0	0	0	-5.350399936724746	-0.45294178471925584	-18.917737903728327	6.451304973274399	18.066910733345274	1.4166272369734338	3.503357400971634	29.36755575578991	0	0	20.349800320114262	-31.79419828670781
papa/noun	0	0	0	0	7.2007293506718435	20.170141822174	16.219442876105763	-3.7002380061126297	12.01207666922783	-22.86395714614808	14.022445392474165	29.315019143893817	0	0	17.23589239239873	27.30643772036991
plant/noun	0	0	0	0	5.498074373228623	0.5959197717459528	13.448945415801695	8.2285278091843	1.9298125721623838	42.45202088776933	-12.598559078399814	2.4471763192300098	0	0	-25.565438152214327	-8.594425762963896
postuur/noun	0	0	0	0	-6.487360716371182	-19.698370784580046	-16.88604416858853	28.759734920523314	12.122893416838554	39.33475887474278	-13.864442396039669	30.287237933506358	0	0	30.706993449188356	4.073776133910132
raak_kwijt/verb	0	0	0	0	8.459604984336003	9.479233094520806	13.195922417220755	-6.850675380966049	-1.2541121334313328	-15.469667151837356	12.058500413666613	-7.281491512155005	0	0	17.45003260760269	19.589051310909596
ruïneer/verb	0	0	0	0	-4.151173183874229	-9.51189768352196	5.200993712486468	20.87321986433492	-2.8455018536619603	-13.868997583786856	-9.72300031535014	-4.572681228182652	0	0	28.538781827315812	13.245364572323524
schakel_over/verb	0	0	0	0	-15.724632896966282	-0.03855680997613991	-22.62418210955937	21.18160713178228	-6.542989115824785	49.252692844165765	-6.147673357658648	25.08148147786321	0	0	33.713208927819345	-21.83514114718798
schilder_af/verb	0	0	0	0	3.2577577962846864	12.170659477231949	2.446236360182613	19.876606408620926	21.68221575656258	-32.05882533023948	-6.736151514792338	-5.706605219631225	0	0	-6.0170292552561655	7.678698456466417
tot/adv	0	0	0	0	13.127162171364784	-0.5956511110853573	-8.687568616892724	17.62523999503112	-31.465288627558007	-11.547066168852636	-25.459237681763902	-18.777259004825765	0	0	-49.0337975189479	-0.06092133309225411
transfer/noun	0	0	0	0	5.991919676321309	25.950139848913224	1.8209699644080624	30.997033637605973	-51.515536904815	10.90202505583611	-15.314405644986687	-13.233899721407958	0	0	-31.227235986453294	24.964191467426794
traumatisch/adj	0	0	0	0	-5.972589460276546	-6.075755502062301	-8.995628037812995	6.326532508318989	25.90066764656427	6.937049722013886	6.066969874748949	20.17225902285132	0	0	32.5462562383941	-3.7410668048773035
verliefd/adj	0	0	0	0	-13.185464651816021	13.982325851114275	17.009731860359114	-5.611419522639007	8.396557270027627	-16.863820306121642	12.65613363894911	25.957218723208285	0	0	18.17316444531429	24.60330732523628
vermoeden/noun	0	0	0	0	21.977874846743102	-2.935328531376974	1.9579855150104126	14.383461402627894	23.666368862230534	-55.43583479746333	23.529218460838404	-9.992789017044586	0	0	-12.984492452889072	12.907004108966486
verschrikkelijk/adj	0	0	0	0	-2.632763056094844	14.095577448120736	5.861846194261402	-15.414274436829745	27.62192995857998	5.130552121660564	12.55782602887871	10.928988442901003	0	0	18.88526930255328	-0.9655761668503806
vlieg/adj	0	0	0	0	20.305388123918608	-15.320666789174256	-23.217332827982077	-17.276182014763776	-3.442796622902407	56.595229443540504	-28.59168712478346	9.297905511811582	0	0	33.90259178159237	23.23689315369658
voorts/adv	0	0	0	0	-11.232795585612253	0.03323095959324482	-29.1293215506364	0.8441612691368812	-10.160958069172986	-10.693995993016571	-10.332874822835421	10.940386190953234	0	0	-13.591324749395774	-16.42872132186619
voorwaardelijk/adv	0	0	0	0	18.407018438452408	-11.483378376380207	-1.4731591850008017	10.000052587041157	-51.6951016327233	-38.03283276828057	-17.592092381939096	-22.895498694186838	0	0	-38.941349022675006	13.693385644061172
wars/adj	0	0	0	0	-22.19144277197185	-9.565461952427718	-17.867481583261828	11.412587323857103	24.902980114141958	-37.06758477318999	-32.49522840428909	3.7731919636945395	0	0	44.42200890891788	-11.266045642647091
winnaar/noun	0	0	0	0	6.089161628182464	-28.495093525662092	-32.72390732647993	11.33300794498005	-63.130659112476735	11.287166631991427	-19.532084388021392	-15.874275304125188	0	0	-8.88965104060932	46.3977156420532
zoek/adj	0	0	0	0	10.421274945424706	10.765475841017034	10.620852851929065	-0.14677728067495113	2.0216242616607354	16.270417285135505	22.378490875092158	-17.537983204515164	0	0	-45.92630415341128	-25.79220535741245
6-3/num	0	0	0	0	0	0	29.812985713891702	-9.794629026911737	-65.6427752416594	-30.903150800699432	0	0	0	0	-1.8966535308535215	46.11575255821011
60/num	0	0	0	0	0	0	-29.72013790896516	0.5293516761230276	-64.77505166422075	-7.44196077510674	0	0	0	0	-22.958052817794673	-18.67438423693498
Aalbers/name	0	0	0	0	0	0	-0.0673925109027913	31.024402851855683	23.61135245561358	-23.255632864351867	0	0	0	0	-15.161152979262509	25.69708662334367
Douglas/name	0	0	0	0	0	0	5.210363523731594	27.011733590324614	-37.981715205773284	-6.211299640856695	0	0	0	0	13.610329446874506	-36.64422940571268
Grass/name	0	0	0	0	0	0	-31.60615338057814	9.468377544935107	-29.2974062444693	-27.19561397584981	0	0	0	0	5.209164713421997	42.026024412104675
Günter/name	0	0	0	0	0	0	-31.315189551487325	9.88439289115752	-29.291240395896946	-27.242543088315472	0	0	0	0	5.135300851448984	41.74695986576429
Kuip/name	0	0	0	0	0	0	-18.140904073372138	-23.61650741894298	-54.33621190833505	11.747037260858711	0	0	0	0	-35.150291045693514	20.212553923240776
Osama/name	0	0	0	0	0	0	-12.86885077462335	20.429184724198244	-26.853513547480617	-46.49968310352418	0	0	0	0	-16.249522071724748	3.0032748541164893
Paauwe/name	0	0	0	0	0	0	-27.580780258920708	-15.355131737539395	-45.72476533236467	11.292682582538545	0	0	0	0	-37.17483519027454	20.052588693146085
beide/det	0	0	0	0	0	0	9.81866430370044	-4.109939749506649	-10.164714906214604	-18.113626127957673	0	0	0	0	1.4353499259890354	-30.78915072701181
beide/pron	0	0	0	0	0	0	7.4666444673583925	-2.537107500893409	-11.618095051904204	-14.888373582467946	0	0	0	0	-7.508189286841828	-9.481865603041268
daartussen/pp	0	0	0	0	0	0	26.30182396607935	12.77745102450935	-16.844384700450636	42.367180958154805	0	0	0	0	-32.349045296868006	-13.019641937837225
ervan/pp	0	0	0	0	0	0	15.213604600197675	4.299150591136719	-11.044444586672421	-6.890328113790415	0	0	0	0	-9.972336427162753	8.55698826181164
haar/det	0	0	0	0	0	0	12.956468515327082	-4.282074543093999	0.7701158305787162	-13.39063922386929	0	0	0	0	15.168970069832362	22.026294700532116
hen/pron	0	0	0	0	0	0	16.89166368973063	-14.954507330076405	29.583477245767003	-23.595414931374886	0	0	0	0	8.82739205885129	19.275997790720663
zesde/num	0	0	0	0	0	0	25.030010777612944	-11.66856422440204	-60.46892403437083	7.674610174935753	0	0	0	0	-7.532844922969491	46.941221082868125
's/det	0	0	0	0	0	0	0	0	-6.704004521152225	-7.964426078325946	0	0	0	0	-20.87382227699029	-34.48281523268304
*/tag	0	0	0	0	0	0	0	0	-20.513086356241224	31.054135435640195	0	0	0	0	0	0
11/num	0	0	0	0	0	0	0	0	-66.13019586367417	-6.424533332022149	0	0	0	0	0	0
13/num	0	0	0	0	0	0	0	0	-66.27249233007802	-5.969863552893971	0	0	0	0	0	0
170/num	0	0	0	0	0	0	0	0	-62.362619245158506	-8.300886902692515	0	0	0	0	0	0
18/num	0	0	0	0	0	0	0	0	-65.65212900837462	-5.775820524273689	0	0	0	0	0	0
1965/noun	0	0	0	0	0	0	0	0	-51.12508144172787	-19.34169884889583	0	0	0	0	0	0
1967/num	0	0	0	0	0	0	0	0	-49.627799583319366	-16.120618984185334	0	0	0	0	0	0
1968/num	0	0	0	0	0	0	0	0	-50.051077260006075	-17.40002288532197	0	0	0	0	0	0
1971/noun	0	0	0	0	0	0	0	0	-51.17633416415749	-19.41937111161182	0	0	0	0	0	0
1995/noun	0	0	0	0	0	0	0	0	-52.36181673863965	-21.563005669206127	0	0	0	0	0	0
29/noun	0	0	0	0	0	0	0	0	-56.992719704613364	-24.328695300362625	0	0	0	0	0	0
3-6/num	0	0	0	0	0	0	0	0	-66.48353931168832	-30.88871611900325	0	0	0	0	0	0
6-1/num	0	0	0	0	0	0	0	0	-65.57803867185895	-30.90204945825629	0	0	0	0	0	0
AA/name	0	0	0	0	0	0	0	0	-50.99021927223067	10.081193494991165	0	0	0	0	0	0
Abe/name	0	0	0	0	0	0	0	0	-57.751032450801056	37.29580602671823	0	0	0	0	0	0
Agalev/name	0	0	0	0	0	0	0	0	3.3195484428279327	-45.34817289690219	0	0	0	0	0	0
Amerikaan/noun	0	0	0	0	0	0	0	0	-31.926580285605866	-42.69797174196856	0	0	0	0	0	0
Andersen/name	0	0	0	0	0	0	0	0	-11.716801905812863	-12.630654793001668	0	0	0	0	0	0
Anthony/name	0	0	0	0	0	0	0	0	-40.083577098033075	-3.8979825425441605	0	0	0	0	0	0
Aznar/name	0	0	0	0	0	0	0	0	6.568739130252739	-46.18346752529021	0	0	0	0	0	0
B./name	0	0	0	0	0	0	0	0	-15.244650529537552	-49.57836763087295	0	0	0	0	-2.1133839231610003	42.44714303844549
Bad/name	0	0	0	0	0	0	0	0	49.15365994495247	41.54639997958284	0	0	0	0	40.245823200282835	-26.552283952866063
Belgrado/name	0	0	0	0	0	0	0	0	-21.668300772871902	-46.697988260506456	0	0	0	0	0	0
Birger/name	0	0	0	0	0	0	0	0	-44.02583427898592	10.26835260085283	0	0	0	0	0	0
Blok/name	0	0	0	0	0	0	0	0	3.794098999988312	-44.80312270785856	0	0	0	0	0	0
Blonde/name	0	0	0	0	0	0	0	0	49.42770606931317	41.96877056456979	0	0	0	0	0	0
Bosch/name	0	0	0	0	0	0	0	0	-51.61539419003081	6.961633638594712	0	0	0	0	-38.56347451382928	23.132364397372253
Brahms/name	0	0	0	0	0	0	0	0	36.59924534788787	40.07180889124495	0	0	0	0	29.783510704018425	-17.554490376334286
Braziliaan/noun	0	0	0	0	0	0	0	0	-43.988887209862824	13.09125803573746	-15.055227871072152	-16.432518024873854	0	0	-29.051068977848754	20.62698343378742
Broek/name	0	0	0	0	0	0	0	0	-39.254022805345784	1.5045513582865577	0	0	0	0	0	0
Brood/name	0	0	0	0	0	0	0	0	42.16897581254542	41.666644987737435	0	0	0	0	39.14391682405284	-28.86425432919336
Brugge/name	0	0	0	0	0	0	0	0	-52.99772105332938	6.1129862910503086	0	0	0	0	0	0
Bruno/name	0	0	0	0	0	0	0	0	-43.943162941285145	-0.20854832814080423	0	0	0	0	0	0
Buggenhout/name	0	0	0	0	0	0	0	0	-54.30497211338615	5.063622766975473	0	0	0	0	0	0
