_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
stof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	399	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	399	NA	NA	1	selection	NA	NA	FOC	254	nav	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	399	NA	NA	1	selection	NA	NA	FOC	399	all	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	563	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	563	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	563	NA	NA	1	no	NA	NA	FOC	342	nav	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	563	NA	NA	1	no	NA	NA	FOC	563	all	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	534	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	534	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	534	NA	NA	1	weight	NA	NA	FOC	346	nav	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	534	NA	NA	1	weight	NA	NA	FOC	534	all	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	534	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	534	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	534	NA	NA	1	selection	NA	NA	FOC	346	nav	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	534	NA	NA	1	selection	NA	NA	FOC	534	all	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	849	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	849	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	849	NA	NA	1	no	NA	NA	FOC	526	nav	4_4	NA	313	stof
stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	849	NA	NA	1	no	NA	NA	FOC	849	all	4_4	NA	313	stof
stof.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	534	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	534	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	534	NA	NA	1	selection	NA	NA	FOC	346	nav	4_4	NA	313	stof
stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	534	NA	NA	1	selection	NA	NA	FOC	534	all	4_4	NA	313	stof
stof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	849	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	849	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	849	NA	NA	1	no	NA	NA	FOC	526	nav	4_4	NA	313	stof
stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	849	NA	NA	1	no	NA	NA	FOC	849	all	4_4	NA	313	stof
stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	176	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	298	stof
stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	176	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	298	stof
stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	176	NA	NA	1	weight	NA	NA	FOC	112	nav	4_4	NA	298	stof
stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	176	NA	NA	1	weight	NA	NA	FOC	176	all	4_4	NA	298	stof
stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	176	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	298	stof
stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	176	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	298	stof
stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	176	NA	NA	1	selection	NA	NA	FOC	112	nav	4_4	NA	298	stof
stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	176	NA	NA	1	selection	NA	NA	FOC	176	all	4_4	NA	298	stof
stof.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	200	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	300	stof
stof.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	200	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	300	stof
stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	200	NA	NA	1	no	NA	NA	FOC	125	nav	4_4	NA	300	stof
stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	200	NA	NA	1	no	NA	NA	FOC	200	all	4_4	NA	300	stof
stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	278	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	309	stof
stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	278	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	309	stof
stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	278	NA	NA	1	weight	NA	NA	FOC	193	nav	4_4	NA	309	stof
stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	278	NA	NA	1	weight	NA	NA	FOC	278	all	4_4	NA	309	stof
stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	278	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	309	stof
stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	278	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	309	stof
stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	278	NA	NA	1	selection	NA	NA	FOC	193	nav	4_4	NA	309	stof
stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	278	NA	NA	1	selection	NA	NA	FOC	278	all	4_4	NA	309	stof
stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	339	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	311	stof
stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	339	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	311	stof
stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	339	NA	NA	1	no	NA	NA	FOC	232	nav	4_4	NA	311	stof
stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	339	NA	NA	1	no	NA	NA	FOC	339	all	4_4	NA	311	stof
stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	318	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	311	stof
stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	318	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	311	stof
stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	318	NA	NA	1	weight	NA	NA	FOC	208	nav	4_4	NA	311	stof
stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	318	NA	NA	1	weight	NA	NA	FOC	318	all	4_4	NA	311	stof
stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	318	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	311	stof
stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	318	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	311	stof
stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	318	NA	NA	1	selection	NA	NA	FOC	208	nav	4_4	NA	311	stof
stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	318	NA	NA	1	selection	NA	NA	FOC	318	all	4_4	NA	311	stof
stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	433	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	312	stof
stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	433	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	312	stof
stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	433	NA	NA	1	no	NA	NA	FOC	267	nav	4_4	NA	312	stof
stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	433	NA	NA	1	no	NA	NA	FOC	433	all	4_4	NA	312	stof
