_id	grijs.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.x	grijs.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.y	grijs.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	grijs.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	grijs.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav.x	grijs.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav.y
naast/prep	-0.158538950168962	3.738810979997958	0	0	-7.491313315191457	-2.5768999586173305	0	0	20.69020878904456	18.147687633700503	0	0	0	0	2.0761147795295227	-25.796620159978083
natuur_steen/noun	-8.772114958150498	2.0314424045018322	0.8536194123658957	3.659663902888191	-16.24041699601144	-6.22167477619141	-6.844536376598472	-15.611267697667861	23.369743001634014	27.517234498495878	17.034784996646096	-3.4047688920216608	6.959956481307399	-2.217552299251386	-2.9794927635248354	-18.12637577473025
nauwelijks/adv	19.01580526886784	8.14607613979058	0.815295996153996	-3.1161840472715183	12.815202196613726	19.094577899901893	-10.218834313784336	9.252224913983975	-9.886588514583162	-36.449031056056846	-16.822975338012537	-12.626152831625161	-0.9023788791904327	-4.871695609368435	5.361862476310955	25.10891748894798
nee/tag	20.275461383797783	-1.7056385804094885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
neiging/noun	17.79307128130564	3.813366469964035	0	0	10.881707127754144	8.197189036915521	-9.081057212138235	10.766502140056264	6.27312373808238	-17.37822327701983	-15.970131979207622	-10.157898758693069	0	0	0.9633182296933379	27.147656703438916
neutraal/adj	7.542925006850877	-9.79497987182033	0	0	8.277697980025096	-4.150002113087691	2.011115464582092	3.439024635590671	-3.325957659179665	24.147254857791626	-5.822139390328374	6.705433310615085	0	0	-15.493159053829752	18.207276168406814
nevel/noun	-20.72061128051019	12.272668335678944	2.628250537589939	-5.0393254248899515	-7.5763836353415615	12.47786413678413	5.302662943240212	11.916428954592496	-18.116968944130964	16.19916567279315	-3.3185023445380835	-10.764402256232252	9.096833810385048	-1.2338541846897795	21.456274048766392	-18.37718366717278
nevelig/adj	-20.616718003424058	13.164024809217025	0	0	-6.915766205496266	13.444010686149577	4.940231317678725	13.204385782972615	-18.611061917585012	15.077969048150102	-4.210219071864315	-11.86144737850535	0	0	22.224647041669506	-17.14074625464895
noordwesten/noun	-16.970570593080197	13.793631269809017	0	0	0	0	0	0	-23.895177836048124	13.475940561080689	-5.207470667878723	-15.784613321650644	0	0	26.414612701020925	-16.05914005393164
oase/noun	-9.951606023080632	7.7626127896930095	0	0	-20.07518334365387	4.893728978906517	-16.36801812667441	-5.230110003644316	31.291341746143836	8.490982847619666	9.60853872308208	-9.774605588114236	0	0	-0.1596158657450155	-33.358096162086646
of/vg	2.3901744671756595	-4.184577117609655	0	0	-2.975694620688	-5.508114228450822	0	0	7.87631708954621	21.09291404792982	0	0	0	0	-2.513246166467679	-4.622739391965731
omheen/prep	-1.6093595862475663	-2.7055255830666782	0	0	-6.630398944100631	-4.31160181053736	0	0	15.795972707163212	23.232495034073878	0	0	0	0	7.431654087764269	-16.18997330383839
omlijsting/noun	-5.308025734956728	0.9778127677244404	1.175481062140512	5.73001089072963	0	0	0	0	26.76867737214631	30.685339931206574	22.090676804160264	-3.5858593210219216	-6.749351221893028	0.7627178870532575	1.9123957606137199	-17.09993998395767
omringd/adj	-1.2021432028904695	-1.0193880247518456	0	0	0	0	0	0	0	0	0	0	0	0	-12.508110970399764	-9.85186580520211
onaanzienlijk/adj	11.406177559097246	16.481465863782304	0	0	1.255251611150027	24.82760419650438	-20.571546498945086	7.9459544951566645	18.488202248242757	-8.172428833482892	-22.81804048466983	1.1343782940004166	0	0	-15.26484766140206	7.339835482546723
onder/prep	-1.6826819087987335	-4.4895114594488454	0	0	-5.134002728554374	-8.215260604254613	0	0	8.64095578007295	28.08485290921113	0	0	0	0	-9.07333062094187	-6.779145707509488
ongemerkt/adj	1.0413834157834874	21.776601340430798	0	0	10.173942265412602	-0.30784000337114853	14.477948065363858	4.715250377686206	-17.528347952956985	-9.342802253194561	-7.39705378171055	2.620473997286274	0	0	30.12426067933542	2.279447699272459
onopvallend/adj	7.7579838765004245	-8.399430727165129	0	0	8.040566255915094	-2.581733155798734	0.6455074915560907	2.6111544699345943	-3.8150387470248726	26.811968462809503	-6.569057511337583	8.961191491221168	0	0	-21.188197439050953	13.842132206973464
ons/det	-5.26155252471281	-23.236259682541856	0	0	-11.953313045572303	17.987092576123533	0	0	6.901972938397929	1.9866082336731872	0	0	0	0	-18.43205345065204	6.623245590732893
ontkom/verb	5.761147592358264	24.278577232576406	0	0	25.53374871561822	4.3059841785226745	17.325630745905773	11.695327835652423	-32.54847791451858	0.7870764857708397	19.138183107216175	-24.138226367960446	0	0	32.41614914467671	-0.019948841870280776
ontsta/verb	-13.882530007806656	12.191241602222702	0	0	-7.9393725193777795	5.178511836817064	-2.7568929294353275	-0.9797405142695877	-3.650019175903388	3.6014029616587404	1.2362113530859637	-9.95015187316036	0	0	14.811841033961386	-11.078344281989706
ontvreemd/verb	5.272931693212728	27.328483564246763	0	0	0	0	0	0	-36.12162656068922	-2.5061612195303167	21.213117143371544	-25.310921849929947	0	0	32.37920839819779	5.228846331787057
onveilig/adj	19.912710783398854	6.319628627059328	0	0	10.742551211098016	6.225895510218472	-7.695716809883677	12.685091641797182	8.990745681297964	-22.275136713940327	-13.25037432039677	-15.363148711895217	0	0	-4.0937687977877015	-33.82203635298049
oog/noun	-3.500967004448929	-18.235605597004923	0	0	0	0	0	0	-12.11402211032592	34.896642847553224	3.9970182196758315	13.468471016133826	0	0	-4.302164092762631	8.176137019813051
oog/verb	8.222591520987903	-2.5556607110948986	0	0	0	0	0	0	0	0	0	0	0	0	-6.867373988699206	16.877085228103972
oor/noun	-4.820643909121252	-19.011839443484142	0	0	0	0	0	0	0	0	0	0	0	0	21.787894949661435	8.425586441283032
opgetrokken/adj	-10.397061102444937	0.8916552332041666	0	0	-17.311517509877522	-9.178178480153978	-5.667599248889656	-18.164926564870854	21.15968175777565	25.646913361770693	14.155150543946306	-2.772160768930068	0	0	-6.1066447163976925	-14.797894902247391
oud/adj	5.828932909142957	-5.052892935487699	0	0	-0.5199457573143592	-2.185257268265986	6.043129023283925	-3.913490680225581	3.6999757707932757	13.190107586829866	-1.5042684146887035	11.22834789721247	0	0	0.8139420939646083	0.7706696014857284
outfit/noun	5.175883961809897	-16.393504787343478	-5.745426146487492	1.1259206778847985	7.374971174969238	-16.110967463837998	9.648754560054263	-9.417044593506382	1.7375508057236766	44.82350139164822	-1.1028061153640072	20.59743472920763	6.359434694906825	3.5515060632017734	-26.294938105938325	14.185161388451585
overheers/adj	-4.227469190531345	-12.564711790578965	0	0	7.018771453893772	-6.94497692032931	6.3061892181038806	2.807462489530036	-7.576153342224231	19.69752219429276	-0.7210879904485066	-0.5959810680105587	0	0	-18.3983262006366	0.1666838601458013
overheers/verb	-4.352768380266886	-11.397381836539994	0	0	6.6029340017525895	-5.5551544730713935	4.449068122729922	3.482770076914697	-6.52320166741493	19.78917103921047	-1.314521696170569	0.6679430672741299	0	0	-17.64193875329299	0.4376979066824469
overhemd/noun	6.754810533070153	-18.124297404373248	0	0	0	0	0	0	0.6574161753728273	41.150621874568955	1.1659851208134322	23.012059142251747	0	0	-29.315478851753056	13.26645636784091
overspoel/verb	-19.9334103235376	4.436747183190097	0	0	0	0	0	0	43.17456824559742	24.926470862328095	1.7520755433833461	-6.10386742117535	0	0	-9.862528509972634	-31.995249693480236
overweeg/adj	-17.858734881994398	12.374544933536693	4.495410131331045	-3.781336086309445	-4.119667182518344	13.462864395587696	2.019095363576629	11.729811588356913	-22.217623886100522	16.283516926683898	-9.16875480915613	-11.950688331332513	-0.03234809349451945	3.156407757169082	18.711459644473823	-10.293895726983536
paars/adj	1.144156138203925	-9.398335004207818	0	0	1.9295039041286701	-9.07312447613352	6.7537088792563775	-7.32874682169391	2.6782372910058525	29.632430309760085	3.805536982955489	10.143722385981755	0	0	-12.65443482621964	-0.3317431140106674
pak/noun	6.521593477299074	-17.162701661822382	-5.279193207111067	1.992112019150049	8.415675560502057	-15.652694183663387	9.772283854899575	-10.886729568978014	0.25652152602991013	38.82042239434614	0.2301381563451301	21.0065939467241	1.8046755022499954	-0.5585490093258418	-27.310940590199817	13.063579459509286
paling/noun	-20.503756030993646	-5.75070681216821	0	0	0	0	0	0	0	0	0	0	0	0	-18.508614963979447	-20.06017586597396
pantalon/noun	8.32150866642253	-19.682788282588486	-6.978620303243829	2.01002264113413	8.88492394417137	-17.72498189490214	10.492016599172837	-12.654993168300269	-0.44738148129850647	41.76155033996821	-0.06012974616721667	23.610582855205763	-6.342319084760175	-4.829788255195158	-29.888881475792967	14.842787949810754
panter/noun	-17.111406154306962	-13.241801124136082	7.8216720910714175	-0.24966845469326576	-25.008255182354667	8.382036433020252	-0.2750821655003332	23.266187841410375	41.321686427730036	-10.04284201076191	-1.927742662534394	-25.694937343397704	-4.071798785075701	8.972870106755424	19.190068908665065	19.33129584904416
partij_kader/noun	7.160423915499726	15.61888381220721	0	0	-3.5326603292456107	22.779150200565024	-18.445369039713153	12.059829767123395	-25.710992298326826	-12.557546375119662	-32.44156536783974	-6.065814624642797	0	0	-2.391322138438923	43.5159746794797
patroon/noun	-3.5327955567185425	-7.009632628609347	0	0	2.940635850881971	-4.601586594453535	-0.13488023919473877	-1.727197262482895	2.7756911760072884	19.76513954142917	4.474529390224042	1.3725365314142133	0	0	-12.456015056249251	2.5710402206114575
pijp/noun	3.1333230308681292	-19.926270266371144	0	0	5.002566894713914	-21.65511907832718	7.047832738953266	-9.734041920054768	5.053416557750868	37.462822637367104	7.079910089004264	24.821198510803058	0	0	-27.929025885631756	-0.48205820653275966
plaats/prep	1.6231781335320357	-5.173511574357333	0	0	-3.8839219844618853	-4.583945237086139	0	0	4.218750557121167	24.432528297710505	0	0	0	0	-2.8480041198297865	-8.220212124433536
plant_bak/noun	-3.6475973316195405	3.9066571876307514	0	0	-19.16429033641554	-1.8941356548632704	-10.526332019887382	-9.623821328583256	27.551988961020893	33.31983369731113	23.80827143271387	-0.3187768086711431	0	0	1.6216173364692237	-23.62825994564347
plastic/noun	-7.575907198454681	-1.9183438678068236	2.758182568325868	3.138439218999854	-13.231250897087577	-7.728965023665163	-3.9132475394824704	-13.736999203210043	20.6295697149767	29.828796484774156	16.987804282955565	0.31907124191248704	6.264161749892052	-4.139493862665014	-5.489305313495481	-16.146241025822274
poeder/noun	-8.709475753104373	-10.028268470074794	5.085930082351086	1.0319952803917114	-7.0047200509998735	-13.797992433941186	8.080670152164917	5.345375936579151	11.414482465299503	32.3274679017512	-18.198289909274703	13.210294357326669	4.14561190023739	3.052549295138729	-11.702181900580875	-7.6432165532713885
poes_DIM/noun	-11.241424032293024	-11.937996773076776	8.043490877169086	3.095854488894331	-27.972446403567115	3.415107978645141	-4.040941820058129	27.099721293436374	28.316874550899513	43.27620221009266	-17.890224361733242	23.688174141152878	-3.337502996855542	-8.327050193846276	-13.424582416203855	-21.778530219244853
praat/adj	1.5883837239782548	-25.728022937182853	0	0	14.09723627906008	-13.006694369600185	19.12620913979106	-4.610713644507102	-9.469627351229839	28.62279547249621	-6.906827965871194	17.834815013622993	0	0	14.97236396617259	6.504435629088621
praat_programma/noun	-3.1078510619572377	22.707258696135373	0	0	0	0	0	0	12.202790376941172	0.5150091237693843	17.876982200214698	-29.18949431464667	0	0	8.662510935739114	36.66857162208997
prachtig/adj	3.3833758459066066	-9.036540515511359	0	0	3.9598982976215003	-2.3623926540382607	2.375117328411518	-1.7310213367312521	0.8537657621246927	17.30711673433555	-1.653115058823128	4.66855262799853	0	0	-11.110259796163945	9.801004157678477
pruik/noun	0.6027991996629827	-17.472540273563574	-5.40405629426993	-0.3579969975276469	2.7120541006761303	-16.636346090853376	11.718880307698488	-6.964217766346199	-3.944064698374083	38.92741015302569	5.708880284973863	18.813734135255338	6.240952418438379	6.105255570131912	-24.804461413129836	8.463468600835034
publiek/noun	-4.446886632961215	19.279083816500435	0	0	0	0	0	0	45.82598607864748	20.04477212173118	4.260637875442917	-3.706144277730985	0	0	8.1898876267722045	6.703177896389683
raam/noun	-3.992658248789143	1.5894108139036625	2.1665140571822095	4.854408777753862	-12.654860319240342	-3.246039639031708	-7.185967739641514	-11.760947208501209	29.37431108920142	27.035038612389553	20.811880962707768	-5.599931503862613	-5.092126862308845	1.9207823281106806	4.4496932650414145	-20.386195380024976
radio/noun	-2.745861473127729	23.108827416495004	0	0	0	0	0	0	-18.92711854924231	2.9662325020228577	18.155189467084828	-28.3507410907368	0	0	24.374554241674673	9.655613459683245
rand/noun	-9.440209397663189	6.246610231609244	0	0	-18.403335913849908	-4.087742692252429	-9.108892215161466	-11.042960331850228	25.884077473897744	23.774597784406257	13.573774897146412	-7.498998968969728	0	0	-0.6731830047416069	-28.867035231442177
regen/noun	-19.36761452873821	11.743854042627218	0	0	0	0	0	0	0	0	0	0	0	0	21.203278283460865	-15.280783682854667
regenachtig/adj	-20.86371353644681	14.283254290366132	0	0	-6.29161527063667	14.069447281214838	4.658207206089244	13.9882025978063	-20.37494282322781	13.892569441309236	-4.546222414819859	-13.17283282093768	0	0	22.779035720794123	-15.685731433104122
regenjas/noun	7.968793691445073	-18.307480808188252	-7.058350419437219	0.23068784587133484	9.503628056761938	-16.32192588957483	12.66265151043855	-9.54279064597974	-0.9138787438263457	43.338118258791596	-1.2145014510767338	22.487182519361845	-8.214334795621578	-7.788414441281769	-27.809271233203717	15.686226191129949
rest/noun	3.4436185989315025	6.459493751061241	0	0	0	0	0	0	-10.945783134452705	-1.75422950128809	-25.8989568010517	-14.082010758675601	0	0	-2.26708712063204	-42.701984066203565
rij/noun	-1.6358227172864428	4.274214581305388	0	0	-10.150546002275709	-1.003670599397445	-10.49164276196627	-14.216154394958288	33.549466550868495	25.853628863699797	22.951460443612735	2.7244951759140195	0	0	0.7871729635960641	-26.05933850024904
rij/verb	3.5769253299061594	24.54425280257125	0	0	26.755156626297296	2.4976504019061445	18.413682666004426	10.623216753330079	-34.44291764014068	3.6047741873765813	18.907223448803617	-21.68394023380922	0	0	32.82542927875732	-3.794744244652113
rij_weg/verb	3.770293396735506	25.46541872992124	0	0	26.853144565691895	3.910375290135313	18.181365477585338	10.859318406833005	-34.068608110078785	2.135095315834993	19.15374614528837	-22.763970455250387	0	0	33.46720330486279	-2.0373099728993056
rimpel/noun	-3.4331955421359193	-16.976474184795944	0	0	-1.5332206451334023	-15.27599117533624	10.93970573067698	-3.4198408110893292	-10.346320221808632	35.001400647181306	2.924943338713147	14.983557559931285	0	0	-6.008455929994347	10.814943941801163
robot/noun	9.438959787711811	-5.534590283702966	0.8447114246546926	-4.8337699799517155	2.15269065895261	5.990766780838939	-0.7335772121448166	4.735594637971261	-9.572755730764891	24.434846572759753	5.080436515083932	-11.725659880687006	-1.1058020340355887	-10.354797297173647	0.37883929910897535	11.678186161450247
rok_DIM/noun	4.68150399239181	-17.273197886114794	-6.607578194839609	0.9456023228266703	7.901148010002474	-17.377355250576866	11.716170010202509	-11.094282820757133	0.7897482097312291	43.1864513287364	1.7988420452600475	24.442195898792825	5.945830343814782	-6.0491198895905525	-30.735084913301296	13.47696726944365
rood/adj	0.8398974843583034	-7.700829793567065	0	0	-0.678695746947916	-7.965213107728829	5.39602690784849	-6.737120254031539	4.689258289624492	27.775182958135407	4.336949386835347	8.172238625515213	0	0	-11.096355811967758	-2.2737354951074242
rook_gordijn/noun	-22.812885631637595	7.526487993820157	-0.9740471783004603	-3.6901145699140097	-11.635703587263949	10.929151358622613	9.198795375552473	10.903468942679549	-22.450753101059338	21.967387136931055	0.4701345974171638	-15.210107606077635	0.6442867020076232	7.414848586277197	22.245524077252515	-22.817045657212983
rookwolk/noun	-21.912211649635175	8.331771191246036	1.1593378500868448	-4.737601375995945	-10.22619942656578	10.182673782549507	7.920611911910273	10.816070326562699	-21.469661319073836	21.399531800834875	-0.2117649123947059	-14.005993754417297	-0.8590675066360255	8.452736812912933	21.736673346104624	-22.10742395505564
rose/adj	0.870653326065529	-8.459400604568064	0	0	0	0	0	0	0	0	0	0	0	0	-11.461283465992741	-1.2308439626076755
rot/noun	13.871222963522499	-12.288285545622545	-1.857120558211643	1.4493653397450827	14.166359784574267	-17.982625786493422	17.36674617790851	-14.652486183545983	-8.590965793834755	47.91680876961467	17.994559690267934	13.953997849255506	-8.019704713795578	1.586448412124414	-3.846981540319995	-13.66556944718171
rotzooi/noun	10.395330853089831	-11.69722155343287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ruil_in/verb	5.860721298228857	-2.6348977279290535	0	0	-13.49168639715351	7.273546093947	7.38302142599335	-12.897317136861606	2.390766931292026	33.423000316086174	4.750878254334671	-28.39663558917379	0	0	-22.425894817080128	10.798316354563848
saai/adj	11.084412365012577	4.809117468668751	0	0	2.9018020743558814	11.344411382395569	-2.8374238789991986	7.890440378654822	-10.5729735483532	13.510977593688407	-13.617370195225256	-3.4107501361678816	0	0	-2.082745579425181	18.258180943439022
sanitair/noun	-4.731615083127384	-0.5660186500487352	2.754672391501592	5.854053282420031	-13.230219935442191	-1.4058317759448864	-12.281761377749373	-16.11929979451023	24.108199213218178	18.18054278034988	20.50818335905697	-9.828805876165909	2.4207831044304413	3.2182125631851117	2.4226615786120114	-18.723484881510185
schakering/noun	-3.0819361042180633	-12.391238799345427	5.6005212561693964	-5.344638677795137	5.896610517566647	-7.116510254482267	5.958493836877863	3.632219135135604	-4.3223932013728605	21.286235255431922	0.4393261285049322	-0.2303274794793495	1.3776070076892348	5.85608202410466	-15.25907922462177	3.409702485358528
schelp/noun	-10.215377719070823	-4.016843120087402	2.3605442370271144	1.0490999092459632	-12.547226398389995	-9.310484687396384	-2.3538948347803244	-14.34395873593492	16.99484296687401	29.91509079993788	13.660035159416855	0.2363269282518465	6.003001987748697	3.9206157044649665	-9.22241577794991	-16.332312978016784
schemer_zone/noun	20.24948783914392	14.054857292396594	-0.7765668765171899	-6.8162252321000425	-22.80105463102934	11.400320384002537	-14.420946280774977	20.161772681946772	20.875132926967993	-25.799471578316933	-18.57745622073039	-22.418332861393562	-8.271131356010795	-7.811058346488466	21.282421649780023	32.072874933351535
schilder/verb	-1.6338945650477736	-11.111500894240807	0	0	3.0933113926365285	-6.803590461244809	4.521255321876513	-0.07229731743188317	-0.14128660433163331	21.881188760717652	2.03654050598803	1.2099169588067915	0	0	-12.222378952537607	5.430582340010183
schilder_af/verb	16.295455528839785	-5.368682314002286	0	0	14.628001095906908	6.396189318169977	-3.734044478470027	10.59173892683306	23.477805877887203	-15.432331163801855	-14.738493253604029	-1.2031718469384793	0	0	3.7746584762158504	31.376786010331557
schud/verb	-3.759514209514692	-21.922167100033807	0	0	3.0466601257999875	-12.585082722997125	17.61796772402208	-8.546564958179982	12.619379403093928	46.07459691530024	11.73388673143932	21.371916743014037	0	0	-24.543711690224065	22.428550714744098
schuifel/verb	-1.1805954456138632	0.14464731214039236	0	0	18.207078058995226	-12.933443031986686	12.382918536644299	-20.240022727255344	42.663699338671336	14.35254301332279	-10.69886201983457	18.300395831560913	0	0	17.06254743050771	-1.7352744944695664
seizoen/noun	-21.04940976544382	17.487478263531578	-3.8689197043881127	7.144675196825374	-5.047999961316902	19.221080369736708	-15.822435008024328	14.257487447188561	-29.560867607024626	-43.12325672372423	-28.1317878639644	-7.504246522696984	-3.999922050250781	-1.2554597451926455	-5.635241172757	43.527953622174
sfeer/noun	8.497946023824387	3.439840205902178	0	0	-0.29968971380949555	10.588467158081901	0.1534542487507752	6.798209573298941	-1.9017170604439426	11.255709136669497	-7.062818168798265	-4.28533710020531	0	0	-3.467638987745039	15.523395622858875
shirt/noun	6.006976308540162	-18.504548359251917	0	0	7.63830939958973	-18.56086952956663	11.823986455822277	-12.231133011658363	1.8708550471091858	42.296500058303984	2.5473602183770168	23.52836970601329	0	0	-30.375850879967967	12.297783438353612
sober/adj	6.656283242420616	-8.631587810109462	0	0	7.33291010501861	-3.628657844735149	1.902246553240491	2.5803014010582483	-2.474616103314947	25.348573129667173	-4.5059005895585456	7.296664996911369	0	0	-11.193598100836955	14.112444502661756
sok/noun	5.017633013663998	-20.171551594034508	-6.147206856435923	1.9889017086183898	6.094286645152371	-19.625001044196818	13.106133502204337	-12.149000075072239	3.7388055229940753	40.705287263653325	3.970352457585849	23.43186350719184	-7.551639392706644	-4.337043607447078	-31.01474029932107	9.80213137186518
somber/adj	9.352540601159005	4.327534078870042	0	0	-1.7713022577586761	12.129164556157779	0.6960965673673306	9.224795915331296	-13.569803202485577	14.325107049396593	-7.497164026544969	-6.633262301736973	0	0	-1.8320169968228477	14.343133139770861
soort/noun	3.6415430868760166	-3.5492395004765136	0	0	-3.759564936166206	-2.2684653028416895	-5.974243704790883	-5.558478605387457	6.467389576241854	19.735468516981676	8.18538545592046	-0.02616639180531455	0	0	-2.186270778559599	-5.829338187380451
spijkerbroek/noun	6.448135564840643	-19.493683637428987	0	0	0	0	0	0	1.949045454047027	39.214184441201155	2.6014539784627417	21.66988276254811	0	0	-27.915584160480712	11.554012518035536
spijt/prep	9.94749396343351	11.302255842419477	0	0	0	0	0	0	21.142625385605577	-10.569054571708591	0	0	0	0	11.545048995158373	25.062917086257656
spoel_aan/verb	-19.302504165344157	-0.9822247161815063	0	0	0	0	0	0	0	0	0	0	0	0	-12.997535197247274	-26.573667450368223
sta/verb	20.34651937010883	-6.9303655642999695	0	0	0	0	0	0	41.759705672043815	11.428274510389395	11.591131297372966	5.392755273872847	0	0	-0.5110263060112277	-25.032861847354056
sta_op/verb	-14.432666772179731	17.330107609823713	0	0	0	0	0	0	0	0	0	0	0	0	25.461993984649855	4.442617789142808
stad/noun	-9.323632803473227	9.95300269078767	6.047562627024188	-3.0244294136190026	-18.599137913326285	5.068762776782197	-15.771024343661603	-6.1885502527375085	30.92396887138077	6.143796925788018	9.313660370894109	-11.311846135197781	-1.3933226893155943	3.184327403818992	10.632603763305646	-32.88445238146857
stap/verb	4.651741574772021	25.058649823883886	0	0	0	0	0	0	0	0	0	0	0	0	27.957443543180354	-2.6664740331321735
stap_in/verb	1.6688728929658887	22.965218364668832	0	0	0	0	0	0	0	0	0	0	0	0	27.876133367788114	-2.6397742127775907
start/noun	-18.84268385183267	16.516494244340922	-3.9214514837588013	7.0794996842907905	-3.77350301334666	17.10405921740507	0.827527958252807	16.062603325343378	-19.73148802512137	11.194339064088597	-7.3006240168524785	-11.996421861928924	-4.31845248604198	-0.37282625056896335	22.97846328122668	-12.4188709273552
steeds/adv	19.086817561902162	4.946016125746533	0	0	9.218469998628471	6.924362388695379	-7.669765919549436	10.835007138062036	6.24525904636566	-19.87475690634742	-16.7550239272949	-15.518054913126543	0	0	7.479247572649048	23.102693189506855
steel/verb	5.197624897925409	26.522659554720846	0	0	26.208279151291002	5.592451460797974	15.90118172164166	9.324985622629734	-35.23828668727517	-3.036856624550537	20.814631998240735	-25.484240285047907	0	0	31.433798956977412	5.057915419342944
steen/noun	-8.086826534898897	0.5583849357232687	2.117394769201602	2.564832175380845	-14.882915690904385	-6.716255349389975	-5.803451519917601	-14.556641487176273	23.611957546099166	26.27212986872671	15.652411900308662	-3.78016391916502	-1.675257176164028	1.8231033846609972	-1.6803999882961773	-17.345280190557467
stek/noun	6.753451535070887	14.830609171998022	0	0	-4.784533795542865	21.834740775536023	-17.122645545769906	12.718302049763134	-42.1027020761143	17.305484274713454	-30.49464776405644	-5.939452028721174	0	0	-4.525896256279367	44.085596230662354
stevig/adj	0.9063523291223963	-3.6807298058438205	0	0	-2.573102904730686	-9.070623079841242	1.6670077897061422	-8.421649474822242	8.98994934209868	25.768429277970125	8.02506088031139	8.282974724883434	0	0	-6.78150089509409	-4.346895630352389
stijg_op/verb	-20.534796070298484	8.93018512822378	0	0	-8.764471418345735	9.192596937204838	6.52715163986303	10.021569579958859	-19.73850947720733	20.96658917575875	-0.15911362965363485	-11.753844585566949	0	0	18.78495637182461	-19.922875743346964
stop/verb	3.94589380769221	22.90690242218578	0	0	25.57844037904283	2.056402006767392	17.552549183802192	9.524452905049511	-31.913572022812616	4.80701713930039	21.542441547153683	-20.926090942692944	0	0	-18.025918859640253	-30.770945586445194
straat/noun	-1.2991997442799637	6.269353297647262	-0.9842499417656037	4.984550485249172	-17.952035003225863	1.495638572289314	-13.207280275410813	-9.459798792616276	29.915573167060632	16.31556731612353	15.379991926413428	-14.01617515147684	-2.54798779898618	2.7234488514897865	6.936438314995957	-28.03377183489293
streep_DIM/noun	-0.0810829583042467	-9.759268561546715	0	0	13.333170177109587	-17.741755140799043	16.59460890186927	-14.113109147514903	-7.793816023398247	47.05575585206748	2.27413111933148	9.276611880003934	0	0	-12.525611320361149	-3.1014139191211436
strijk/verb	0.1353733889475995	-21.493060728339646	0	0	-1.2987241426559024	-17.70415811695428	13.515857216581766	-3.685569024788797	-4.3277951349237584	35.748966711159575	9.881077760577174	25.044756496323913	0	0	-22.63075756752936	-0.23965572030477877
strijk_neer/verb	17.00152276116489	-11.095511384738199	0	0	0	0	0	0	0	0	0	0	0	0	2.2059584211662964	-34.505784509851054
stropdas/noun	7.453612049444234	-17.11110171950544	0	0	0	0	0	0	-0.29282675175250095	40.0530813557962	0.38424524330165255	22.11695039177947	0	0	-28.198715503037416	14.016083377622245
tand/noun	-5.589961439597312	-17.837975326009357	-2.944819200623034	-1.0167916812894267	-3.074895759663443	-15.970334671315657	12.175123233040992	-2.1036126109937943	-11.335912296994557	37.28626671752357	8.842797381066804	14.440693541076888	5.529322120681956	-2.1947855896328115	-21.613588781283543	2.743006381569061
tapijt/noun	-4.7631048323343865	-7.909317070734763	1.320714757582391	1.5647848601698862	-13.119895175746638	-5.607099610200335	-5.230657721602592	-12.944414707236922	19.39237544893515	31.226839147746496	19.852930889242955	-2.4404700407186084	0.7502149509766304	4.6146532883752585	-7.204986548145219	-19.379477892350202
te/adv	17.731538057686564	5.513839789575413	-3.8500442719425036	-5.824858838904724	8.507746995413	9.667784034705358	-7.603608559883774	8.677721223492378	3.6473154147945923	-15.944035983176969	-16.078664523670298	-8.605225966526008	-0.3335562931836963	-6.593620418563072	1.7175862869996394	23.671477195702323
tegemoet/part	7.944863518806196	6.361826831795967	0	0	0	0	0	0	0	0	0	0	0	0	0	0
terwijl/comp	2.261938028289219	-2.6127409202608285	0	0	0	0	0	0	2.5872478773311784	4.340369797157175	0	0	0	0	0.07991849662105885	-4.128549066826209
til/verb	-9.639238924599702	-6.585303390730468	0	0	-10.585524684295747	-10.016692255710037	-1.462364018704291	-9.499351431523074	16.877532261380775	25.97498663562756	14.645090657928064	2.7136229132380794	0	0	-12.906505991034422	-13.695042100465097
