_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
geldig.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-1.0295377112036588	0.19601299500222377	LEMMAPATHweight	NA	NA	LEMMAPATH	340	weight	NA	NA	5000	nav	233	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.5537186131926057	0.2604847743760188	LEMMAPATHweight	NA	NA	LEMMAPATH	340	weight	NA	NA	FOC	all	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6934355688132132	0.46858787518645134	LEMMAPATHweight	NA	NA	LEMMAPATH	340	weight	NA	NA	FOC	nav	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-0.6515964105143492	0.912889614738968	NA	LEMMAREL1	NA	LEMMAREL	123	no	NA	NA	5000	all	189	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.5671133131252017	0.86084564836886035	NA	LEMMAREL1	NA	LEMMAREL	123	no	NA	NA	5000	nav	189	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.49683981023960344	1.019057100691254	NA	LEMMAREL1	NA	LEMMAREL	123	no	NA	NA	FOC	all	189	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.46503156568693654	1.0093948544423172	NA	LEMMAREL1	NA	LEMMAREL	123	no	NA	NA	FOC	nav	189	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-0.45293047679200765	0.5873593939486655	NA	LEMMAREL1	NA	LEMMAREL	107	selection	NA	NA	5000	all	175	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-0.37436254298267646	0.5361424720860898	NA	LEMMAREL1	NA	LEMMAREL	107	selection	NA	NA	5000	nav	175	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.348938338028729	0.7225137358176424	NA	LEMMAREL1	NA	LEMMAREL	107	selection	NA	NA	FOC	all	175	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.33079532974952236	0.7316339643242946	NA	LEMMAREL1	NA	LEMMAREL	107	selection	NA	NA	FOC	nav	175	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-0.4259724864250761	0.5731174701987855	NA	LEMMAREL1	NA	LEMMAREL	107	weight	NA	NA	5000	all	175	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.35884407487690784	0.539281138607637	NA	LEMMAREL1	NA	LEMMAREL	107	weight	NA	NA	5000	nav	175	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.32930698732880825	0.7191801512536171	NA	LEMMAREL1	NA	LEMMAREL	107	weight	NA	NA	FOC	all	175	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.32431512226241654	0.7353112820555381	NA	LEMMAREL1	NA	LEMMAREL	107	weight	NA	NA	FOC	nav	175	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-0.6542142944651396	1.0417698386666483	NA	LEMMAREL2	NA	LEMMAREL	169	no	NA	NA	5000	all	202	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-0.5960971035621537	0.996372638021132	NA	LEMMAREL2	NA	LEMMAREL	169	no	NA	NA	5000	nav	202	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.5263136640306857	1.1127673197557764	NA	LEMMAREL2	NA	LEMMAREL	169	no	NA	NA	FOC	all	202	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.5318122104823593	1.162492437190135	NA	LEMMAREL2	NA	LEMMAREL	169	no	NA	NA	FOC	nav	202	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
