_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
hemels.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.249675050191068	0.6691886033240209	NA	NA	TRUE	BOW	803	no	lex	10-10	5000	nav	209	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	0.972153385414944	0.5883652562623639	NA	NA	TRUE	BOW	803	no	lex	10-10	FOC	all	209	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.939952674230886	0.6025952140947922	NA	NA	TRUE	BOW	803	no	lex	10-10	FOC	nav	209	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.5132084662741981	0.7074183574604546	NA	NA	TRUE	BOW	453	selection	lex	10-10	5000	all	204	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.423659925988893	0.667298895042051	NA	NA	TRUE	BOW	453	selection	lex	10-10	5000	nav	204	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.2846088483562039	0.5556904367542314	NA	NA	TRUE	BOW	453	selection	lex	10-10	FOC	all	204	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.26551453433785377	0.566594236788579	NA	NA	TRUE	BOW	453	selection	lex	10-10	FOC	nav	204	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.11367180880173178	0.7177522988269502	NA	NA	TRUE	BOW	453	weight	lex	10-10	5000	all	204	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.08190731225636619	0.685083261133015	NA	NA	TRUE	BOW	453	weight	lex	10-10	5000	nav	204	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.04959806518299612	0.5925522476028033	NA	NA	TRUE	BOW	453	weight	lex	10-10	FOC	all	204	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.03898221115564845	0.6018554213140682	NA	NA	TRUE	BOW	453	weight	lex	10-10	FOC	nav	204	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	0.3534207766168401	-1.3704347745311714	NA	NA	TRUE	BOW	457	no	all	3-3	5000	all	209	7	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	0.22737361144682125	-1.2758315375643785	NA	NA	TRUE	BOW	457	no	all	3-3	5000	nav	209	7	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	0.06538858410793004	-0.683195771596387	NA	NA	TRUE	BOW	457	no	all	3-3	FOC	all	209	7	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall
