_id	hemels.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.x	hemels.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.y	hemels.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	hemels.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	hemels.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y
plezier/noun	11.160248489340264	-14.496261323523585	-0.6500236384402481	0.0942006896633813	-5.135914697111695	-5.269808860411423	-11.859073698963337	9.768932672568404	-16.296527507069538	-7.222725792611746	-17.131966399187085	-8.90835267261347	8.060970591399526	11.29008227448037	4.36960359585016	-8.060129995345566
proef/verb	-13.903121519689359	16.67849432579449	0	0	0	0	16.54834430802151	11.435829648481505	-12.119243627632633	-24.89504202705274	25.38218887467403	37.6998563015319	-12.511561089093448	15.670114857469946	15.476796223430302	-19.81415251758641
raam/noun	-4.8401693125345435	15.197540811244517	0	0	0	0	0	0	0	0	20.070991375633664	8.94465065877805	0	0	0	0
refrein/noun	12.247317670934526	14.674788788183559	5.956247418928908	-0.23854755225308946	2.086359783689657	-6.533622524255948	-2.214920750640226	18.32767200223074	20.79481934368179	-6.478966912435302	-10.495211739328143	-29.91813637341068	18.215737616203047	-3.5526362436815564	15.650071525834345	-2.581505291801351
rein/adj	21.571396711517504	21.722725276694113	0	0	0	0	10.065223340754809	10.627402315228874	-25.175388271448472	-8.68626503734592	28.90784440000226	-21.81912441658462	-6.768003940458973	15.675730202749294	-4.059343867599992	-6.248454550896003
republiek/noun	-16.596876298325988	-15.003672680604833	-0.4694789776859108	3.9449311485199186	-2.05972965091343	7.495766399337304	7.831136118125009	-15.0856007399001	-22.883051724375854	6.770182408943345	45.44051111864568	-6.024708898926082	5.1964138298019416	5.7096160816892185	-20.276758182735538	-12.633422770747934
respectievelijk/vg	8.436880013650805	26.935522461266242	0	0	0	0	0	0	-21.40616815004421	21.84497019141271	-47.492829197502076	24.734722006409932	0	0	0	0
rijk/noun	-15.275847963656377	-16.34332801308636	1.5597717284758186	2.472312412457105	-1.5118770828341523	8.323325558183637	5.671388064412772	-14.978550951897688	-21.947721028876035	3.714001022925305	45.21092620332869	-8.000473961632757	9.305666470321125	21.55734785075967	-19.057893732739114	-10.729625854704096
rijst/noun	-14.516497331358826	19.843226426974336	0	0	0	0	0	0	0	0	18.904241396280494	40.20213702645747	0	0	0	0
ritme/noun	7.643545887419482	10.349418680176234	0	0	0	0	-3.284456083976833	12.045761046633197	12.872848357415581	-3.826777724275286	-8.469665987659159	-23.94210845347028	17.3034704736741	-6.74687250588455	9.60172515984095	-2.3264290004109216
ruimte/noun	-0.32638546537298246	11.460435734745593	-1.4961233642244405	-3.391181149583898	1.0380243314653659	-1.410534621756881	-4.839093221162205	2.2533030810173935	6.1800409748863405	-17.46912110687397	25.33332909229879	5.133239527658743	-15.265054189697837	-2.8890736400032835	14.011116680886213	20.647675968348146
rust/noun	-11.645447762372891	-4.022324848886611	-2.9808202916061166	1.321652966554735	-6.091683165722692	-0.09230894906970447	-12.401421428901978	-15.811688792746356	-8.789547587220277	2.292591119576756	22.108170398576767	-13.825756718805527	-7.80455123710123	6.411425738885131	-9.431367092324075	1.9248890342651694
rustgevend/adj	-1.3548920827295439	9.45221263505627	0	0	0	0	-4.134806342880877	5.501210332180616	8.862670491247293	-11.266590452977299	11.683343072069471	-7.810718388068347	3.4969560018347194	23.3997843386498	3.726748580445987	11.844586444996555
ruïne/noun	-8.082629244917971	5.546183010113688	0	0	0	0	0	0	0	0	23.247876197278497	-1.89777660117667	9.231722151264066	-20.352475919141572	-0.1100062779620027	13.940901471880336
sauna/noun	19.130713256149072	-11.929203225461253	-0.9254583662481106	7.898870374579104	-6.918944057733208	-0.6898398636568905	-13.819435812438874	-15.443521708927046	-7.673906838334476	2.795438042082367	18.417826054858473	31.72606132535685	-26.07838777570372	-2.794836730172443	15.841237399057386	22.156293853618084
schitterend/adj	-1.7332316008542654	4.621597636020167	0	0	0	0	-2.845984239241602	4.098171249078591	5.641099199592157	-10.504447440452925	8.923901182794124	-13.890734150677018	-5.83521274998641	5.908990995849895	3.3852110748403788	7.724017997578057
schoonheid/noun	-6.5750357565260416	-5.319897308811751	2.3746909022832	-2.725425659734945	-1.371237373786133	-1.859069745774104	-1.9290444728383913	-7.601956686258472	-11.972953233144947	-4.978911494973162	26.2792424001809	-15.338081497564461	11.271117518888039	4.285402716509855	-8.371558841186198	-0.9031641019949811
sereniteit/noun	-9.648495308694834	-3.7236247139352856	5.924740594137805	4.21688043918891	-5.9273040139330595	-1.3446057209550504	-11.550433617096438	-14.26626355536603	-5.88552429399954	0.13056233164434827	23.877194061941275	-13.985669390220513	18.257771021084327	14.43309210351753	-8.367630160839887	1.7246307598786823
sfeer/noun	1.3981219017206927	8.562293809635214	0.7395469987835478	-1.7787365559705939	0.7072796372389488	-2.8580815627136347	-4.544528250060336	8.312680791765736	9.601484581997212	-4.82613308679087	-8.233837477734195	-18.84036055807302	13.197441262424563	-10.590513501132635	2.7544095597446097	-4.238368969090858
smaak/verb	-13.755738294076195	17.67068234770481	0	0	0	0	17.020393400767684	12.242127647201233	-12.99329308050649	-25.781295755499574	24.110121710957355	37.87847898379558	11.97820135699318	-7.749139117465194	16.54515345524956	-19.99133932520667
soort/noun	-2.0859339353495474	-3.3105164071370963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sopraan/noun	13.344142439254313	13.253794428201584	3.7303089150489237	-1.507870967792876	4.011607158103649	-5.196665228988564	-0.8507704489170306	16.789337517798984	20.20724968434997	-1.8129875774838202	-7.067988860392287	-33.04817867248507	16.198884399146284	2.086906358745079	14.658077963052229	-5.51930494653055
specialiseer/verb	-16.11541193223691	6.816929652645289	0	0	0	0	-7.401351390443608	20.59157124998503	-6.289481103344973	-18.029148187046005	-1.6293248521369004	-23.89531577958005	7.622500556961665	-2.9876135203971823	6.9413727924238176	-6.48441867933451
staat/noun	-14.428594336702359	-18.371614335566626	-0.5439236065064821	3.6553764008062415	-2.217245244442649	5.450949361073557	8.107391917922	-14.899190544228494	-22.591228100628665	6.476875577369476	-31.25927469685759	-5.499117938253187	4.725418883940051	5.207605235554981	-20.285483298159814	-14.475170915526895
stad/noun	-8.697092128828176	6.026909151138795	-0.200595485564944	-2.6676909862446907	-3.3317794581079068	1.8263289212128477	-7.9908736064852	-5.1141507266319755	10.32516958931512	-23.01143079643429	25.657393835869094	-3.1345425449524384	-12.138503923854117	-5.775377610734775	-1.5891215523393856	15.041936466829721
stap_binnen/verb	17.887894692119858	-10.293231022084449	0	0	0	0	-15.509202089925129	-14.57463231719745	6.584748956223627	13.344021743947152	10.771616081309592	26.16800773632221	1.9896513661313808	12.605425262333698	16.682811099440062	23.219225041618703
status/noun	-14.127719375752681	-14.224158398596039	-0.26920938312649206	2.9170954314806288	-3.19030443336725	7.598167582904742	4.944941665595036	-12.168721883269063	-8.875302725277052	-3.894394923187424	36.52675738258976	-10.849385070718723	6.529038542411286	4.013921723814493	-20.866794368536475	-6.161813144389655
steek/verb	-2.431717380975731	22.023675685146266	0	0	0	0	16.73277712050691	5.257805183288594	-2.715254103070362	-27.254228618867494	11.722539390715161	23.034302957332514	-14.376642911883675	0.6113971636573897	18.89484250802051	14.69396054739637
stem/noun	10.119957058717272	11.301139872769172	-2.7194347979911395	-3.612034457405386	3.480211590364223	-5.867520965907315	-2.9641304479276895	14.93132657992054	15.798663568538263	-1.3175960700135556	-11.843397302025142	-26.944011944796134	-17.23736999345402	2.4124043328006928	12.274011881740034	-2.5043916198695912
stil/adj	5.0953656325634515	2.736995095472346	0.14443132800657468	-1.0133516293192237	-3.3784282087122044	-0.36296411910200943	-6.6121007978646595	4.957137648831774	8.016127459811962	-0.28977407542018474	19.38812482120128	-11.866210545325274	10.318959039976699	-9.693242240455058	2.0711013586557883	2.1559776737301686
symboliseer/verb	-13.0910201335961	-12.138503675767144	0	0	0	0	0.9887898875963265	-9.00591198963332	-10.131060792394397	-6.22894303188285	30.64817726609831	-10.868936559477103	14.950957112382286	11.260326163300132	-12.618716788751156	-5.129831831435986
symbool/noun	-12.749350508944099	-12.941378657036077	-1.7521613941708714	2.7878661208025566	-3.547403662105666	6.59017495887587	0.9078101697715245	-9.821659619954868	-10.04198502451031	-5.210972963430965	31.011974185501536	-10.950720360371236	11.885063006228009	10.131831834357236	-12.789705582482666	-4.588484569703928
tafereel/noun	-3.348096245913269	3.0031483044537213	3.5755559425830086	1.3466456445984367	-0.4965731293087789	2.477028761638839	0.6675890857002565	2.388885808753037	-1.8832124600788747	-11.946957852090355	7.611320990176032	-19.082221474441056	10.792868178090048	14.000202846105386	3.6031369487702136	5.338681144673499
tak/noun	0.40441459955248377	16.080323519760988	0	0	0	0	0	0	0	0	23.737214337482733	13.488418740719588	-8.306559437265163	-12.961265941535975	6.011670639366433	19.731215074577612
talent/noun	-17.09308638042462	-1.569119913600463	0	0	0	0	10.446141336820226	-9.970260894455873	-15.133700844077502	4.962958694982932	27.053417250180434	-37.37433019846341	0.29088474077946597	5.371665055198254	-15.819934201044642	3.9821053913946622
tegelijk/adj	1.604410866437444	-5.7671075544509955	-1.2558580535094919	-1.5268284557158025	-2.209058986547313	-1.4109575885726502	-8.588334767667709	6.040342282148505	6.611304126696491	-1.8969432208840398	-8.722944107629928	-10.880423700304242	-5.618523268350393	-7.930919620444742	2.061189212872963	-5.444607924578832
terwijl/comp	6.156539095396578	5.689327892277344	0	0	0	0	0	0	11.222859927077236	4.786502036997565	1.8767564469590494	20.002875983347217	0	0	0	0
thuis/noun	10.087774276389736	-10.162355623599789	0	0	0	0	0	0	0	0	11.937129413432897	31.859909619014264	-8.903314493306029	8.102625057420852	11.975592106353117	25.28595725637593
tikkeltje/noun	-5.101017872906182	-17.71230214823684	0	0	0	0	0	0	0	0	-24.1449749668981	1.1841948270095466	26.698422650554175	-1.6803883832306092	-4.450906748621566	-14.37519446649319
tip/noun	7.131639964797329	-17.441056454359853	-0.6144870244503727	-4.296711149604552	-10.10148319403114	2.589800987324404	1.4710001633784806	-3.3439656365569452	-3.0049919043630084	-18.12077647154924	4.044375140347898	4.6516030526095005	-19.05299189327192	-6.425996836711172	6.402179347300535	13.517738412488233
titel/noun	20.160577998168645	17.21394200193573	0	0	0	0	0	0	0	0	5.793628909322369	-35.27917654797888	-3.2797580957139143	4.3694201768589	-11.890094676177588	16.693322588614873
toeschouwer/noun	15.224461410019195	4.056044020644742	0	0	0	0	1.5981137340433755	-0.011382560311762945	18.654912660370606	-13.04863430873392	-21.834542418983943	-19.666725066572084	-20.45196380779707	-2.384100146718278	21.620514668580135	7.176434375687421
toneel/noun	-4.119200009064437	-11.10503823483771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
toon/verb	-5.47604017717861	-4.15076254783432	0	0	0	0	0	0	0	0	15.611578268384221	-22.531916097254406	0.7499284952028104	-5.016183423697445	-0.9387901028904682	2.193514619712354
tot/prep	-25.375369262284426	-14.805070702831296	0	0	0	0	0	0	-0.9675420151818717	11.989601206594541	-57.430704625651565	2.567647402712357	0	0	0	0
tot_en_met/prep	17.249061374674866	25.316251591001983	0	0	0	0	0	0	27.7899575286966	4.045222297143792	-57.968355394744506	-6.439982203345323	0	0	0	0
tribunaal/noun	-3.440728030114468	-28.41793036430736	2.3813446168251917	-4.112293384569854	3.4108072660081166	9.932347234688743	9.318597790336614	-20.927589459900354	-16.24676102959542	17.237783155639605	-19.175601607529046	41.0469024818852	6.320191859954239	8.927131089350333	-26.818704762518855	7.279893059340315
tribune/noun	15.30400362788843	4.434132099628816	0	0	0	0	1.695637421281287	-0.0631486628049785	18.404125386771756	-13.217178363638684	-21.752621619864435	-19.98514809759506	-20.707796549816077	-2.9686580099288062	21.608165712263087	7.365580184322418
tuin/noun	-4.69504417782807	6.867039439347276	0.7070130427880801	-4.043470294249242	-2.2900323807727925	2.2950236682863596	-7.844806744174848	-1.8106353578937953	9.348896138680347	-16.301157120799157	21.51334888316003	-0.0012388965337099172	3.9562133730268227	14.21057971964068	4.257181063053934	17.253663272191808
tunnel/noun	-7.654186941448505	15.165461551678868	0	0	0	0	-1.4530222723936865	-1.3142839816335563	6.779332766508508	-21.747288285295195	26.792478183659004	20.742587127033264	-25.58349605896632	-7.254888825048909	10.908305459546552	17.922482745791775
tussen/prep	-12.653219398185414	-15.985843236968513	0	0	0	0	0	0	-21.869974385979855	1.3834184235658997	40.27772780581486	-3.508341687631288	0	0	0	0
tweeling/noun	10.216985931638304	-24.84874019952773	3.12694672768074	-2.32552665033795	1.2028525867059305	5.676462176570659	21.15085099401153	-11.576689237143247	28.589882528531646	-0.7962236493516549	16.67494803666461	-5.8941703435199155	16.32001738286814	5.960000746029811	-30.34786178894226	-13.359970419917632
tweetal/noun	4.107059051232684	-25.802357267349148	0	0	0	0	-2.7900572918992	-22.77956027600181	-25.87270822863121	12.187538153373008	-43.36475874943316	20.491880135809087	-0.3312552895402618	7.369010678548093	-18.171756051273277	6.090565768336938
u/det	5.412165732179289	-17.835728968128322	0	0	0	0	0	0	-7.496846692041882	13.454166521753304	36.94118633300558	5.0957154750983	0	0	0	0
uit/prep	0.6921471403217233	6.046666001296795	0	0	0	0	0	0	2.3449652744427016	-6.302653203952177	5.143613817325007	-1.5913371331870085	0	0	0	0
uiteindelijk/adj	-12.890935595357623	-4.054207305556125	0	0	0	0	-11.822095488077851	-16.90776193978421	0.7376358951537417	15.635898409726462	-28.22194964799516	29.788457899308526	-10.656015547853807	4.553313905295711	-19.568314227612856	2.2020651766070154
uiterst/adj	3.2048626813504337	-3.5522026989324367	0	0	0	0	-0.6717685396201697	8.242016541064174	3.462500196782431	-2.9883146590656184	-10.24238765788391	-12.738749794935044	-1.7053111271890193	-19.30858526014994	3.1587553066446006	-13.408993147485265
uitspatting/noun	-0.33558078014129644	-13.897316348892389	0	0	0	0	0	0	0	0	9.550827078020255	-20.668941182400864	-13.022986358735714	18.876482871462017	4.530308652518208	-3.436576338462176
uitzicht/noun	-5.866776227108721	6.065634864819381	0.7190631899598487	-3.196908629913047	-2.2615846949512455	1.5039170158825044	-7.476073011273097	-2.698344690024415	8.17890446389997	-15.279455815911472	21.233066664098544	-5.666387066109532	-13.088408141778155	-9.700781642247302	2.4239045035006725	14.74156390961353
vaak/adj	12.238319957416538	-2.3856635990069752	-1.4987723468854526	0.4360364458399204	-1.555191024892105	-5.649983310579318	-8.919406177359976	9.537853148123727	8.340884919234467	9.42593635624577	-11.842766626992733	13.130124661028407	7.4417545851025215	-6.264360181682972	7.4572296097190955	-12.18882295508969
vader/noun	-8.84806087848347	-21.635177975980355	0.8237567329174355	0.5063282319886613	0.8166996501980218	6.448499227266669	-1.2761738305400159	-17.63067747398868	-7.210244021838898	19.371302862243375	41.22815271488013	11.120531215733434	9.654384414661568	1.6173285252677554	-25.8047623799721	-1.642152947265392
vaderland/noun	-8.547592802302683	-20.82402371721242	-0.45833188008320497	4.6088486396395885	0.06952109211862167	7.186380136790818	-0.9563860630081257	-15.605823514936475	-5.597144594147599	19.03907778110072	43.315204181351426	6.193383283999593	5.8161483515935615	6.464819097057979	-17.406866858480658	-3.381002579830675
vanaf/prep	19.04677942023136	27.058683677316406	0	0	0	0	0	0	22.398948750692526	-13.983656918514166	-57.79855945464613	-0.045002201258123285	0	0	0	0
veeleer/adv	2.2150791638011085	-3.9979379601924694	-4.968116994025129	1.9306413995501968	-2.5815555387899454	-2.638866934243372	-6.3516995317999525	6.59839711919469	5.456177739456903	-2.3458763935172127	-6.264918392531283	-12.65220176361235	22.550490786093043	-5.207457010367161	4.058260515152686	-5.803587842968776
verander/verb	0.024492728724168883	-10.124333155015444	0	0	0	0	-12.45887683517005	1.1283137783037676	-6.610796447487087	-9.701331175533486	-21.43966832948387	-2.325569319074225	5.428834286810735	-2.0407230260014786	7.438897130506908	-18.592445584578154
verbind/verb	-14.477457825914243	-9.435241955562802	0	0	0	0	0	0	0	0	28.768465942772544	-30.477779159552625	-19.89310807717632	-4.592369924691068	-10.281759088447318	-9.187254125791439
vergelijking/prep	6.782342917624338	27.524816862699492	0	0	0	0	0	0	-21.797866923702937	18.024831593025365	-3.390344078400763	19.522971214647267	0	0	0	0
vergezicht/noun	-6.24701590689076	5.272496532387588	0	0	0	0	0	0	0	0	21.67875645477831	-7.5668588069782166	0	0	0	0
verheven/adj	-15.287681044957207	-6.472710677038518	0	0	0	0	4.905716102633297	-9.250186122223768	-5.848153740103597	-7.645843904071483	25.179130684555542	-18.978073645954172	4.231141082871477	17.988708812996624	-10.971798899402286	-11.409938367509275
verkeer/verb	-13.492093963572035	-20.06359632702163	0	0	0	0	17.196868096344478	-5.257363667555157	4.282421139705545	24.905774053221908	-30.38915835816422	-4.651004686379161	1.162834198081232	1.8497506186918427	-17.303663050703864	-18.021795579701664
verleen/verb	-1.7494053026010603	-27.416494514828564	0	0	0	0	0	0	0	0	-8.916123035437748	36.942766188140816	-5.277617201812791	-13.701237980203441	-28.192682242585022	6.560466308100449
verlicht/verb	-7.867128918057057	12.092944689939477	0	0	0	0	-3.2032733276464165	-2.6266371725799456	8.234850771225014	-18.76545830506669	16.11922774847989	5.89973933066702	10.316768207761342	16.422805303366076	7.492868321613445	16.3732491946974
vermoeid/adj	15.644458923569251	-15.547352638912205	0	0	0	0	4.4166582780311625	13.992600205287454	-12.702836365816626	-15.891878765353333	3.2001392819192667	-10.109579856366791	21.2626434515908	-12.708378439729225	12.700634900079281	3.9726601238936183
verras/verb	-11.558048110157213	1.0200729448226002	0	0	0	0	4.033838481978667	10.474529078604483	0.26663674004725935	-3.913647254375924	-6.2728691409809185	-0.008432206748754207	-4.220981784382251	6.56544292436046	9.428499377893523	-8.539416392326102
verschijn/verb	19.4094609196833	15.667604212246871	0	0	0	0	0	0	0	0	-20.15011517923102	-38.35934552798831	0	0	0	0
verstoor/verb	-10.40374945235312	-2.4325517668563497	0	0	0	0	0	0	0	0	24.995158994894144	-10.699685275532834	5.426007330055861	-17.035162555790816	-8.346587779413893	3.442232479966344
vertaling/noun	19.460008946229642	17.363218846469334	0	0	0	0	4.386027770019116	19.735425426652895	-22.657127546107915	-12.430389704510524	7.671678194856723	-33.06585168666188	9.550581363505621	7.262929822585563	-1.453180357631038	-2.7642819044319653
vertegenwoordiger/noun	-18.065051073469814	-18.09997784390437	0	0	0	0	0	0	0	0	44.65113762660308	-2.9823091712380436	-7.934708700127842	-14.13416151768429	-22.12423341095455	-13.896450912546713
visioen/noun	-4.274507853447501	0.978513241572429	-5.781098886632154	2.0470089155154323	-0.5818597885663203	3.217923545672269	-3.2233985326492482	-13.041505721246756	-4.384150386311258	-10.71027226468042	32.59901000972981	-14.787027655939493	26.62802048038817	-2.795251601605397	-15.65990056779151	-8.48468890021227
vlak_uit/verb	1.659907687561916	23.287580102274955	0	0	0	0	-22.58547032400753	0.6999783274193259	-4.921389131782201	-22.11988892723171	-18.484625307509848	-15.532019659980644	-11.335382147414789	-18.91532971409533	22.37685671789644	-10.174117481785593
voed/verb	-4.810923488634816	-8.1749095698111791	0	0	0	0	1.5567374200635031	-5.886938911486312	1.9785910639750393	1.5224395668075128	36.75372752507096	-1.7703491570985916	-7.662017092366233	-18.978371190755517	-7.715211651548287	-5.9547243706707125
voetbal_tempel/noun	16.65861194957274	5.004147701532781	-4.410348163107912	4.239535777132893	-6.809585330826096	-3.8148802283686383	-13.670620438606274	-2.6146874720542335	7.644846856260502	25.06018309044029	-29.907463464883445	2.3365097419293726	-21.7490443898961	-3.7443520799663865	-18.31863974790939	-20.74108581332873
vogel/noun	0.8266992790231847	14.034172412538627	0	0	0	0	-7.667133618239022	0.03622147557533955	10.73639715535899	-13.281586049762147	36.89534315213308	-35.04828919925017	-22.628457280200305	-1.9943541979210246	4.709422124047553	18.8934472303242
vol/prep	0.7617151500013161	4.64637072155432	0	0	0	0	0	0	3.4197189890023894	-6.785876533389726	5.34123510489871	-2.909346515941457	0	0	0	0
volbreng/verb	-6.1514798364426015	-28.897276816609647	0	0	0	0	0	0	0	0	-37.954916848928995	1.416613518594668	16.789168955491853	2.9168574927809687	-23.399377958013734	7.739880097889875
voor/prep	2.1008057781302067	-15.061118779626822	0	0	0	0	0	0	-5.27399795674473	11.653261353274448	1.5908102171313423	1.0928351079405092	0	0	0	0
vooral/adv	9.700212285012435	-3.488677251203016	0	0	0	0	-2.7840098098084973	8.37447060881016	5.124560497859615	0.026906148913007858	-7.66905046176812	-14.36438869160979	7.187648070489356	-5.688305837202958	7.027440115954692	-9.13491370123572
voordat/comp	-3.605252091207785	-23.782655291448325	0	0	0	0	0	0	-2.8731318941876105	17.923601028226184	-51.58234049938613	12.276746351801917	0	0	0	0
vorst/noun	-20.2162488176653	-14.126078361726028	1.0059416873709683	2.0283152578269403	-0.5424991270578233	7.840403909469931	4.726690655039071	-14.442446619819332	-20.132773523695267	3.8368384830639983	47.48871770446706	-8.826091251765273	9.695716235308932	20.099530896006314	-19.391761483377348	-7.792145715858133
vrede/noun	-10.890513078028496	-12.347312540662502	0.16909550353318123	3.399662583834646	-4.159531774923139	4.7750449720725845	-1.0151955361367235	-13.038396849017163	-9.914855612692637	-0.2827359006333925	36.95381142675943	-19.73245627540057	5.129798094095283	3.970248467503971	-13.017805479484313	-1.0415234430690294
vrijheid/noun	-9.90664823848162	-13.085613242366117	-0.9902273211931464	2.226980896175489	-4.127514935282263	5.864798889553331	-0.0829206089129793	-12.198160917895022	-11.045060574128797	-1.645884350542116	36.38032727416115	-20.319647006884598	4.274472342822178	-14.144274896104017	-11.960546441920725	-0.7239744712950433
vuur/noun	-2.6868751810617706	16.64113885829889	1.4446778499785036	-1.0452224640167789	-6.387409375975358	3.021478263725847	4.925155477852961	-2.875605802736468	16.7811192317128	-17.71208910386817	19.59694662396528	23.714851345502648	-8.716046470386363	-6.871835313745962	22.13954992922299	12.388948818486703
vuurwerk/noun	12.421394865356167	4.866664097383179	0	0	0	0	4.211881640738535	-0.5157700310685092	15.912884456945449	-15.215212406765064	-21.137654538395847	-21.771513682837018	-24.020662904088226	-0.2985784581387574	21.38577260326082	9.93704795049492
waar/adv	4.305714773092027	0.37003236483054747	0	0	0	0	-8.680414956510518	-6.029845107349346	10.022681773287768	-24.941830758336778	2.98802519720173	10.86423050431492	2.7889135782870698	1.6205578151531435	-2.626087539976727	13.91844260213287
waarmee/pp	-0.6858716134932281	-5.6916802416335015	0	0	0	0	0	0	2.0510779988963077	3.6828365765365576	-0.35265236836608577	-3.0523121082594162	0	0	0	0
waarop/pp	0.688716715544589	0.013750774135675886	0	0	0	0	0	0	3.139672125843634	7.183963015814496	-21.94887251136717	-6.56454029725184	0	0	0	0
wat/adv	17.53399241087338	-3.026086600328241	0	0	0	0	11.07183704134097	15.483810643696248	13.928102164079103	12.352171902002185	-23.805985634900523	2.580000872607434	8.25426466068519	-11.313600564157333	-0.4751228369915007	-16.2941655884122
wat/pron	15.8511735930142	-5.996878681373483	0	0	0	0	0	0	10.364885901413059	13.126762784637622	-20.552031591890586	11.863127083490962	0	0	0	0
water/noun	-3.5414039644366904	14.813151301111473	0	0	0	0	0	0	0	0	17.853205573443876	17.216673406361892	-16.36835403298852	-7.0377616670411935	13.594189611850119	12.446078846875162
waterval/noun	-4.9901994306826625	8.776093666671178	0	0	0	0	-9.000899794620688	-1.0742567984876692	10.481390244005151	-15.002355087306544	17.273483260518525	-2.1980273686657736	-15.798227142603347	13.36587007701372	4.4755080231412	15.586192103617288
weer/adv	13.852162217258883	-1.05349844799162	0	0	0	0	-16.60504210986563	0.3146721399420899	7.836938287481761	16.23765155284866	-7.43552794738082	17.31060760200047	-5.019586397797294	-1.6986668565604497	17.40177774534738	7.067048397898859
weerklink/verb	6.43505835476185	12.839697421468216	0	0	0	0	-5.831497857697162	12.2154922009123	12.012627706531513	-0.9892370694679814	-12.620900042514155	-23.250394760791444	0.2367142732488286	11.810496091455507	14.41383369989771	0.4056776126010242
wereldlijk/adj	-16.298966485803216	-5.7716148460344545	0	0	0	0	5.675085648621311	-9.78469362095408	17.632456138276677	-23.272331846704493	-3.3181315962237696	-29.102721173808256	20.271172639136683	-6.990702377703456	-10.98558518686354	-12.692114379597719
werkster/noun	0.7463228986227147	-21.544986240592323	3.984472437643715	-2.3534138830252425	3.5736109671928915	5.728514221540072	13.880450222467495	-16.58819404195589	-0.5263705614940593	21.583214355551423	37.54430528446068	23.28520817336791	29.242964191618057	3.326699762062702	-25.877943000554758	1.4296422648758662
werp/verb	-1.4506592342039721	20.318795282428074	0	0	0	0	0	0	0	0	12.568845500319613	21.715776054964433	0	0	0	0
wezen/noun	-8.037564506648808	-8.174668562938521	0	0	0	0	-0.32799827676776383	-8.450469646617414	-10.652710424306754	-8.148963463203703	30.895683918111626	-15.698481333315806	24.390891541413993	6.295033051912796	-11.855024478527463	-6.668060498455316
zaak/noun	13.360665504655449	-12.186964232238742	-3.750313627931497	-0.012043156044337006	-7.89360986060862	0.32925190979057806	3.4934380524736683	-17.772161511746713	-18.208319072566102	0.6231562442817293	-25.322724464958462	8.40787993179765	-1.5248876611135318	-14.723324479756364	-4.459310617935464	-19.276808460120048
zaligheid/noun	-11.996872713124054	-9.192488652707627	1.0613824626198622	-5.117141227295037	1.4468713982825194	-0.36474173725689185	-3.7605357124505314	-9.236714265924142	-14.924061117880242	-3.8760658905737446	32.12006001201645	-19.354874563052174	2.8862982989341495	22.212114370668452	-14.926748581609864	-3.572212860319204
zangeres/noun	10.482831399259792	15.72669954267064	3.1747506131573897	-1.502296394521556	3.7471947715411864	-6.534330560214595	-2.1934784416049466	16.450890380762246	21.532347773024185	-0.12595983129997423	-5.636194779049966	-32.70548543423398	14.99957076903434	0.48586703838672946	13.595591226542776	-4.282045528444048
ze/pron	13.347771474217188	-8.443832618952435	0	0	0	0	0	0	4.785277325806898	17.238103285161195	-19.9618826169549	24.938034611219702	0	0	0	0
zeil/verb	24.2500086016478	5.537501644647431	0	0	0	0	-12.677610823976165	-5.5072407866694455	2.371182514062905	32.464197649176306	-17.999437429171845	11.010840570636896	-0.6723452220847926	2.7673487467264457	0.982877471552304	23.900737672488674
zeker/adv	19.45771966909613	-7.004681565543417	0	0	0	0	0	0	0	0	-25.473272463310057	16.369061247541676	-19.41032272183413	1.8604593622519985	2.094418095601079	-16.919431809185546
zeldzaam/adj	-4.727819786452936	-3.1554267700181216	0	0	0	0	0.3907843382565414	6.857844638337865	1.7788293166901024	-1.6251482986905688	11.484487436648678	-15.374153948407105	9.253126892403534	16.02877938296893	2.9967834020617494	-0.7492164217965205
zes/num	-22.79289361058084	10.308176289230063	0	0	0	0	0	0	0	0	-48.337482689743226	22.954984833641873	0	0	0	0
