_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
dof.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1671236858170739	0.6073516923685179	NA	NA	TRUE	BOW	548	weight	lex	10-10	FOC	nav	307	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
dof.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	0.31218483387416424	-1.5205067839188622	NA	NA	TRUE	BOW	527	no	all	3-3	5000	all	311	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	0.253110465307221	-1.387451298577473	NA	NA	TRUE	BOW	527	no	all	3-3	5000	nav	311	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	0.02661558040712006	-0.5741902529987437	NA	NA	TRUE	BOW	527	no	all	3-3	FOC	all	311	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.03191490210497103	-0.5965763310886958	NA	NA	TRUE	BOW	527	no	all	3-3	FOC	nav	311	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	0.07134238475401086	-0.981462643609756	NA	NA	TRUE	BOW	424	selection	all	3-3	5000	all	308	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	0.05109103542892219	-0.9708630523850444	NA	NA	TRUE	BOW	424	selection	all	3-3	5000	nav	308	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.0884507224483316	-0.42742080474441096	NA	NA	TRUE	BOW	424	selection	all	3-3	FOC	all	308	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1353277061285957	-0.4665312788365424	NA	NA	TRUE	BOW	424	selection	all	3-3	FOC	nav	308	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.49104922574060667	-0.05847905970148794	NA	NA	TRUE	BOW	424	weight	all	3-3	5000	all	308	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.4901870021887404	-0.08519983203699247	NA	NA	TRUE	BOW	424	weight	all	3-3	5000	nav	308	7	dof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.5649805726450432	0.17278604415274945	NA	NA	TRUE	BOW	424	weight	all	3-3	FOC	all	308	8	dof.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6345548083450537	0.20917577581503108	NA	NA	TRUE	BOW	424	weight	all	3-3	FOC	nav	308	8	dof.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	-0.682002965423158	0.6832582136836785	NA	NA	TRUE	BOW	413	no	lex	3-3	5000	all	307	8	dof.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
