_id	dof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	dof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.x	dof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.y
onderbouwd/adj	-19.754474307023695	-4.655166619529887	-5.297781181029292	-2.6742190854102996	1.70984517487295	-6.164359820760463	-5.394697833235459	-12.815053119225196	24.90581507175675	9.500031579394967	-3.466989290221682	-32.609039762120176	-8.993600805094742	24.594358789954175
onderscheid/verb	12.024025885098322	-7.545195579816517	0	0	0	0	11.467768715861341	-8.81591300323116	-3.9024241569476485	-0.1831642397285199	-8.675743921885227	11.563073287852323	6.316468323333563	42.180556979016025
ondersteun/verb	18.75012302586072	-16.321053317252474	19.172632736022685	-2.7039038878313693	9.40664961195654	-9.014714010596135	28.608338573688734	-17.200714771559714	-10.212133048675202	-28.273030751257377	6.961865604564593	-22.071368177134364	-13.663976213040074	-36.73466910063895
ondersteund/adj	16.819052963364474	-16.29340427571017	18.789868145333752	-5.224796584901724	7.6878104066224715	-5.811402006835479	25.990265887824837	-18.79339600689728	-11.448363144570758	-25.55202762524344	21.674893257837912	-16.125111769676032	-8.168989756057002	-35.39372442589529
ondervoed/adj	25.345572071057838	12.478958373106167	0	0	0	0	-5.225253385156182	27.551656774418277	-30.623223217011557	-20.254645313246524	25.14165414737582	-7.8033359744740824	-29.147192149890905	24.862701439116503
ondoordringbaar/adj	17.390587145273553	22.69080208221992	3.9820210999901042	12.471249379084353	-3.6144418674741248	5.121527193178755	7.221236267697157	21.188173925756715	6.846371268791516	29.084954755988246	22.878302593101164	16.55101346133982	5.2534231659922614	19.79911598006898
onduidelijk/adj	-11.846331510590261	2.0044971732416657	20.412143059035582	-20.803092829758434	-7.023784661833293	0.02256303204311808	-13.736039550688623	-11.68900964301455	15.59914530960004	0.21775079377244266	-5.182007406319233	-9.062828853517592	-15.443840353112329	10.581047395820635
ontbloot/verb	1.4342703509238057	23.45243500333641	0	0	0	0	15.012524996032178	14.40106911155217	2.4308951759268416	18.745157632563476	-8.360983217176566	-25.91253740584891	16.575788613773362	13.097959986098413
ontsnap/verb	17.709825350340402	-1.5855162316852949	0	0	0	0	0	0	0	0	0	0	32.69749399562183	-12.245747250317534
onverschillig/adj	-3.361938527365828	4.975110602867296	-13.40082075886963	20.163247638396314	-9.1677847738241809	-8.61726378451261	-6.991742219012418	3.523881149190868	13.727391239002124	4.462193889314381	-15.324816985267056	-10.408548067812525	-13.810187757011771	15.223948991846765
onzeker/adj	-10.726115349520736	2.8391445263865838	0	0	0	0	-8.587647266662117	0.605394927426253	15.231507661241483	1.7309380419654652	1.156812692547751	17.663416315479402	-14.426671709072245	11.558398051472663
oog/noun	0.4376355156071057	17.67563717588181	-2.9262941678249312	20.6167601625301	-1.005186287407162	9.118028497488096	6.018225165317764	14.003360618419839	2.4943590457927187	13.427794314507853	-6.059982807989422	-0.1174698901190057	10.198960594533267	9.933764534254
oog_DIM/noun	0.6037462530247205	19.35731761511431	2.363480597829958	27.358054823541085	-0.6156585309004974	23.504380269846934	7.305678939957772	14.057836089479993	1.7400218927961117	14.556480360763228	-10.515908592034263	7.496727019177066	11.45967955544308	9.275940053845048
oog_lid/noun	1.8218785928090373	22.89002338496853	3.5883506880372296	25.025099209833304	-0.2787865237649663	12.576994464268111	12.427412705603441	15.580583043387113	2.948537035218685	16.953637166383615	13.579088660459133	25.54224574620558	11.73823687711544	13.758186138629242
oor/noun	10.000923544838415	-9.3015846267291309	5.58768176663037	-10.989245436709849	4.366592176985214	7.2533374494511476	23.64052612770287	10.546889343810436	-8.471065476533026	6.6741624392031325	8.760638765402478	12.92061784361798	13.714828377332514	7.122277443739721
op/adv	-27.639699337453138	16.206918078174184	-16.21553448682379	-25.41904077782022	6.659167508899312	-26.559121084350068	-23.18630729442829	14.134983905019835	27.627839487201218	-17.01182532172393	-34.21636527726201	-10.028386191833942	-47.01226232391767	4.409143200565088
opeens/adv	-6.284084506771762	-12.461542229478136	0.10796464820193867	-11.616667474514987	7.024169271220975	3.932545987075998	-10.62940510505615	-17.13618337228196	-9.008499786427718	-2.415822082353338	-21.741862620795494	7.481749525621827	-0.8679455207394879	-9.407881159231028
opgenomen/adj	17.615374545060618	-13.402697890185362	16.93199235928745	-1.5592898184429864	4.3774275082382905	-5.825516579859561	24.40874578745385	-15.616158670891442	-8.792743468338465	-26.426837782604153	-8.811259574114299	-21.94175014200509	-13.378740639264077	-33.32222186650132
oppervlak/noun	14.747600492942656	21.298075885935923	15.027898582568524	22.17986267674934	-5.952164917074931	19.188073692624386	11.408717896660733	26.644179457072138	-0.9539697845753444	26.015623602281924	21.98315968367919	-4.105172772442566	20.710865858467372	20.81123963386459
opwinding/noun	-19.44735980921619	-10.128837982747322	0	0	0	0	1.6438920818453888	-22.279572127567597	9.365290320742664	-12.748225176683489	-8.954200968968097	-14.439660077098193	-21.077036434504958	-10.473011014942985
oud/adj	0.7374266573019559	27.11895663717492	1.4429303412342729	12.371861516170828	-8.361404633256237	6.685506688291066	-1.66135523179183	23.786852245058878	-10.830819221606276	25.498735383269	14.474458703911385	-3.066754536509295	20.276334735023312	10.44106658664385
overal/adv	4.250033031672394	-9.061784228900448	0	0	0	0	-18.272138014447318	-10.419375891028883	-4.976851686533398	3.430723962077854	7.880196942839251	-0.5733537963318238	-3.1623696677182145	-1.9152255526831634
overdreven/adj	-9.533246606284674	-2.81646371573601	-10.789277509500675	2.19665656114073	-12.55896894650098	-0.023258600815086652	0.4805051131608457	-11.934072362166122	16.81302336858875	-4.682098745191974	9.656805261403774	14.11119280706478	-16.42757004586051	3.612669553791934
overloop/noun	-16.700750114001305	-21.073175039723537	0	0	0	0	11.374652121159082	39.55422276453921	-19.773383012139483	-6.735137983522062	-10.103178194165801	-33.12743153456718	28.929913250149	3.145180228871457
paar/noun	-14.468065166469188	-30.51778637284462	-3.02832710519453	-33.442204814631694	22.881891874449202	-6.832130178848602	-30.303210955971497	-29.91608358621398	-2.548094059267026	-1.3123077755533752	-4.413695840805418	0.7343132859820903	0.4979293219411343	39.67928844478936
papier/noun	14.712905119652463	18.34242674195045	11.273518277328806	22.14538376725667	-1.509092868311797	19.476868282435316	13.517140093530585	27.63962843775994	-0.9842239816744908	24.041038182955244	18.86001716337497	-1.2126523042243926	20.526837944038697	24.180520408661916
percussie/noun	14.936868590555655	-16.407877944276347	16.372624300528372	-5.543900090612454	8.610275379682053	-5.039911213536198	23.565867825255264	-19.06581603694877	-11.152863639857731	-23.479037851150768	0.4273124110869215	-25.599268439055297	-7.049227843562169	-33.095420282274794
periode/noun	-1.8852775121168974	-1.0722876951402187	25.280450061786215	1.4893258216029113	17.147707330733493	-0.8302807111034501	-15.361369233222522	-28.144160056793115	-4.610269670433413	-9.136888912274053	13.937705298023966	-0.67178182708735	-18.138685325876285	23.44308969550437
piano/noun	14.987816263148147	-17.422079079712383	17.353120777779157	-5.888204312154094	9.561887214185871	-5.58692360046361	22.253351073316992	-19.47243956619403	-11.325711998654015	-22.348947918246484	-1.293859390512042	-22.757634945307625	-7.746869465416583	-33.86566142551977
pijn/noun	-23.017513763350824	-10.744547673839428	-17.55163450711963	-9.343730856812225	-6.0510818810954525	-19.136993936607812	-2.5347451280187245	-22.08152579601199	6.365634042250667	-12.587411073137641	7.513936428448781	9.843270619361935	-25.763986625131484	-16.571664546095104
plaat/noun	18.134252891424897	-11.399982157145818	0	0	0	0	24.22161454763668	-13.31289620518331	-6.773645563884645	-26.850826034466227	-5.24199244560972	-21.367237826950358	-14.126785293126265	-31.15773590379303
plaats/comp	-36.860439276324406	15.104864451202264	-35.29468327797376	-11.17003013326054	0	0	-20.23244709191379	34.22707554183648	0	0	0	0	0	0
plomp/adj	24.966846368828595	8.687451862883492	-10.235962533013183	15.725332066982315	2.1506142026709	-20.18361752356357	-8.329675132457472	19.32455405521795	17.50504424663494	16.890940650759855	12.761143982230099	17.95966771021811	-2.158834589835193	36.04265398206239
plots/adj	-6.289183620417553	-13.854692248350569	0.8536958407742189	-13.182064005719836	7.694293523488833	4.577339844320502	-11.516138910079032	-18.436478025084334	-9.680032349331178	-3.097086250345766	8.048908786768651	-3.905827053580295	-0.3488625294315329	-10.471511607859993
plotseling/adj	-6.017513871405286	-13.155123191670938	0.12946627403806654	-12.402909652479604	6.990913108430453	4.492700774389392	-10.929315501424917	-17.86014729356438	-9.78289961502516	-2.518950886980452	4.084439064685511	-1.810997747929607	-0.2825249629195696	-9.8348156109327185
poeder/noun	17.391963822674605	18.789210847107373	13.958211225772375	20.038357703059354	-4.433268143264186	19.717705143673307	15.481026357465453	29.120266600728655	-2.3064955067839765	21.527116008837787	-14.846353888312068	-30.402944559224906	23.32665839705401	24.8463284332962
poging/noun	-9.262498110265012	-33.34898073675192	-1.3148313850393567	-25.163607026999188	17.339978627948852	-9.341625169475941	-2.1034089731432997	-17.122648139745536	-21.801248852972872	2.1238862406611867	0.7874117964325736	16.153450734158998	-28.02855380085453	-30.26242340566184
prettig/adj	-4.673855861909885	-4.929220208139014	8.829420108828607	4.031785663750675	-0.19155308923043027	-1.4024493506268862	1.0016526568689494	-14.862039744769257	16.606295206846646	-8.116851109200423	-21.30509394866343	-5.7336769629764595	-14.380375860973682	7.488903692423458
punt/noun	-14.622785041897966	-26.90004477946218	0.669642758344914	-33.06368790671416	22.8193068591333	-4.542048434132959	-33.11925230995047	-23.73482867183512	10.505098789068569	-30.121150370059507	17.46898056992515	1.1481966772014178	17.38206781381362	-39.20800492845952
radeloosheid/noun	-20.614968326766757	-12.9454562080846	-17.32688078657986	-5.675841565400705	-9.054048632025472	-19.45099200917343	-0.4162645149874307	-26.417347489356416	6.961775047258011	-9.472730137095766	-26.831523437262504	8.86733889493465	-25.220469438752087	-11.82932077226102
rafelig/adj	23.32493469866816	9.490890751291518	4.927441657767033	16.43544257311953	4.076784049900535	14.35855185158516	-7.988752856983154	21.17437201087563	17.77182774738787	18.37921154156066	27.039360753805656	22.601251567072495	-4.830782534347298	34.634633083186934
ramp/noun	-4.489638308941105	-23.7284234851651	0	0	0	0	0	0	0	0	0	0	15.359896097799304	-25.34622440575371
ratel/adj	15.029233678857212	-18.768011961439857	0	0	0	0	20.041948031989886	-20.3475900995159	-11.82442749973625	-20.536013777653935	-8.64709575929264	-33.238409648691885	-1.7961512478725454	-32.30770703613999
razernij/noun	-21.08702900804106	-14.193244505483582	-18.659422008414204	-6.310817495762926	-9.250720858308874	-20.60480322237023	-0.42001981222846974	-28.10649241835906	5.983488434417323	-8.478196523916427	13.079167155570987	-27.69768421079242	-23.929477692393643	-13.142897956126259
recept/noun	23.53348868076727	20.711899929677287	20.049135196893047	23.35711894505959	-11.140708466612914	18.503876123576422	5.249010337586301	29.824145763690304	14.776278937224086	26.244421339393778	4.283163581626454	-6.355800743106118	2.834198192298455	33.84702386455971
redding/noun	-1.2393726116711512	-18.392769188859926	11.406630471820089	-24.109385830714988	19.235215698897985	-12.152167905107452	-25.019694575263085	-18.586411685432672	29.9179982105022	-5.936639717851318	2.2557523924147387	18.559805800340243	11.975836912634621	-23.58821114384225
regen/noun	-1.1459430781825257	0.6899375450899707	25.256207972837906	-2.1848755451590947	15.662862443065444	0.6368999960846362	9.478930426600291	4.406464540859533	-2.4252612547608177	-9.389955301432597	9.955022314627003	4.134040222044129	7.593558318288723	-7.539500804930171
ritme/noun	13.67812002407266	-15.329824214153739	14.822073695858602	-6.004099383012186	8.819674019307472	-3.7637971063932643	21.076492166050095	-18.40327529399556	-10.010994181863332	-21.388602917531596	-0.8417577802432269	-21.017079820716422	-7.774230503797195	-30.785789976374947
roffel/verb	13.247577498999487	-20.24627498114709	13.682248581885757	-15.418028647191957	11.951191124520477	2.469410385445279	20.211356988981613	-24.912581799114246	-16.424967945666975	-17.148211183453785	3.6191471522061742	-31.889048631708718	4.149748283685101	-27.01919808959885
rond/prep	19.181950639329177	-5.773312479602288	-26.33185242148977	17.414712576866126	0	0	25.14370744056569	15.252519702341184	0	0	0	0	0	0
ruis/noun	11.655325189334238	-24.400600441248134	0	0	0	0	15.277403117285246	-22.41328633271828	-3.4810917898254456	-29.868483330259906	2.459227313110948	-22.083908089631763	2.3839022484973427	-32.49436115098541
ruk/verb	17.96814145475696	4.194417220604561	13.243434113937374	-19.970860113937647	12.04535504451108	13.894879066952614	-3.306720390455246	34.079362490213406	-12.096813687860916	10.006050040369765	-3.6480488215117886	26.46872988037917	17.301211561629195	-9.267564495662125
ruw/adj	4.80174641991576	10.92964639504983	2.153130295019021	13.994835619326466	-6.89663884842576	6.239772907574678	-0.19951758244467047	21.92128283222105	8.558007750465356	13.655183410604332	22.963847699552367	-6.106255072330075	3.7854520667401688	14.397325546853814
saai/adj	-2.01423040505766	8.819193526962554	0	0	0	0	-3.360976449909587	14.968856747387045	15.25389619204815	8.752017036947937	-10.070934115605324	10.37492882306302	-4.733047299162294	16.28882870423682
schitter/verb	6.545781991257136	16.132608416289045	14.245595036442761	10.778674839540754	-6.2695032576603476	10.830149178182612	10.581098963597316	17.032251254342086	10.350114489414638	21.134260846818318	-7.5194250022171625	14.242479297154569	11.967670780214494	21.439487710882773
schittering/noun	9.276931674421716	13.562718014198769	0	0	0	0	0	0	0	0	0	0	5.416873686314802	27.120647592535995
schoen/noun	15.496881034575548	13.98099660926986	9.309983495280814	17.60361838352867	1.0318351276389361	16.954022088545504	18.091903159416717	20.930821610221738	3.8671769960813873	23.904700095989195	-2.8418731169376503	18.740701809870654	18.501936785075113	27.136446470852842
schoot/noun	0.8897785669650273	-19.0070379869009	11.490423487454477	-20.72590797023644	17.043873966624794	7.623486874091011	-16.167298070686538	-20.018004672456712	-14.660436330885226	-8.661328664978615	22.399617315540045	7.062458463196293	10.639567165925984	-21.659315561264116
schot/noun	2.1322304786897925	-18.887368586154047	10.731260425834677	-19.85240373848748	16.535036655448828	7.080810948528226	-18.963796177996645	-18.870695892608097	-15.969845971600954	-8.243161776006591	1.7226340969447853	17.464687428167952	12.30301034893852	-22.12859402182492
seconde/noun	-14.030441636922982	-27.213417769513914	-0.14648365257271226	-32.08321741959179	22.183170438991567	-6.5527199129339015	-33.736046035732315	-24.796735793218474	8.55126835143039	-27.990662055515045	18.587266076715622	2.542047773976398	18.907132229857794	-34.39861430460684
sfeer/noun	-14.842400910689735	-9.535830550396808	-11.5940604073701	-3.359850945805797	-6.653697212223468	-13.679916887876333	6.069142606437212	-24.64444204452438	13.193590783839815	-8.42605687782937	-0.9526878756639133	-17.336542941814557	-21.0667800652146	-4.878207304091571
shirt/noun	7.449012835282186	22.155244558264553	8.523439064694818	23.043255580387378	2.6644503666138366	19.102470327746335	16.517546146317628	19.5599412014307	6.061600843354353	23.65941383107005	11.894090888155853	11.677664654110233	15.6176716520774	27.798053695255124
signaal/noun	-25.9416086871993	0.4293481167946309	-29.765230937219783	0.7741631583475919	-0.08130171417510326	-15.952571753694079	11.284620707571687	-21.399191103192894	5.302401533084954	-21.089357392164448	-7.11178489574215	-5.840355437372724	-9.409200808925702	-21.95398881794557
sla/verb	5.321584096118509	-22.849574954211768	0	0	0	0	0	0	0	0	0	0	18.371023531507046	-13.402751659788523
sla_om/verb	-14.37457156678038	-12.065275163719505	0	0	0	0	5.912076267356201	-26.909267775898872	11.20479704580625	-8.813498247166434	1.0096721360595047	-13.182380060917106	-20.26333747989648	-7.477477383424612
sla_toe/verb	-21.717155970357467	-8.921702450466505	0	0	0	0	-2.8028311811536333	-27.08947670506805	10.449183383760888	-11.043536668600911	10.79801886802427	9.344504530850498	-26.456798590086724	-13.718416744225557
slag/noun	4.67613455768622	-21.93132617250866	10.928176046192586	-15.176571049235754	13.91859322694505	3.3001360729803344	-21.60681756315387	-16.804185536299162	-19.941859801727468	-10.27589368591757	19.27890220579675	9.14389856247611	16.27460879697664	-18.601022285778004
slechts/adv	-10.841900932549754	-26.21395565483603	-0.629438347283607	3.307303392530954	-10.753235940409928	5.6834674186695295	-31.52884370971212	-25.546596807400928	-1.4833451220676805	-5.63914256123956	17.778970026181515	0.024868868751597998	-8.87216766289544	-2.584653434635625
sluit_af/verb	19.94789859725592	-6.417945469789534	-26.996907019261762	17.54330125649101	10.542485804492149	-10.49351979396804	-22.470299217270494	-30.18322319801197	-28.299181943058592	1.0669833302976448	6.886913914958654	-2.6672858910672357	24.61503490590152	-37.540888362460066
smak/verb	19.577899102072674	5.169965709462612	14.48576516694313	-18.679708465935125	11.772316141362463	15.477335670997654	-2.6194971445074238	33.03711930173224	-11.32194586028374	10.991872955514745	10.132371517558552	24.052311465943163	16.768298108378936	-7.493736627296565
somber/adj	-1.7167920564786021	11.659640798372239	-6.006069663155003	16.157742315067484	-4.271291875352457	-5.278468520911774	-5.6356184468118995	15.245862530524883	13.88608024310193	10.528689280364578	-10.637816243709722	-9.039582850849836	-3.8458379008971892	13.82010257885995
soms/adv	-7.875746542877456	0.45190282523735953	-8.288856147948264	4.0891316103980015	-10.394536628623783	-0.47350914749725403	-0.5683691018908698	-7.057330625504967	15.56969294466043	-2.3639957017985735	-14.737969118841399	-0.9201592788272202	-18.434472443226657	5.995754510313619
song/noun	16.226064001526854	-11.661112569838965	13.140105368807838	-2.8742581156435683	5.221834123068642	-4.665238469427446	22.97884264425633	-14.293651258615563	-6.581783233509514	-23.670023469322246	-5.125109683546878	-22.59609320437391	-12.445857945295417	-29.70340189883096
soort/noun	7.899255016298206	3.2223321407057246	0	0	0	0	12.125825722790482	-5.987885329358828	1.3777117172086155	-1.7262723157780935	0.18590873931091434	-2.7635999845021226	-11.896821622126025	18.468419852849014
spiegel/noun	2.210071323481152	17.382827973002804	-4.03356831968321	23.172859881074107	-3.2310837429478925	10.019998993798222	4.952751394458839	16.36614110007054	4.766142482605702	13.640567839880589	-1.4730287029922569	-29.834215743834648	7.165449586647845	11.205310992521243
spierwit/adj	6.773626961785737	20.698468346605463	5.567244345874324	23.46686716045468	4.702184805520299	19.14379600020574	14.231360513066209	18.576767414760376	6.2191620899314835	20.373937770909553	3.300021124993064	-15.385081398613249	12.87626609536872	19.856729075902443
spring/verb	11.9715494266561	5.530377110423431	20.135130230405455	-15.038955730145993	7.229466643669052	10.961885838360416	4.895169272262489	4.538386954776891	-5.49953047582968	7.1585476139465865	14.861429472936297	3.5005476623504026	21.64895331935271	-14.300165762139564
sta/verb	9.01056171839722	30.93168559359506	-8.139049699315196	24.67650137769981	-3.201621725552442	24.31406393701905	25.55781868323813	18.760548137440804	-3.374539751425436	14.19147018656147	5.832207563458812	5.097064921961805	19.877781101638202	14.317218719684577
staar/verb	-1.547165697153925	16.394505647991892	-5.098096643882617	21.720323264507172	-2.7992208262109286	8.504656854471895	3.021946558863567	13.606189879642972	2.1379086931790137	11.003329777307215	8.363978708685867	-25.25258364713692	6.449783264583956	8.531875965830666
staart/noun	3.91873454578284	18.860431739762607	2.3208821095871994	23.172794984094335	1.5475204954665303	13.067598876322986	16.564085927324914	16.195653264949286	5.287439765846018	18.340710052967754	2.5510337696647745	7.197507787184663	15.127637709434104	15.87287807359155
steek_af/verb	4.9042325254547094	23.769412796564364	0	0	0	0	0	0	0	0	0	0	0	0
stijf/adj	0.2893648715767922	7.4000031371807795	-0.18654926791793083	24.031119043384127	-3.5552845996965354	-9.274955803401221	18.419275086071046	10.883023764969748	18.605453997186714	9.099873003975503	-8.61519717112924	15.1354414328248	9.344293738749341	13.393101484948003
stil/adj	-5.2551130358391696	3.2718255828754765	-7.502102168663791	12.06972248916799	-6.345509399160723	-9.25319355884079	1.4656570328292526	5.928024830659994	8.017371930734647	2.4911940071608805	-9.735082473275831	4.8608115417797295	-16.474363374068414	-2.7895886699019328
storend/adj	-10.48830260375476	-5.7757308935646154	-6.415547370022602	1.0196568817984726	-7.323906759641106	2.024167465349738	7.817327106203487	-14.650490436719119	-1.9374116314196739	-12.798166367255389	-19.269619559583244	3.885183939937266	-18.522719441960163	4.37517095294907
stralend/adj	4.730246683227358	16.82657840599137	13.16717301298157	10.008240097739996	-5.777471249791129	11.747327676097111	9.350978249666534	15.035650198504609	6.6533998685824844	15.902561391103417	-5.183014708847472	13.736495423741363	3.3345793227933593	24.371642238177756
streep/noun	8.23790434736674	22.86521556742721	8.936512531710212	21.867012261238724	2.618434581698252	18.28341533266719	15.261406922427199	20.31515398980956	6.971311911427184	24.045644928253186	9.388964551599084	22.885092599679293	14.086415332626425	28.058945708781053
streep_DIM/noun	9.592631275978244	20.37798444412554	6.821847482702702	22.28098614291133	0.8230977939674788	18.65390502825166	11.46255931309672	19.963667768772208	7.931831135198345	21.63024397226049	25.216300856125535	10.559886029505487	11.12110977182598	24.80255410608611
talent/noun	-23.535254707799833	-24.99921609337117	-8.384814307290986	-4.4921827581630005	-16.143874417483087	5.622028727811497	-29.77900666799263	9.341056561607084	-23.50582673300968	10.10231172157119	-13.18623748330972	14.9896131057732	-40.09481363556386	-5.345920105520315
tamelijk/adj	-4.339833335006357	7.388720299898659	-2.2956646377343755	8.890595892576517	-9.88916781177772	-5.730532627296536	-4.594065458445831	0.7148849768333614	16.01120393800247	5.346942289134929	-12.619221633721683	-22.75288608638515	-16.937615916319004	15.88177251660771
te/adv	-10.75248321470513	6.134412359248197	-4.2870470238028275	6.524748016156551	-13.637756538155363	-3.3884374285018755	-2.1981034776961548	-1.1008427683793138	21.241174424928253	2.6138131782350684	-14.732350974141264	7.59403066061126	-22.360994428485757	13.122873215302084
tegelijk/adj	-6.628013790508866	-0.6680897992928122	-4.091648177456618	0.885372789729104	-4.433179899883645	-1.8582154445805774	-1.0954200552322582	-5.676938316798006	12.609252645904823	-3.029144832108334	1.7668146031035055	-1.6349512591047788	-17.025745918153955	7.516154247519763
teken/noun	-23.681381428722908	-4.688916887169552	-28.151722712503414	-0.5544714166670631	-2.0570571318745157	-16.785866493538112	7.861582084949536	-22.066334668079826	3.4694816833703066	-7.02248487084962	-8.21399427496087	3.2562861916192496	-23.935606689920665	-3.2526354966203024
teleurstelling/noun	-19.733050796232067	-11.403894940401445	-15.960790530379773	-7.6098125646402615	-7.893356104225703	-17.959882399297747	0.9313308203626443	-25.48651767733802	8.292857309856794	-9.972697391149827	17.023185876428155	18.953860085277984	-23.71971671634022	-9.868727981282476
tempo/noun	13.23145859314928	-13.935848270954859	12.15989367842367	3.2238842868417468	1.5502769622507893	-10.432738563226218	17.444125237110942	-13.050164728947083	-2.672792548434503	-18.27828877323888	24.339873964933815	3.792512784702684	0.96021944474268	-1.6235145843691041
terwijl/comp	5.36330075785522	-2.3994123058028434	1.9759144465300673	-0.3323960085633757	0	0	9.914738264052303	-0.05392298354987294	0	0	0	0	0	0
theater_zaal/noun	23.91285094594411	0.8136582625052804	-9.52652602150585	19.42032798527856	-0.7638824511295655	-8.236513576791852	-9.702573412097557	14.87141724885545	-17.65252213111297	25.2268847756555	6.689900415692796	-16.714344293423828	31.978425523976952	2.850718136141064
tintel/adj	-4.554478169621627	-6.556998299227812	18.502119020835412	0.7523742671231368	1.4199526766086172	-1.8089519223269073	22.143601611403614	-10.287742881947471	0.19696385942450662	-21.6277559743093	5.507503567101201	-19.455714698190036	-3.6966840800852783	25.78614446817396
toen/comp	-5.536720555517247	-15.142960192519176	0.5998642976644378	-15.22044389678571	0	0	-12.577733873756895	-19.44678614879509	0	0	0	0	0	0
toon/noun	11.997615944292672	-11.566662209220654	11.343919610724555	-4.7146268140914005	4.758257638547604	-2.6886992881850404	18.65982024757979	-14.70945003791604	-7.027981279403876	-19.71141869978426	-5.9811082354289065	-15.619811342554863	-7.943803092912376	-25.110785298179742
trom/noun	10.677127478007579	-19.35273675600978	12.54493455359982	-12.728556785027031	12.348180950095687	0.6141856229201054	25.046730021707468	-22.9824943530382	-15.127232512591117	-25.017738065117264	-14.751142441948296	30.69595590463966	-1.8646185125835977	-35.55560319454909
troosteloos/adj	0.1203752454463776	11.784743161022218	-4.16838320422637	16.129060457508306	-5.383477033044622	-5.954162207357347	-3.7455949382484004	17.554088063019528	14.367918020916022	13.010144271819113	26.701225351766897	22.264752126217214	-1.8431105195206225	13.529093776108166
twintigjarige/adj	-23.048171171442508	-27.624200599926816	8.85945210411315	-35.64981264915317	13.216028041678223	-16.582036709265985	-37.307736029715855	2.641351830997522	-24.31801525687211	-10.703171070301954	3.8030845730285456	-14.176079712384029	40.1579943173508	7.4294743178206755
uit/part	-4.134406624763952	27.204097012700462	-20.743788274245652	14.84913808370662	0	0	-21.275813066903634	-6.14617142002105	0	0	0	0	0	0
uitgewoond/adj	25.27414663882684	8.178442474982724	-9.604075435104008	15.500014926973222	3.0057743973519524	-20.460842555161772	-7.493804301155847	19.850625391853903	18.458783554806033	16.934338288894853	-8.640535031140123	27.353893979875394	-3.816030477424178	36.209266291799075
uittocht/noun	-5.468718415284352	-29.154671135609664	-22.899162747443476	-20.544318082969962	10.187392820131613	-19.582902481069084	-17.25250585683006	-35.91901327804503	-29.86984183782856	-5.040211366859664	18.081019533624943	25.419590190849206	33.77250986262001	-34.197327977315226
vaak/adj	-11.683357159589683	-0.14441915708235237	-10.445685179241346	4.852995587992811	-10.979003507568839	0.8862984443565132	0.9488634846622186	-6.544435453705845	14.98431609448182	-1.5013920161491243	-3.671727623892906	2.420912582623144	-19.101259730764443	6.8531264928523905
val/noun	-4.192647597572619	-20.7255723843939	0	0	0	0	0	0	0	0	0	0	14.741881459093158	-28.92884218331079
val/verb	-1.6828422779660688	-14.272100980034878	0	0	0	0	32.68027676323608	16.693535867301687	-16.34443031308139	13.923874544150497	8.138585191126433	3.736564117244024	30.215245227390085	-6.926034935110467
val_af/verb	-11.564239399411965	17.038000333020598	0	0	0	0	-15.965453636099253	16.60485269997593	20.62272980200628	-20.352011062105664	-1.7846355918095145	22.557773715207198	15.990272236775235	-2.5494517055426065
vals/adj	-16.71851036566596	-1.2684033336792917	-20.5156773052356	-0.8451815779032807	-2.5539288079671927	-0.5239081804908274	-11.730606204177967	27.98667366639545	1.8821506800663916	-8.71385576229544	20.392830364520574	-9.685699943935402	-12.177845400417034	-6.097251559087027
van/comp	-36.296510684377616	14.77384699201112	-34.56270429894449	-10.883620157905279	0	0	-20.358834149603567	33.46940485010377	0	0	0	0	0	0
vanuit/prep	6.587214512819267	-14.126766922267795	0	0	0	0	0	0	0	0	0	0	0	0
variant/noun	8.816357272716596	5.2281612494424214	4.87269345393768	31.565269593633722	-12.740598058757296	8.988693173259367	14.108878975181222	-6.671254461937498	18.455425029764335	23.615106415887734	-20.672281243936578	-4.78419095147838	-11.157810287076979	20.75231367582787
veeleer/adv	-5.322465447268162	6.857472360949593	-1.2373339985921599	8.361758018357484	-10.491752971063352	-6.818148929051896	-3.9734246756939156	1.5231831663827722	16.99064162229226	5.595060872845846	-11.84129122256648	-16.060306018792435	-17.481356312018768	16.969260489360412
