measure	globqual	meanclassqual	classqual_dof_1	classqual_dof_2	classqual_dof_3	model	technique
kNN	0.759284649776453	0.7512833614739772	0.7376344086021505	0.8209677419354838	0.6952479338842975	dof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.3560453933361694	1.3629817779912738	1.459825104912481	1.2907647237020277	1.3383555053593128	dof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.11230732931222027	0.1142216100786601	0.17936169781189776	0.08895616362226186	0.07434696880182066	dof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6796820375409464	0.6701742452161176	0.6176522689407015	0.7580210935619471	0.6348493731457041	dof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.7062295081967213	0.7006346455759945	0.7012707722385142	0.7479472140762463	0.6526859504132232	dof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.6484640399945722	1.6606425686167174	1.8890942063174883	1.5257339736651034	1.5670995258675606	dof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.23395076423119218	0.24053741556503033	0.3645246966364505	0.16751338606009317	0.18957416399854737	dof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7097812042837416	0.7066820702551716	0.6959845091461563	0.7344243948179192	0.6896373068014393	dof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7144560357675112	0.7094411860540892	0.710654936461388	0.7517595307917888	0.6659090909090909	dof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6479217708851297	1.6449179279368216	1.8757499320893956	1.6383071523387978	1.4206966993822714	dof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.23685363453733058	0.23320415531005884	0.3498093245295417	0.24792819192729385	0.10187494947334096	dof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.6923796453005556	0.6837220677710725	0.6888500167674618	0.7563587733685843	0.6059574131771712	dof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7039642324888227	0.6970452323824757	0.7167155425219941	0.7529325513196481	0.6214876033057851	dof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.4598807532300915	1.4306598703663815	1.4261053095851912	1.6788582614035334	1.1870160401104202	dof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.14127694695570303	0.11915088847545996	0.17338153623428695	0.29907573841101565	-0.11500460921892273	dof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6964748831874095	0.687598282167756	0.696869786827225	0.7615151096037827	0.6044099500722603	dof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7120715350223547	0.7048550016291951	0.7028347996089931	0.7662756598240469	0.6454545454545454	dof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2728372666276526	1.276468448351141	1.3281413504635977	1.238527477900412	1.2627365166894133	dof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.08208303446146169	0.08297351615241483	0.13225581512191129	0.06858439363607617	0.04808033969925704	dof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6091153848229892	0.6032822428197965	0.6083684867374854	0.6519954953582784	0.5494827463636257	dof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6412518628912072	0.637564797535472	0.6420332355816226	0.6681818181818182	0.6024793388429752	dof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.5981836043472046	1.59853332491581	1.4983628237602777	1.6069238252194913	1.6903133257676612	dof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.22416718871072366	0.2229777751019364	0.1806784327384268	0.2382108589231633	0.2500440336442191	dof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7212220220552932	0.7137099339147349	0.6554183657292116	0.7860489408791042	0.6996624951358889	dof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7342245989304813	0.7280596834601909	0.6920821114369501	0.7860703812316715	0.706026557711951	dof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.4692698647515077	1.5096666449092662	1.8066845898079813	1.1225384589701533	1.5997768859496637	dof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.1439232035570715	0.16602871503359043	0.35068778831162023	-0.048340507964321405	0.1957388647534725	dof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7314237268611142	0.7243193017789132	0.7008692322297542	0.7891122833032037	0.6829763898037817	dof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7496732026143791	0.7426354886304143	0.7174975562072337	0.8070381231671554	0.7033707865168539	dof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.401369880379728	1.4169717371746766	1.4683815892941154	1.2746915203823332	1.5078421018475814	dof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.12730818776537867	0.13644200173056056	0.1839397009577316	0.05115806258043646	0.1742282416535136	dof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6807738594716226	0.6784246438855763	0.6161821870228937	0.7060769237936019	0.7130148208402334	dof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6979797979797979	0.6948228204480469	0.6729227761485825	0.7249266862170087	0.6866189989785495	dof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.1436743975684756	1.1411759294744341	1.0887269411979348	1.1690138491853692	1.1657869980399982	dof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	0.004983230141981416	0.0038530357045263516	-0.024936680750719826	0.017024417524018755	0.019471370340280125	dof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.5634223607575322	0.5569456947611316	0.5187848864603636	0.6179314955640351	0.5341207022589962	dof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.593285799168152	0.5861606276611713	0.5816226783968719	0.6489736070381231	0.5278855975485188	dof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.9370623578335675	1.9411215044351613	2.1403350726167254	1.8828657006404774	1.800163740048281	dof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.3383123276517597	0.3372633022073737	0.418592848867609	0.33713997647426425	0.2560570812802479	dof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7815213019457382	0.7751855791964513	0.7719714993331561	0.8309452215031647	0.722640016753033	dof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7940582293523469	0.7875912074715988	0.779863147605083	0.8450146627565982	0.7378958120531154	dof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.8254904121270126	1.828483405363166	1.9865017734009676	1.7842568510084749	1.7146915916800558	dof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.2908170295227669	0.2879966668619786	0.3601055482462188	0.3044136796809573	0.19947077265875976	dof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7793247593114544	0.7729919852459676	0.7768439843719674	0.8279182957469667	0.7142136756189685	dof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7928104575163398	0.785320219227432	0.7718475073313783	0.8523460410557184	0.7317671092951992	dof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.5598243582735094	1.566256790048066	2.075887808881911	1.4517754129523603	1.1711071483099265	dof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.16523455640350507	0.1637778108857791	0.4325011748899483	0.14580268724027817	-0.08697042947288913	dof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7462752704162626	0.7402405315578011	0.75442625669777	0.7913801655614967	0.6749151724141368	dof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7596553773024362	0.7540841543378695	0.7554252199413489	0.8026392961876833	0.7041879468845761	dof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.4599201358149303	1.4561725326083566	1.6441473280564924	1.467454458306043	1.2569158114625343	dof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.1681862174920315	0.16360915059904804	0.2877529093570598	0.1894379344339306	0.0136366080061537	dof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.7129928898279096	0.7046598522445368	0.7200375359945652	0.7757569598305939	0.618185060908451	dof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.7289958407605466	0.7227486902369106	0.7325513196480938	0.7762463343108504	0.6594484167517876	dof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.6277428483208565	1.628315261529878	1.8608683200299236	1.5967332422167142	1.427344222342996	dof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.2246649590561306	0.2224791788999946	0.34441617034372796	0.2276534863857857	0.09536787997047014	dof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7198126617783498	0.7156001516099408	0.72387511366382	0.7514838162761581	0.6714415248898444	dof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7174093879976233	0.7112813528543865	0.724535679374389	0.7633431085043988	0.6459652706843718	dof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.5926990799691025	1.578838891855687	1.7707071500387797	1.678088735569196	1.2877207899590852	dof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.2068617730501395	0.19993983996252562	0.30163669108818325	0.24883481482844583	0.04934801397094782	dof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7138729691128329	0.702875006126529	0.6601906209428429	0.8039068408277789	0.6445275566089653	dof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7371954842543078	0.728634478163293	0.7116324535679374	0.805425219941349	0.6688457609805925	dof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.188195616305357	1.1947357337830178	1.098382670752564	1.1485681996103778	1.3372563309861119	dof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.03859426752809099	0.04459531859655214	-0.005540274684765961	-0.002141231512700433	0.14146746198712282	dof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6694239798748102	0.6680622362314599	0.674609873796736	0.6792194649344337	0.6503573699632099	dof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6796791443850267	0.6756177212501968	0.6754643206256109	0.7111436950146628	0.6402451481103166	dof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.1555240617475988	1.1477877500036853	1.018472108299289	1.2302041488738331	1.1946869928379336	dof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.03592728065751342	0.02708511038049687	-0.07734648357504045	0.11632598125447433	0.04227583346205674	dof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.5736020724080297	0.5673528706101008	0.5163299980269024	0.627819934624359	0.5579086791790409	dof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.5866310160427808	0.5780627954060357	0.5655913978494623	0.6543988269794722	0.5141981613891726	dof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.630547782249139	1.6228325928623932	1.5421187825328013	1.6995098269670372	1.6268691690873411	dof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.22577204983667165	0.22095090497919204	0.17268031010363188	0.2686181251475063	0.22155427968643787	dof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7150988228863084	0.7068522521439723	0.6832710186882028	0.7816458401719127	0.6556398975718014	dof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7253713606654782	0.7168735195375282	0.7204301075268817	0.7907624633431085	0.6394279877425945	dof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.5238981199009822	1.5315330871507755	1.4733849331419433	1.471427162510735	1.6497871657996483	dof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.19393814208963012	0.19716601286298535	0.1801863344696281	0.17088573448946326	0.2404259696298647	dof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.6997859460294112	0.6919628212810354	0.7024017328983955	0.7591662648962803	0.6143204660484305	dof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7203802733214498	0.7143936648104825	0.7055718475073314	0.7677419354838709	0.6698672114402451	dof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.2929142263525042	1.3146877026098744	1.428741499731637	1.1112905905172354	1.4040310175807507	dof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.0839661106471659	0.10084221777837254	0.17810399427990362	-0.055533093311780496	0.17995575236699451	dof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6292736403212339	0.6251339297765669	0.6483037145357623	0.6586788522803189	0.5684192225136196	dof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6481877599524658	0.6424308324272079	0.6586510263929619	0.6909090909090909	0.5777323799795709	dof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.0840914622215232	1.0901213960903615	1.1242429960142817	1.0335029342743558	1.1126182579824468	dof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.0122150310095972	-0.0035432117358502207	0.06759814468025606	-0.08749012954816451	0.009262349660357792	dof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.45946090291605696	0.45282422245948817	0.4415931517207547	0.5121313225356305	0.4047481931220793	dof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.4890077243018419	0.48389494803050437	0.4993157380254154	0.5268328445747801	0.4255362614913177	dof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.3539497121336155	1.381970777098649	1.3661374040273124	1.1366960619207958	1.6430788653478383	dof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.10056055877805516	0.1190082780107779	0.15233259593823892	-0.05018905718376073	0.2548812952778555	dof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.789056603204057	0.7851564497937977	0.8012719462130425	0.8168403673812272	0.7373570357871233	dof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8005436424041075	0.7964674739934671	0.8072336265884653	0.8306536438767843	0.7515151515151515	dof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6720470171257382	1.6574471485831717	2.1161834365910805	1.705745463385085	1.1504125457733496	dof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.2534729199638606	0.24271934566337236	0.4635530062537668	0.29894946039586034	-0.03434442965951003	dof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8079643871860358	0.8009506945136078	0.7922239270246776	0.86458252096462	0.7460456355515259	dof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.8086982784657203	0.8024154617633138	0.8136852394916911	0.8560480841472576	0.7375130616509927	dof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.710980346683851	1.7161801777641732	1.9333354188080671	1.6318248659571029	1.5833802485273498	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.2639946361545334	0.2655247338835588	0.385490006617454	0.23080852644708788	0.18027566858613447	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7907304459369333	0.7831045627652847	0.7675564128824074	0.853359849058328	0.7283974263551188	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7911205073995772	0.7853765038019351	0.7743890518084067	0.8381667918858001	0.7435736677115987	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.210516722899511	1.2248008125863195	1.4714941005219486	1.0548104971938754	1.1480978400431345	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.04389630627994302	0.05596151131434423	0.22847487917746598	-0.08129457464252325	0.02070422940808996	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.7291583590006376	0.7232791203825442	0.69277068641144	0.7807115153199777	0.6963551594162148	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.7381455753548777	0.7349782029563973	0.7374389051808407	0.7625845229151014	0.7049111807732498	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.7851843026450405	1.789940665536091	2.0120840206024635	1.7086310961065494	1.6491068798992599	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.29263106259702254	0.29457122060015595	0.412107547298382	0.25665341121390545	0.21495270328818045	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7590791197695929	0.7555853463090954	0.7248920888169788	0.7919319744432858	0.7499319756670214	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7772274237390516	0.7738673379192229	0.7653958944281525	0.8051089406461307	0.7510971786833855	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.3354961721458511	1.3337423541721518	1.3769840323074596	1.341637917150728	1.282605113058268	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.11756803259644474	0.11753285690540528	0.178399788563153	0.10710304199529919	0.06709574015776365	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7889868937203943	0.7836523984689535	0.7511195481212602	0.8366194623739488	0.7632181849116514	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7762609483539716	0.7704023197436448	0.7526881720430108	0.8253944402704733	0.7331243469174503	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.3609509635876809	1.373235434329998	1.4039020376425135	1.2590699839384512	1.4567342814090294	dof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.12723244100149425	0.13507717655123566	0.18426842407226204	0.05694738579834396	0.16401571978310095	dof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7457671169870784	0.7396990951984965	0.6673943610862059	0.8061785941113467	0.7455243303979369	dof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7519782543038357	0.7466018257200379	0.6856304985337243	0.8049586776859504	0.7492163009404389	dof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2845436056751627	1.2924193483729791	1.1622279074500157	1.2456708217110684	1.469359315957853	dof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.06452032627266611	0.06568266603288307	-2.70941924307838e-4	0.067031412501055	0.13028752752190204	dof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6901397051487578	0.6857508709109191	0.6942336597189596	0.723107999520954	0.6399109534928439	dof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.7014799154334038	0.6960763278637133	0.683088954056696	0.746205860255447	0.6589341692789968	dof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.7694050471131275	1.7721696277019137	1.8857195971935108	1.7329383435516907	1.6978509423605392	dof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.2844924929907265	0.28392832082430053	0.33782403857356375	0.28259272893328374	0.23136819496605404	dof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7733998173355814	0.7658718873267484	0.7552627974800629	0.8365060413289297	0.7058468231712525	dof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.789055023923445	0.7844942511827044	0.7720430107526881	0.8280178837555887	0.7534218590398366	dof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6352109951135132	1.6098090355856152	1.219862339938601	1.8910812319210406	1.718483534897204	dof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.19873751551279692	0.18209116172552625	0.0023657179445460757	0.3572242928301991	0.18668347440183358	dof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7801707550258362	0.7744911603712632	0.7797584292970641	0.8261738179254149	0.7175412338913106	dof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7769138755980861	0.7710673902225842	0.7603128054740957	0.8262295081967213	0.7266598569969357	dof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.5415041640598683	1.5427699189840243	1.809715602199134	1.4987525786869396	1.319841576065999	dof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.2097171625739202	0.20966063773312982	0.36212949980529585	0.19170027722742114	0.07515213616667246	dof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7364183668806005	0.731071907910153	0.6673190198547486	0.7880517587961426	0.7378449450795675	dof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7498205741626794	0.7471040207960807	0.7200391006842619	0.7754098360655738	0.7458631256384065	dof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.4321539754043167	1.4180576479411542	1.5873099202911305	1.5273992982260463	1.139463725306286	dof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	0.15041007253631117	0.13695817746145478	0.23966140514296738	0.24842978934116075	-0.07721666209976384	dof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6972762486136457	0.6864562337514664	0.6873655964515146	0.7860212963969905	0.5859818084058941	dof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6983851674641148	0.6900711162150625	0.6879765395894428	0.7669150521609538	0.6153217568947906	dof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.5164454263195257	1.5354015411682747	1.525905554556904	1.3707561926747989	1.7095428762731208	dof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.1773853215092817	0.18722178029193265	0.21146155510717196	0.09845276638472862	0.2517510193838973	dof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8106493993873664	0.803162593391537	0.8106195271223533	0.8677664476715522	0.7311018053807053	dof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8033868092691622	0.7982869653402456	0.8013685239491691	0.8425219941348974	0.7509703779366701	dof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.7767841209319954	1.7768162653811723	1.9820506086989833	1.7530798775320477	1.5953183099124857	dof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.29306142638387395	0.2910337194638742	0.3919883702627641	0.297223997015999	0.18388879111285944	dof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8005275397850613	0.7928248862507324	0.7918868255503742	0.860275292659477	0.7263125405423463	dof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.8065953654188949	0.8006716311355673	0.8093841642228738	0.851466275659824	0.7411644535240041	dof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.8764956656588623	1.88461083720916	2.0778266068973794	1.791579249405047	1.7844266553250534	dof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.32160895655371835	0.32336075863323593	0.4118245428820486	0.2979348565381607	0.26032287647949853	dof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.8102332311672448	0.8020748480497669	0.7854689025361945	0.8753002485069814	0.745455393106125	dof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8172905525846702	0.8112606675673004	0.8052785923753666	0.8646627565982404	0.7638406537282941	dof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.3444252800044871	1.3591945263098537	1.7326138611114632	1.187392620348465	1.1575770974696329	dof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.09254934338199236	0.09938705457195862	0.3419932245434451	0.011879503028655213	-0.055711563856224465	dof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.7182249323183582	0.7105784017968876	0.679281879714088	0.7810076711654933	0.6714456545110813	dof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.7224004753416517	0.7165906985769255	0.6852394916911045	0.7709677419354839	0.693564862104188	dof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.5479529218824766	1.5258951108656131	1.6876782937439407	1.7002538948555244	1.1897531439973743	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.20794893808019152	0.19707950648342626	0.30032334191010546	0.28031009868066786	0.010605078859505433	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7449073002570527	0.7391989012580921	0.7340274761921745	0.7896976382279667	0.6938715893541352	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7578728461081402	0.7537416572393013	0.7663734115347018	0.7884164222873901	0.706435137895812	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.380760377341417	1.3579238864697423	1.3527241682114042	1.5581743173201945	1.1628731738776283	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
