measure	globqual	meanclassqual	classqual_herstructureren_2	classqual_herstructureren_3	classqual_herstructureren_1	model	technique
kNN	0.4553756745537567	0.4278703427157035	0.5703842549203374	0.30699300699300697	0.4062337662337662	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0547206868690633	1.0500863341922075	1.093344812397636	1.0585894272652714	0.9983247629137151	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.04036314921082523	-0.04466093645786121	-0.0061816851584109945	-0.039231804347623675	-0.08856931986754897	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.3817038108651391	0.35474349931937915	0.487545851723674	0.2259299041190752	0.35075474211538826	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.4496471564964716	0.4221224823286679	0.554639175257732	0.28601398601398603	0.4257142857142857	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0428694840102222	1.0437159171268675	1.064130579128096	1.084636179714562	0.9823809925379446	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.05145414683732844	-0.04966215568416196	-0.026676911063583362	0.006618270276898046	-0.12892782626580057	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.3629524902932187	0.33823752132739526	0.46942580119426236	0.2343211520435109	0.3109656107444125	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.43794105437941055	0.41798744211115346	0.5291471415182756	0.34195804195804197	0.38285714285714284	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0815846074349247	1.0740541715280827	1.0608411135304103	0.96261428099833	1.1987071200555075	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.02701166449827363	-0.03451209269925087	-0.056592137495760295	-0.15888736967257142	0.1119432290705791	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP	0.38212110593792914	0.36049238196265426	0.45951814310422817	0.245881548642504	0.37607745414123056	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN	0.4602739726027397	0.43942459602253414	0.5302717900656044	0.322027972027972	0.465974025974026	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.0558782218714913	1.0455935743194216	1.0910230938973173	1.0044604172851477	1.0412972117757995	herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.020751816873182567	-0.031683373749553274	0.014378106117780988	-0.077540381738207	-0.03188784562823381	herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.4555868507430267	0.40980484873575246	0.5800441646242527	0.19599089544877274	0.4533794861342319	herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5044130626654898	0.4660565878084684	0.5964809384164222	0.27520661157024795	0.5264822134387351	herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1310677575299901	1.1118961465883164	1.224095701619981	1.0616336452593231	1.0499590928856453	herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0030858951366360965	-0.014877356902227239	0.08127379134754217	-0.07058945138268247	-0.05531641067154142	herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.4703697128472809	0.42722113479995405	0.5784462210690249	0.21685293450828902	0.4863642488225483	herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5224183583406884	0.4887436136192989	0.6009775171065493	0.3190082644628099	0.5462450592885375	herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0550123939907983	1.0543691562139224	1.0562440050857484	1.0508687318494174	1.055994731706601	herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.02021142486058412	-0.02590373548177281	0.01829147572167308	-0.030380972245059566	-0.06562170992193195	herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.42581670207240185	0.38119785156603314	0.5623436414274833	0.18743848166054736	0.3938114316100689	herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.47175639894086496	0.43441729548448915	0.5696969696969697	0.25661157024793385	0.4769433465085639	herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0583348924224099	1.0461751917839694	1.1346938198002252	1.0309571414188266	0.9728746141328567	herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.020986114298735644	-0.03442592433745012	0.0623530927205162	-0.05226210268080975	-0.11336876305205681	herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.45070533268159196	0.40474816964588567	0.5843665730522745	0.19849481350179932	0.43138312238358323	herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.4851721094439541	0.44576473648894915	0.5904203323558163	0.2599173553719008	0.4869565217391304	herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0862801902181225	1.0804616735975743	1.1178705350442246	1.0684296036330418	1.0550848821154564	herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.018900037732565853	-0.028774422982530388	0.02601187478753795	-0.05754451158297256	-0.05479063215215656	herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.4926061843255917	0.457079797607143	0.5725394460594371	0.2751836335613285	0.5235163132006635	herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.528684907325684	0.4988765636731976	0.5949169110459432	0.34545454545454546	0.55625823451910406	herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.103195319678304	1.0885274081899579	1.1373598671554532	1.0145429781328619	1.1136793792815582	herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.004271747845177675	-0.024762455200559773	0.04215529854255603	-0.1293648402155171	0.012922176071281767	herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.4762378544463934	0.4383896208689505	0.5738023570762397	0.256516402949819	0.48485010258079275	herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5378640776699029	0.5051869581960109	0.6179863147605082	0.34421487603305784	0.5533596837944664	herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0534837244539477	1.0515402422708007	1.0957996718912708	1.078015001517321	0.9808060534038099	herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.02895757064449851	-0.03220579629931469	0.027341761459429976	-0.0018055202466051852	-0.12215363011076888	herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.43499657999474517	0.4006351518212674	0.5471656315512491	0.25816624421259315	0.39657357969996004	herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.4915269196822595	0.4601824054648229	0.5869012707722385	0.32355371900826446	0.4700922266139657	herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0467590790637737	1.047504903185694	1.0628139895563575	1.0683472168661543	1.01135350313457	herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.034176943180171206	-0.03311462803134295	-0.015676394693628835	-0.007620447200792545	-0.07604704219960746	herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.44562221565003257	0.40313409615508644	0.5719965395857601	0.21513993721017707	0.42226581166932214	herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5063548102383054	0.4725494779491974	0.6066471163245356	0.3227272727272727	0.4882740447957839	herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0632472658227037	1.0603063196620908	1.1071569809755473	1.0817143498647188	0.9920476281460062	herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.03970187873528067	-0.035098950729933284	-0.031569448813766686	0.005295260847827085	-0.07902266422386024	herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.4898199402243629	0.45376649081921344	0.6082116550337799	0.3124571900379797	0.4406306273858807	herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5351892127011744	0.5024196855775803	0.6225837320574162	0.35454545454545455	0.5301298701298701	herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0617392226476856	1.0353798301834924	1.1950130873336204	0.9769843841733712	0.9341420190434859	herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.004128405695437443	-0.03203490129991087	0.12028775518354591	-0.10989610011716196	-0.10649635896611657	herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.47302839826404725	0.43170095891370225	0.5912339974544469	0.2528890796558755	0.4509797996307843	herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5092648977816442	0.47491953023053496	0.5973205741626794	0.3165289256198347	0.5109090909090909	herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.052070814396699	1.0555729515658592	1.033871205138708	1.0628576826303089	1.0699899669285604	herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.03155965451496084	-0.032597343548398806	-0.02837688002258625	-0.03688062892698426	-0.032534521695625915	herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.4227067113850665	0.39154565145973164	0.5187179828755041	0.2633397576520139	0.392579213851677	herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.49151805132666376	0.46163238675200396	0.5816267942583732	0.3367768595041322	0.46649350649350646	herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.067831907007253	1.0548060226635536	1.1085309159545331	1.0017565036036045	1.0541306484325235	herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.0050642924378705816	-0.02403504117532818	0.05831179581566198	-0.0973510243043237	-0.033065895037322816	herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.4195559390247737	0.3842312964914667	0.5036034668699	0.2150564491837613	0.4340339734207388	herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.4706394084384515	0.44052569440129247	0.5487081339712918	0.3024793388429752	0.47038961038961036	herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0856765969155784	1.0735194316139853	1.1329613748160448	1.0609586683974164	1.0266382516284949	herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.0013825486384161966	-0.010732616594157729	0.04674978391958525	-0.025156708381645496	-0.05379092532041294	herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.4475827805755107	0.3747392926676514	0.5950097954047943	0.15176595935813442	0.37744212324002546	herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5024906600249066	0.42617351598173514	0.64906600249066	0.184	0.44545454545454544	herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0496740792853148	1.0601237760094564	1.0282392380919823	1.091799527043709	1.0603325628926776	herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.03762240908417843	-0.030886155864123858	-0.04185585030666895	-4.9172861326418835e-5	-0.0507534444243762	herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.441259081406804	0.37570708376410944	0.5599991658368544	0.159911883589554	0.40721020186592	herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.4951432129514321	0.42336100733361004	0.6303860523038605	0.19272727272727272	0.44696969696969696	herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0366619291285273	1.0250206536662745	1.0774489975086174	1.0081111918649557	0.9895017716252502	herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.003491023973400453	-0.012344541091220454	0.030540868372684677	-0.02193055250878967	-0.04564393913755637	herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.4877678364743328	0.406157087501554	0.6603783497919861	0.16443370520742764	0.39365920750524824	herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5585305105853051	0.4936660440016604	0.673225404732254	0.2770909090909091	0.5306818181818181	herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.082751427534259	1.0725646202578436	1.1234208927090459	1.063179096297992	1.0310938717664928	herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.024301714662774906	-0.029373309516170436	-0.01862564840753188	-0.04988467129355234	-0.019609608847427087	herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.46431137460556504	0.39573805417481256	0.585460287766815	0.16666636099699528	0.4350875137606273	herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5102117061021171	0.44455354919053547	0.611706102117061	0.20945454545454545	0.5125	herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0907867944130984	1.065957707226447	1.1444351294589434	0.9936485257725911	1.0597894664478067	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.01645497335961379	-0.03284634248509407	-0.009602229515956413	-0.11163056283690623	0.022693764897580425	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.4049065854378814	0.33552814588440694	0.5458554966742819	0.1237425630556944	0.33698637792324454	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.4703611457036114	0.3992282413172824	0.6012453300124533	0.16727272727272727	0.42916666666666664	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0522826991861047	1.0597655278045344	1.0469845685800774	1.0933728755297218	1.0389391393038037	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.030014509822256428	-0.022762686876066956	-0.03464764880208099	0.010352187123642269	-0.04399259894976215	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.46402570826121375	0.38673176205639753	0.6323473188446562	0.16305666526523688	0.3647913020592995	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5158156911581568	0.4554391171993912	0.6386052303860523	0.2712727272727273	0.4564393939393939	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0718736633756378	1.0520785060930566	1.1667842711753973	1.0511024697366071	0.9383487773671657	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.02840955335811902	-0.04250410518742288	0.04743233519638268	-0.03421686855625876	-0.14072778220239257	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.46781738015026597	0.38001470567305556	0.6744527699602207	0.14269997234724735	0.3228913747116986	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5083437110834371	0.44381638300816384	0.6418430884184309	0.24945454545454546	0.4401515151515151	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1224295943356508	1.1093453268623603	1.1479625102123838	1.0682638717601927	1.1118095986145042	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.011473391578093763	-0.014840662706762675	-0.0392431194221136	-0.06273992369239025	0.05746105499421582	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.46785993871714504	0.4029715326692156	0.5676174795489267	0.17003420175595826	0.47126291670276177	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5074719800747198	0.4413195655181956	0.6069738480697384	0.20145454545454544	0.515530303030303	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0511727778626447	1.053223570221095	1.0662250232673047	1.0748125075877408	1.0186331798082395	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.035621316286972786	-0.032044775823375116	-0.018690630294550203	-0.0015395349575558863	-0.07590416221801925	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.417630343407282	0.3596178401635598	0.5579534940752917	0.18293765644812846	0.33796236996725926	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.4643850267379679	0.41053156761842313	0.5764966740576497	0.23260188087774294	0.4224961479198767	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.083128369473996	1.0614187684701102	1.1344062828411192	0.9943547904658648	1.0554952321033464	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0018260261236881445	-0.016237007053110236	0.022736497023312967	-0.08871450859637661	0.017266990413732933	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.4285431334104302	0.37084692575816375	0.5523205218812698	0.18303150608970153	0.37718874930351987	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.4844919786096257	0.43138152634382193	0.5793791574279379	0.2438871473354232	0.47087827426810475	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.09250483506661	1.0940222937678614	1.1289656699647108	1.1294111481592035	1.02369006317967	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.029862151032650795	-0.018459163452817336	-0.027566735451923154	0.039175294300257776	-0.06698604920678664	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.46501434385307433	0.41190452770546715	0.5712011009562709	0.23307627569464243	0.4314362064654881	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.502994652406417	0.4536229855683605	0.5891352549889135	0.27774294670846394	0.4939907550077041	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1003094288601911	1.0896342590887578	1.1377919085911632	1.0660624950024804	1.06504837367263	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.02267717232489528	-0.027692371379690574	-0.01391992405026452	-0.045552956404303936	-0.023604233684503265	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.4583336178059259	0.39362006952772793	0.5558000532441987	0.15124795013390022	0.4738122052050849	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.4759358288770053	0.413347484625157	0.5649667405764967	0.17492163009404388	0.5001540832049306	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0596180584479913	1.0508438952809473	1.1011841350511662	1.0196019364039077	1.031745614387768	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.019155433989930692	-0.028393317185605994	0.018263636999151078	-0.0708021314558532	-0.03264145710011585	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.3962024303243322	0.36879292959968774	0.5056257362395828	0.24055988074302276	0.3601931718164576	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.453964300539643	0.43483952473643195	0.5317713214620431	0.3475524475524475	0.4251948051948052	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0358902403131147	1.027700459610822	1.0597475283499924	0.9761287308416806	1.0472251196407927	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.022394506041624265	-0.03326081974730247	0.013235725667390154	-0.09572281837768169	-0.017295366531615872	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.3724624046671498	0.3540580013817583	0.4375077674189219	0.2553124104652401	0.36935382626111285	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.4132835201328352	0.3967362191073531	0.4783505154639175	0.31783216783216783	0.394025974025974	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0241683673920725	1.0248331513727433	1.0086614447198614	1.0086637964915828	1.057174212906786	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.030913148678337464	-0.02842801528313214	-0.04954006752324833	-0.02986030400164165	-0.005883674324506446	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.3618886212394351	0.3462424457600978	0.444714470397076	0.30358868105029463	0.2904241858329227	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.4061436280614363	0.39494663412189185	0.4723523898781631	0.3748251748251748	0.33766233766233766	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0149679101847067	1.0168470900232764	1.0096041495837795	1.0288460340666317	1.0120910864194181	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.030826806887018866	-0.0268232379383377	-0.04600464387387731	-0.00688525796602623	-0.02757981197510956	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.3768410046831498	0.36710743110028626	0.4156070907673204	0.3214317753426646	0.3642834271908738	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.44250726442507266	0.43068985996821046	0.4860356138706654	0.36993006993006994	0.4361038961038961	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0507282531314248	1.0450368288944818	1.0815190156651675	1.0305144475010388	1.0230770235172393	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.014075817409998723	-0.02405249670647339	0.03333513698248378	-0.0593539776134794	-0.046138649488424555	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.3989560583388886	0.3798264897860668	0.4786951040482255	0.295386327119974	0.365398038190001	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.4725612287256123	0.45735065621663556	0.5403936269915651	0.3968531468531468	0.4348051948051948	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.040740024716392	1.0368148881833879	1.0577577377809442	1.0204733347615065	1.0322135920077131	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.02674793169369827	-0.031126659376152995	-0.009058176807259453	-0.051298455659345155	-0.03302334566185438	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.4035257714050753	0.3872722422150699	0.47592623030771347	0.32250195254230263	0.36338854379519353	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.46608551266085513	0.451803007988575	0.5300843486410497	0.39545454545454545	0.42987012987012985	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0492703163732648	1.049459460142686	1.0533720026879216	1.0576295231551638	1.0373768545849726	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.021866617710783628	-0.022845133288396276	-0.009058163747379222	-0.014069951837824606	-0.045407284279985	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.4150421642211836	0.4028043731365243	0.4865173696046556	0.37948074297536644	0.3424150068295509	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.44923204649232046	0.44101994225705565	0.5096532333645736	0.44405594405594406	0.3693506493506493	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0148192836340322	1.0199431606356224	0.9731769798792239	1.012134393020372	1.0745181090072713	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.03088751189216031	-0.026788354641875355	-0.07020928047935826	-0.042046663519632786	0.03189088007336498	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.3843349726952628	0.3658754900317338	0.46391713471764123	0.2883475846543254	0.3453617507232347	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.420008302200083	0.4023270200589788	0.49896907216494846	0.33216783216783213	0.3758441558441558	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0735273456421133	1.0735629575589207	1.0421815671129042	1.0269241502110515	1.1515831553528062	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.02646714277735593	-0.028699433655928173	-0.052963510173030255	-0.0922550874542103	0.05912029665945603	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.39075292266303024	0.36148642476641757	0.501004802177312	0.21468826647397174	0.3687662056479689	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.4326276463262765	0.4074280358816441	0.5220243673851921	0.2727272727272727	0.42753246753246754	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0724904926630074	1.0684980757071971	1.0577648036016525	1.0038237612531877	1.143905662266751	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.01750376042658047	-0.023256066250020423	-0.032075481427739964	-0.10647157653511917	0.06877885921279786	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
