measure	globqual	meanclassqual	classqual_heilzaam_1	classqual_heilzaam_2	model	technique
SIL	0.048599257862280136	0.04979133933948001	0.05813590967987913	0.04144676899908089	heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.532697070591706	0.5241120123747944	0.4640166048564139	0.584207419893175	heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5898465171192444	0.5802341597796143	0.5129476584022038	0.6475206611570248	heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0859676433036458	1.0862288639020032	1.0880574080905054	1.084400319713501	heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.05887798141847119	0.058937303966269956	0.059352561800861306	0.05852204613167861	heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5494720381223174	0.539012450429667	0.46579533658111366	0.6122295642782202	heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6260527351436442	0.615426997245179	0.5410468319559228	0.6898071625344352	heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0588604151230439	1.0540362449930014	1.0202670540827035	1.0878054359032991	heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.04157165687406909	0.03741097253885248	0.008286182192336115	0.06653576288536883	heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5376586109063666	0.5293375375851974	0.4710900243370133	0.5875850508333816	heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5877213695395513	0.5769972451790633	0.5019283746556473	0.6520661157024793	heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.049161170787089	1.0566763468670202	1.1092825794265389	1.0040701143075015	heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.034155949188246985	0.04014990612796235	0.08210760470596987	-0.0018077924500451699	heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5579818325677715	0.5497688760636388	0.49227818053470934	0.6072595715925682	heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.59637937819756	0.5879935720844811	0.5292929292929293	0.6466942148760331	heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0830837187823315	1.0860604019864795	1.1068971844155169	1.0652236195574423	heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.05280287332375332	0.05498430014564738	0.07025428789890573	0.03971431239238903	heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5677380604801061	0.5599668179920202	0.5055681205754184	0.6143655154086219	heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6074773711137348	0.5996786042240587	0.5450872359963269	0.6542699724517906	heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0325014311034535	1.0361250436427447	1.0614903314177824	1.0107597558677068	heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.02330210073501489	0.026812732397353926	0.05138715403372718	0.002238310760980676	heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5747899125409599	0.5664438061152659	0.508021061135408	0.6248665510951237	heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6177882723337269	0.6084251606978879	0.5428833792470156	0.6739669421487603	heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0674524338874998	1.069925752052702	1.0872389792091162	1.0526125248962874	heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.04708169938207111	0.04952524924045667	0.06663009824915558	0.032420400231757754	heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.548084503431574	0.5421945023177643	0.5009644945210968	0.5834245101144317	heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6144037780401417	0.6058769513314968	0.5461891643709825	0.665564738292011	heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0819121585866147	1.083046131753667	1.0910526695695224	1.075039593937812	heilzaam.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.05251126703854748	0.05327626075099644	0.058677579993439095	0.04787494150855378	heilzaam.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5664048166830425	0.5580741566868119	0.49925464822857774	0.6168936651450461	heilzaam.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5950838860710105	0.5866486671223513	0.527090909090909	0.6462064251537936	heilzaam.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.062600149477255	1.0629794965650885	1.0656579169125187	1.0603010762176583	heilzaam.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.042901989361967534	0.04308480813682379	0.04437561948656647	0.04179399678708111	heilzaam.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5738083798792286	0.5643217883759009	0.4973407029130109	0.6313028738387908	heilzaam.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6028092079594225	0.594002050580998	0.5318181818181819	0.6561859193438141	heilzaam.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0801005554478704	1.0834594151596724	1.1071750003975467	1.0597438299217978	heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.05398258987175005	0.05650228724261749	0.07429287777025721	0.03871169671497776	heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5622962436634438	0.5527697813665432	0.48550718393691233	0.6200323787961741	heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6188060866172453	0.6092775119617224	0.542	0.6765550239234449	heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0348461671806206	1.0277547721497677	0.9776852254167768	1.0778243188827588	heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.025853523442151017	0.019550540827517372	-0.024952336421259557	0.0640534180762943	heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5424248290488222	0.5340031806627796	0.47454123902799517	0.5934651222975642	heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5928989465470152	0.58358441558441565	0.5178181818181818	0.6493506493506493	heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0983915362455632	1.0999914056586229	1.1113844151152596	1.088598396201986	heilzaam.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.06601300403519177	0.06698811185056074	0.07393206144485487	0.060044162256266596	heilzaam.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5421807667104035	0.5321625462416972	0.4608206732069703	0.6035044192764241	heilzaam.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6249903288201161	0.617103053588941	0.5609360936093609	0.673270013568521	heilzaam.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0793301150677992	1.0813495174064518	1.0957301098180692	1.0669689249948346	heilzaam.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.05106470134366472	0.05243016883319226	0.06215395247073687	0.04270638519564764	heilzaam.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5559885126557521	0.5472141813766689	0.4847303071165304	0.6096980556368072	heilzaam.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6095164410058027	0.6007194002982388	0.5380738073807381	0.6633649932157395	heilzaam.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0753395142643964	1.07916383162131	1.1063976067387247	1.0519300565038952	heilzaam.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.05073338465242986	0.05351830406289845	0.07335030592532629	0.033686302200470614	heilzaam.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5844494014104482	0.575234770943229	0.509615432767577	0.6408541091188809	heilzaam.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6447195357833656	0.6356220696696535	0.5708370837083708	0.7004070556309362	heilzaam.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1187883220124089	1.1230791420589283	1.153634981784142	1.0925233023337146	heilzaam.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.07909782961682668	0.08203348194273806	0.10293888486968274	0.06112807901579339	heilzaam.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6080809071117724	0.6045467070489627	0.5793789187228938	0.6297144953750315	heilzaam.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6377562862669246	0.6299817295162351	0.5746174617461746	0.6853459972862957	heilzaam.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0358602023720949	1.0397750690610155	1.0676536651790864	1.0118964729429445	heilzaam.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.023821669367015658	0.027450173609464223	0.05328952200265854	0.0016108252162699058	heilzaam.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5332187993803241	0.5295638098721642	0.5035358542837529	0.5555917654605755	heilzaam.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5961315280464217	0.5874088155084165	0.5252925292529252	0.6495251017639078	heilzaam.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0477861260164145	1.0422559693685187	1.0028745508153218	1.0816373879217158	heilzaam.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.034900496486923345	0.030275561660707825	-0.0026595802835542213	0.06321070360496987	heilzaam.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.556865817496674	0.5474317065846758	0.48024940160529445	0.61461401156405715	heilzaam.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6055705996131527	0.595220119026828	0.5215121512151215	0.6689280868385346	heilzaam.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.073717506358495	1.070323147617866	1.0461511990103574	1.0944950962253748	heilzaam.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.04999465202917176	0.04747570363136917	0.029537737768229565	0.06541366949450879	heilzaam.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5790687194643972	0.571074155082232	0.514143166300147	0.6280051438643172	heilzaam.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6101353965183752	0.5990011687735937	0.5197119711971196	0.6782903663500678	heilzaam.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0376054878191172	1.0273713352849527	0.9544917642083274	1.1002509063615782	heilzaam.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.027705307519675235	0.01859441999348562	-0.046286142693016175	0.08347498267998742	heilzaam.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5540195370251071	0.5493387809573929	0.5160061241115488	0.5826714378032369	heilzaam.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6018568665377176	0.5938699840133267	0.536993699369937	0.6507462686567164	heilzaam.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0587180987272145	1.0518671659403784	1.0030802203371536	1.1006541115436035	heilzaam.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.04194659768165806	0.03645451086832962	-0.0026558043174941277	0.07556482605415336	heilzaam.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6318402788050131	0.6232884879988032	0.562389371651551	0.6841876043460555	heilzaam.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6372920696324952	0.6275131990811021	0.5578757875787579	0.6971506105834464	heilzaam.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.102296258071988	1.0970081070552724	1.0593500619362384	1.1346661521743064	heilzaam.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.06625596723326532	0.0626718628115053	0.03714869495957794	0.08819503066343268	heilzaam.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6041081755365667	0.5951389017589739	0.5312668006155107	0.6590110029024372	heilzaam.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6235976789168278	0.6143080725983046	0.5481548154815481	0.680461329715061	heilzaam.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.025895313639161	1.0168559787864186	0.9524849578653749	1.0812269997074624	heilzaam.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.01906097784197232	0.010694929409767805	-0.04888147609229467	0.07027133491183028	heilzaam.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5412987841385265	0.5301097601333495	0.45043034676314986	0.6097891735035491	heilzaam.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6163249516441006	0.6067560487392023	0.5386138613861386	0.674898236092266	heilzaam.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.035808397965028	1.0314946817569974	1.0007757936088995	1.0622135699050952	heilzaam.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.027173047578180138	0.022979803623358094	-0.006881176054920091	0.05284078330163628	heilzaam.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5593709803604123	0.5510831970419036	0.4920641340161594	0.6101022600676477	heilzaam.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6166344294003868	0.6078254094066122	0.5450945094509451	0.6705563093622795	heilzaam.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.1223219755273237	1.1242740676485223	1.1381753297237258	1.1103728055733189	heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.08018583681623961	0.08105359642476107	0.0872330966672623	0.07487409618225983	heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6247757862991286	0.6140554567206498	0.5377137157829984	0.6903971976583012	heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6642166344294004	0.6552010424923089	0.590999099909991	0.7194029850746269	heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1202431139894906	1.1201875956296234	1.119792237612389	1.1205829536468581	heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.08067110366148603	0.07995064333089746	0.0748200924918577	0.08508119416993722	heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.642450640304559	0.6312772957021521	0.5517095386850118	0.7108450527192923	heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6537717601547388	0.6445128094899042	0.5785778577857785	0.7104477611940299	heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0556897682877167	1.053780005048726	1.0401801759225802	1.0673798341748717	heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.0388166886340549	0.03700449413879061	0.024099472733120676	0.04990951554446055	heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6298695085817815	0.6211773634929585	0.559278754527098	0.683075972458819	heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6591876208897486	0.6497716189529401	0.5827182718271827	0.7168249660786974	heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0256919514016503	1.0171800813106455	0.9565652488443993	1.0777949137768916	heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.01988167183686077	0.011965722627114088	-0.04440543083623352	0.0683368760904617	heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5693694958353253	0.5584292802523376	0.48052168443409293	0.6363368760705824	heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6341972920696325	0.6236246759004258	0.5483348334833483	0.6989145183175034	heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.1879338643251678	1.1892734407118737	1.1988128483141742	1.1797340331095734	heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.12184508948513931	0.12289687055343378	0.13038682664583381	0.11540691446103374	heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6443620529123169	0.6368947084664158	0.5837181646849984	0.6900712522478332	heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6697098646034816	0.6622123406370488	0.6088208820882088	0.7156037991858887	heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1714829178117288	1.1630440737435013	1.1029492750758207	1.2231388724111818	heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.11079776088311269	0.10533955506234269	0.06647051361140484	0.14420859651328055	heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6182136984975448	0.6110856600233181	0.560325386040189	0.6618459340064473	heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6751257253384912	0.666362830312882	0.6039603960396039	0.7287652645861601	heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1035830996282223	1.1001090687957884	1.0753697583223971	1.12484837926918	heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.06786511909122282	0.06516543329030912	0.045940398041378235	0.08439046853924001	heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6200634309284635	0.612085872906071	0.5552759900193361	0.6688957557928058	heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6382205029013539	0.6308986122492846	0.5787578757875788	0.6830393487109905	heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0115263168946196	1.0107475555893575	1.0052018311427955	1.0162932800359197	heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.009456924688253314	0.008651042994613225	0.0029121885096004643	0.014389897479625985	heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5645581557975227	0.5554413644529462	0.4905187594233872	0.6203639694825053	heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5902514506769826	0.5814326208740277	0.5186318631863186	0.6442333785617368	heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.2811666975661453	1.2737293163037045	1.220766146707535	1.3266924858998739	heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.1707856386716445	0.16567044525502156	0.12924406789422163	0.20209682261582146	heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6803919530045074	0.6743750044172507	0.6315270372049684	0.7172229716295331	heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6915280464216634	0.6842920859250103	0.6327632763276327	0.735820895522388	heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1828683548517946	1.1755517216215967	1.1234484243762481	1.2276550188669453	heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.11634336154034366	0.11086706537299931	0.07186919872675908	0.14986493201923953	heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6633941335093416	0.6576884197202786	0.6170568215254356	0.6983200179151215	heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.69036750483559	0.6833631124306461	0.6334833483348334	0.7332428765264586	heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1672016443626931	1.1620101387499273	1.1250403260529587	1.198979951446896	heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.1100458084985246	0.10678951915400756	0.08360079200365889	0.12997824630435623	heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6797465359159662	0.6741929717854969	0.6346448635836699	0.7137410799873238	heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6746615087040618	0.6679285839031663	0.6199819981998199	0.7158751696065129	heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0774360051519203	1.0650920873563228	0.9771884303270678	1.1529957443855778	heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.05467807197338583	0.04432741448770177	-0.029381813061866543	0.11803664203727009	heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6428923314563567	0.6329332738515039	0.5620127121199769	0.7038538355830309	heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6642940038684719	0.6556900466166019	0.5944194419441944	0.7169606512890094	heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0584221765596782	1.0638437654366695	1.1024520498637298	1.0252354810096092	heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.0414353757065122	0.04643828931109788	0.08206509831345045	0.010811480308745304	heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6737033580308794	0.6619071637303019	0.5779039618928561	0.7459103655677477	heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7052998065764023	0.69672273197469	0.6356435643564357	0.7578018995929443	heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1303743121600693	1.1468359845841862	1.2640630457862305	1.029608923382142	heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.08003079195739682	0.09242107064521947	0.18065487342213832	0.00418726786830062	heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7200488793446137	0.7082401901905615	0.6241480098510982	0.7923323705300247	heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7343133462282398	0.7261979929336217	0.6684068406840684	0.783989145183175	heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0538324391955363	1.0592909412476152	1.0981620922245412	1.0204197902706895	heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.03938084576583636	0.04447914106519833	0.08078518334853363	0.008173098781863043	heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6954533618721483	0.6855836310556089	0.6152991843317678	0.7558680777794501	heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.693926499032882	0.684400231067883	0.6165616561656165	0.7522388059701492	heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0642429239593687	1.0477201455070397	0.9300579353162126	1.165382355697867	heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.04735436691860897	0.03290039240237892	-0.0700294261222896	0.13583021092704745	heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7018841572609333	0.6955096682801087	0.6501155800833283	0.7409037564768893	heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6968665377176015	0.68855206416164	0.6293429342934294	0.7477611940298508	heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.3020185410748955	1.287159935574617	1.1813486539817246	1.3929712171675095	heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.1730638175118728	0.1638996520443646	0.09863968583635162	0.22915961825237757	heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6796348204368534	0.6737271821680919	0.6316576369208499	0.7157967274153338	heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7088588007736943	0.7023704609266896	0.6561656165616562	0.7485753052917232	heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.238298609776094	1.2243935680949471	1.125372816729205	1.3234143194606893	heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.14614854652410675	0.13675858167376026	0.06989065016371701	0.20362651318380348	heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.653456892852278	0.6413015901392713	0.5547411011224053	0.7278620791561374	heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.691605415860735	0.6830521111812673	0.6221422142214221	0.7439620081411126	heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1205629951212748	1.105579108979179	0.9988756773612251	1.212282540597133	heilzaam.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
