measure	globqual	meanclassqual	classqual_geestig_3	classqual_geestig_2	classqual_geestig_1	model	technique
SCP	0.5845512291024711	0.3750752179924505	0.05725287272273721	0.7343810615486285	0.33359171970598595	geestig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.621517331589274	0.41944541569541566	0.08951048951048951	0.7600378787878788	0.40878787878787876	geestig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0629265304289721	1.0234089432521873	0.9609753893051969	1.090554006895737	1.0186974335556283	geestig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.012460944525187428	-0.02071682076888883	-0.08767485514844317	0.03191079728299263	-0.006386404441215956	geestig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5557287450017189	0.3489172154271135	0.07008310605050236	0.71265392378268555	0.2640146164481527	geestig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6036625245258339	0.39914675602175603	0.11958041958041958	0.7578598484848484	0.32	geestig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.2144773892905236	1.1962184012186325	1.2117470693198709	1.2386727451536916	1.1382353891823354	geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.06046679760647163	0.016421929290373474	9.323529821089538e-4	0.10519335199790601	-0.05685991710889454	geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6187703165678621	0.41642979446047684	0.13113952211052082	0.7690873390510419	0.34906252221986783	geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6447351209941138	0.44848436285936283	0.15524475524475523	0.7862689393939394	0.40393939393939393	geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1740514886787827	1.1907950960294722	1.3254316067182235	1.1902111454228501	1.056742535947343	geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0097663485767501175	0.007920715548924514	0.13336395323833028	0.04411886754267689	-0.15372067413423363	geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6156487915878867	0.39355774226465146	0.1025169745532247	0.7863299059742793	0.2918263462664503	geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6332897318508829	0.41360625485625485	0.08881118881118881	0.7926136363636364	0.3593939393939394	geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1208679762336755	1.0840231514278804	1.1184448538673568	1.1704867815714655	0.9631378188448189	geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.027409071820930296	-0.02012498442105824	0.016565306942076693	0.08943514846999781	-0.16637540867524922	geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5799191869200115	0.366567174516332	0.10472223431713759	0.7484545342242889	0.24652475500756943	geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5997383911052976	0.40322552447552445	0.15524475524475523	0.7532196969696969	0.3012121212121212	geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.080183328451613	1.0742586567139951	1.0316409780511435	1.0757590935967283	1.1153758984941138	geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.02715964316137217	-0.016157888619005533	-0.04701557247064846	-0.04727644175335239	0.04581834836698425	geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.605235538745921	0.3999555595075582	0.08584072949583596	0.7513792716883635	0.36264667733847505	geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6207325049051667	0.42097465034965037	0.11468531468531468	0.7627840909090909	0.38545454545454544	geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.1644203727348654	1.1346403139249654	1.1726638182178477	1.2068254178885631	1.0244317056684853	geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.03601343420545263	-0.004850519276555949	0.032585313648347124	0.0902021449525131	-0.13733901643052807	geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6008955791383382	0.37645286013432006	0.09526758284292684	0.7664463794201969	0.26764461813983637	geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6341248303934871	0.4176905713404843	0.10750988142292489	0.7831793874574623	0.3623824451410658	geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1478086809630303	1.1046812830681902	1.0626449936554556	1.1828740931951007	1.0685247623540144	geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.025607715555136034	-0.016549929892208753	-0.048674184643559555	0.06231751246121082	-0.06329311749427752	geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5992499137313199	0.36576826284340286	0.06638635407218721	0.7696032677346372	0.2613151667233842	geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6358208955223881	0.4042682839426179	0.048221343873517786	0.7887214389888186	0.3758620689655172	geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1542945103010764	1.1180354849563676	1.0071395651887363	1.1632762725572579	1.183690617123109	geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.014066704946402669	-0.004882005980242895	-0.09791983973894987	0.009241485080115758	0.07403233671810543	geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5795738432427479	0.36289751521790653	0.06752913287865724	0.7329080774565404	0.2882553353185219	geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6197421981004071	0.4053900614107142	0.09090909090909091	0.7653864851725815	0.35987460815047023	geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1025257697868662	1.0471387926583064	0.9684467277825476	1.14085575079631	1.0321138993960615	geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.04156228646473461	-0.015155293628634105	-0.09487572054206304	0.0810470049996822	-0.03163716534352148	geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5705972848824128	0.35042073994279976	0.06893669974476788	0.7314701402287315	0.2508553798548999	geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6137720488466757	0.40351761406608316	0.11620553359683794	0.7623723869713175	0.331974921630094	geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0858892610156705	1.0451195201505743	0.9830220138930469	1.1129712862965613	1.0393652602621148	geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.019063175585771874	-0.030265579501263688	-0.10630017713385617	0.05158632318233936	-0.03608288455227425	geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5830394449060307	0.36314458534059263	0.06138445588950934	0.7381075142766349	0.2899417858556337	geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6251017639077341	0.4065638546793691	0.08616600790513834	0.7736509479824988	0.35987460815047023	geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.187042071712675	1.1410466219090498	1.081434487453466	1.2204292253309577	1.121276152942726	geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.046577653197415324	-3.410807673111943e-4	-0.04166582041022724	0.08592135965939147	-0.04527878155109782	geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6027163268112369	0.3770820633418723	0.0808210884894568	0.7654607338066409	0.2849643677295191	geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6274084124830394	0.41159653522776773	0.10355731225296443	0.7763733592610598	0.354858934169279	geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1839507795890272	1.2070557214869866	1.1715809043936631	1.1494298065496267	1.30015645351767	geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.010653585045674187	-0.010971958222998096	-0.030811962835578115	-0.015693478764994166	0.013589566931577994	geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5960737550796424	0.38358703035934516	0.09237996187446748	0.7460226491815852	0.3123584800219827	geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6255766621438263	0.42244781838541107	0.11383399209486166	0.760719494409334	0.3927899686520376	geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1182549109886653	1.1240711114911508	1.1700802858059463	1.1244709515403886	1.0776620971271178	geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.023860009677499357	-0.006911335190409585	0.05989776454717921	-0.02399603497121928	-0.056635735147188684	geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6047014942102109	0.3883287380862197	0.08693712926092606	0.7560744150811373	0.32197466991659585	geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.632157394843962	0.42644598945058343	0.12094861660079051	0.7709285367039378	0.38746081504702196	geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.1638550202304905	1.1533226555604512	1.151500395429555	1.1749640302563764	1.1335035409954224	geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.035032767979861414	0.02777411237802613	0.042566957987209074	0.046886187224281915	-0.006130808077412591	geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6094775200696683	0.41100219594761983	0.1326435211329232	0.754998877037001	0.3453641896729353	geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6393606393606394	0.44519382688874215	0.16	0.7783549783549784	0.39722650231124806	geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.173756588139148	1.1870019605039532	1.159043058711158	1.1518743503766695	1.2500884724240324	geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.01828214996623459	-0.007495495736126033	-0.05200328519064771	0.03499706145841792	-0.0054802634761483065	geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6009519785675109	0.393762044721166	0.07256890866514194	0.744856547137684	0.36386067836067204	geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.634032634032634	0.4416232271599503	0.16727272727272727	0.7739297739297739	0.38366718027734975	geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.130595641559041	1.1370356525275522	1.0702189694008535	1.106036496983619	1.2348514911981845	geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.016276531293322908	-0.009641576345077044	-0.047848046233722144	-0.033567443091885155	0.052490760290376165	geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5790705514042472	0.3742293274151371	0.07548689729176447	0.7262632622215401	0.3209378227321067	geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6132534132534132	0.41439001258210295	0.09818181818181818	0.7493025493025492	0.39568567026194146	geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1264498424221234	1.0923315237348	1.10815160910974	1.1681175537685486	1.0007254083261108	geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.014966747184890793	-0.014879756393438866	0.026683101242480883	0.05866818696429397	-0.12999055738709145	geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6047417176549628	0.3881431708823417	0.0933182321796859	0.765892058213382	0.3052192222539571	geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6352314352314352	0.43344250141990254	0.1338181818181818	0.7788359788359788	0.387673343605547	geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0841776681430404	1.0518020450416035	1.0321346048491913	1.1151558971985196	1.0081156330770995	geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.021638956172080847	-0.013907619441791837	-0.03153069418437409	0.05668182257190997	-0.06687398671291139	geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5803085377848707	0.3674715840953466	0.08576030743945828	0.7444002311617431	0.2722542136848383	geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6129963898916967	0.4089770845791788	0.12797202797202797	0.767444074250357	0.3315151515151515	geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0653830195802805	1.0590411388578658	1.0034315366432591	1.0580180433220812	1.1156738366082573	geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.0033893215171496033	-0.02766074639844541	-0.09406447647036396	0.006426718255552357	0.004655519019475378	geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5608778018440729	0.3564119916713167	0.08207438246788744	0.7175536001059493	0.26960799244011335	geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6077453232687889	0.40930867271181404	0.10979020979020979	0.7511661113755355	0.36696969696969695	geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1007141541615488	1.1153461652061167	1.0700752567703729	1.0726570205789367	1.2033062182690404	geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-5.483571213386777e-6	-0.01961409624485061	-0.08860345145499383	0.003942755918910011	0.025818406801531996	geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5748956737953983	0.38050300548012556	0.09795872653911891	0.7182149416582654	0.32533534824299243	geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6089924515917295	0.4214634870655813	0.15664335664335663	0.7492622560685388	0.35848484848484846	geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.093038626944896	1.053156267335999	0.9905665586440902	1.1212430117340106	1.0476592316298967	geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.01998179532251913	-0.023090195819915855	-0.09231849328004997	0.05001804412519811	-0.026970138304895707	geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5940997503204828	0.37340576054410907	0.08085727586357283	0.7641354299251572	0.27522457584359716	geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6087298982605842	0.41015401701265575	0.14475524475524476	0.761161351737268	0.3245454545454545	geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.190676418674917	1.2058537525295494	1.1092752634658878	1.1486950494310937	1.3595909446916667	geestig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.037339808193132464	-0.0015757485116133323	-0.10241235268806646	0.054540012291555966	0.0431450948616705	geestig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6099832626326448	0.41044056564778053	0.09768332990670954	0.7512007263318337	0.38243764070479846	geestig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6344601247128323	0.44183734241325867	0.15384615384615385	0.7743931461208948	0.3972727272727273	geestig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1553027722117135	1.17400696566488	1.176377396171878	1.1350721034565656	1.2105713973661965	geestig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.009788669840626166	-0.004182004285925871	-0.001939414587138943	0.025941085659216646	-0.036547683929855315	geestig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6000555305261567	0.40074535281120116	0.08972773638882742	0.7414653548622088	0.37104296718256724	geestig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6289465047587791	0.4368681987006594	0.14825174825174825	0.7681104236078058	0.3942424242424242	geestig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0729023384746206	1.0901710237841187	1.0546101745313137	1.0444267893923147	1.1714761074287277	geestig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.011542094130068837	-0.03456230901455966	-0.1122086842291472	-0.006038471108391866	0.014560228293860097	geestig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5602901561285257	0.3602458222714392	0.07666619130402767	0.7096395094891564	0.2944317660211335	geestig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6010502133245815	0.40409162100261575	0.12167832167832167	0.7472632079961923	0.3433333333333333	geestig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0290193312416887	1.006128058446911	0.9558455291726249	1.041481314697504	1.021057331470604	geestig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.006487704952112288	-0.021263906854421824	-0.08140618816675628	0.021807535174513885	-0.004193067571023081	geestig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5557217612402239	0.3535901172972306	0.07137046353296046	0.7077504008409249	0.28164948751780644	geestig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6	0.39826797983866047	0.0972027972027972	0.7466920514040932	0.3509090909090909	geestig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.160689530697603	1.1443009553067098	1.1760133957493881	1.1869846441985235	1.069904825972218	geestig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.0394480586135586	0.011277367877018697	0.041183383888377355	0.07830961461296028	-0.08566089487028154	geestig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6012637326733445	0.3953043696236631	0.12455510400301585	0.7593288233866133	0.30202918148136015	geestig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6274035317200785	0.43159285159285155	0.16083916083916083	0.7742424242424242	0.3596969696969697	geestig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1764544745993613	1.200555035832865	1.3128108349526095	1.178712165735572	1.1101421068104134	geestig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.026802141512166498	0.002092603589915023	0.049319097172967175	0.06629678786423081	-0.10933807426745291	geestig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6020169870481286	0.3986216701690364	0.1285256749524982	0.7574143539192283	0.30992498163538257	geestig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6305428384565075	0.4338325563325563	0.17202797202797201	0.7806818181818181	0.34878787878787876	geestig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0273297258477272	1.048181616639786	1.1182042797038312	1.0223024113669468	1.0040381588485796	geestig.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.03849732385947652	-0.029106536208164342	0.04857799508853151	-0.028874452139809232	-0.1070231515732153	geestig.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.586145971838245	0.3711617962045945	0.10414427325542704	0.7551542586734062	0.25418685668495017	geestig.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6164159581425769	0.40880293317793315	0.12377622377622377	0.7726325757575757	0.33	geestig.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.034260974908313	1.0187866277220452	1.0001275104643015	1.0465704044721902	1.0096619682296437	geestig.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.035689755009541795	-0.03474842759241381	-0.0394462679061013	-0.03794096996079982	-0.02685804491034032	geestig.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5924556631345251	0.3699092928513149	0.07399820433735006	0.7623859135275092	0.27334376068908556	geestig.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6171353826030085	0.4086679292929293	0.10909090909090909	0.7705492424242424	0.3463636363636364	geestig.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.1035704119004879	1.0315522563378396	1.0161680739293293	1.1792642642509221	0.8992244308332674	geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.026826901877769774	-0.027811453889786193	-0.02695779340204043	0.08748011701903133	-0.14395668528634947	geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5888855458057785	0.3934235151992599	0.1621081857468779	0.7454971766176778	0.27266518323322403	geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6283845650752126	0.446135878010878	0.22797202797202795	0.7737689393939394	0.33666666666666667	geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1439542173693693	1.1072997361849088	1.1075763525308964	1.1845675447079667	1.0297553113158633	geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.036531091358635415	-0.012585877699447355	-0.015845118182390285	0.09001793458636288	-0.11193044950231466	geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5760195861544488	0.36883626906911715	0.11473118413937437	0.7397255816608668	0.25205204140711035	geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6138652714192282	0.4114680458430458	0.15874125874125872	0.7726325757575757	0.30303030303030304	geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1002298971661455	1.0481167759162084	1.0669039802450417	1.162709296027291	0.9147370514762925	geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.019177620071187066	-0.02813392888566862	0.0037841610312712515	0.07972838677479985	-0.16791433446307696	geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5431654979764065	0.345792700619382	0.13050549886975937	0.7060190097539701	0.20085359323441643	geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5951602354480052	0.4095707070707071	0.21818181818181817	0.7511363636363636	0.2593939393939394	geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.105076657283451	1.0523333867779772	1.0610444226851832	1.1656576626974222	0.9302980749513258	geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.01320654433639208	-0.02841987462496277	5.547926564464049e-4	0.06671105839643542	-0.15252547492777013	geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5632185512741753	0.3482172988980424	0.10755618365561243	0.7390344977035144	0.1980612153350005	geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.602812295618051	0.4093842268842269	0.1958041958041958	0.7617424242424242	0.27060606060606057	geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.2133074459441373	1.1826173613177877	1.136574019983339	1.235392891020469	1.1758851729495552	geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.05544002815258352	-0.013494555252898348	-0.09163467505146036	0.11155885469841112	-0.0604078454056458	geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5888852949679866	0.3799194220420283	0.12062027287518594	0.7532250402370568	0.265912953013842	geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6224983649444081	0.42367229992229993	0.13916083916083916	0.7691287878787879	0.36272727272727273	geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.2224529246244904	1.217605444938567	1.3057413916099383	1.2505162141773043	1.096558729028458	geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.03861421348616445	0.008030622683187138	0.08418984731255699	0.09205828844550736	-0.15215626770850293	geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5978760447348589	0.3905018672974523	0.13266327620464802	0.7608314826796015	0.2780108430081073	geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.631785480706344	0.43109314296814294	0.14405594405594405	0.7798295454545454	0.3693939393939394	geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1319800173940595	1.1374086412797793	1.2181068755380442	1.1467615391930437	1.04735750910825	geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.014342433205263669	-0.0057015756172079934	0.06286831466299833	0.054174263187141525	-0.13414730470176384	geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5704537656811062	0.3749312469962896	0.13341246077680957	0.7245041368668704	0.26687714334518886	geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6034009156311314	0.41567162004662006	0.1783216783216783	0.749905303030303	0.3187878787878788	geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0698812019241075	1.0493173164248197	1.0811878043957834	1.1008351706658408	0.9659289742128351	geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	1.2721492052890427e-4	-0.030008353131240686	0.004501159471542438	0.042347793436081825	-0.13687401230134633	geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5336457858917599	0.32907287326934853	0.0915731731250198	0.6987416604217969	0.19690378626122895	geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5787442773054283	0.3866836635586635	0.15734265734265734	0.7321022727272727	0.27060606060606057	geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.2274098981399102	1.2742673117045864	1.5234434194446544	1.2397644836150583	1.0595940320540465	geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
