measure	globqual	meanclassqual	classqual_grijs_2	classqual_grijs_1	classqual_grijs_4	classqual_grijs_3	classqual_grijs_5	classqual_grijs_6	model	technique
DR	1.4802277280174725	1.762515249895111	1.9891035180357466	1.0343797438564797	1.2485416966060805	3.319246099002306	1.3982937812085632	1.5855266606614902	grijs.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.11071508961132881	0.028533514199360028	0.2602488444906354	-0.32211490246890767	-0.23250546189559626	0.566902515167948	-0.1683200050707604	0.0669900949728411	grijs.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5216352172573545	0.438345461701246	0.4269987585843868	0.6685757283296155	0.16093201964144166	0.8070848044306189	0.28165679602143256	0.2848246631999807	grijs.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5980132450331126	0.534041704099856	0.513986013986014	0.7195168467895741	0.3367272727272727	0.7906158357771261	0.3597678916827853	0.48363636363636364	grijs.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.2196379906227348	1.3172244614043893	1.2965003591362518	1.079046971826877	1.191467864495149	1.395493166230682	1.1203417583311046	1.8204966484062721	grijs.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.07847486146046036	-0.022000550604819875	-0.013385171000216788	-0.15960203820587185	-0.14063181144810646	0.07966742224532003	-0.1494497587302735	0.2513980535102293	grijs.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.46517324969670165	0.3673073565360125	0.12657172832407224	0.6299503711621959	0.12623314962846194	0.5907675596407893	0.21937002308184259	0.510951307378713	grijs.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5224563515954245	0.4415997985916249	0.24055944055944056	0.6589955499046408	0.256	0.5782991202346041	0.3230174081237911	0.5927272727272728	grijs.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0608109919790962	1.1225206727493156	1.1992366565461454	0.9706202700590689	1.0602358154082605	1.4454075751418163	1.0166956526011517	1.04292806673945	grijs.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.13100099093804296	-0.08595816228512765	-0.030406567963178997	-0.19075057785509292	-0.11691083707961346	0.11824140213780848	-0.19761391845465257	-0.09830847449603641	grijs.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.33614116881086353	0.22717381733146647	0.0915591816565763	0.5176935801126834	0.07927338852498664	0.4137833321646233	0.14545833209236536	0.11527508943756382	grijs.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.44057796508127633	0.36490648768741984	0.2048951048951049	0.5687221869040051	0.2290909090909091	0.47390029325513194	0.27040618955512574	0.4424242424242424	grijs.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.5168622614350509	1.8525505065705292	1.5184196828877234	0.939725584588657	1.202062903999894	4.740488596627449	1.4944599446681734	1.2201463266512786	grijs.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.11247534633857606	0.019620812973012207	0.04094906547449107	-0.3526988550763312	-0.19168624628178435	0.735568865152845	0.07740578561728392	-0.19181373704843124	grijs.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5150658548189638	0.4097230609870909	0.32130066325922524	0.67261916161699	0.09700873502720889	0.864090054073588	0.3383338217701124	0.1649859301754208	grijs.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5691885295912141	0.487896760294121	0.3734265734265734	0.6940877304513668	0.25075757575757573	0.8093841642228738	0.39669421487603307	0.403030303030303	grijs.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.6612915404917366	1.9758236589302358	1.9140016936776876	1.11652878713746	1.270961305114315	4.617750791215286	1.7080636661959594	1.2276357102407063	grijs.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.0814345312290806	0.027353893490703194	0.1872854866333888	-0.27365428742976083	-0.21191996277495365	0.7060083939372653	0.035954080065496496	-0.27955034948721696	grijs.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5538522313502944	0.4707177999878691	0.45270238938982366	0.6837605738939986	0.11025098579506593	0.8522287598065187	0.3338502005051878	0.39151389053661995	grijs.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6071995118974984	0.5257483873246337	0.4825174825174825	0.7314685314685314	0.1659090909090909	0.8299120234604106	0.41074380165289254	0.5339393939393939	grijs.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.3292520267454655	1.5299549164946742	1.1958690797786156	1.0025610972817125	1.2489031434839135	3.0671935625828763	1.188965473264922	1.4762371425760057	grijs.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.10638581326412788	0.011198778726732543	-0.03230907328433185	-0.29138545233175467	-0.05220786919401539	0.5187616917828515	-0.12524582929413966	0.04957920468178536	grijs.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5189848370864758	0.41280063812336393	0.1700197390446585	0.6961733811558909	0.159878836516886	0.7980582895764111	0.18050487176086752	0.4721687106854694	grijs.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5788895668090299	0.4916997290750956	0.31048951048951046	0.7212968849332485	0.24848484848484848	0.8269794721407625	0.31446280991735537	0.5284848484848484	grijs.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1009109296088118	1.159888996517897	1.0171535669970082	0.9998046722294812	1.0864225127289713	1.5195852283182563	1.098648128879767	1.2377198699538974	grijs.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.09914484141479825	-0.05475249984344416	-0.1903809722195935	-0.1754090493529424	-0.06533677835900968	0.20437520685253144	-0.08760071134231422	-0.014162694639336606	grijs.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.40560549368703636	0.286519462393898	0.09648367777057178	0.5957337680207374	0.08571922635845419	0.5080208973718046	0.16937480523950574	0.2637843996023142	grijs.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.48071995118974986	0.4026132689402484	0.25244755244755246	0.6075015893197712	0.20833333333333334	0.6475073313782991	0.26776859504132233	0.43212121212121213	grijs.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.6116487788375875	1.8863716326950555	1.8801089369625872	1.1366298951260727	1.2735406884466933	3.6940242026219305	1.6966371239395315	1.6372889490735174	grijs.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.04786124114135259	0.05030823657206743	0.11246068239337965	-0.2164212132420036	-0.181075695419633	0.603660122608623	-0.007343350878693167	-0.009431126029268318	grijs.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.567145831887467	0.4765538538204779	0.5505636284301638	0.7102238948195287	0.08918717852199004	0.8057238740635274	0.3504369864972483	0.3531875605904088	grijs.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6087858450274557	0.5317143177773677	0.5706293706293706	0.7322314049586777	0.22803030303030303	0.8041055718475073	0.4152892561983471	0.44	grijs.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.640572693912019	1.8915049207064114	1.793527235399342	1.216361402955973	1.1381095072836338	4.314288860551598	1.4756725463821572	1.4110699716657646	grijs.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.02824007425778052	0.0374337642301378	0.1083016968797959	-0.138452575585135	-0.2574165054482112	0.6905083333525988	-0.09359137340327348	-0.08474699041494821	grijs.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5741501059372555	0.47776683240426404	0.4637202738027507	0.7302889993485924	0.07440867604094778	0.848932837616641	0.28774608028455034	0.46150412733210205	grijs.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6037217815741306	0.5235263473899837	0.5482517482517483	0.7355371900826446	0.2265151515151515	0.7999999999999999	0.3793388429752066	0.4515151515151515	grijs.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.3138960832031246	1.4274014504690642	1.0555793240222249	1.1200594769973693	1.0639838808070399	3.017229406326166	1.11650299885727	1.1910536158043155	grijs.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.056575297789087195	0.005853603040557747	-0.13505769264569373	-0.16394739323418958	-0.11474906281165412	0.5745060875649012	-0.08501879200018267	-0.0406115286298346	grijs.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.506370285979869	0.39333742973492464	0.13701785824037208	0.6867249049926658	0.10640178249007572	0.815134647104246	0.20493150616721215	0.409813879414976	grijs.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5648566198901769	0.4788013281928238	0.40069930069930065	0.7064208518753973	0.20227272727272727	0.7777126099706745	0.3111570247933884	0.47454545454545455	grijs.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1166319630085706	1.2124487538473414	1.009084249135134	0.9717771984839197	1.219722272956707	1.8804404992043893	1.012782570744716	1.180885732559182	grijs.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.15931844548423757	-0.085187348469105	-0.23071273851439383	-0.26416379096680226	-0.04075595338388721	0.28742061998360097	-0.2676766389256957	0.004764410992548023	grijs.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.36690013892882917	0.27544991007412567	0.15787708687451332	0.5170601272355712	0.0905817663574467	0.5894180147391509	0.13664601005232319	0.16111645518574866	grijs.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.4583892617449664	0.38556450473605897	0.45384615384615384	0.5832167832167832	0.14166666666666666	0.535483870967742	0.24462809917355371	0.35454545454545455	grijs.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.4822801083378676	1.6817818004960758	1.4551253762443663	1.1192466177565206	1.4096382665782827	3.2172028951956775	1.653205339113457	1.2362723080881506	grijs.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.03941522991959352	0.031499171028432915	0.03168965278805717	-0.16964560589863484	-0.11706063219522336	0.564691449630548	0.033733367426831126	-0.15441320558098054	grijs.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5320039487546734	0.4474666290618306	0.5295917044374215	0.6726477951884013	0.15315994253242457	0.7966003341951787	0.36468027251230156	0.16811972550525575	grijs.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5653220951234196	0.4954279196396873	0.5300699300699301	0.684043229497775	0.22763636363636364	0.7841642228739003	0.39574468085106385	0.3509090909090909	grijs.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.547994338628634	1.8097403466821125	2.082764958497149	1.133798837159878	1.024477940479888	2.9986997961336193	1.416265235544435	2.2024353122777054	grijs.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.0730722098717812	0.04522689685668806	0.24838053256486248	-0.25563862353337524	-0.3938213862634055	0.5663120288738981	-0.1684341874201086	0.2745630169182572	grijs.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5272260798194495	0.4584774407006704	0.49370466080047104	0.6433842525110827	0.08875883452551717	0.7720366816124176	0.331793669401045	0.42118654535348926	grijs.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5686333534015653	0.5078462632186972	0.5202797202797202	0.6731087094723458	0.18618181818181817	0.7747800586510264	0.38181818181818183	0.5109090909090909	grijs.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.2477341208300674	1.3414034939359327	1.150927489161718	1.1060344609918036	1.1478130823424213	2.360785496139357	1.080186550726957	1.20267388425334	grijs.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.09314707446341608	-0.018815963313817127	-0.08399338233642266	-0.20220406415455944	-0.09882671992163772	0.43030402305349863	-0.18558205847098433	0.027406421947202754	grijs.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.43551614425806034	0.33085187795399046	0.1755622651259925	0.6138546426709203	0.10230942511186435	0.7176092982652109	0.1825382235411774	0.1932374130087774	grijs.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.4995183624322697	0.4214629252530294	0.2573426573426573	0.6368722186904004	0.23345454545454544	0.7296187683284457	0.26421663442940035	0.40727272727272723	grijs.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.150470331523059	1.2377633718513852	1.0972360156313004	1.0362893855753037	1.2317861447838991	1.4760776287647945	0.9773958690814757	1.607795187271538	grijs.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.14714455868682302	-0.07423070873694312	-0.15948849833282883	-0.24467137851048912	-0.11712272418391778	0.11440987245654956	-0.2803671097525278	0.2418555859015552	grijs.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.3382701690541954	0.24383256545723406	0.0951555185490422	0.4932523752283238	0.08941127437713528	0.31281113623259205	0.1791222459478554	0.29324284240845555	grijs.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.40541842263696565	0.3168757877453204	0.21748251748251748	0.5465988556897647	0.13745454545454544	0.3565982404692082	0.28433268858800775	0.35878787878787877	grijs.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.4220553301261887	1.5887992797242216	1.8751458530052696	1.1488336010669047	1.2257846744733198	2.927444034249885	1.3278628713867793	1.027724644163171	grijs.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.08112275393122534	0.0090696641971231	0.1715498114917857	-0.21663858821614726	-0.06060364149360978	0.4955998989944678	-0.148555267938409	-0.18693422765534887	grijs.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5266180569691744	0.4195958245242581	0.44402367173225266	0.6943318128604115	0.08903378383872655	0.775690591012959	0.3174603392575714	0.19703474844362737	grijs.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5901334160719827	0.5125183857411526	0.4552447552447552	0.7141558441558441	0.275	0.7824046920821114	0.4025369978858351	0.4457680250783699	grijs.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.5232100603731464	1.7726070646956622	1.8229561276929862	1.112435264616969	1.4738319813387535	3.658787044293336	1.421932732927801	1.145699237304127	grijs.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.07587185195637072	0.031263687723236504	0.08708059939137903	-0.24020965831340513	0.0807434199119774	0.5708528184915458	-0.10598635382291931	-0.20489869931915874	grijs.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5398014577200858	0.4575127635968052	0.4408999960759927	0.6693880674679735	0.2287252750195062	0.7971154425937885	0.36604473109527963	0.24290306932829062	grijs.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.599813838039094	0.5288055008559057	0.4608391608391608	0.7124675324675325	0.3068181818181818	0.7906158357771261	0.42748414376321353	0.4746081504702194	grijs.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.388541033050181	1.6183609549534406	1.4206652386158383	1.0086394194597113	1.4767929671532745	3.1699404611816204	1.3282014707876473	1.305926172522552	grijs.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.12373928987741355	0.007697270469677373	-0.031679330378606936	-0.3293250983176701	0.08724314122420349	0.5254826040727728	-0.12497418397892894	-0.08056350980370608	grijs.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5236678962460443	0.43564102140130034	0.3432168300333448	0.6693863229329552	0.16753173721018338	0.6661818722314035	0.2761585330282016	0.4913708329717136	grijs.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5771641327955321	0.5012450826199953	0.3867132867132867	0.6998701298701299	0.2590909090909091	0.73841642228739	0.37040169133192385	0.5529780564263322	grijs.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1162095755903103	1.1672859184606905	1.11441409595685	1.0337381883445187	1.117077728272093	1.4677962633589932	1.0849825237194417	1.185706711112247	grijs.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.10689227251668403	-0.06933904231177998	-0.1200687966208183	-0.170486876231924	-0.1372044481945398	0.20350998364927345	-0.1274034158234888	-0.0643807006491824	grijs.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.3872945400040416	0.26399718281695217	0.0837497376948251	0.5782287074863076	0.0779682177859175	0.5030914043855772	0.2138079552355199	0.1271370743135658	grijs.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.4910952528699969	0.3995016227029187	0.17762237762237762	0.6327272727272727	0.24015151515151514	0.5565982404692082	0.34038054968287523	0.4495297805642633	grijs.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.454566850744276	1.6355824747386856	1.4188886326012933	1.1566416120402854	1.2320298062881443	3.298213200988622	1.2164218753098024	1.4912997212039656	grijs.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.06500166499298927	0.03448170965305302	0.08332536832073277	-0.21145943017850008	-0.031157730338166524	0.5367517950798862	-0.18233033640371282	0.011760591438078548	grijs.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5621054229132939	0.4608747169258544	0.414294926738014	0.733061759151599	0.12679316272153174	0.832007628312438	0.2391191599904123	0.41997166464113156	grijs.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5874030406453614	0.5108809967786996	0.5244755244755245	0.7122077922077922	0.20227272727272727	0.7917888563049853	0.3687103594080338	0.4658307210031348	grijs.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.582302129075339	1.81381752781829	1.8483509571405803	1.1849967238756194	1.1553157149647932	3.7507960449663136	1.4496912132007995	1.4937545127616338	grijs.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.03337647360891489	0.035080532926942305	0.10525817274144454	-0.147217845236017	-0.21473597191546479	0.5958558731320968	-0.10655398307995138	-0.022123048080454285	grijs.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5350724492486819	0.4512880573592241	0.399528449436775	0.672392648859386	0.10340116203217088	0.8085333347729724	0.2653604367780144	0.45851231227602607	grijs.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5790878063915607	0.4970756110304575	0.4552447552447552	0.7066233766233766	0.175	0.7882697947214076	0.3864693446088795	0.470846394984326	grijs.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.183806128016345	1.2637194940026124	1.1666914524246248	1.0494813640762297	1.0454704525162815	1.9874351114136795	1.0877234669214966	1.245515116663362	grijs.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.09488626595426021	-0.029070828777115018	-0.05731757331062728	-0.2103267053782148	-0.16554150037228632	0.363482232600113	-0.08026515052799459	-0.02445627567368011	grijs.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.43700201080096723	0.3565094809158024	0.21299617231039253	0.5735096954359182	0.13713056861877176	0.5524677945637021	0.18350493306032042	0.47944772150570947	grijs.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5053056158858207	0.4282595240597672	0.2916083916083916	0.6337662337662338	0.21818181818181817	0.6240469208211143	0.27906976744186046	0.5228840125391849	grijs.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0844458253077947	1.1155966167000329	0.9406170664729882	1.028130441669111	1.0846459357388074	1.312510181920997	1.080456928455557	1.2472191459427362	grijs.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.10620107086096407	-0.07345619282314064	-0.2265865879199938	-0.16822287178989553	-0.11192969453158584	0.08936973667136844	-0.07721036800844601	0.05384262863970891	grijs.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.3743095980994693	0.2733889688236613	0.07162915440524226	0.5316821787066156	0.08740301147306169	0.416005943652232	0.20758574747640546	0.3260277772284108	grijs.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.43506050263729446	0.350721350029884	0.22307692307692306	0.5692207792207792	0.19545454545454546	0.4217008797653959	0.2904862579281184	0.4043887147335423	grijs.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.574910936532858	1.8175248444895302	1.7485977686925918	1.1692513744031137	1.0952063462567643	3.6591481747331054	1.4796764793280517	1.753268923523555	grijs.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.06506450775820138	0.024435141695715337	0.15632412917988453	-0.2016677998037354	-0.3206386456035112	0.5640559246966244	-0.16478224155165414	0.11331948325668385	grijs.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5110956551815286	0.4174381767201994	0.4039931194295538	0.6703044538007503	0.09869283662269758	0.7872373193784276	0.28175365395024765	0.26264767713951936	grijs.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5734497290788682	0.49761194447074525	0.4531468531468531	0.7084551811824539	0.2610909090909091	0.7818181818181819	0.34661508704061894	0.4345454545454545	grijs.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.443297548921163	1.7215216004956144	1.6362568064709762	0.9840250271776159	1.2211337999404683	3.252277146260723	1.423856629013856	1.8115801941100476	grijs.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.1235466625457748	0.019890324334020906	0.08632148606138643	-0.3473402704537564	-0.11175234144077836	0.5229081554210747	-0.13989904859133553	0.10910396500753457	grijs.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5182945128147286	0.44874969465385395	0.39213153202365775	0.6368606934223707	0.18032323185467025	0.8053385572545583	0.3205613650435213	0.3572827883243454	grijs.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.551475015051174	0.4698480737803131	0.39370629370629373	0.6860775588048316	0.22036363636363637	0.7501466275659824	0.3748549323017408	0.3939393939393939	grijs.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1178998450498812	1.1544587607316565	1.02701652440473	1.0707228503169561	0.966448708331673	1.4847330878889062	0.9568865140551931	1.4209448793924808	grijs.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.13049098439531304	-0.07489835172443873	-0.1728417347765116	-0.21274933930842543	-0.22578917007268204	0.21435963449961387	-0.23062182700603323	0.17825232631740603	grijs.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.414110560740573	0.29316022168061967	0.12293348908806417	0.6112295224088331	0.0929712210506213	0.477781836706007	0.21778950787310156	0.236255752957091	grijs.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.4922937989163155	0.3974296497232792	0.23006993006993007	0.6428480610298792	0.1781818181818182	0.5372434017595308	0.3392649903288201	0.45696969696969697	grijs.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1202266688105575	1.1987856431005184	0.996065678598285	1.0003968401800605	1.1863606060626577	1.37660509260036	1.0600974079090748	1.573188233252673	grijs.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.147060759002945	-0.06622259561952637	-0.20480960068094103	-0.2642367835823577	-0.02958286928221921	0.08557917598661703	-0.21683866986410028	0.232553173705843	grijs.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.34465188335920505	0.26535112108310904	0.05816297683127752	0.47642814271526	0.10314460225364747	0.45698729430875296	0.1633337927635599	0.33404991762615643	grijs.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.4144491270319085	0.34429110423557296	0.15734265734265734	0.5331214240305149	0.1709090909090909	0.46686217008797654	0.2332688588007737	0.5042424242424243	grijs.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.4576934240777153	1.7195455727870619	2.0223580560825125	1.0256169923092864	1.1315269511647126	3.602974060324131	1.4021968489843204	1.1326005278574085	grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.09543579939906288	0.017086936233739216	0.2525225550755706	-0.27445498316131073	-0.2427424384261648	0.5953815655123166	-0.11244526111876572	-0.11573982047921061	grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5780614228320426	0.46845500365048176	0.3468920858423755	0.7488591001036061	0.09943865176211661	0.8252152540765778	0.32006663732398494	0.4702582927942294	grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6053184910327767	0.5104800540567243	0.38036363636363635	0.7459703417150225	0.1659090909090909	0.8193548387096774	0.42024793388429754	0.5310344827586206	grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.5148893775423373	1.76677131107243	1.9060027866173015	1.0993433289077086	1.02904900699339	3.606046597185107	1.359331934683133	1.6008542120479392	grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.08117607333979122	0.011391490976227632	0.1380338568490532	-0.2342471275230048	-0.3871086976641935	0.5854419700918556	-0.14443324735294352	0.1106621914565988	grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
