measure	globqual	meanclassqual	classqual_staal_3	classqual_staal_1	classqual_staal_1b	classqual_staal_5	model	technique
DR	1.6666504277039196	1.714592068957444	1.9793868890138666	1.5812290388781722	1.2192754354036277	2.07847691253411	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.06638048422359348	0.022703398421945076	0.022063567118954776	0.08869118428937649	-0.042049003322813236	0.02210784560226227	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6768888226200674	0.3745873536236144	0.4987516741547337	0.8036193348242504	0.04686859119479616	0.14910981432067738	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7099909990999099	0.4061653928780456	0.5343605546995377	0.8364482029598308	0.04415584415584416	0.2096969696969697	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.7279951543665109	1.808619545362977	2.206044273397428	1.5961800071985706	1.2365904179267628	2.1956634829291466	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.06412394564769243	0.026504276728093835	0.04546201217794425	0.07905186301232436	-0.028597789270755767	0.010101020992862489	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.695730784386899	0.38874845214406173	0.5581354639688043	0.8148444685248424	0.0453335790091742	0.136680297073426	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7234923492349234	0.41702543482007415	0.5559322033898305	0.8488794926004228	0.04025974025974026	0.22303030303030302	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.5406899022986438	1.8288145741994817	2.216736199464506	1.3035277224523514	1.1417713223883699	2.6532230524927	staal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.011044042201412398	-0.008288725596550653	0.009811245508632896	0.016087594162203612	-0.19445468800042576	0.13540094594338664	staal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6888563172047469	0.38432006445626665	0.5256255923956759	0.8128818522152892	0.039636262805239235	0.1591365504088624	staal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7081908190819082	0.4027365040687863	0.5050847457627119	0.8410993657505286	0.025974025974025976	0.23878787878787877	staal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0969393497110376	1.336084148844884	1.3169721364745752	0.9764569092901888	1.0305818311677521	2.0203257184470202	staal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.18621937100439429	-0.07659014936114153	-0.05165817499614518	-0.24953024183018552	-0.34994761320452095	0.3447754325862855	staal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5746917934360501	0.27757249052006977	0.24750158608974765	0.7330796811152218	0.02874203107425631	0.10096666380105339	staal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6226822682268227	0.329021383950434	0.3204930662557781	0.7742071881606766	0.011688311688311689	0.2096969696969697	staal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.759531294114394	1.9264291740215946	1.9082765867388543	1.6738586906551327	1.183676272170482	2.9399051465219097	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.07384655358118532	0.06435324983630318	-0.00670840335508736	0.09374965545786376	-0.05954940097205169	0.229921148214488	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7199306124562329	0.47609721843341446	0.5230241085845226	0.8329828630081887	0.03649091112303263	0.5118909910179138	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7533153315331533	0.5373296254395978	0.5941448382126349	0.8499788583509513	0.12337662337662338	0.5818181818181818	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.785290181216843	1.90023821180263	2.192836669986905	1.6585012755679962	1.2564363924774655	2.4931785091781533	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.05267647132561283	0.03727580591115841	0.005392874650084483	0.06740242773576058	-0.006650425235349695	0.08295834649413827	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.746308582058432	0.44043172729154717	0.5996975313059723	0.8668000063741473	0.04109592608018473	0.25413344540588445	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7674167416741674	0.4929700433582972	0.6320493066255778	0.8761945031712474	0.09999999999999999	0.36363636363636365	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.7596533940342134	2.396024509374463	2.876120474030383	1.3198910635929495	1.1140057460278954	4.274080753846625	staal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.017857252333592356	0.03834925929035246	0.19054297671339857	-0.02802258652778762	-0.3304182298253231	0.321294876801122	staal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6821426145532129	0.47891090887251925	0.4440640108421041	0.7922305191071537	0.03036262121096651	0.6489864843298527	staal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7243924392439244	0.5083390069397165	0.49861325115562405	0.8353488372093023	0.01818181818181818	0.6812121212121212	staal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1088106330071033	1.3670028862692585	1.8219125779746936	0.8761940017942843	1.4535051647466353	1.316399800561421	staal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.18754270853355523	-0.056671113242539276	0.07777298399218525	-0.2847293326174259	-0.09868133671414742	0.07895323236923096	staal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6174568734649833	0.2986005584744657	0.31198393093098853	0.7774623353856804	0.04636088667755826	0.05859508090363566	staal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6555655565556555	0.37849085482904954	0.4298921417565485	0.7853699788583509	0.06233766233766233	0.23636363636363636	staal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.55821415339446	1.7254226846898022	1.9550468262287597	1.4180797569630044	1.0244843495330516	2.504079806034393	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.02945090471410372	-5.927303883607182e-5	-0.0468343149518176	0.05407467878607132	-0.17295461136930224	0.16547715537970423	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6684117395123608	0.35688185670095834	0.45038269978008055	0.8067065755808283	0.04230823630136703	0.12812991514155747	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6936693669366937	0.3964707523458016	0.4896764252696456	0.8247780126849894	0.10779220779220779	0.16363636363636364	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.5626712940802097	1.6986867399550634	2.105063914625211	1.399951120733224	1.044838681154324	2.244893243307494	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	8.96927665330948e-4	-0.03315707409663438	-0.04413932918533059	0.020246264951113372	-0.15407102232521175	0.045335790172891424	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6773082266805847	0.3537723344836526	0.4406848574790374	0.8232370844045915	0.039497994797939445	0.11166940125304194	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6964896489648965	0.39726313759817894	0.49060092449922954	0.8286680761099365	0.11948051948051948	0.1503030303030303	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.3503743013163991	1.7919407335375996	1.6807148959629712	1.1432813383860507	0.9607538129679091	3.383012886833468	staal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.087937408242283	-0.020451989429641906	-0.1463190508057129	-0.09625172070053932	-0.2704670439260002	0.43122985771368477	staal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6382300116204366	0.3646883800328632	0.38327581006593975	0.773342961511676	0.030337226216061268	0.2717975223377758	staal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6726072607260726	0.4146163021054625	0.41664098613251155	0.8033826638477801	0.0857142857142857	0.3527272727272727	staal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0463475256733654	1.210303980203279	1.095402350511187	0.98659669288574	1.0919805328072762	1.6672363446089127	staal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.18070154949991316	-0.043855949212620454	-0.20683166428147326	-0.21518068254716066	-0.015517192100493472	0.26210574207864556	staal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5452475995576965	0.25499332543014797	0.16916514358429607	0.7124705344065725	0.026950058850372115	0.11138756487935121	staal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5695169516951695	0.2800491257527126	0.1975346687211094	0.735475687103594	0.025974025974025972	0.16121212121212122	staal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.546875923959872	1.8074624144574065	2.0589121648534956	1.3543838479540107	1.2132447519590974	2.6033088930630224	staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.015577359815692663	2.267634127778028e-4	-0.1102046451778884	3.8670834620823486e-4	-0.03811688966389704	0.14884188014668842	staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6523285827572369	0.35816199276985944	0.43765719472451803	0.7848045429450321	0.051984147634000985	0.15820208577588665	staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6893489348934894	0.40004056841857394	0.5066255778120184	0.813276955602537	0.07662337662337662	0.20363636363636362	staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.5062784130468965	1.7201419521108454	2.1001208940657565	1.3099972411963619	1.2109255516067652	2.259524121574498	staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.0329590721452532	-0.016467683438971186	-0.05249971333379048	-0.03365265099520886	-0.0419797320551048	0.062261362628219394	staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6852459762943879	0.37842954861073297	0.4831897437169034	0.8185504788670528	0.04668659639876459	0.16529137546021105	staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7050705070507051	0.4128988545287323	0.5325115562403698	0.827568710359408	0.08181818181818182	0.2096969696969697	staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.3246462620079387	1.739479436149821	1.7863935036916807	1.097274293850624	1.0571217131426103	3.0171282339143692	staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.10246955566265316	-0.016357867663150852	-0.10719641943977143	-0.12791244027375567	-0.23232720410621602	0.4020045931671397	staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6084870199415114	0.3272496083701149	0.32192761340621023	0.752988261658292	0.025876781460580634	0.20820577695537681	staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.645964596459646	0.36351809667142737	0.38212634822804314	0.7855391120507399	0.005194805194805195	0.2812121212121212	staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0540902069800187	1.1695739539714642	1.182307891700588	0.9907645282755884	0.9595574132857515	1.5456659826239294	staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.11469526769496739	-0.05139052240009286	-0.1048301155357308	-0.13612460572131552	-0.16821146026571113	0.203604091922386	staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5884270371655161	0.2763345190338221	0.24624620862219052	0.754529773990832	0.027466858420714668	0.07709523510155135	staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6075007500750075	0.303929326487466	0.2909090909090909	0.7653276955602537	0.02857142857142857	0.13090909090909092	staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.856047191706044	2.272998586420356	1.555294630478902	1.7925912215819153	1.3604059171234548	4.383702576497152	staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.107084279468503	0.13786439341622883	-0.15803640601183577	0.1526204335057523	0.08352070201123481	0.47335284415976403	staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7581477226863069	0.5512361077770196	0.5015679576718745	0.8634732168046083	0.04960013441284762	0.7903031222187478	staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7807449494949494	0.5728084415584416	0.5787878787878787	0.875	0.06212121212121212	0.7753246753246753	staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.9454892450362182	2.331835867170309	1.6716410838982327	1.8839024428263298	1.3123116276718747	4.4594883142848	staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.15059231198516063	0.1537429157817766	-0.07834504987847074	0.19570306585641672	0.03580510652962501	0.46180854061953536	staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.7790442158171075	0.5731789195951549	0.560645185896626	0.8759866159923076	0.050248140187226155	0.8058357363044596	staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7936868686868687	0.5942644161394162	0.6232323232323232	0.8789335664335665	0.06969696969696969	0.8051948051948052	staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.791175278554851	2.316502382289583	2.0907304148142054	1.5705708337010116	1.0928057574920058	4.511902523151109	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.11315369756938524	0.09230248928755455	0.033338254804742624	0.13186379311290064	-0.25210972189373154	0.4561176311263065	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.7519959066986116	0.5472840967189093	0.5241116466221696	0.8506275102525509	0.02964557047022752	0.7847516595306895	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7715277777777778	0.5739427239427239	0.5606060606060606	0.865034965034965	0.09090909090909091	0.7792207792207793	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.2308233791833953	1.8305258787725252	1.7253212562164388	0.9567005283531334	1.3225343778044731	3.317547352716055	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.1929131974114452	0.06827972277877604	0.16814722666255555	-0.3413861761594718	-0.06018188916381419	0.5065397297758346	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.7237758490068509	0.5277453133240657	0.45335336923010333	0.8290055235343441	0.03374968352075126	0.7948726770110642	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7382575757575758	0.5441583879083879	0.5138047138047138	0.8333916083916084	0.04242424242424242	0.787012987012987	staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.6905851324530465	1.7869977513564788	1.6378337106821164	1.6692067424699788	1.2614061979729931	2.5795443543008267	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.09188314904729847	0.07425398452753745	-0.0899792436794125	0.13373277119342097	0.020432036133652843	0.2328303744624885	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7014704096065044	0.38169272061304277	0.3996075150779501	0.8492478618993755	0.04485009962698679	0.23306540584785862	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7276515151515152	0.43027192714692714	0.4754208754208754	0.8586538461538461	0.06363636363636363	0.3233766233766234	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.7583054469991013	1.8436554808802512	1.713966080919998	1.7370898890058715	1.2034099487459262	2.7201560048492093	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.11694288168298293	0.07207170011725761	-0.09054765771556267	0.1710742542779773	-0.03851784841378545	0.24627805232040126	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.7182898155641916	0.4167986917493915	0.4857602660419507	0.8462547169720039	0.03854279486277855	0.29663698912083275	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7446969696969696	0.45537309912309915	0.5202020202020202	0.8673076923076923	0.04696969696969697	0.38701298701298703	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.5803917203854152	1.783203588464374	2.2078756393281007	1.3875067219877522	1.0989575608766506	2.438474431664993	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.06428749103011425	-4.3122042282796487e-4	0.05346968285245577	0.08190502937274631	-0.255291373970127	0.11819178005361308	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.697310492796115	0.3831867406608374	0.5296276185396115	0.8156752681051068	0.029571152850482486	0.1578729231481489	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7233585858585858	0.44527682965182963	0.5296296296296296	0.8369755244755245	0.08333333333333333	0.33116883116883117	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.1393561856930832	1.4658127593292052	1.5566634414777965	0.9612465213996898	1.3496479267396155	1.995693147699719	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.22494130600250103	-0.049342202568550424	0.11806392143171862	-0.34630601110875303	-0.22043825647393525	0.25131153587676797	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6015738651678842	0.2957698285157195	0.3172880309768775	0.7426397933151961	0.036739185376388574	0.0864123043944156	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6619949494949495	0.3933352527102527	0.41986531986531983	0.7831293706293706	0.04696969696969697	0.3233766233766234	staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.6480722356519437	1.7131219548176009	1.7409062237774422	1.6067421377370514	1.0993586111764881	2.4054808465794215	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.039434311355321466	-7.454085179083893e-4	-0.14341204474005967	0.08965046245699544	-0.13022539551549342	0.1810053437269241	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.678722401234101	0.3619852461541068	0.43568451980328615	0.8178299909477126	0.03411557852446453	0.1603108953409641	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7033783783783784	0.39972416279516576	0.47432216905901115	0.8357632933104631	0.061538461538461535	0.22727272727272727	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.714089892985383	1.8068717922269373	1.880060856904211	1.6485597584087706	1.0716610528527624	2.627205500742005	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.05601660015843014	0.004274385830120742	-0.12252194013326363	0.10824315782615322	-0.1778462165605555	0.20922254218814887	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6982018101340565	0.3879189063113938	0.5374644799932916	0.8175148657845641	0.03463901881259464	0.16205726065512496	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7194103194103194	0.4174915699990178	0.5205741626794258	0.8445969125214408	0.04895104895104895	0.2558441558441558	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.5106284744641476	1.6706259520940256	2.236027952251354	1.305454567964935	1.0382312797430995	2.102790008416714	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.03234708614150943	-0.02538307953031387	0.08594201184423533	0.03552714636896009	-0.2663084612281527	0.04330698489370182	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6901673471592961	0.36859205335903494	0.5252083993359176	0.8136216022206616	0.032658640089771034	0.1028795717897895	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7086609336609336	0.42631446673154716	0.5279106858054227	0.8246998284734134	0.10069930069930069	0.2519480519480519	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0727711576826122	1.3293365200719298	1.420798428276412	0.9246343087265343	1.0745079937143436	1.8974053495704297	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.23243759523175264	-0.06888558894793097	0.04095843377498816	-0.3385468438513044	-0.32712722271913186	0.34917327700372425	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6011763863943227	0.28760008579939617	0.2926540499808835	0.7539958490989924	0.0326967028251479	0.07105374129256087	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6371007371007371	0.3318834715433524	0.34832535885167465	0.7831046312178388	0.03636363636363636	0.15974025974025974	staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.7182575263442454	1.8933670173752712	1.5873281078671373	1.6896599845085598	1.2456396381279229	3.050840338997465	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.05712227174082333	0.07176403673754007	-0.06910296648385639	0.07989606332406228	-0.014587756768351738	0.29085080687830617	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6986874850059848	0.48596075937535205	0.4285190968640245	0.81592775379943006	0.038587921911685516	0.6608082649262682	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7290244639081849	0.521691780419802	0.5257318952234207	0.8295666949872558	0.04055944055944056	0.6909090909090909	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.7275083044268722	1.871488437615866	1.7134888972603084	1.681842286447103	1.1947165534452666	2.8959060133107863	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.04399909013450251	0.04657052599010474	-0.05584116205429902	0.06423292091740582	-0.0620772194521853	0.23996756454949747	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.7097933120328006	0.45992052548094414	0.4757476510355886	0.8300900045788446	0.03412608186983126	0.4997183644395122	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7410450015101178	0.4830891651777126	0.522342064714946	0.8598980458793543	0.016783216783216783	0.5333333333333333	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.6355779518227902	2.315803197183059	2.4073974197885653	1.254397057686304	1.094864641297494	4.506553669959873	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.010048601535525718	0.047585925702178636	0.1509985020738802	-0.06587641627129623	-0.2928440712066299	0.3980656882127605	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6839683766639669	0.4978555546637695	0.4327908154583877	0.7890330312067643	0.02861049714363725	0.7409878748462889	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7099969797644217	0.5143885318968481	0.46348228043143297	0.8168224299065421	0.04755244755244755	0.7296969696969697	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1248231251230887	1.594156853463471	1.81279671309565	0.8346928076335224	1.4722873205190747	2.2568505726056367	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.2070847922293414	0.005040432765840982	0.07449152055780382	-0.33221688641361674	-0.09929253239207386	0.3771796293112507	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6544115677189509	0.397408118783166	0.4181515245897788	0.7780205434997478	0.04568024099290317	0.34778016605023426	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.695137420718816	0.48759357333094067	0.4711864406779661	0.8006796941376381	0.04335664335664336	0.6351515151515151	staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.5916389695073951	1.9172940776765013	1.5765338717517492	1.4915802844014243	1.073140895912272	3.5279212586405597	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.017483982436570986	0.06090686609570976	-0.06572554300054077	0.020941091145815778	-0.1664567508358682	0.4548686670734322	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6613976022212723	0.3936951255786294	0.3927148366895748	0.795223758011643	0.03500496238652358	0.35183694522677617	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6880096647538508	0.43517017277036285	0.47303543913713403	0.805267629566695	0.04055944055944056	0.4218181818181818	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.5614488731912264	1.7568977797863654	1.6809434778350791	1.4711065201902689	1.0647332496148925	2.8108078715052214	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.015554512621959444	0.009095586846888555	-0.08237263193437262	-0.009793453259246649	-0.17282474683968635	0.30137317942085984	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6596583495363827	0.37258284132371655	0.43341689620294976	0.7899441985030864	0.03352310200789033	0.2334471685809398	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6881908788885533	0.4120992848958951	0.4884437596302003	0.8090909090909091	0.04055944055944056	0.3103030303030303	staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.3695123915355938	1.877050242276709	1.4564594888330915	1.1941605445892831	1.0609752831560884	3.7966056525283727	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.13694658495854803	0.0038984735362801518	-0.18351031299705886	-0.16959171198402082	-0.18418698599548175	0.552882905121682	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6117694853071335	0.36592972864403334	0.28485602273147376	0.7523104730761638	0.028308891768129278	0.3982435270003666	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6459679855028692	0.4126487689405478	0.34576271186440677	0.7767204757858963	0.05174825174825175	0.4763636363636363	staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
