measure	globqual	meanclassqual	classqual_herhalen_2	classqual_herhalen_4	classqual_herhalen_1	classqual_herhalen_3	model	technique
kNN	0.5870044709388972	0.5081240031897927	0.7037081339712918	0.3919191919191919	0.5141414141414141	0.42272727272727273	herhalen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.1980914125101003	1.291791840658834	1.127876790178112	1.6324141011455684	1.1714421298214368	1.2354343414902194	herhalen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.036115803163309486	0.012678677903631802	-0.04919484929915867	0.24993784951700476	-0.0904630818254986	-0.05956520677782028	herhalen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.5360047461301359	0.436646440651859	0.6721153771595451	0.26567296408998814	0.46351913040974874	0.345278290948154	herhalen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.5905216095380029	0.505960703526493	0.7082535885167464	0.3851851851851852	0.5288888888888889	0.4015151515151515	herhalen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1207550717013652	1.1860120047638079	1.0996013121217587	1.312214446148649	1.0240878887433689	1.3081443720414545	herhalen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.0723796911205193	-0.016497615029617566	-0.06669050347253203	0.11627316502150123	-0.20217763591641166	0.0866045142489722	herhalen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.4878353302471802	0.37760118834240514	0.6297870810720558	0.1829761418844703	0.42604978660528464	0.27159174380780976	herhalen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.5713263785394933	0.48262360446570973	0.6992822966507177	0.3696969696969697	0.4993939393939394	0.3621212121212121	herhalen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1876810309818642	1.2120763556132133	1.1875168223542054	1.3564512380309082	1.1511079442658556	1.153229417801884	herhalen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.021874891928844266	-0.012033603276089698	-0.0049964059684375565	0.05402516269003855	-0.07172580759243484	-0.025437362233524944	herhalen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.5554085600957097	0.482915839725008	0.6647325400795911	0.4134910516665311	0.490225457862158	0.36321430929175186	herhalen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.592488822652757	0.5148706361864257	0.7059808612440192	0.3845117845117845	0.521010101010101	0.447979797979798	herhalen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.139415416388825	1.131206895343959	1.2440590463362764	1.0562370271105062	0.9226517210749634	1.30187978685409	herhalen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.01853473790917008	-0.02024812196666697	0.06946931350569836	-0.04994012016641445	-0.2082456842084365	0.10772400300248472	herhalen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP	0.4723717783254911	0.37247393798593725	0.6194580809422054	0.09851836809068519	0.3604939489411139	0.41142535396974445	herhalen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN	0.5446795827123696	0.4522186780081517	0.6717703349282297	0.23164983164983163	0.46606060606060606	0.4393939393939394	herhalen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.129168824252432	1.2173936929297402	1.0942256326903415	1.5451914199291434	1.0428324322838232	1.187325286815653	herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.05965856148514496	-0.013780625108136088	-0.04632972832478711	0.18148748970125256	-0.172168836602473	-0.01811142520653679	herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.5258068867600909	0.43817541804223376	0.6691698269143268	0.39625375664547513	0.41134969574840374	0.2759283928607293	herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.5704545454545454	0.4859762721555174	0.6975414522584333	0.402020202020202	0.47818181818181815	0.36616161616161613	herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1546458549741803	1.1451411115567955	1.1393367307513769	1.0735908202711888	1.201353447921981	1.166283447282636	herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.027909177321501596	-0.007042374358259754	-0.08811487393584388	-0.009613724871765957	0.05663045469525577	0.012928646679315052	herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.5686873364301911	0.4407543363403554	0.6980579213185505	0.2399894025679208	0.5603815710025559	0.26458845047239427	herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.5997668997668998	0.5053467060542532	0.7094339622641509	0.40134680134680134	0.5686868686868687	0.3419191919191919	herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.160929546438084	1.1215475360639344	1.2541542716614469	1.0547023288535062	1.0358984970518375	1.1414350466889474	herhalen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.014142375210177908	-0.026691190821966252	0.12283043913803515	-0.06273465259076423	-0.13734821006215842	-0.02951233977297751	herhalen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.5196135002365814	0.3995296853493898	0.6631480369332456	0.11202799089854205	0.4449663103481283	0.37797640321764325	herhalen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.5608974358974359	0.46756781653008067	0.6831332189822755	0.2915824915824916	0.48646464646464643	0.40909090909090906	herhalen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0788581622135847	1.0646946252774048	1.1028256968139447	1.074762829475024	1.0613523208861517	1.0198376539344982	herhalen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.03735425343109958	-0.04599055593540537	-0.028048221116019182	-0.034418973992319406	-0.035031973786392785	-0.08646305484689008	herhalen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP	0.41714571927795063	0.2993433213000328	0.5509909107052248	0.1186459132623459	0.3766658768543398	0.1510705843782209	herhalen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN	0.49685314685314685	0.4004232577345785	0.621726700971984	0.21885521885521886	0.42323232323232324	0.3378787878787879	herhalen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.4623111991512932	1.6783178176074955	1.4108754224302944	1.6309891942962769	1.0306133039396934	2.6407933497637175	herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.047558903441349165	0.10023151163185214	0.0964404806722967	0.14748701859535354	-0.1866828551738728	0.3436814024336311	herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.704561230594118	0.6661245506484443	0.7801368913036507	0.5089559472060392	0.6037131519852531	0.7716922120988344	herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.7168079508915521	0.6862053019647956	0.784349827387802	0.5461279461279461	0.6173737373737374	0.796969696969697	herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.4224068997024224	1.6210532281222154	1.3374239760128206	1.8472964755269383	1.155496743778383	2.1439957171707196	herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.04721231448661618	0.13809369519275663	0.03550270750876202	0.19835758504084552	-0.14349211765038297	0.462006605871802	herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.6969831974750393	0.6885827856603803	0.7252498434778444	0.5481234389486123	0.630712654183018	0.8502452060320465	herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.7307804735457468	0.7140870732642884	0.777560414269275	0.604040404040404	0.6484848484848484	0.8262626262626263	herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.5061804132631	1.6824247495929343	1.4580081273782448	2.083855735490891	1.2413084196798836	1.9465267158227177	herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.07669989000062713	0.15486719342208036	0.11441411419418421	0.3004490604103788	-0.1796609342700296	0.3842665333537881	herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.7086469638816816	0.6782321588407085	0.7990196374443244	0.44782470969043003	0.5421074354286523	0.9239768527994277	herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.735048231511254	0.7088767421045902	0.8062140391254315	0.501010101010101	0.6050505050505051	0.9232323232323232	herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.2703317308759379	1.2472847087843586	1.2940954953163373	1.4193435412361475	1.302937253333356	0.9727625452515934	herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.04797362713675092	0.024137492548449883	0.07342671923055273	0.1442372676443493	0.07007545880045304	-0.19118947548155554	herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP	0.6472252864982546	0.6002234367362027	0.7288579386383854	0.3613349036987577	0.5404858301916627	0.7702150744160049	herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN	0.6840105232388191	0.6404858713719473	0.769620253164557	0.4404040404040404	0.566060606060606	0.7858585858585858	herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.2554316856274128	1.350306184016524	1.2492013354338551	1.2746228807908533	1.0197075321469122	1.8576929876944754	herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.010305863497491987	0.038973899348116146	0.02461759064746431	0.0038631619860585017	-0.2182581973141639	0.3456730420731057	herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.5767384235646457	0.5096809964589456	0.6768186221553026	0.34651221072751026	0.49108007837254253	0.5243130745804271	herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.6287050570008769	0.570805843242552	0.7164556962025316	0.4808080808080808	0.5602020202020201	0.5257575757575758	herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.416243531693068	1.616652235659288	1.373166577594047	2.669096787790419	1.1879512045416054	1.236394372711081	herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.02816923868020495	0.07087622733105717	0.09548837900026695	0.4196681009200453	-0.17255764510890098	-0.05909392548718262	herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.6154249466450428	0.5517754739738479	0.7143625944466665	0.5427016405174079	0.5495105258618065	0.40052713506951065	herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.634375913475592	0.580827046839705	0.7276179516685846	0.5225589225589226	0.5478787878787879	0.5252525252525252	herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.3241429020342441	1.5335124980033699	1.2330486008712236	1.2145378000623401	0.9533621058228967	2.733101485257019	herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-7.964348966952659e-4	0.0908412816414704	-0.005382326817532414	0.04179658449162837	-0.2277041236496362	0.5546549925414218	herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.5760213662011822	0.5109874686255054	0.7035259343378248	0.2364564200480032	0.40478505921689395	0.6991824608992994	herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.6304004676995031	0.5764321484891105	0.7242807825086306	0.34074074074074073	0.5139393939393939	0.7267676767676767	herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.127191376267998	1.1976511355384731	1.093945046510471	1.1385939582402167	1.0163111935498466	1.5417543438533585	herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.06603691614966871	-0.01829294324833299	-0.07210993703781411	-0.07905364947722157	-0.181803104101272	0.25979491762297574	herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP	0.5133868783048079	0.40237640795283436	0.6548654378954506	0.11378308917830882	0.4231774219804981	0.4176796827570799	herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN	0.560654779304297	0.47045081617866424	0.6880322209436134	0.268013468013468	0.46464646464646464	0.4611111111111111	herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.2141776175590275	1.2661947761127437	1.19323518362746	1.2503875104844777	1.1292023875252637	1.4919540228137733	herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.013077839434172286	-0.001058914047826898	0.08955648295805925	-0.03739276697053113	-0.13183727370791187	0.07543790152907616	herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.5557745362256543	0.47933211598626935	0.6774178711322328	0.29740657629047734	0.43948317847650037	0.503020838045867	herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.5893356643356643	0.5167754589924402	0.7053173241852487	0.3744107744107744	0.48282828282828283	0.5045454545454545	herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.090887999587283	1.2766972574566404	0.9157956089074599	1.591266803853763	1.0776146691952304	1.522111947870108	herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.15178196217319861	-0.011886903826614906	-0.256971562166363	0.22149710131372763	-0.22302374053183743	0.2109505860780132	herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.5300596203679068	0.4484438939818361	0.6610255055284207	0.2743145002377214	0.4067661878434493	0.45166938231775305	herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.5631118881118881	0.4880075916396671	0.6878216123499142	0.3865319865319865	0.4498989898989899	0.42777777777777776	herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1465754525209069	1.3319681258672016	1.0302805378170359	1.3002925642405612	0.9427084812651029	2.054590920146106	herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.14378471688522557	-0.005522804584909811	-0.2392445548086906	0.04055968158770189	-0.2643227857815761	0.44091644066292557	herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.5710833600211351	0.5215977375268154	0.6732899310717403	0.31434868277497185	0.427452050849693	0.6713002854108563	herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.5813519813519813	0.5348534082968045	0.6671240708976558	0.36632996632996634	0.47414141414141414	0.6318181818181818	herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.053454649827774	1.0664082773871912	1.0700394547425263	1.033282403190722	0.9777731018128826	1.1845381498026344	herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.05774534337305892	-0.05482982427037758	-0.028497275299621847	-0.10477558398101333	-0.1399790339154749	0.05393259611459974	herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP	0.4967883453866625	0.3797663501322474	0.6558278830992622	0.1218700987858823	0.3841039001751623	0.3572635184686827	herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN	0.5132284382284382	0.4194639794168096	0.6327044025157232	0.21616161616161614	0.44161616161616163	0.38737373737373737	herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.9253394633155678	2.3952842293803047	1.5982792507117813	1.8469898551881587	1.3757174392775602	4.760150372343719	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.15789589510666896	0.2318898218748958	0.16850647111339542	0.12613373145118445	-0.07256172844674985	0.7054808133817532	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.6777787491762363	0.6446104009626417	0.763667764872325	0.37845285332490725	0.5226019038284063	0.9137190818249281	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.7180637544273908	0.6841459830223875	0.7928904428904429	0.4188552188552188	0.5899897854954035	0.9348484848484848	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.9190315650833785	2.3497281125002667	1.5271392668104329	1.9852808846136485	1.6473903733945856	4.239101925182401	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.16562632677594735	0.2531313569981785	0.13327898410021893	0.16720039664535014	0.0013833720195464932	0.7106626752275984	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.7009569347346131	0.6802076025070923	0.7728252411428487	0.46795947829987156	0.5550461793357836	0.9249995112498657	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.716469893742621	0.6846255336423875	0.7828671328671328	0.4484848484848485	0.6071501532175689	0.9	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	2.4607282793233223	3.4488293564209838	1.6970413880872997	2.1980838499715487	1.4605786940798036	8.439613493545282	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.15765887368328005	0.28605928351044296	0.14174601069953766	0.28518994326531205	-0.13351727406811775	0.8508184541450399	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.6532487338475231	0.6450335616740234	0.7155278680345792	0.4195627645305556	0.4948773181245896	0.9501662960063689	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.6933293978748524	0.6859678606869618	0.7505827505827506	0.48013468013468014	0.5474974463738509	0.9656565656565657	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.4694100486270323	1.7450125173128102	1.2391441306629845	1.4701389180245998	1.2420839069197085	3.0286831136439476	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.04493553434632947	0.13971426584403282	-0.0038791879224220048	0.03557762742291701	-0.10364166991272368	0.63080029378836	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP	0.6021598433605663	0.5917522094986156	0.6918150544777287	0.3945601875011131	0.39219148561200656	0.888442110403614	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN	0.6649940968122786	0.6304841486021261	0.7651515151515151	0.3966329966329966	0.486414708886619	0.8737373737373737	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.8348358402490466	2.3414438551094245	1.4016069654580263	1.5412383988089586	1.3293966294540482	5.093533426716665	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.12221601378888043	0.23980070621642968	-0.002561746145530816	0.10243690576017375	0.07310966445023494	0.7862180008008408	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7408419120459858	0.7083360353984338	0.810984473322959	0.4311182970850995	0.6042457458614104	0.9869956253242661	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7575958924796133	0.718567791388647	0.8170011806375442	0.41468531468531467	0.6592513368983957	0.9833333333333333	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.7063150470092876	2.191302796682141	1.413362293013958	1.751860652388987	0.9958180076695938	4.604170233656025	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0761716109111365	0.19540580560383716	0.09624852652904962	0.25706066832627045	-0.285663276936033	0.7139773044960616	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7314011591291715	0.7025142244113778	0.7777450088754609	0.4167298173339238	0.6404711777281036	0.975110893708023	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7435215946843854	0.717457254569554	0.7950413223140496	0.45734265734265733	0.6376470588235293	0.9797979797979798	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.8631671335386946	2.360086344552598	1.4291140645377458	1.5181628380849015	1.3776947417340395	5.115373733853705	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.14117654303685917	0.21862050071248815	0.11558103041972267	0.020811118921842647	-0.04934006222066401	0.7874299157290513	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.740046597214939	0.698571250388265	0.7940710058861987	0.36542159777306804	0.6553796528356274	0.9794127450581657	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7373603141045001	0.7019104677259758	0.7964580873671783	0.40629370629370626	0.6316577540106951	0.9732323232323232	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.5843345873944514	2.037751439945256	1.3051064874466978	2.120372511262728	1.0336665928067341	3.6918601682648635	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.04522752908907715	0.19334462878119496	-0.006517799878630593	0.36096152398772374	-0.20100866659437153	0.6199434576100582	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7238630268071072	0.7098509125281747	0.7750310774173224	0.5078344860826838	0.5977330079686721	0.9588050786440203	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.720869827846572	0.693114468716073	0.7968122786304604	0.4678321678321678	0.5679144385026738	0.9398989898989899	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.9176365298409024	2.491574174943723	1.4622102219536512	2.084170133207886	1.3616899884033364	5.058226356210019	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.09054397498320127	0.26056822202940993	-0.025181408024740035	0.4100089049021172	-0.06523657768063164	0.7226819689208941	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7355370395366829	0.7238324782328687	0.8039030511262755	0.5577598444405155	0.5690165397247573	0.9646504776399264	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7670190274841437	0.7425431921020156	0.8181818181818182	0.5111888111888112	0.6635294117647058	0.9772727272727273	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.652493821579872	2.1693823295492427	1.1833527529286754	1.514401797943882	1.2350607749858298	4.744713992338584	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.06516178370423702	0.20255755734284922	-0.051448864594233076	0.14985086311293475	-0.04051258590094066	0.7523408167536358	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7167964262419513	0.708275191038596	0.7722685319099423	0.4973621924759543	0.5634700397684874	1	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7429175475687103	0.7251124083878094	0.7995277449822904	0.4951048951048951	0.6083422459893048	0.9974747474747475	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.874293073203761	2.5384368490948015	1.3226289916457796	2.12756041526719	1.302707998023481	5.4008499914427555	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.07821406863815158	0.23309043142127467	0.015240778249765836	0.3037883589129699	-0.17924725936576716	0.7925798478881301	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6689889087110916	0.6397841056866411	0.7574745527211711	0.3292657381216983	0.47239613190369495	1	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6855934762911507	0.6556137712554825	0.7573789846517119	0.3356643356643357	0.5294117647058824	1	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.3395918128541537	1.684106952014084	1.0551811959470614	1.524140372587138	1.0497093302691896	3.1073969092529468	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.03912367642374105	0.12970030480477662	-0.1714495943790591	0.24109485717024412	-0.1594095874898464	0.6085655439177678	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.632541099321028	0.5872324709888229	0.722880756718374	0.294405705477188	0.47913311908658485	0.8525103026731449	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.652793717909997	0.609106904681771	0.7473435655253837	0.3503496503496503	0.49176470588235294	0.8469696969696969	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.3157278509343555	1.4527005521066507	1.2471502862610484	2.007896034836658	1.2274042861438201	1.3283516011850767	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.01965676751126513	0.07991877839624177	0.03164581906475162	0.3081265046500608	-0.12237671158717693	0.10227950145733158	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6545187769264867	0.6171955354651142	0.7454360783841785	0.37948074926468367	0.4902672674645045	0.8535980467470903	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6961972667855021	0.6633657572873475	0.7646786334684423	0.3909090909090909	0.5665621734587252	0.9313131313131313	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.5733950923826612	2.0899051703459666	1.217293157936631	2.506700009270533	1.1428839553264343	3.4927435588502673	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.020140492208095537	0.1919581739739088	-0.04768716050280875	0.44150136430573855	-0.2214475759346743	0.5954660680273797	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.647770681707804	0.6234136597005485	0.7587412507166071	0.4097100147672184	0.406581772875917	0.9186216004424514	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6793226381461676	0.659628655321056	0.7601621308627677	0.45454545454545453	0.4990595611285266	0.9247474747474748	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
