measure	globqual	meanclassqual	classqual_heet_3	classqual_heet_1	model	classqual_heet_5	classqual_heet_7	classqual_heet_2	classqual_heet_6	technique
SCP	0.6274934215645721	0.6162105953681916	0.5259479857971467	0.7064732049392363	heet.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	NA	NA	tsne.20
kNN	0.6458333333333334	0.6381433381433381	0.5766233766233766	0.6996632996632997	heet.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	NA	NA	tsne.20
DR	1.5315348356078697	1.5654306652981007	1.8365973028199483	1.2942640277762532	heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	NA	NA	tsne.20
SIL	0.23320579821381504	0.25215058154539427	0.4037088481980284	0.1005923148927602	heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	NA	NA	tsne.20
SCP	0.6549726701553515	0.6487001926480456	0.5985203725895972	0.6988800127064938	heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	NA	NA	tsne.20
kNN	0.6943181818181818	0.6862433862433863	0.6216450216450217	0.7508417508417509	heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	NA	NA	tsne.20
DR	1.7210441849221358	1.7778856761257948	2.2326176057550686	1.3231537464965213	heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	NA	NA	NA	tsne.20
SIL	0.2526711793135996	0.2741308770667669	0.4458084590921054	0.1024532950414284	heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	NA	NA	NA	tsne.20
SCP	0.6927946313578682	0.6965242344985705	0.7263610596241883	0.6666874093729526	heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	NA	NA	NA	tsne.20
kNN	0.7636363636363637	0.7595959595959596	0.7272727272727273	0.7919191919191919	heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	NA	NA	NA	tsne.20
DR	1.3298374578333776	1.5723912354305467	1.7675735952986302	1.1063375990064528	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	1.4020813233252034	1.212838026427849	2.5738451585794957	1.371671709945649	tsne.20
SIL	-0.1223460236694269	-0.0661425445925904	-0.02751504531796789	-0.1658362513110744	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.049257501221553465	-0.24453293126694625	0.3544901820611988	-0.2642037204991992	tsne.20
SCP	0.6433175968109478	0.28425906297980147	0.5789198361118828	0.8342540704829606	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.09306485342500422	0.03791888981751745	0.08546371712092442	0.07593301092051921	tsne.20
kNN	0.692743953294412	0.4133396771857852	0.6187088274044795	0.8531749657377798	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.15	0.19393939393939394	0.4396694214876033	0.22454545454545455	tsne.20
DR	1.1821358981517267	1.5328600533189836	1.5159746957586122	0.9566443147969285	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	1.1689516568370182	1.4160055507376073	2.9892232344707375	1.1503608673129972	tsne.20
SIL	-0.1404415109175337	-0.07936847557046638	-0.016514173009118848	-0.19536401563678474	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.10232457634051677	-0.25615112304215126	0.3421456683161716	-0.24800263371039827	tsne.20
SCP	0.6263715683795857	0.2699127342169895	0.5279164201359123	0.8259852423371775	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.04542569394305747	0.048029776795001165	0.07992746897738445	0.09219180311340426	tsne.20
kNN	0.6857937169863775	0.4092056230768567	0.5944664031620553	0.8498857925993605	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.19090909090909092	0.19393939393939394	0.4214876033057851	0.20454545454545456	tsne.20
DR	1.0914653948183193	1.497960191451115	1.1574900362095628	0.9175154200041846	heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	1.208305862124434	1.0083295918903639	3.4331611822155925	1.2629590562625514	tsne.20
SIL	-0.23726731901321552	-0.10149129874240437	-0.2953780129842556	-0.27418007089209484	heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.2197576356784193	-0.2512645289162157	0.5272054351514286	-0.09557297913486935	tsne.20
SCP	0.6018030424945986	0.26126153455159035	0.5075609659558966	0.7927526568730457	heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.04176300373639066	0.026725543605807735	0.10601619986435809	0.09275083727404315	tsne.20
kNN	0.6596608284681679	0.3944820862406816	0.5699604743083004	0.8183645500228415	heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.08181818181818182	0.19393939393939394	0.4628099173553719	0.24	tsne.20
DR	1.0954586094494971	1.5411574003958977	1.0186828941414712	0.9432785159191557	heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	1.6748798834647554	1.177901650150687	3.2626117983242873	1.1695896603750295	tsne.20
SIL	-0.2672429383811816	-0.10107925372490391	-0.3389385264382291	-0.3104030170837788	heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.005479388363511919	-0.21614063900649014	0.5328900120873511	-0.2793627402717884	tsne.20
SCP	0.5601262365484904	0.2552686926112832	0.4796098927521027	0.7302533110120568	heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.07902702082606716	0.032010618928457954	0.12388868258632443	0.08682262956269031	tsne.20
kNN	0.6197386711148178	0.3691713979728161	0.5325428194993412	0.7714938328003654	heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.10909090909090909	0.19545454545454544	0.42644628099173554	0.18	tsne.20
DR	1.2970060502515082	1.8086934662056395	1.7759222040569804	0.9546388069544155	heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	1.8281809322161426	1.775048321724761	3.2566290726003713	1.2617414596811665	tsne.20
SIL	-0.1939859584650726	-0.05318034878958925	-0.004800740714114607	-0.29980317347973195	heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.09727512482854571	-0.09834755730892306	0.48084924147221725	-0.29970473787843743	tsne.20
SCP	0.6340002398844721	0.2855660222837374	0.5496166865141449	0.8268228230000056	heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.09498085615479404	0.06206636459763631	0.11176587184666366	0.06814353158917981	tsne.20
kNN	0.6855157075340561	0.41833723554491425	0.6044795783926219	0.8459570580173595	heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.17272727272727273	0.31363636363636366	0.43140495867768597	0.14181818181818182	tsne.20
DR	1.1664899446218389	1.4845495671144222	1.3677792796204598	0.9815491523567018	heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	1.424391632239995	1.4260908799614072	2.479547285221141	1.2279391732868283	tsne.20
SIL	-0.22361089312077093	-0.07843887239118215	-0.16822477192313026	-0.2949279349122454	heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.10476123659651414	-0.11341015799072948	0.4443677111485362	-0.23367684407300982	tsne.20
SCP	0.624676016041464	0.27058111114576405	0.514832299813231	0.8272817821460503	heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.0814309567203414	0.045888544484958674	0.09089617824035799	0.06315690546964485	tsne.20
kNN	0.6788434806783431	0.4167868911471559	0.5873517786561264	0.8378254910918227	heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.22386363636363635	0.2878787878787879	0.39834710743801655	0.16545454545454547	tsne.20
DR	1.128999471051212	1.420910018451532	1.2283769677746992	0.9912972680058488	heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	1.240265283716348	1.2608994514707252	2.65675564753484	1.1478654922067304	tsne.20
SIL	-0.18272683131578701	-0.03996247974848847	-0.21618052859010473	-0.22843089564711516	heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.01246752797047981	-0.06223370853455429	0.43579995612105626	-0.18119722981069272	tsne.20
SCP	0.5841413937923332	0.25510980633263464	0.4674429802100569	0.7756409867097812	heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.06934092808676291	0.04817853429207203	0.07562129494257935	0.09443411375455554	tsne.20
kNN	0.6542674450931332	0.39974714371153086	0.5314888010540184	0.8169940612151667	heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.15	0.2636363636363636	0.4	0.23636363636363636	tsne.20
DR	1.060803895185438	1.3951287994706287	1.2084240124126124	0.8823633488974538	heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	1.232487261763483	1.318218491737889	2.468077921193605	1.2612017608187291	tsne.20
SIL	-0.2486752880672632	-0.09038931175624643	-0.20352606128743136	-0.3255294524830644	heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-0.22329475963258053	-0.047411819171853116	0.3888918201775522	-0.13146559814010136	tsne.20
SCP	0.5562124782275618	0.23923184035850817	0.4488635565331495	0.7401591022271798	heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.05115463952075778	0.03201607207685021	0.09426521074444104	0.06893246104867067	tsne.20
kNN	0.604448151237142	0.3430710590722607	0.4914361001317523	0.7677478300593878	heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.0659090909090909	0.24696969696969695	0.3090909090909091	0.17727272727272728	tsne.20
DR	1.24506594685944	1.5378972286385584	1.5750181352806565	1.0401544644905312	heet.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	1.3715672463474458	1.747706880998406	2.367412950307816	1.1255236944064948	tsne.20
SIL	-0.1619739059352513	-0.047681692642710966	-0.015126294387460111	-0.2436446343173125	heet.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.13765349313383288	0.09153388110896324	0.30093656439788913	-0.28213617952451264	tsne.20
SCP	0.6689143497612499	0.2947446680279141	0.6268035282881463	0.8611650547363737	heet.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.06863165114154107	0.04986669390885144	0.09142503550156558	0.07057604459100635	tsne.20
kNN	0.7141506811231582	0.45647904276643325	0.6397891963109354	0.8679762448606669	heet.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.11931818181818182	0.25757575757575757	0.6033057851239669	0.2509090909090909	tsne.20
DR	1.3811491342050117	1.9134656653115076	1.6878633186070089	1.088223119188863	heet.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	1.671895086679911	1.6545836105476364	3.950344963087916	1.4278838937577114	tsne.20
SIL	-0.19030366022940667	-0.010924294747292838	-0.15499644665125195	-0.2693274436512514	heet.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.0619451808007151	0.09402910786509493	0.5121656762375106	-0.18547148148314416	tsne.20
SCP	0.6704273094416546	0.31881218239133174	0.6383650468307283	0.8501742738477793	heet.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.0807025151916428	0.0646617680400014	0.1831899786567021	0.09577951178113646	tsne.20
kNN	0.7167083680845149	0.4527145220753827	0.653227931488801	0.8738236637734125	heet.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.09659090909090909	0.31363636363636366	0.6099173553719008	0.1690909090909091	tsne.20
DR	1.344098485641656	1.9227710606963087	1.6080116658370567	1.0267533965495836	heet.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	1.9697900390972494	1.4847509233944804	3.7818427270646606	1.665477612234821	tsne.20
SIL	-0.14241381387244095	-0.053736857551054076	-0.14229745217386033	-0.17844803335012005	heet.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.06599330426843926	-0.3614173629651763	0.42594297673541276	-0.1321945778210198	tsne.20
SCP	0.6413208115376172	0.3021748888120211	0.5859337360228603	0.8195020086254049	heet.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.12790179777906954	0.04239220329029262	0.12221656403007872	0.11510302312442054	tsne.20
kNN	0.6989713650264109	0.45403050757039076	0.6234519104084322	0.8470534490634993	heet.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.18863636363636363	0.2681818181818182	0.5768595041322314	0.22	tsne.20
DR	1.2679108673876243	1.7945357726944722	1.5561471225574537	0.9548584114362707	heet.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	1.5595459003258236	1.7137764595775093	3.106656495785315	1.8762302464844611	tsne.20
SIL	-0.16026445042883966	-0.026276592469830936	-0.14135215763818343	-0.2249879560600041	heet.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	-0.19209658142332217	-0.06479184825068487	0.37121171628198907	0.0943572722712199	tsne.20
SCP	0.6032142608615657	0.2826504264897566	0.5524215280360164	0.7693756389286779	heet.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.1016783398265872	0.0490898076840255	0.07271669980649008	0.15062054465674243	tsne.20
kNN	0.6709480122324158	0.4412666977539512	0.597364953886693	0.8120603015075377	heet.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.16249999999999998	0.27575757575757576	0.59173553719008265	0.2081818181818182	tsne.20
DR	1.0686017807911021	1.3126474573350086	1.301827961787593	0.8986555373339806	heet.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	1.3753062525711541	1.3295128121431405	1.844055151606171	1.1265270285680131	tsne.20
SIL	-0.16227269119164814	-0.08455430351815894	-0.08348194384524717	-0.216034987964458	heet.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.03780033746165692	-0.12784578703800442	0.147749238842827	-0.18991200364241417	tsne.20
SCP	0.6387394191578311	0.2647389741272302	0.5454032208270903	0.8455349302426547	heet.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.06686290797745374	0.02984046042473317	0.05224687214575476	0.048545453145694493	tsne.20
kNN	0.6932443703085904	0.4160791578666278	0.6263504611330698	0.8521699406121517	heet.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.13522727272727272	0.2090909090909091	0.4727272727272727	0.2009090909090909	tsne.20
DR	1.2223769783922824	1.5505026451330213	1.4463208491699706	1.0295921367239886	heet.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	1.397070459324101	1.1189498651148986	2.996653200710346	1.3144293597548231	tsne.20
SIL	-0.15206582460327747	-0.08627345079487092	-0.23126774702629296	-0.14837442625619018	heet.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	-0.14689917237599687	-0.2377915075333058	0.44127748839014014	-0.19458533996757987	tsne.20
SCP	0.624974342586034	0.26917285470495567	0.5115885169664373	0.8289236199207974	heet.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.06249168251086382	0.029814849670147917	0.09897914541501139	0.08323931374647614	tsne.20
kNN	0.6843480678343064	0.39000645745796897	0.5984189723320158	0.857012334399269	heet.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.12386363636363636	0.20454545454545456	0.40165289256198344	0.15454545454545454	tsne.20
DR	1.1340984749226788	1.6402896639531175	1.2227363215929878	0.9176850090960705	heet.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	1.2370013972069833	1.294369973720756	3.8734765980352392	1.2964686840666677	tsne.20
SIL	-0.22359883699220615	-0.03945618363603424	-0.23388538977233755	-0.2909037344251648	heet.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	-0.11312960929766136	-0.038483540320734255	0.6233679843260863	-0.18370281232639374	tsne.20
SCP	0.5723794597214636	0.25976050418520114	0.44496332057149235	0.7601693671611242	heet.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.06812158212629613	0.037706313195590514	0.14472886323110762	0.10287357882559595	tsne.20
kNN	0.6401445649152071	0.37952319313058286	0.5104084321475626	0.8086797624486066	heet.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.16022727272727272	0.1893939393939394	0.42479338842975206	0.18363636363636363	tsne.20
DR	1.087623167323229	1.2686164272036882	1.1142700017435436	1.008174284761715	heet.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	1.2110647993819958	1.105507452896677	1.995033754091765	1.1776482703464317	tsne.20
SIL	-0.17181422907863683	-0.08311345426810937	-0.17677555018786223	-0.2061976553052606	heet.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	-0.029251176214923416	-0.19568134805014772	0.2578568474394548	-0.14863184328991705	tsne.20
SCP	0.5157296852540846	0.21352284161443136	0.4084270393204149	0.6920402488203695	heet.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.04955574493142014	0.03454460320206375	0.04363150842782096	0.052937904984498865	tsne.20
kNN	0.6004448151237142	0.3581198823598569	0.4901185770750988	0.7570580173595248	heet.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.08181818181818182	0.1803030303030303	0.48760330578512395	0.15181818181818182	tsne.20
DR	1.2303907613760379	1.6277940407250076	1.6743761866960098	0.9423481667815886	heet.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	1.3280772692226317	1.4238800739455193	3.0021012500656337	1.3959812976386623	tsne.20
SIL	-0.15555730508490281	-0.07292822787588495	-0.13338065823768416	-0.18850260520081938	heet.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	-0.2549434325558408	-0.07640794803636397	0.38547446084201165	-0.16980918406661305	tsne.20
SCP	0.614108703881978	0.2732256653530835	0.5526793420512571	0.7953504174782713	heet.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.04925597124569409	0.03773659250735265	0.1026255041159754	0.10170616471995048	tsne.20
kNN	0.6726716708368085	0.4002285449585934	0.5891963109354413	0.8352672453174965	heet.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.11704545454545455	0.2787878787878788	0.41652892561983473	0.16454545454545455	tsne.20
DR	1.1883756408611943	1.3904996425768625	1.5049767667733434	1.0151192294906126	heet.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	1.2655688766170672	1.0139668478618875	2.281923989884793	1.261442144833471	tsne.20
SIL	-0.15907203968773598	-0.07493516750244689	-0.07035592895684468	-0.2153895852488962	heet.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	-0.08741821782718813	-0.24324611807237112	0.36864471278288347	-0.20184586769226462	tsne.20
SCP	0.6418769523115648	0.27368744772542786	0.5726153453176528	0.8385772322029241	heet.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.05230004477337363	0.02422730093189547	0.0787986910565987	0.07560607207012239	tsne.20
kNN	0.6910202946900195	0.4111929492152743	0.6297760210803689	0.8493375970762905	heet.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.17727272727272728	0.24696969696969695	0.39834710743801655	0.16545454545454547	tsne.20
DR	1.082004522308926	1.3444856785683406	1.1802550374828464	0.9566916791818622	heet.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	1.0448959093066152	1.1618662553740036	2.569844040352929	1.1533611497117873	tsne.20
SIL	-0.23232583854203928	-0.11567999266302087	-0.28603944205447157	-0.25857904503234824	heet.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	-0.30544774107128875	-0.17806474590360882	0.49263081041543627	-0.15857979233184408	tsne.20
SCP	0.5946142829192612	0.2551512158635675	0.4836783371298875	0.7906799085259284	heet.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.03304352001243086	0.02948404016077173	0.1159079036888304	0.07811358566355611	tsne.20
kNN	0.6468167917709202	0.40187967951908704	0.5491436100131752	0.8023755139333029	heet.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.0875	0.28787878787878785	0.5107438016528926	0.17363636363636362	tsne.20
DR	1.0683416696156145	1.3706174437716931	1.0907479270653249	0.9378147933685791	heet.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	1.2641309032074919	1.1977894930192232	2.4225582411655635	1.3106633048039764	tsne.20
SIL	-0.1986666198588562	-0.095177837462137	-0.2783714617748666	-0.22128463758870962	heet.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	-0.23639641237155853	-0.22942258995538695	0.3414954235745971	0.05291265334310259	tsne.20
SCP	0.511456041568644	0.2176739655485516	0.3759280084104154	0.6916229832347487	heet.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.05969361321148408	0.02950248419743522	0.06899359528717416	0.08030310895005204	tsne.20
kNN	0.5575201556852933	0.3080393026938501	0.4234519104084321	0.7209684787574234	heet.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.08863636363636364	0.06666666666666667	0.39669421487603307	0.15181818181818182	tsne.20
DR	1.4956628509018373	1.655233787883419	1.952035267581407	1.3118262622185133	heet.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	1.2689232263064034	1.806714017597428	2.321566946331783	1.2703370072649782	tsne.20
SIL	-0.07301770599219128	-0.03145479235487694	0.05976681575515215	-0.11956449477427966	heet.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08234851113759684	0.07974850124136316	0.1528919792016319	-0.27922304441553236	tsne.20
SCP	0.641163831987718	0.27979767491833896	0.5779493373211131	0.8313567986410052	heet.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.04570734503561097	0.08740471109542527	0.06341431856492749	0.07295353885195176	tsne.20
kNN	0.6972867132867133	0.4489307435354866	0.6213438735177865	0.8455463728191001	heet.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.1709090909090909	0.2681818181818182	0.5785123966942148	0.20909090909090908	tsne.20
DR	1.165812045219357	1.653325580299243	1.214590508470248	0.968497480932236	heet.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	1.3386049033064888	2.1117425534734435	3.09229739069759	1.194220644915452	tsne.20
SIL	-0.19780254473175604	-0.09420557943665583	-0.19783152959755324	-0.2269951295438914	heet.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.34144568476153786	0.18589753709227147	0.34470306926652844	-0.3295617390757524	tsne.20
SCP	0.6391429733972395	0.2926394000711961	0.589226942862836	0.8198799687877536	heet.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.05354039507707597	0.11404808081512983	0.11399218633704222	0.06514882654733907	tsne.20
kNN	0.6981818181818181	0.43260283999414434	0.6366271409749671	0.8491276400367309	heet.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.17454545454545456	0.23787878787878786	0.5074380165289256	0.19	tsne.20
DR	1.3993470936573684	1.8452350178733559	1.949298406750394	1.0377090492795513	heet.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	1.9164305592259998	1.956037069847215	2.4041977837532986	1.807737238383677	tsne.20
SIL	-0.15388865556803175	-0.05571100378624588	-0.06833945123929526	-0.2165747746486384	heet.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	-0.12530350921927522	-0.0581937420245571	0.2801796765967274	-0.14603422218243672	tsne.20
SCP	0.6367453866741662	0.2911528043209856	0.5760850154082946	0.816896305995703	heet.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.10887441704840498	0.04528202169432169	0.08057397920657977	0.11920508657260968	tsne.20
kNN	0.6783776223776223	0.39495155773811896	0.6334650856389986	0.82910927456382	heet.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.1103030303030303	0.21666666666666667	0.36198347107438017	0.21818181818181817	tsne.20
DR	1.235853819073915	1.806131684658889	1.546361935680738	0.9169159176334646	heet.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	1.4893083030415217	1.7049954023711993	3.6643971569977767	1.514811392228634	tsne.20
SIL	-0.2002240510384594	-0.05115883673436042	-0.1347710815320749	-0.278352617109692	heet.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	-0.09249961621091324	-0.08143053968550382	0.4330166374797552	-0.15291580334773378	tsne.20
SCP	0.5808424312811252	0.27890468899446685	0.5075396645258872	0.748171131482396	heet.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.05653014366924135	0.05559610791405238	0.2234730996607417	0.08211798671448267	tsne.20
kNN	0.6411748251748252	0.38080355598142157	0.5670619235836627	0.7941230486685033	heet.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.1006060606060606	0.21212121212121213	0.4727272727272727	0.13818181818181818	tsne.20
DR	1.2252994806748208	1.4842147680891338	1.697751113881065	0.9945739109785174	heet.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	1.1864167010013573	1.3642674147152425	2.5845754292220953	1.0777040387365246	tsne.20
SIL	-0.13267661149028884	-0.09558887894638128	-0.08540819321779629	-0.15011867533502932	heet.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.24434305543276244	-0.14556306504734912	0.3477030423348319	-0.2958033269801824	tsne.20
SCP	0.6177706474977552	0.2618868389683564	0.5442141271385675	0.8085146866371349	heet.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.04342430631951228	0.0422483975270716	0.07532866431311076	0.057590851874741486	tsne.20
kNN	0.6815664335664335	0.39865406369358936	0.6021080368906455	0.8441689623507805	heet.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.09818181818181818	0.21515151515151515	0.43140495867768597	0.2009090909090909	tsne.20
DR	1.1717090164535815	1.4326235752279388	1.5137679891287013	0.9636401594923993	heet.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	1.2571920688537481	1.2556658893447614	2.275632341985033	1.3298430025629895	tsne.20
SIL	-0.20576775185994403	-0.071175548299458	-0.11019517064018397	-0.2892138713064001	heet.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	-0.10031135433014202	-0.1545720559233851	0.3546615915196011	-0.12742242911623794	tsne.20
SCP	0.6199938510557408	0.26655730380705206	0.5303275416691899	0.8134407175793446	heet.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.04518665586474319	0.03649221998588793	0.08327789949259196	0.09061878825055487	tsne.20
kNN	0.6708251748251748	0.41045787253297134	0.5894598155467721	0.8235078053259871	heet.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.12727272727272726	0.23787878787878788	0.4628099173553719	0.2218181818181818	tsne.20
DR	1.0579839243376894	1.3359791441949633	1.158118838132229	0.9192920309965492	heet.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	1.241392516365013	1.094222138723662	2.432642976433018	1.1702063645193088	tsne.20
SIL	-0.21891287034636606	-0.057803633330285605	-0.2193727223740497	-0.2868418641677266	heet.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	-0.06371599239704993	-0.1515086090048851	0.43708671986391795	-0.06246933190192022	tsne.20
SCP	0.5458882554934705	0.23029310576666007	0.4230381625019827	0.7316579789048915	heet.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.04129035633052503	0.031574982461435835	0.0807142469938877	0.07348290740723769	tsne.20
