measure	globqual	meanclassqual	classqual_blik_1	classqual_blik_3	classqual_blik_5	model	technique
SCP_k10_b0	0.6933974577570367	0.37537486630793143	0.808794642331587	0.11408258340024832	0.20324737319195896	blik.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7455960382030421	0.45273913135548355	0.8528301886792453	0.19124579124579125	0.3141414141414141	blik.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.0517106608616789	1.124216000664072	1.0183803078434577	1.2537729386524126	1.1004947554963458	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.031184954059418058	-0.012506947972974929	-0.041625759336111505	0.08052487597023683	-0.07641996055305011	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.6851243197948039	0.35108895885214114	0.8273544622512263	0.11847906875850653	0.10743334554669057	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7297551157329755	0.4525108225108225	0.8493506493506493	0.2096969696969697	0.29848484848484846	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.016462164181901	1.1197600036704498	0.9685285267407331	1.3187534280102178	1.0719980562603983	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.08917540049419159	-0.010007394290581543	-0.12702489794066976	0.17830069292420195	-0.08129797785527682	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.6827097185419633	0.35502228705597594	0.8217163157761894	0.14358001867286915	0.09977052671886924	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7223079503522308	0.45099357631615694	0.8397989107666527	0.1987878787878788	0.3143939393939394	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	0.9788997188238044	1.1041551645366705	0.9245518989009834	1.2240225777868214	1.1638910169222065	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.12569883297503492	-0.02362478763908696	-0.17042738585878267	0.08818107408747501	0.011371948854046772	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.6765454073887374	0.3615560641228016	0.8116964311432421	0.10905959581006541	0.16391216541509732	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7239852398523985	0.44237583205325143	0.845915374947633	0.1812121212121212	0.3	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0157997350594345	1.088678895502265	0.9835358834513593	1.1790703698052223	1.1034304332502134	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.09230736324549854	-0.008972100949644944	-0.12906763037282434	0.09012474846657144	0.01202657905731807	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.656903121210244	0.33332379743540286	0.7951477204109592	0.0929870655519985	0.11183660634325093	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.692720563569272	0.39177908113391985	0.8217008797653959	0.15515151515151515	0.1984848484848485	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.107660040613084	1.323004079786057	1.0196159204945057	1.3556174343516858	1.5937788845119796	blik.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.042450520617636475	0.024006505877030352	-0.06895559317407422	0.012644995345109405	0.12833011546005588	blik.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7125938222642949	0.4292261063379982	0.835060456089699	0.1736630253293545	0.2789548375949411	blik.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7563233814156324	0.5217404459339943	0.8576455802262254	0.31212121212121213	0.39545454545454545	blik.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0787595561167393	1.3414201873082614	0.9710536888197665	1.3913707132044342	1.6618361599005838	blik.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.07083446150720475	-0.0027523148104929332	-0.09827685848368171	-0.005089785791070736	0.09510969984327365	blik.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7057208984709851	0.41812378442300713	0.830674549833128	0.13754381489778586	0.2861529885381074	blik.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7580006709158	0.5241611972257134	0.8599078341013825	0.28606060606060607	0.4265151515151515	blik.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	0.9341945677221197	1.1792267939151362	0.8332567184412796	1.2406420052729503	1.4637816580311784	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.18194668312261492	-0.04579355210572705	-0.23674105746677862	-0.05323188058800316	0.15259228173760062	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.6654019523449818	0.3751955376449674	0.7911864233698412	0.10181177744551008	0.23258841211955086	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7339818852733981	0.47527719592235723	0.8458315877670717	0.2406060606060606	0.33939393939393936	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	0.966625459205204	1.1040545583285404	0.9081780105281744	1.197535868836289	1.206449795621158	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.13304317434728666	-0.03485436636801913	-0.173825310346678	5.165045485918853e-4	0.06874570669402874	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6272238423157108	0.33148538800678823	0.7536148681553231	0.11050729618192189	0.13033399968311973	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.6954713183495471	0.4202488013778336	0.8133221617092584	0.20727272727272728	0.24015151515151514	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	0.9728958143685068	1.0443928408020675	0.9441087705931599	1.0409147386061053	1.1481550132069374	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.10316996967574774	-0.04176247320935495	-0.12703275168792558	-0.07247377254740761	0.07421910460726833	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.6718773381830225	0.33488072961414034	0.8151363675316032	0.10767119696359988	0.08183462434721793	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.695270043609527	0.3920323046129498	0.8248847926267281	0.16484848484848486	0.18636363636363637	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	0.9448467955585906	1.0816571717980235	0.8894331468258738	1.0855946482544556	1.269943720313741	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.13271922554051896	-0.056628545589375745	-0.1615598648478091	-0.11810015390307206	0.10977438198275392	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.6879251642726059	0.3434498488493745	0.8348361624765298	0.0959918404584932	0.0995215436131006	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7080845353908084	0.39442326490713586	0.8428152492668621	0.13818181818181818	0.20227272727272727	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.028617184518374	1.0384380552969397	1.0257668039955923	1.0024539753250645	1.087093386570162	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.0308810764983603	-0.024492572885945436	-0.031873255095291875	-0.07562804164603967	0.034023578083495244	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.6681785256762774	0.33771915785795215	0.809197698428592	0.09757421596339753	0.10638555918186683	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.705669238510567	0.4007747986780245	0.8361122748219523	0.1684848484848485	0.19772727272727272	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0230686651580176	1.0924994892037592	0.9934806454693321	1.1416467432618393	1.142371078880106	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.10371056881365413	-0.012045453731753824	-0.1430738725022396	0.062494318853041846	0.044443192453936284	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6256330695256382	0.3059189724613819	0.7615350006271506	0.09069011719806461	0.06553179955893049	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.6642737336464274	0.34519131406228176	0.7996648512777544	0.13818181818181818	0.09772727272727273	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	0.9963273754014094	1.0787754719197262	0.9599448082080816	1.1772561285669827	1.0991254789841147	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.10658588847004359	-0.02367809794246629	-0.1428094708734329	0.0637125258413852	0.008062651204648823	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.684483481258482	0.35464074720825933	0.8247540908337143	0.13055834852451645	0.10860980226654729	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7101643743710164	0.42081157194060415	0.8341013824884792	0.19575757575757574	0.23257575757575757	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0127079908126262	1.1819897415970095	0.9470160112859822	1.0944189895070722	1.504534223997974	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.12509434983308945	0.01469745549221357	-0.18016936742269404	-0.031016281271111206	0.25527801517044596	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.6775480667686583	0.3885575330045433	0.8031354042380451	0.10570845000609563	0.2568287447694892	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7133176786313318	0.444516129032258	0.8299120234604105	0.18848484848484848	0.3151515151515151	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	0.9798564826816033	1.101566480599369	0.9303719126259218	1.1110901777928388	1.2632373513793462	blik.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.13382335968024797	-0.03314763225308173	-0.1747270471089865	-0.02619680984848582	0.10148096019822714	blik.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.6702402132057343	0.34521820213320886	0.8089630045293749	0.10825455849893341	0.11843704337131837	blik.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7066085206306608	0.3959775171065493	0.8392961876832844	0.16606060606060605	0.18257575757575759	blik.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0177981855795935	1.0435810665843732	1.0055951494708035	1.1009346083549862	1.0242134419273297	blik.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.05810668871994287	-0.040797425189912265	-0.06701903719948721	0.02086269167836603	-0.07623593004861562	blik.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6291145844232191	0.3096390997919613	0.7651088802613917	0.08833721720376352	0.07547120191072872	blik.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.6792351559879235	0.37540729879439555	0.8087976539589442	0.15757575757575756	0.15984848484848485	blik.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.2136529854886728	1.9269652350452897	1.0275646680542656	1.0742445510645378	3.679086486017066	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.07374745441456548	0.14690738665786196	-0.13369242799050796	-0.06390083878441025	0.6383154267485041	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7703024351974591	0.5553425107633565	0.85899914136690525	0.08656026953189706	0.7204681213912671	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7938616938616938	0.5667512756430282	0.8847235238987816	0.13484848484848486	0.6806818181818182	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.4167885067730155	2.3592747975311195	1.172614021515757	1.194753059198394	4.710457311879208	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.04748399498180644	0.21638724242277652	-0.12495330870055785	0.0929808108329147	0.6811342251359727	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7736862974436248	0.5672696661967311	0.8603885243226529	0.08306153686661243	0.7583589374009282	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.795959595959596	0.5845256690617515	0.8838800374882849	0.10833333333333334	0.7613636363636364	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.1917490725709952	1.9346052066100932	0.9850437279849626	1.3338061853756287	3.484965706469688	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.1416968272487874	0.1538417890562537	-0.23079243722532847	0.06744879689900447	0.6248690074950851	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.75655651283772	0.5524322591403481	0.8390812196354377	0.1451273087727323	0.6730882490128745	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7775446775446775	0.5719566802041028	0.8582942830365511	0.2143939393939394	0.6431818181818182	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0731338250120928	1.1449256528386247	1.0555780257701284	1.032999391186609	1.3461995415591366	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.05025608078727579	-0.00814557306015483	-0.06075263981899689	-0.06937068869420697	0.10568660933273936	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7380675701619459	0.3725790838305523	0.8667732590368006	0.06729691068478899	0.18366708177006744	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.761072261072261	0.4422537227949599	0.8763823805060919	0.10833333333333334	0.34204545454545454	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.1504232099084235	1.3189965222636872	1.1052187885402067	1.1447817112196668	1.7069890670311882	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.07125622541182854	0.05568656268960979	-0.11124191254027829	0.056768584587548854	0.2215330160215588	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7585284968542922	0.513065825491052	0.8551383684662964	0.08173488166664063	0.6023242263402189	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7853923853923854	0.5546899406435489	0.8765698219306467	0.1409090909090909	0.6465909090909091	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.140916133683049	1.4652335310535112	1.0523228913234315	1.1662113919617563	2.177166309875346	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.06502925124277296	0.10763084786104356	-0.11879966170829757	0.09540178699225028	0.34629041829917795	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7454518978010519	0.5323673462155581	0.8310557310434938	0.11927391766968125	0.6467723899334995	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7935508935508936	0.589698531708841	0.8759137769447047	0.18409090909090908	0.7090909090909091	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.1310649196618585	1.472285179014075	1.0324934495741678	1.27695857299968	2.107403514468377	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.0846237128266552	0.10069238664555752	-0.14166821096781637	0.07271977398090415	0.3710255969235848	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.7275188298116922	0.4435344969536956	0.831484958187843	0.11817847059031908	0.38094006208292475	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7705516705516705	0.5469267416432364	0.857825679475164	0.17045454545454544	0.6124999999999999	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0630080946647504	1.2686648415598156	1.0024142072742366	1.1772816077332953	1.6262987096719153	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.11509036164552407	0.0352072933735563	-0.16227947473043916	0.03308147437935426	0.23481988047175378	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.740619444708179	0.4099630976824233	0.8556284306779279	0.16560758903579734	0.20865327333354453	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7734265734265734	0.4961144954701655	0.8735707591377694	0.20909090909090908	0.40568181818181814	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.0260383464716476	1.259856850278833	0.9372940350533894	1.3467978473195439	1.4954786684635657	blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.11645143088186335	0.03990562487020701	-0.17677783910305914	0.12100044314806066	0.1754942705656195	blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7172323597263074	0.4632629013714975	0.8238449402769261	0.12993422701666654	0.43600953682089977	blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7475222816399287	0.5116914486479703	0.8461133069828722	0.21168831168831168	0.47727272727272724	blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.071409027590558	1.2942532927806996	0.9859716238135211	1.397176351952734	1.4996119025758439	blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.08414421939001862	0.0797052734991923	-0.14951010190235195	0.21491208766669118	0.1737138347332377	blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7233487146448195	0.4801971432711972	0.8259320845555371	0.14909922828396477	0.4655601169740898	blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7500891265597148	0.5062900223769788	0.851207729468599	0.21493506493506492	0.4527272727272727	blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.026969061926133	1.1024597576343815	0.9937336334597939	1.2376669845149377	1.0759786549284132	blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.07273034596044387	-0.012352086729109623	-0.10042071836802012	0.12169516483164441	-0.05833070665095316	blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.67311848361669	0.34341394970357664	0.8026630353738327	0.1177985906418304	0.10978022309506677	blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7350445632798573	0.4616354016354016	0.8464646464646465	0.18116883116883117	0.35727272727272724	blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.005309416823182	1.215302549024123	0.9288218010858469	1.218258943176331	1.4988269028101908	blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.1502332637695276	-0.007733094880915475	-0.2041441108834046	0.04118152085275664	0.13976330538790152	blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6740298054973444	0.3534873517266722	0.8006277798492488	0.11887055830161902	0.14096371702914876	blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7168627450980392	0.42017462408766754	0.8336407553798858	0.21233766233766233	0.21454545454545454	blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.1934786736037246	1.4678598871228294	1.091411648675323	1.1840600799047214	2.128107932788444	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.023983428926846056	0.056824370231465554	-0.05104942155774681	-0.12305425586594436	0.34457678811808784	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7144776837884744	0.44947999005875927	0.8322904785872018	0.10480510918599115	0.4113443824030848	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7623616236162362	0.5145252059768188	0.8713028906577294	0.23212121212121212	0.4401515151515151	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.086180258018313	1.2867631270564013	1.0085829639985988	1.1752321205287284	1.6764742966418764	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.05712096557122783	0.04996397261797937	-0.09878939847177859	-0.0018056322073314547	0.25048694853304815	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7114391305785589	0.46024891315683814	0.8238232522062668	0.11069916061460464	0.44622432664964284	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7561891982556189	0.5065363310524601	0.8662756598240469	0.2109090909090909	0.4424242424242424	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0361326530002397	1.1906010822544146	0.9777437487607555	1.0606879216535468	1.5333715763489415	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.0867126679546619	-0.004472672312339281	-0.11604518375673432	-0.13006335736253688	0.23269052418225336	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.6587451305687735	0.3611677482512285	0.7873993405487946	0.09129663068863453	0.2048072735162564	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7266018114726601	0.4676055485732905	0.8388772517804776	0.22303030303030302	0.3409090909090909	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	0.9987064285592967	1.0828882106793558	0.9655235818712693	1.055906611583471	1.2272344385833271	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.11272472944503244	-0.03497590910939213	-0.1428627159683391	-0.07627200697301847	0.11420699561318119	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6282452698711818	0.33015306398095834	0.7554186386417576	0.11460837843367257	0.12043217486744491	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.6905065414290507	0.40346506540054927	0.8128194386258902	0.2006060606060606	0.19696969696969696	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.1546391949525094	1.3720004404695276	1.0785874361442118	0.9926358237485318	2.044778061515839	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.038092613269226375	0.04713904818792151	-0.06459658625164895	-0.20832808648707474	0.4143418173024882	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.685563158782358	0.4140283962712842	0.8051071591078393	0.0986482984455944	0.33832973126041893	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7292854746729285	0.4845110087045571	0.8368663594470046	0.20606060606060606	0.4106060606060606	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0858365284394424	1.2745765922762455	1.0169388365143524	1.037164852654869	1.7696260876595153	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.05279482690714976	0.027448102443675463	-0.07972417941518682	-0.14948247344186022	0.31155096018807343	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7109237656208824	0.45713935358567004	0.8245324761641878	0.10192318756710876	0.4449623970257135	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7334451526333445	0.4684348089186799	0.8506074570590699	0.14484848484848484	0.40984848484848485	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0873774029187997	1.1808792205531753	1.0560133699351206	0.9742319856146334	1.512392306109772	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.06578939136043362	0.012039437976452428	-0.09270982798779699	-0.13379463188954424	0.2626227738066985	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.6258088851583397	0.3381578308089529	0.7500207980513318	0.08213833929306563	0.1823143550824612	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.6955384099295538	0.41592747754038073	0.8171763720150816	0.13818181818181818	0.2924242424242424	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0072242288295405	1.1044857220806292	0.9680156229099441	1.1012964668968266	1.244145076435117	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.1137620473615861	-0.005209148886025997	-0.15853498528246263	0.023799340719886895	0.11910819790449774	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.6134829031453735	0.3240483175691154	0.7377340076635179	0.08995406806015768	0.14445687698367052	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.6746058369674606	0.3801943397104688	0.801340594888982	0.13090909090909092	0.20833333333333334	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.0006670830276847	1.0691290402281695	0.9712432194016342	1.1255912099264906	1.1105526913563832	blik.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.052310996289447007	-0.005197472556034582	-0.07286521656015219	0.043487470950620354	0.013785327941428085	blik.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7088880275110548	0.43154916361283907	0.8313004069714767	0.09935618831274214	0.3639908955542985	blik.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
