measure	globqual	meanclassqual	classqual_geldig_1	classqual_geldig_2	model	technique
DR	1.1025799622052272	1.1364985883449346	1.0946415603427424	1.1783556163471265	geldig.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.05661001660697333	0.08437202698598036	0.0501125248161419	0.1186315291558188	geldig.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8305281856484548	0.4939192621360313	0.9093089975343411	0.07852952673772155	geldig.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN	0.830564263322884	0.5053994490358127	0.9066666666666666	0.10413223140495867	geldig.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.0011522623098366	1.2464199490824486	0.9132528601138716	1.5795870380510257	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.036699026342776095	0.12369633129053198	-0.09418175566800789	0.34157441824907187	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.8710671935223514	0.7073328577766353	0.9297465508416254	0.48491916471164526	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8823984526112185	0.7370407107124375	0.9344919786096256	0.5395894428152492	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	0.930247606332247	1.3152730489560471	0.7922616095537753	1.838284488358319	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.12324466234598072	0.1125200950950225	-0.20773839044622466	0.43277858063626967	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8643486073603702	0.7110472611545549	0.9192889742086972	0.5028055481004127	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.881237911025145	0.7433356333735841	0.9306595365418895	0.5560117302052786	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0257696449397657	1.1510175748637996	0.9808831035797073	1.3211520461478918	geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.0017408727971151199	0.0878884226047533	-0.029132815573252317	0.2049096607827589	geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8514694750571635	0.6645928818459514	0.9184425893871934	0.41074317430470947	geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.8739651837524178	0.7180078776378587	0.9298573975044563	0.506158357771261	geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0021078691825303	1.0748328127117603	0.9760445946229217	1.1736210308005992	geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.012691817705608165	0.04739522144508021	-0.03422590110065255	0.12901634399081297	geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8269931188757593	0.5529496616104764	0.9252052249477104	0.18069409827324248	geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8576402321083172	0.6558823529411765	0.9299465240641711	0.3818181818181818	geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	0.9648501991552679	1.1667245248237497	0.892502174927257	1.4409468747202425	geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.05837038742638495	0.08313864196894041	-0.10908460605361138	0.2753618899914922	geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.847490159295464	0.6687021315246069	0.9115644813867538	0.4258397816624599	geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.867852998065764	0.6978250244379277	0.9287878787878788	0.46686217008797654	geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1498934533747587	1.4196692780258462	1.053210787892866	1.7861277681588263	geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.05793401455119599	0.18831264487215174	0.011208725072009538	0.36541656467229394	geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8516207513319838	0.6839514228626656	0.911710337257404	0.4561925084679273	geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.8740425531914894	0.7362069461215571	0.9234402852049911	0.5489736070381231	geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0214983185941944	1.1338537421257842	0.9812322130510812	1.2864752712004872	geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.0016225168251147622	0.0820268235378894	-0.027192899453451873	0.19124654652923068	geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8324510360294937	0.6337421429337967	0.9036646277747723	0.36381965809282113	geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.855164410058027	0.6820611235696625	0.9172014260249555	0.4469208211143695	geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0014744423136535	1.0769728071528093	0.9744172248568462	1.1795283894487725	geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.012168917805877404	0.052367501310426945	-0.03529757667992867	0.14003257930078256	geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8068908212935486	0.5465130683172186	0.9002053917243721	0.19282074491006512	geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8445647969052225	0.6520815364268875	0.9135472370766489	0.3906158357771261	geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.0668868100400182	1.4145856254877305	0.9422779860067341	1.886893264968727	geldig.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.005543644562946779	0.17301960406987424	-0.06953740996892888	0.41557661810867735	geldig.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.8710687262583345	0.7170876427499184	0.9262526983827379	0.5079225871170988	geldig.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8701740812379111	0.7168190443332758	0.9251336898395722	0.5085043988269795	geldig.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.2560948994761099	1.6199710600398372	1.1256884141873753	2.114253705892299	geldig.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.11132251950917646	0.25579227627111967	0.05954723095865347	0.45203732158358584	geldig.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.9013003745374433	0.7939117333989727	0.9397864771419818	0.6480369896559636	geldig.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.8959381044487428	0.7726927721235122	0.9401069518716577	0.6052785923753665	geldig.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0914011957784733	1.4081912763502313	0.9778694906024676	1.838513062097995	geldig.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.019662266561238533	0.19014459609239165	-0.041435446912353915	0.4217246390971372	geldig.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8683207743384698	0.7218801415034521	0.9208023884180715	0.5229578945888327	geldig.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.8780657640232108	0.7367833937093899	0.928698752228164	0.5448680351906158	geldig.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1093363563313734	1.2652469568550164	1.0534608809992008	1.477033032710832	geldig.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.04582962728453354	0.13992924581012375	0.012106064575940512	0.267752427044307	geldig.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8179726259555445	0.5611249683135239	0.9100220755151127	0.21222786111193512	geldig.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN	0.84100580270793035	0.6266545914553505	0.917825311942959	0.33548387096774196	geldig.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.0319198293591818	1.2379548574108998	0.958080686357988	1.5178290284638116	geldig.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.010763031512549513	0.11625484964819471	-0.05628389065686247	0.2887935899532519	geldig.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.8554775414606364	0.7143729934242029	0.9060468014505721	0.5226991853978337	geldig.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8674661508704061	0.7142645621298372	0.9223707664884135	0.506158357771261	geldig.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0750234437327113	1.4445683309852628	0.9425853916537624	1.9465512703167631	geldig.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.0030803128340524373	0.18255420287537893	-0.06960828956228796	0.4347166953130458	geldig.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8833846954271632	0.7585723999457967	0.9281151134609477	0.5890296864306459	geldig.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.8863442940038685	0.759457478005865	0.9318181818181818	0.5870967741935483	geldig.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	0.9330864458044125	1.134962741978012	0.8607377153838162	1.4091877685722078	geldig.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.08521497733263157	0.06648330223772846	-0.1395808347509109	0.2725474392263678	geldig.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8446623576903877	0.6443863691191547	0.9164375674673613	0.37233517077094824	geldig.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.8468085106382979	0.6697875337818412	0.9102495543672015	0.42932551319648093	geldig.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0185292701623452	1.1879831667616452	0.9578001280284918	1.4181662054947985	geldig.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.008971522730529098	0.10127831359172908	-0.04848302476509561	0.25103965194855377	geldig.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8301730192187661	0.6564685433253588	0.8924254903481953	0.4205115963025223	geldig.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8538491295938104	0.6770757863262608	0.9172014260249555	0.436950146627566	geldig.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.0196249885916253	1.3536849788846375	0.8999040672149389	1.8074658905543362	geldig.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.040757060851536735	0.14969663690759125	-0.10901214328544388	0.4084054171006264	geldig.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.8410537520702778	0.6727210694073699	0.9013810718685453	0.44406106694619446	geldig.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8452611218568665	0.6813308607900639	0.9040106951871658	0.45865102639296185	geldig.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0029446961448818	1.2722647259282964	0.9064253791126754	1.6381040727439176	geldig.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.040561986490006724	0.12471481074209959	-0.09979413347492344	0.3492237549591226	geldig.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8314222483691684	0.6362828043663655	0.9013566155840458	0.3712089931486853	geldig.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.8363636363636363	0.6406431487551032	0.90650623885918	0.37478005865102637	geldig.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0863237425444638	1.2807421501942442	1.016647781421421	1.5448365189670672	geldig.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.02716881822186756	0.14212948371195452	-0.014030957849724301	0.29828992527363335	geldig.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8492326400947723	0.6470891636326974	0.9216771229886951	0.3725012042766997	geldig.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.8525338491295938	0.6735826001955034	0.9166666666666666	0.43049853372434016	geldig.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0773107933307016	1.0881811256077736	1.073415067312329	1.1029471839032179	geldig.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	0.05145071378161718	0.058384985180052085	0.048965599176397735	0.06780437118370644	geldig.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8311505748558826	0.6124746459051782	0.9095199829191409	0.31542930889121534	geldig.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8531528046421664	0.6662296590190329	0.9201426024955437	0.41231671554252197	geldig.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.005278141076017	1.0281008391523692	0.9969545688364061	1.0592471094683322	geldig.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.0027553293191488306	0.023038144757750907	-0.004641932781988398	0.05071822229749021	geldig.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.8456842572296187	0.6264969782592028	0.9256231472070645	0.3273708093113411	geldig.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8745297805642633	0.7316482105601028	0.9266395296246043	0.5366568914956011	geldig.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3456340574818177	1.704944847605358	1.2145912987308796	2.1952983964798363	geldig.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.15381041656297384	0.2851932254505445	0.10589433332162457	0.4644921175794644	geldig.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8999252865562276	0.7774937508518507	0.944576787813118	0.6104107138905832	geldig.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.8985109717868338	0.7879006725901285	0.9388511985526911	0.636950146627566	geldig.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1292362069780375	1.2388626434116723	1.0892548007493001	1.3884704860740444	geldig.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.07662962336563792	0.14040489293216454	0.05337040740608115	0.22743937845824794	geldig.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8583407284833269	0.6820833089812166	0.9226228461840964	0.44154377177833687	geldig.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.8723354231974921	0.718476532294539	0.9284486657620986	0.5085043988269794	geldig.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0412947875654515	1.3035025793322634	0.9456660635093199	1.661339095155207	geldig.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.010655207023575294	0.15099469994996623	-0.06960987897863162	0.3715992788785641	geldig.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8528957685892488	0.6909960369437314	0.9119415530717316	0.470050520815731	geldig.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8689655172413793	0.7237244860740286	0.9219357756671189	0.5255131964809384	geldig.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	0.9612467250911076	1.0562678614908456	0.9265919576982621	1.1859437652834293	geldig.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.04504403550044233	0.03306678049390611	-0.07353150956896941	0.13966507055678162	geldig.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.8239537511041927	0.5909725848427447	0.9089233529171914	0.2730218167682982	geldig.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8369122257053292	0.641979253293649	0.9080054274084125	0.3759530791788856	geldig.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0327834508409521	1.0906560411378226	1.0116769767326819	1.1696351055429632	geldig.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.02018589680754515	0.0582387545319903	0.006307795755100447	0.11016971330888016	geldig.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8707731687361332	0.7052710723203376	0.9311327568407175	0.4794093877999576	geldig.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.8855015673981191	0.7516216571103427	0.9343283582089552	0.5689149560117301	geldig.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	0.9667056675228363	1.0567392553360102	0.9338698884380316	1.1796086222339888	geldig.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.04042682770845704	0.03498504958576346	-0.06792998295693746	0.13790008212846439	geldig.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8262351230717467	0.6205570481830931	0.9012471268546676	0.3398669695115185	geldig.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.8405172413793104	0.6554689893640303	0.9080054274084125	0.4029325513196481	geldig.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.00834530653618	1.055033437823807	0.9913178704195159	1.1187490052280984	geldig.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.0017329375965939341	0.03983943013171421	-0.016894624650447495	0.09657348491387592	geldig.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8028375515740092	0.5434225662345114	0.897447722697826	0.1893974097711968	geldig.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8535266457680251	0.6741381071183671	0.9189507010402532	0.42932551319648093	geldig.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	0.9596033369749782	1.2035408300142505	0.8721806516083026	1.5349010084201984	geldig.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.06962412067299278	0.09492252198825914	-0.1285945937654646	0.31843963774198286	geldig.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.8661339325778493	0.6963284860360035	0.926989063708453	0.46566790836355393	geldig.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8653771760154739	0.7028649876372837	0.9236185383244206	0.48211143695014663	geldig.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0596733482427574	1.1460710393117193	1.028710013871222	1.2634320647522166	geldig.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.029959211522857278	0.08420514012540914	0.010518474104601695	0.1578918061462166	geldig.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8814290739459607	0.7238765501173612	0.9378929842197941	0.5098601160149283	geldig.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.8756673114119923	0.7276924846184809	0.928698752228164	0.5266862170087977	geldig.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	0.9288740622471349	1.1914738156410039	0.8347631679672511	1.5481844633147566	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.09972801235239974	0.08306272643309057	-0.16523683203274886	0.33136228489893	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8344959114223136	0.6519018188492156	0.8999342567375279	0.40386938096090325	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.8464990328820116	0.6706040480708413	0.9095365418894831	0.4316715542521994	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	0.9292215254629117	1.058623871986969	0.882846118038105	1.234401625935833	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.07867168760612493	0.02961255583343972	-0.11747875750932152	0.17670386917620096	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8067963854465805	0.5422644495827901	0.9015997381838927	0.18292916098168738	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8315667311411992	0.6314142372491518	0.9032976827094474	0.3595307917888563	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.083240068356853	1.4635720926502183	0.9469361058933348	1.980208079407102	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.004559903155835516	0.19317097817468484	-0.06303481737115095	0.44937677372052065	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.86556178836815	0.714718698300189	0.9196211616873038	0.509816234913074	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8806963249516441	0.7407854637456155	0.930837789661319	0.550733137829912	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3508561587747636	1.6472644637516336	1.2446289049680241	2.049900022535243	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.16787117684480624	0.280689088777743	0.12743932401334912	0.43393885354213685	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8687488852901095	0.7221359606353428	0.9212922455710085	0.5229796756996772	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.88642166344294	0.7602481168420447	0.9316399286987522	0.5888563049853373	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1871799526014992	1.3138920630657085	1.1417686760189503	1.4860154501124667	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.11493751572607729	0.18334945214600357	0.09041994313627712	0.27627896115573003	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8926904876251445	0.7416728383098006	0.9468124197497185	0.5365332568698826	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.9135009671179883	0.8161333448335346	0.9483957219251337	0.6838709677419355	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1967454679956895	1.4311595571783027	1.1127357944157934	1.7495833199408117	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.08873215648223828	0.20151563293957353	0.04831264468828	0.35471862119086706	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8353171842549437	0.6185578300869079	0.9129997273671877	0.3241159328066281	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8540812379110251	0.6712408717152549	0.9196078431372549	0.4228739002932551	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.1945986826729023	1.509011174909599	1.08191906117767	1.9361032886415281	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.08373511989783136	0.22945227765626863	0.03151278590347811	0.42739176940905915	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP	0.8705304782506346	0.7431999304544952	0.9161633913336441	0.5702364695753461	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN	0.8770599613152804	0.7394370651486402	0.9263814616755793	0.5524926686217009	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.2446906800197364	1.5735805702020926	1.1268226268907995	2.020338513513386	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.1150961767058419	0.25581761447877055	0.0646642163479137	0.4469710126096274	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP	0.8725953498867778	0.7160533204445443	0.9286971176637632	0.5034095232253254	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN	0.8728046421663442	0.7123655913978495	0.9303030303030303	0.4944281524926686	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0513694763351575	1.2323884896611492	0.9864956102876922	1.4782813690346062	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.009222809376713593	0.1242678790074084	-0.03200721557763946	0.2805429735924563	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP	0.8623046455246576	0.665815486963211	0.9327227254715343	0.39890824845488765	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN	0.8700193423597679	0.7120047725835202	0.9266488413547237	0.49736070381231673	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0432183328763736	1.0101012453992095	1.0550868844577852	0.9651156063406336	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.03945191831945842	0.007613762143149624	0.05086212457917603	-0.03563460029287678	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP	0.8044241181025416	0.5263748833538353	0.9040718207292455	0.1486779459784252	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN	0.8251450676982591	0.6050845264792134	0.9040106951871658	0.306158357771261	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
