measure	globqual	meanclassqual	classqual_haken_1	classqual_haken_2	classqual_haken_4	classqual_haken_3	classqual_haken_5	classqual_haken_6	model	technique
SCP	0.47818699962276456	0.35618669982642187	0.13441114847817134	0.5308076994176261	0.2779719417406681	0.8029035200931788	0.12475865867381898	0.266267230555068	haken.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.515465411082941	0.39732387087225796	0.17246753246753246	0.6097751710654936	0.27412587412587414	0.7723076923076923	0.17142857142857143	0.3838383838383838	haken.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.4153449318745333	1.495561330524556	1.1487942788933942	1.2341544501244366	1.2414839918418974	1.6958244438364163	1.9989382729278575	1.6541725455233347	haken.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.02140130773039207	0.022217205117311994	-0.2517133177481027	-0.12258965777477714	-0.17019460556875957	0.17896573239697952	0.33691705907000874	0.1619180203285231	haken.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.4271708642209278	0.32359437622431136	0.1562171673412023	0.49079783377369474	0.1658542477579425	0.6866015635844899	0.1977356402837125	0.24435980460482623	haken.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.46925027164070987	0.3910154839187097	0.2187012987012987	0.519843597262952	0.21678321678321677	0.6909090909090909	0.34025974025974026	0.3595959595959596	haken.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.6215124921364792	1.6692729860047224	1.267818715077823	1.402208969901842	1.7205162309148694	1.9621213644936555	1.4960679599339042	2.16690467570624	haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.022741429740387484	-0.0013248358992644996	-0.11917705320829212	-0.07227723624156232	-0.1870543277085164	0.3116005522099987	-0.03729810810353901	0.09625715765632414	haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.5162333702663205	0.35640223264634613	0.1923753639100275	0.6420927563826577	0.17546987615584683	0.8222005286441194	0.09784673991227844	0.20842813087314685	haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.5471206084751902	0.4138184754313786	0.25506493506493505	0.643010752688172	0.22307692307692306	0.8318881118881118	0.20259740259740258	0.32727272727272727	haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.627733007671203	1.6278774552699593	1.2539673574396641	1.3862318737939487	1.717205172182541	2.088746300501708	1.1108333389361706	2.210280688765723	haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.029364482707819797	-0.03024454250175388	-0.13604692525818218	-0.046577698968686757	-0.17018365738924796	0.3524835728754203	-0.30944055896550493	0.12829801269567823	haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.5029623621882526	0.33523828845095816	0.18028413412583272	0.6322896433571907	0.17303250692838493	0.815870663816002	0.04472925753992995	0.16522352493840864	haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.5277797899311844	0.379386563257531	0.24467532467532468	0.6304985337243402	0.2034965034965035	0.8240559440559441	0.07662337662337662	0.29696969696969694	haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.4746065030895608	1.4542112929086857	1.196874303001733	1.3585658357319184	1.5458891460519384	1.7694278766792733	1.1745278904807457	1.6799827055065057	haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.036822701291104855	-0.013470879037073419	-0.1417190550912377	-0.006382067960722104	-0.04096635288115399	0.27834024211765884	-0.20774285929892763	0.037644818891942065	haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.4974801364451581	0.34872730748149977	0.21858227389348034	0.5817452018769954	0.20608215904524085	0.8180021239683537	0.059145214026417356	0.20880687207851098	haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.5224194132560667	0.38933335481722575	0.2187012987012987	0.6250244379276637	0.24125874125874125	0.793006993006993	0.17922077922077922	0.2787878787878788	haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.3783616945418962	1.4533717463586378	1.1193840495694407	1.251530660061743	1.1038434295229427	1.5418013793258576	1.2962759721317523	2.4073949875400897	haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.0392951617215986	-0.022027700295048053	-0.26493201302753305	-0.10325916401598642	-0.3051894923488464	0.15149514130042468	-0.02135796502044836	0.41107729134210125	haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.4047398001478152	0.3042634851606724	0.13624047355273733	0.4760572072906295	0.1557800812968541	0.6343609382682868	0.08808747660726722	0.33505473394825963	haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.4379572618616443	0.35404286275254016	0.15896103896103894	0.5049853372434018	0.2629370629370629	0.6327272727272727	0.18181818181818182	0.3828282828282828	haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	2.4916720756660258	2.432661928351011	2.029642539221847	2.037662234470134	3.856424110599417	3.243545445458075	2.1386432492221665	1.2900539911344282	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.07277437230999857	0.08342783043881648	-0.04403942063879691	-0.2381063503673749	0.5307852305614713	0.49889811752673224	0.08455090005836173	-0.3315214945074946	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.5630877051596058	0.42275305392357276	0.23192783677412088	0.6608159018729441	0.40150969431351674	0.8663863580795952	0.29050870887619473	0.08536982362506493	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.6183290393816709	0.519841952029452	0.3366233766233766	0.6707070707070707	0.44825174825174824	0.8923295454545455	0.5155844155844156	0.25555555555555554	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	2.5809743169505257	2.594063055392083	2.2821539953473953	2.0157416381367987	3.911204345266854	3.307225517609782	2.5025445336262933	1.5455083023653762	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.09553125474502311	0.10048608056281742	0.06721309180669686	-0.2062936813307632	0.4607218813764688	0.5058003356783131	0.12458619396915549	-0.34911133812296646	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.55970341181372385	0.44287071374456555	0.44841606270646833	0.572920542954942	0.44211518352506163	0.8494231364892589	0.26675806797386636	0.07759128881779612	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.609642988590357	0.5191242322492322	0.43376623376623374	0.6288888888888888	0.4867132867132867	0.8721590909090909	0.5376623376623376	0.15555555555555556	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.882765886623469	2.1312333314761283	1.630949811357007	1.4062467402292629	3.419416022856218	1.903465568001049	2.2551705509747553	2.172151295438477	haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.007091345922271847	0.09129280105353052	-0.22466001253655984	-0.2632365934649107	0.4958925978595913	0.1697224478444503	0.15332584942720034	0.2167125171914117	haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.5487433345673528	0.42899537277541483	0.2582641117824653	0.6220819464188109	0.36572960941533034	0.8274735841192127	0.24047710221784577	0.2599458826988239	haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.5894000736105999	0.4849402102527102	0.31272727272727274	0.6486868686868686	0.4167832167832168	0.8553977272727272	0.37402597402597404	0.302020202020202	haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.788716952535322	1.9624684815447924	1.614275608226088	1.3546152719417053	2.8569905844075656	1.9163130274208164	1.5287043967193525	2.503912000553226	haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.038641057932396354	0.06722364639061817	-0.11144907785098801	-0.3742774643023127	0.43334077825297995	0.1806183489561121	-0.0657365889349124	0.3408458822228301	haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.5369862964668777	0.42267894241515513	0.30570753902558917	0.6409707336023914	0.3238223923367239	0.7318785992889291	0.15440656057742747	0.37928782965986985	haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.5740890688259109	0.48315473877973875	0.37142857142857144	0.6276767676767676	0.4342657342657343	0.7789772727272727	0.2987012987012987	0.3878787878787879	haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.7884168569891097	2.041842964658962	1.3446523804995532	1.3388213515402234	1.568203566930303	2.151311825721801	2.0017529942884007	3.8463156689734914	haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-7.932484348693621e-4	0.07512654356921669	-0.019342781309578044	-0.2356317991982494	-0.23920423113063422	0.2697967463049908	0.20095774038725717	0.4741835863615138	haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.5209532303831306	0.4532019578839846	0.22624133624919926	0.550753349051263	0.22420304982765898	0.7677126112638946	0.2641427161277277	0.6861586847841641	haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6177328843995511	0.5899974832060393	0.3355371900826446	0.6256565656565657	0.4643356643356643	0.7945165945165945	0.612987012987013	0.706951871657754	haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.8602033252238446	2.235176884851476	1.2270841320868915	1.3886448448245017	2.3563241670733213	1.9165210533895338	2.1099799902045593	4.41250712153005	haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.025831734923819356	0.10360697586942641	-0.20813572093359653	-0.16282753522715865	-0.05814589585606817	0.2661365868489661	0.26439609267369635	0.5202183277107194	haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.5751174878858833	0.5367237083232524	0.2563530548756771	0.5751241033954636	0.30049498386946694	0.8168388977083981	0.4523404226644274	0.8191907874260815	haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6338196782641227	0.6125337546193161	0.37355371900826445	0.6147474747474747	0.4888111888111888	0.8285714285714285	0.6090909090909091	0.760427807486631	haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.9937832239982858	2.5392903156031332	1.377669089788928	1.1544331677021578	2.89761625393763	2.1400349646682977	1.7849233663322854	5.8810650511895	haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.002886304605358486	0.09635528373145597	-0.05202478389174283	-0.3239962630957991	0.06102997343988825	0.32369603976965894	0.02734358786949372	0.5420831482972368	haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.5839012551539063	0.5085256055946582	0.23427897748676937	0.6252492903976865	0.43319960091041715	0.8088362603935477	0.159510997790762	0.7900785065887667	haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6647212869435092	0.6150421513523118	0.4132231404958677	0.684040404040404	0.551048951048951	0.8389610389610389	0.43506493506493504	0.7679144385026738	haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.4773749264283402	1.762501119254857	1.128420292916497	1.0328890176799723	2.60659574151022	1.4402935331688564	1.3138314061900265	3.05297672406357	haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.051080279836925056	0.07359873459846644	-0.17272412614226168	-0.3083223262403445	0.5083550718822705	0.013524459778922882	-0.05140536921136081	0.4521646975235723	haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.5134160128151456	0.4460723758706584	0.15872741485383318	0.5416421352934341	0.4006263751206994	0.7339875754357192	0.06262386164606208	0.7788268928742025	haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.580695847362514	0.5481828015517856	0.31019283746556475	0.5882828282828283	0.5055944055944056	0.7376623376623377	0.39870129870129867	0.7486631016042781	haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	2.0063584266523513	2.4049636911622794	1.3145790583118135	1.4701445379583806	1.613479182174704	2.275877734186692	1.7755678127140369	5.9801338216280495	haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.10716266341491876	0.1360497588850201	-0.22208684277968768	-0.01331291065281811	0.004867977184130974	0.3639948473521416	0.032963669057253994	0.6498718131490998	haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.5931475233482136	0.5482972178855795	0.26903107938874027	0.6259978939160948	0.44431423527236347	0.7631677965186605	0.29945277803920617	0.8878195241784119	haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6606060606060606	0.6499480634239992	0.3256198347107438	0.6783838383838383	0.5265734265734265	0.7991341991341991	0.6662337662337662	0.9037433155080213	haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.0043245109400876	2.3801872425134833	1.1785851249852068	1.3428406427491173	2.1390499490194617	2.469040258667769	1.813424312758483	5.338183166900861	haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.0874362377376817	0.1723184492002503	-0.2597362499209863	-0.19390568731236363	0.25443543467044194	0.4390603821623627	0.16842578904440422	0.6256310265576428	haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.551813141435972	0.5003714249902309	0.16175201070116224	0.5668377986584265	0.4031567307285708	0.784208935487172	0.2055016874377084	0.8807713869283458	haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.633295922184811	0.6188597399827346	0.3074380165289256	0.6222222222222222	0.5125874125874126	0.8152958152958153	0.5636363636363636	0.8919786096256684	haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	2.043765523323689	2.684675483079325	1.4455132361443825	1.387715018107886	1.6394066232569333	1.9971384136419164	2.7521039478203577	6.886175659504474	haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.06444102146581204	0.17090843621395174	-0.24174529578225046	-0.14169575617219646	0.01294728031060765	0.28785926427793623	0.30660967470831296	0.8014754499413006	haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6397376653273387	0.6119222374559294	0.4194253292631461	0.64848509341295	0.5248205979172245	0.7667616055113141	0.3348172893642217	0.9772235092667204	haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6746726524504302	0.6524472754419278	0.40771349862258954	0.6919191919191919	0.583916083916084	0.7953823953823954	0.4935064935064935	0.9422459893048128	haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.5344437406415568	1.8010109619192354	1.0347829579360839	1.123661204861831	1.8854224107414754	1.713154358628554	1.7303288717804859	3.318715967566982	haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.019106651351761345	0.06678494242088015	-0.30108123287075966	-0.27885805803612074	0.17269762507291272	0.2671906988156765	0.04203107133871552	0.4987295502048566	haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.4919147270222693	0.4416075247570436	0.1346565926343844	0.4864947438768534	0.3840327136910145	0.7367763266629386	0.1751053645605885	0.7325794071164824	haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.5667789001122334	0.5386437883764087	0.2644628099173554	0.5626262626262626	0.4916083916083916	0.7437229437229437	0.38441558441558443	0.7850267379679144	haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.7714366491781406	2.2991871475629355	1.0974498080755044	1.267959968583554	1.1947502737501263	1.7151155183943785	2.4611067355852123	6.058740580988838	haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.032098577357057484	0.10456318258959868	-0.21595753743778265	-0.11919835343050034	-0.13372784422484998	0.22801542683149792	0.19446463107251843	0.6737827727267087	haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.58343278167999435	0.5407685432339457	0.16928300842457797	0.6447707543720078	0.4003187645931464	0.7423480138542258	0.3402798949012245	0.9476108232584917	haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6444937176644494	0.6378231653966948	0.33957219251336895	0.6656565656565656	0.5223776223776224	0.7511363636363636	0.6077922077922078	0.9404040404040404	haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.9845445507283346	2.400055802213316	1.357679105793308	1.3810609409680767	2.1685417540358287	2.1416285993263027	2.007642550889698	5.34378186226668	haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.09631259318096794	0.1733569288222797	-0.04808243007843306	-0.14711482948653706	0.2080009289336556	0.32505214297648444	0.07111744859750689	0.6311683119910014	haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.5994808444424303	0.5583583058962472	0.26870742871077136	0.6121446802536638	0.5223373281920916	0.7748356263320297	0.2563206446007711	0.9158041272881562	haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6725055432372505	0.6536655501361384	0.39144385026737966	0.6688888888888889	0.5804195804195804	0.8272727272727273	0.5701298701298702	0.8838383838383839	haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.885303249567055	2.1904317183997	1.3893977959851207	1.1942832285335123	2.1327197676455434	2.3626861030015456	1.6865255657705842	4.376977849461895	haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.024730055282811733	0.11869365702550219	-0.21330615454303609	-0.33073438834457913	0.1488326265781437	0.42345020970078534	0.044729396136388225	0.6391902526253112	haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.5807580792350813	0.5353688924739484	0.3425473461514821	0.5844538514991499	0.48149404130954004	0.7463896303156785	0.1751657666791148	0.8821627188887251	haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6461936437546194	0.620278996602526	0.33048128342245986	0.6553535353535354	0.579020979020979	0.8022727272727272	0.509090909090909	0.8454545454545455	haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.285298970650808	1.441581479490011	1.1180666800964518	1.1649451580818493	1.0911060051329187	1.1907791653873014	1.1942652292845077	2.8903266389570375	haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.04055376681293604	0.0017555614933804687	-0.09137078597577065	-0.09623538267821863	-0.10624731814896986	-0.031416488926342356	-0.13004747174505568	0.46585081643464	haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.4562869746073814	0.3944376243044293	0.1504460410421103	0.4930128256878262	0.30006198661955347	0.6427167133022165	0.05554812062954495	0.7248400585453244	haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.5597930524759793	0.5223548347077759	0.22085561497326203	0.5937373737373737	0.45734265734265733	0.7181818181818181	0.42077922077922075	0.7232323232323232	haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.1282621825975767	1.1970128118605503	1.1006338381393124	1.018092032943054	0.9186384821425441	1.2603689162401182	NA	1.6873307898377228	haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.10711832440317809	-0.0588744862956528	-0.14486925365645134	-0.21278076455211475	-0.2603951714025183	0.050099526117673994	NA	0.2735732320151464	haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.3566475836463532	0.28241464275006384	0.17935935795590682	0.46980234326793796	0.13821225144296798	0.4405097592501931	NA	0.1841895018333134	haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.4724735729386892	0.4448846700508734	0.2622589531680441	0.5523510971786834	0.386013986013986	0.4987993138936535	NA	0.525	haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.2012887453512322	1.375684499707517	1.205001839501221	1.0407184064691228	1.2713003203426143	1.1117102416124036	NA	2.2496916906122233	haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.07839201838771298	0.013655906359039275	-0.04079571685824941	-0.20205740575569425	-0.01663262574695612	-0.07407641106398219	NA	0.40184169122007835	haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.4377664346642731	0.4237513389062052	0.26665251124858164	0.48859619586872194	0.26072497308814624	0.4970001084198836	NA	0.6057829059056925	haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.4900634249471459	0.46770480096587624	0.2931129476584022	0.5559038662486938	0.36433566433566433	0.5365351629502573	NA	0.5886363636363636	haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4107144524375514	1.8421408314289158	1.3093402063684454	1.0356884041443208	1.1979618567375672	1.3016232970236286	NA	4.366090392870618	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.08870656845811481	0.029737567736412132	-0.016275530290179325	-0.23935783600239469	-0.1736521876279123	-0.06603528081149893	NA	0.6440086734140459	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.4549217165498598	0.4627871951515697	0.2710778335187609	0.5331785481773162	0.2412260596611192	0.4299711556506675	NA	0.8384823787499847	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.5227061310782241	0.5339166667700707	0.32672176308539946	0.567398119122257	0.43706293706293703	0.5259005145797598	NA	0.8125	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3185781416989015	1.5810629269356629	1.1683122474126375	1.0325570019976298	1.0869979947404458	1.4315251625718852	NA	3.1859222279557162	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.05178515736330593	0.03233467271095794	-0.12008988199970387	-0.21840115369649948	-0.1628119705208906	0.14744721518021417	NA	0.5155291545916695	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.4583781637875125	0.471176218553384	0.2548510497391716	0.47702253243306747	0.33405774027790763	0.5220422345662618	NA	0.7679075357505114	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.519830866807611	0.5217537238889342	0.2975206611570248	0.5630094043887147	0.4111888111888112	0.5643224699828473	NA	0.7727272727272727	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.2786540753769253	1.5106042205976316	1.1972466786386158	1.0411057348641235	1.1560548550827767	1.3035145755457147	NA	2.8550992588569266	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.06596993190565204	0.008924133142157389	-0.09192446643909685	-0.183916331145384	-0.2303841520287458	0.054787863513151056	NA	0.49605775181086254	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.4054704336973318	0.3850407656087914	0.220653938384936	0.4742988329593168	0.24317275580062023	0.44634649582598446	NA	0.5407318050730997	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.5139112050739958	0.5078079737044958	0.353168044077135	0.5703239289446186	0.4342657342657342	0.5142367066895369	NA	0.6670454545454545	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.5568247849847245	2.0629911627268323	1.2957447681853114	1.133962490677425	1.4446171709499507	1.4241315174816815	NA	5.0164998663397915	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.03281964050822231	0.07343153478881424	-0.07120993891862526	-0.20350008377544673	-0.16825756455462915	0.11921365034720818	NA	0.6909116108455642	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.47501646334081993	0.49767865673497796	0.27236396858373624	0.4879973206875243	0.4323894781498043	0.5057393260335744	NA	0.7899031902202506	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.533953488372093	0.5372173347738203	0.3399449035812672	0.5682340647857889	0.4552447552447552	0.5715265866209263	NA	0.7511363636363636	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.5234047454057842	2.0758615777072236	1.359404634644891	1.0861587098783845	1.1322963988817751	1.3489995369329602	NA	5.452448608198107	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.0322983453630962	0.08702615283411776	0.04877894614328931	-0.2085144626445337	-0.20957627315123115	0.058508405811977915	NA	0.7459341480110864	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.4712916811928447	0.4917281720859276	0.2764995035407022	0.5226437741280127	0.296883295686886	0.4652006813361543	NA	0.8974136057378831	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.5572938689217759	0.5711487159357864	0.33112947658402203	0.5970741901776384	0.4755244755244755	0.5770154373927959	NA	0.875	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.4960682544016126	2.118617754034925	1.223862788528913	1.1374221792063812	1.1002661981621271	1.0702689260347795	NA	6.061268678242424	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.0454396509763632	0.06410293676902935	-0.026366463673103482	-0.1116175284636591	-0.15326881539687895	-0.13491884713808355	NA	0.7466863385168718	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.44331313587599447	0.4823503818210411	0.19802498226132828	0.46738132259019755	0.35870102229815876	0.44829148222506277	NA	0.9393530997304582	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.5249048625792812	0.5508086528620922	0.29201101928374656	0.5502612330198537	0.41818181818181815	0.5560891938250428	NA	0.9375	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.2169038497211881	1.4859894239187448	1.2069397676108697	1.0111256547007461	1.187877871273154	1.0660182388000334	NA	2.957985587208921	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.16468783000191875	-0.03275889266977543	-0.04751442322737667	-0.2648189511571386	-0.11818601422667681	-0.31015989555028356	NA	0.5768848208125985	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.4404075331509774	0.430639013365035	0.24943353141976493	0.5074314873979378	0.33575486276855904	0.44972732459680986	NA	0.6108478606421034	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
