measure	globqual	meanclassqual	classqual_heffen_1	classqual_heffen_2	model	technique
SCP	0.9226759188841049	0.9216040474637506	0.9179667132995969	0.9252413816279041	heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9231444883618797	0.9205693202728573	0.9118306351183063	0.9293080054274084	heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.7066716328656641	1.734654574078354	1.8296130795050234	1.6396960686516848	heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.33801720947330466	0.35345135748993906	0.4058262532185179	0.30107646176136016	heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.8708941416343472	0.8640453756376902	0.8408044811900185	0.8872862700853621	heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8843214756258234	0.8761835281872083	0.8485678704856787	0.9037991858887381	heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.8942660122297394	1.9301433135380925	2.053977869666924	1.806308757409261	heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.3946473048967996	0.4048106612644791	0.4398906332432439	0.36973068928571434	heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9077223455526766	0.8943885933858022	0.8483656423582038	0.9404115444134008	heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9226847918436704	0.9147406559877955	0.8873205741626794	0.9421607378129118	heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.116079281388414	2.1559247222461835	2.2934557600455805	2.018393684446786	heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.4660610614692317	0.4776054853402443	0.5174523677337391	0.43775860294674934	heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.9207487813411649	0.9127590678019366	0.8851816694568581	0.940336466147015	heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.9340696686491079	0.9275986408709521	0.9052631578947369	0.9499341238471674	heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	2.070935583290259	2.1275431576616515	2.322930591782263	1.9321557235410398	heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.4430416115106361	0.45772661231010986	0.5084135505534548	0.4070396740667649	heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8938490208926173	0.8911895205618194	0.8820099549039042	0.9003690862197347	heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9069668649107901	0.9019086748491782	0.8844497607655503	0.9193675889328063	heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.6003700986559228	1.5945631189635128	1.5745196729284208	1.614606564998605	heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.3029397444633175	0.3037161822730924	0.30639614503586393	0.3010362195103209	heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.8601903770608229	0.8471498379648178	0.8021389449560259	0.8921607309736097	heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8594732370433305	0.8464357534151584	0.8014354066985646	0.8914361001317522	heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.9958279625956459	2.043498366512096	2.215111820611316	1.871884912412876	heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.4263218361843447	0.4406469527303109	0.4922173722957892	0.3890765331648326	heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.8933222812637438	0.8838759561955267	0.8498691859499455	0.917882726441108	heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9054713804713804	0.8973396169048342	0.8680652680652681	0.9266139657444005	heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.0394176272207347	2.106563287424542	2.348287664158248	1.864838910690836	heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.4390094243941357	0.4586903320971515	0.5295415998280083	0.3878390643662946	heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.889852371885688	0.8796995121892468	0.8431492172820583	0.9162498070964352	heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.904040404040404	0.8956116347420695	0.8652680652680652	0.9259552042160738	heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.8690423188608483	1.910455813983414	2.0595443964246507	1.7613672315421773	heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.37810091827257547	0.3977284445034112	0.4683875389344199	0.3270693500724025	heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8668368524090445	0.8602352923196207	0.8364696759976951	0.8840009086415463	heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8851851851851852	0.8779162866119388	0.8517482517482518	0.9040843214756258	heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.5108058312981927	1.5165157438903116	1.5370714292219392	1.4959600585586839	heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.2764070525265423	0.28395442614347677	0.31112497116444077	0.25678388112251277	heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.8420237349789587	0.8356304736033318	0.812614732651075	0.8586462145555886	heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8648989898989898	0.8576821728995643	0.8317016317016317	0.8836627140974967	heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	2.2354226142500098	2.2911990523964905	2.491994229723823	2.0904038750691583	heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.4692313228157336	0.48515579788966406	0.5424839081558137	0.4278276876235144	heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.8895286042937026	0.8829596445480614	0.8593113894637534	0.9066078996323695	heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9069023569023569	0.8997770345596432	0.8741258741258742	0.9254281949934123	heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.8787862361516816	1.9175627222908593	2.0571580723918985	1.77796737218982	heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.3951081063662741	0.4101159680894091	0.4641442702926951	0.35608766588612306	heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8865224711315012	0.8796227879947532	0.8547839287024608	0.9044616472870457	heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8849326599326599	0.8780733758994628	0.8533799533799533	0.9027667984189723	heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.7971596560245513	1.8377554129970028	1.983900138097828	1.6916106878961774	heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.37238602747881683	0.38792340031210437	0.4438579425119395	0.33198885811226925	heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8824853196488857	0.8789659708270893	0.8662963150686224	0.8916356265855562	heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8793771043771044	0.8725600486470051	0.848018648018648	0.8971014492753623	heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.5165758020067786	1.5689360074077028	1.7574327468510296	1.3804392679643758	heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.275289365906611	0.2997380130328003	0.3877531426870817	0.21172288337851888	heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.8153255906483007	0.806874953396617	0.7764526592905557	0.8372972475026782	heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8298821548821549	0.818521333738725	0.7776223776223776	0.8594202898550725	heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	2.1333258555137324	2.1876616078694338	2.3787131242169	1.9966100915219673	heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.4619823601029554	0.4757828866297798	0.5243073186111945	0.4272584546483651	heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9232934428959301	0.9163851067036822	0.8920945052535203	0.9406757081538442	heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9271893244370308	0.9202913752913753	0.896037296037296	0.9445454545454546	heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.0640653096581674	2.1127272650040254	2.2838289789620427	1.9416255510460079	heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.4472654489099364	0.4594046755431387	0.5020877627373016	0.4167215883489758	heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.9050700223286394	0.8968931216699066	0.8681420838698465	0.9256441594699668	heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.915929941618015	0.9089443889443889	0.8843822843822844	0.9335064935064935	heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.9392476164029218	1.9306241935975579	1.9003031263141819	1.960945260880934	heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.4200004007081043	0.41658058538587145	0.40455607344640765	0.42860509732533525	heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.9113909305099592	0.8970890057830088	0.8468015930334086	0.9473764185326088	heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9146788990825688	0.9046153846153846	0.8692307692307693	0.94	heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3680017989340973	1.3893075902393512	1.4642215016029858	1.3143936788757167	heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.21224169461800912	0.22569364771473738	0.27299245053871735	0.17839484489075738	heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7731123495174982	0.7619327211444499	0.7226237052521185	0.8012417370367813	heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7934111759799833	0.7826889776889776	0.744988344988345	0.8203896103896103	heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	2.295988813826502	2.321977686702186	2.413357917136042	2.2305974562683297	heffen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.5144000376150448	0.5235873347823559	0.5558910570803202	0.4912836124843915	heffen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9703045879728933	0.9685181076593736	0.9622366123634498	0.9747996029552976	heffen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9658048373644704	0.9636729936729936	0.9561771561771562	0.9711688311688311	heffen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.1102406381372614	2.1255370737987596	2.1793213153182194	2.0717528322792993	heffen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.4697973729202353	0.47965558084480797	0.5143183119344342	0.44499284975518166	heffen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.9600694391655565	0.9565743345474413	0.9442850957289072	0.9688635733659754	heffen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.963302752293578	0.962086247086247	0.9578088578088578	0.9663636363636363	heffen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.9689837516265054	1.950876869692989	1.8872107364428832	2.014543002943095	heffen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.4378404927750918	0.4387089068704716	0.44176236288325854	0.4356554508576846	heffen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.9335942968930826	0.9329196545189485	0.9305475248808641	0.935291784157033	heffen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9410341951626355	0.9388128538128537	0.931002331002331	0.9466233766233766	heffen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.8649062838140202	1.8454569418083155	1.7770705457237408	1.9138433378928903	heffen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.4066376493628117	0.4036149465815624	0.39298673357652436	0.4142431595866004	heffen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.9382422740064551	0.9282723642821924	0.8932168752517203	0.9633278533126646	heffen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.9394495412844036	0.9344821844821845	0.917016317016317	0.951948051948052	heffen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	2.1622140146084132	2.124209230651319	1.9905795064150835	2.257838954887554	heffen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.48153489263963356	0.4728100941978333	0.4421325770960195	0.5034876112996471	heffen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9308581982617172	0.9243419231428787	0.9014298590153493	0.9472539872704079	heffen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9414512093411176	0.9365051615051615	0.9191142191142191	0.9538961038961039	heffen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.363177650332184	2.358385845907877	2.3415372432546677	2.375234448561086	heffen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.5174680428947868	0.5166674228825958	0.5138523396139243	0.5194825061512672	heffen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.9542835811081734	0.9544903528953508	0.9552173891792972	0.9537633166114045	heffen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.9442035029190993	0.9413836163836165	0.9314685314685315	0.9512987012987013	heffen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	2.2109053060844577	2.2471654079574934	2.3746606048659085	2.119670211049078	heffen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.47341928126127264	0.48072103826537804	0.5063949580540065	0.45504711847674956	heffen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.9214695587929216	0.9227342023013437	0.9271808520567636	0.9182875525459239	heffen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9306922435362802	0.928025308025308	0.9186480186480186	0.9374025974025973	heffen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.7479262370464024	1.7744495660188448	1.8677090130509817	1.6811901189867082	heffen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.36513400717965666	0.3711660568471924	0.39237552180723745	0.34995659188714734	heffen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.8970383812972119	0.8887607989973724	0.8596557515560009	0.9178658464387438	heffen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.9017514595496247	0.8934665334665335	0.8643356643356643	0.9225974025974026	heffen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	2.0632069703043965	2.1023178207103492	2.239836617299022	1.9647990241216766	heffen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.45527320334559546	0.4654663182992132	0.5013066257167724	0.429626010881654	heffen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9466143134065621	0.9418227425114738	0.92497496097713094	0.9586705240458167	heffen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.943536280233528	0.9377156177156176	0.9172494172494172	0.9581818181818181	heffen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.1813002904726346	2.2410175490669753	2.4509911357373992	2.0310439623965513	heffen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.48404389775601553	0.4990974813933281	0.5520278238600078	0.44616713892664844	heffen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.9528891839271787	0.9483645313393523	0.9324552690144146	0.9642737936642901	heffen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.955045871559633	0.9503929403929403	0.934032634032634	0.9667532467532467	heffen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	2.436670423892834	2.5056547226772414	2.7482124184030603	2.263097026951422	heffen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.5306357625832159	0.5426803528675583	0.5850306864479885	0.5003300192871282	heffen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.9514960577349544	0.951656117534287	0.9522189084416178	0.9510933266269562	heffen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9510425354462052	0.9497019647019647	0.9449883449883449	0.9544155844155844	heffen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.6041813498271416	1.5971522181863311	1.572436884352514	1.6218675520201484	heffen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.3153430759122024	0.3064592021238988	0.27522235557792835	0.3376960486698693	heffen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.86366595451416	0.8442602363947886	0.7760272275234505	0.9124932452661266	heffen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8656380316930775	0.8473359973359973	0.7829836829836829	0.9116883116883117	heffen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	2.235375512872358	2.2609475282541	2.350862033951194	2.171033022557006	heffen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.512782067599478	0.5224615647607536	0.5564959257471742	0.4884272037743329	heffen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9728255835455302	0.9715837278391457	0.9672172029360517	0.9759502527422397	heffen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9724770642201834	0.9704162504162503	0.9631701631701631	0.9776623376623377	heffen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.014013363544334	2.0185090092942364	2.034316279834217	2.002701738754256	heffen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.4644687775006961	0.46968242088148354	0.48801426373651047	0.4513505780264566	heffen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.9630529400198018	0.9614714051711993	0.9559105245745003	0.9670322857678983	heffen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.9642201834862385	0.9640909090909091	0.9636363636363636	0.9645454545454546	heffen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	2.0359360363706553	2.021351700845031	1.9700712952871917	2.0726321064028705	heffen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.4616911057433534	0.46294998164993095	0.4673763517730582	0.45852361152680365	heffen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.9618140622419726	0.9570004447734578	0.9400751446422282	0.9739257449046874	heffen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9577147623019182	0.9545870795870796	0.9435897435897436	0.9655844155844155	heffen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.8658554300363275	1.8609802796507515	1.8438386218434037	1.8781219374580993	heffen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.4033060702456945	0.4076500302832968	0.42292395428647944	0.39237610628011427	heffen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.9498690946394345	0.945441240341145	0.9298723332923203	0.9610101473899695	heffen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.9481234361968307	0.9424741924741925	0.9226107226107226	0.9623376623376624	heffen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	2.2000398090157374	2.223279668482	2.304994013056925	2.1415653239070758	heffen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.48320072364449246	0.49297181428796033	0.5273282297762827	0.4586153987996379	heffen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9306822727169191	0.9226969262385132	0.8946194176531507	0.9507744348238757	heffen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9440366972477064	0.9386729936729936	0.9198135198135198	0.9575324675324676	heffen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.126124822192456	2.1482636685998977	2.2261067091938056	2.07042062800599	heffen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.47668700785788853	0.4847367884379876	0.5130408556389813	0.456432721236994	heffen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.9399164149134129	0.9345217835910383	0.9155535637801082	0.9534900034019684	heffen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.9432860717264387	0.9377272727272727	0.9181818181818182	0.9572727272727273	heffen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	2.0186311384030944	1.9880020513495529	1.8803062291290362	2.0956978735700695	heffen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.45593777916775224	0.44908763629864346	0.4250016500814543	0.47317362251583256	heffen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.9344005099605416	0.9284161325622624	0.9073742894521842	0.9494579756723407	heffen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9330275229357798	0.9261272061272061	0.9018648018648019	0.9503896103896103	heffen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.6500074657359964	1.6992375872500398	1.872337046767161	1.526138127732919	heffen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.31741155122498693	0.33683209590712326	0.4051172368862476	0.26854695492799885	heffen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.8509745440993512	0.8462070779979236	0.829444052028388	0.8629701039674593	heffen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8611342785654712	0.8503846153846154	0.8125874125874126	0.8881818181818182	heffen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	2.305334845472119	2.394749947941582	2.7091449856567906	2.0803549102263736	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.5094541957332244	0.5303406173487969	0.6037799707712939	0.4569012639263	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9546347465481916	0.9565856696189454	0.963445366867725	0.9497259723701659	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.95604670558799	0.9537012987012987	0.9454545454545454	0.961948051948052	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.2610587493852927	2.3483204794412194	2.65514398189593	2.041496976986509	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.5046809063347681	0.5266473179939091	0.6038840557631465	0.44941058022467173	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.9595760787454508	0.9581472704312397	0.9531233960361105	0.963171144826369	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.9605504587155963	0.9571045621045621	0.9449883449883449	0.9692207792207792	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	2.141902684721468	2.158410596912158	2.216454546227809	2.1003666475965064	heffen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.473929801384079	0.48131672607436593	0.5072901064369876	0.45534334571174423	heffen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.9316554795270534	0.9266314290340091	0.9089662192358856	0.9442966388321326	heffen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.9260216847372811	0.9176789876789877	0.8883449883449883	0.947012987012987	heffen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.603314756561636	1.6361731378758588	1.7517074463678037	1.520638829383914	heffen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.3127366803083454	0.32737398494241887	0.37884063672029006	0.27590733316454763	heffen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.844838554441135	0.8345886371124358	0.7985486052147511	0.8706286690101204	heffen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.847789824854045	0.8353496503496503	0.7916083916083916	0.879090909090909	heffen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.9456322095624106	1.9457722457519404	1.9462763760342483	1.9452681154696327	heffen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.43347172491709796	0.4399290302413138	0.4631753294084909	0.4166827310741367	heffen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.9265960854301025	0.9243813415897871	0.9164082637646518	0.9323544194149225	heffen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
