measure	globqual	meanclassqual	classqual_herroepen_2	classqual_herroepen_1	model	technique
SIL	0.20641354456872885	0.21264052426542632	0.24515919601484643	0.1801218525160062	herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.7753124553166219	0.7670798826964973	0.7240875590136249	0.8100722063793698	herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.7812765957446809	0.7733356117566643	0.731866028708134	0.8148051948051948	herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.3263594209704779	1.3400174944833747	1.4113429894951686	1.2686919994715806	herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.19998250320539143	0.2067126256157242	0.24185882042523985	0.17156643080620856	herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.767164010330896	0.7589387005362196	0.715984304941799	0.8018930961306403	herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.7787234042553192	0.7698086124401914	0.7232535885167464	0.8163636363636364	herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.3702013113498515	1.383021243764167	1.4499697797055928	1.316072707822741	herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.223974430483836	0.23001160830969103	0.26153909251137836	0.1984841241080037	herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.8394926201813278	0.8284798761695115	0.7709688796633597	0.8859908726756632	herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.8308704061895551	0.823755980861244	0.7866028708133971	0.8609090909090908	herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.3603791878812679	1.3797292939614774	1.4807798479359051	1.2786787399870496	herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.21456973043607436	0.2240396845693453	0.27349388948753794	0.17458547965115265	herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.8370635755516123	0.8315981690855758	0.8030566019851636	0.860139736185988	herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.8206576402321083	0.815768967874231	0.7902392344497607	0.8412987012987013	herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.4198449042089856	1.4435913047024949	1.5654206637561514	1.3217619456488383	herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.24007111541079001	0.25119602036092575	0.30827161967031796	0.19412042105153357	herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8046380162639831	0.7989906082313608	0.7700169496292119	0.8279642668335098	herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.8150231124807396	0.8102623095456243	0.7858373205741627	0.8346872985170858	herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.4012679183151469	1.423170553497703	1.5355405948690781	1.3108005121263278	herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.23493665683379023	0.24513116428936163	0.2974334199309889	0.1928289086477344	herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8120608554453669	0.8185470514673263	0.8518240571452056	0.785270045789447	herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8219568567026194	0.8177820760799484	0.7963636363636364	0.8392005157962604	herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.4242239979069349	1.4595920772394952	1.6410457016413267	1.2781384528376638	herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.24386538174510192	0.26007129690346087	0.3432146877159111	0.1769279060910106	herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.8614780364890344	0.8581340114665861	0.8409777091775037	0.8752903137556686	herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.8540832049306626	0.8484767043333672	0.8197129186602871	0.8772404900064474	herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.377509815629745	1.4234249331428646	1.6589894490797403	1.187860417205989	herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.20870475052889859	0.22986795391851522	0.3384443887000266	0.12129151913700387	herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8511705950156083	0.8468645094437581	0.8247724182490489	0.8689566006384674	herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8470724191063174	0.8424846448810615	0.8189473684210526	0.8660219213410703	herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.3780903652961356	1.3916594400375946	1.4612746930589933	1.322044187016196	herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.22643565297892482	0.2326028462035696	0.2642432288343559	0.2009624635727833	herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.8045968684164703	0.7937176426633303	0.7379024844515691	0.8495328008750916	herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.8083204930662558	0.8007194000475075	0.7617224880382775	0.8397163120567376	herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.36183119442069	1.3733153101447453	1.432233816902941	1.3143968033865494	herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.22027506195822688	0.22563448983718248	0.25313068504225905	0.19813829463210592	herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.8332085096179949	0.8239327609182983	0.7763441371546378	0.8715213846819587	herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.8081664098613252	0.8003094777562862	0.76	0.8406189555125725	herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2807117398410266	1.2983847466565694	1.389054955536311	1.207714537776828	herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.17329747237192006	0.18227911482859804	0.2283588456932939	0.13619938396390222	herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.7350724110677568	0.724107778257986	0.6678544447122057	0.7803611118037663	herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.7419106317411402	0.7323736808171298	0.683444976076555	0.7813023855577047	herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.3476820664659694	1.374887516549478	1.5144633039344344	1.2353117291645215	herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.20629097136032187	0.21950629350773138	0.28730664191618027	0.1517059450992825	herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.8680770413393293	0.8672799575739516	0.863190571299406	0.8713693438484973	herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.849306625577812	0.8442295293359123	0.8181818181818181	0.8702772404900064	herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.3702864490556255	1.3877727827383577	1.477485277284549	1.2980602881921663	herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.22191133129269758	0.22996375695091784	0.27127620163222177	0.1886513122696139	herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.8048353152025157	0.797861134526144	0.7620805554038891	0.833641713648399	herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.8096302003081663	0.8014096168855407	0.7592344497607655	0.8435847840103159	herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.3674719008406073	1.3847394304639846	1.473329365053486	1.2961494958744835	herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.2216067805116668	0.2299421533482719	0.2727062400752024	0.1871780666213414	herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.8405662355386796	0.8351509496001406	0.8073681782632884	0.8629337209369928	herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.8445300462249614	0.8385774882079473	0.8080382775119617	0.869116698903933	herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.3251728546093349	1.3471727201824026	1.4600415957311859	1.2343038446336194	herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.19609517795260853	0.20673504950745725	0.2613222166149419	0.15214788239997257	herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.815217138714954	0.8112463465833253	0.7908744565167078	0.8316182366499426	herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.8089368258859784	0.801953238996912	0.7661244019138755	0.8377820760799484	herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.3055143168707626	1.3268524279648362	1.43632621531704	1.2173786406126323	herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.18553854773134879	0.19629730157377334	0.2514943865044732	0.14110021664307346	herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.7966966806421948	0.7920279265366067	0.7680751880818502	0.8159806649913632	herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.7953004622496148	0.7893549153347585	0.7588516746411483	0.8198581560283688	herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.5262158646340596	1.5288676728040222	1.542472601676004	1.5152627439320403	herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.2793858023396385	0.2809005042660446	0.2886715837145631	0.27312942481752617	herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8100123695387828	0.8011250071368736	0.75552897394447	0.8467210403292771	herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.8173343605546995	0.8114160643387966	0.7810526315789473	0.841779497098646	herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.428482464781323	1.4285121535322869	1.4286644697328843	1.4283598373316895	herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.24171126584464506	0.24164295882934156	0.24129251414213237	0.24199340351655074	herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8057055129071147	0.8015144053247143	0.7800122012063118	0.8230166094431167	herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.810708782742681	0.8073385591638671	0.7900478468899521	0.8246292714377821	herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.3957979367185576	1.4052092600095158	1.4534934403718238	1.3569250796472079	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.23496784289936776	0.24102621610503244	0.272108304725399	0.20994412748466587	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.7587832087599958	0.7472531594445997	0.6880989933916982	0.8064073254975013	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.7892141756548536	0.7801092673657063	0.7333971291866028	0.8268214055448098	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.0881330965501812	1.1338879827659678	1.3686304424817433	0.8991455230501926	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.03748328031972664	0.07223073868827823	0.2505003077095429	-0.10603883033298643	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.6127653210670652	0.607071438520299	0.5778593454542809	0.6362835315863171	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.6449922958397535	0.6393077471240964	0.6101435406698564	0.6684719535783366	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.2137912261589063	1.2134300269632923	1.2115419402589458	1.2153181136676385	herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.13790211349721504	0.13596521845897144	0.1258405398499708	0.1460898970679721	herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7389646385223058	0.7277658748996461	0.6692268832357424	0.7863048665635496	herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7690118577075099	0.7622150394931182	0.7266862170087977	0.7977438619774386	herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.301136629074772	1.2926880544317185	1.2485250506157577	1.3368510582476794	herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.16813001176887457	0.16246885892969481	0.13287646908852804	0.19206124877086161	herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7532868286425367	0.7487292144070758	0.7249053218126214	0.7725531070015302	herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7781027667984189	0.7709763041291179	0.7337243401759531	0.8082282680822827	herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.390202488764364	1.3575112822863022	1.1866254302418886	1.528397134330716	herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.21035475623667022	0.1919388581478494	0.09567393631992252	0.2882037799757763	herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7479700283995244	0.73412703717601	0.6617659466894575	0.8064881276625624	herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7758893280632411	0.7656021005915048	0.7118279569892473	0.8193762441937624	herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0686616654477377	1.0744815530556466	1.104903692824262	1.0440594132870316	herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.04832211168531272	0.05439543755651225	0.08614236824687344	0.022648506866151066	herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7488402956218229	0.7433029161894051	0.714357523701767	0.7722483086770433	herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7991304347826087	0.7932422886743584	0.7624633431085044	0.8240212342402123	herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.258812947987295	1.2815750422856182	1.4005587170268545	1.1625913675443822	herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.1578685424347655	0.1723272304794462	0.24790673616755	0.09674772479134244	herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7530802421868671	0.746003042204474	0.7090085877510556	0.7829974966578924	herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7854545454545454	0.7761114797611148	0.7272727272727273	0.8249502322495023	herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.1454022854285906	1.1434504303002864	1.133247551220514	1.1536533093800587	herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.10302231661005624	0.09950574129952153	0.0811236430853628	0.11788783951368027	herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.715695586847097	0.7073246898138552	0.6635677280491825	0.751081651578528	herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.751699604743083	0.7410585725396179	0.6854349951124145	0.7966821499668215	herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0929317966038656	1.07868618505965	1.0042204883512502	1.1531518817680497	herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.06923544350244411	0.0564531577367216	-0.010363336038646042	0.12326965151208924	herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7016363085362264	0.6867262652109204	0.6087874023740937	0.7646651280477471	herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7460869565217391	0.7354367789027548	0.6797653958944281	0.7911081619110816	herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0663487314892433	1.0610802667537371	1.033540564727228	1.0886199687802462	herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.047107898067613035	0.04264828916770722	0.019336697190926833	0.06595988114448761	herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7141611755330198	0.7073675266850101	0.6718552713431415	0.7428797820268789	herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7471936758893281	0.7374645917617426	0.6866080156402737	0.7883211678832116	herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.1546871904501983	1.172933820008173	1.2649602995179574	1.0809073404983884	herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.10170603720365978	0.11593402820570874	0.18769259152039047	0.04417546489102701	herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7184634555194832	0.7086740383045602	0.6593013253945134	0.758046751214607	herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7578369905956113	0.7480889188942101	0.6989247311827956	0.7972531066056245	herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.3615613766759658	1.3656016852222113	1.3859788935424058	1.3452244769020167	herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.2097992341407852	0.21110146139030253	0.21766921621395516	0.2045337065666499	herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7575037907449778	0.7490571824198546	0.7064568969540166	0.7916574678856928	herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7735109717868338	0.7658600392413342	0.7272727272727273	0.8044473512099412	herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2398487567804402	1.2225457860395204	1.1352786292592285	1.309812942819812	herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.15364906116843685	0.14024602928703933	0.07264812936346915	0.20784392921060948	herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7182548687892225	0.7028003424975763	0.6248557751136213	0.7807449098815312	herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7494514106583072	0.7401203963515404	0.6930596285434995	0.7871811641595814	herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.145223007879799	1.1348516711551997	1.0825440598485252	1.1871592824618742	herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.09485206740230998	0.08752775634828103	0.05058775277143935	0.1244677599251227	herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7098656420441563	0.6951522598059636	0.6209456363437743	0.7693588832681528	herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7344827586206897	0.7215468680773856	0.6563049853372434	0.7867887508175277	herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.2246309952028263	1.2148585481957477	1.1541509228487437	1.2755661735427517	herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.1353841020398178	0.12940949362964033	0.09229450199065901	0.16652448526862162	herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7537957559875672	0.74769068808702	0.7097652662805911	0.785616109893449	herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7712638580931264	0.7673628013573294	0.7431289640591966	0.7915966386554621	herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.3022837050795895	1.29200955743219	1.2281853068953146	1.3558338079690653	herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.17657925927397375	0.1684330977835899	0.11782815519181138	0.2190380403753684	herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7425472410156412	0.7348634908030094	0.6871311031184786	0.7825958784875403	herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7690465631929047	0.7639286158438006	0.7321353065539112	0.7957219251336898	herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2752990196312064	1.2799347246374553	1.3087322860399107	1.2511371632350001	herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.16583209731857465	0.16986032947082697	0.1948841958711822	0.1448364630704717	herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7581796301963487	0.7478888956351866	0.6839616051794827	0.8118161860908906	herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7719733924611973	0.7655995167623075	0.7260042283298097	0.8051948051948052	herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.5028398341041924	1.5041656200736	1.512401563216889	1.4959296769303108	herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.2703321569643895	0.26952636020502474	0.2645206530635166	0.27453206734653296	herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7781180829540043	0.7725673837292317	0.7380857673329171	0.8070490001255463	herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7995565410199557	0.7937259047382166	0.7575052854122621	0.8299465240641711	herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.330438871269775	1.3374034327228292	1.3806681326584678	1.2941387327871905	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.17807817439404025	0.18107201427440917	0.19967011050094324	0.16247391804787506	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7258083438904914	0.71879956043018	0.6752601480252146	0.7623389728351453	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7597339246119734	0.7545294650629808	0.7221987315010571	0.7868601986249045	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.3459043908196417	1.3383396644665395	1.291346667424541	1.3853326615085382	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.18591823452103606	0.18115425547204356	0.15155984016769602	0.21074867077639106	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.74645078525694	0.7382713739140628	0.6874598792083105	0.7890828686198151	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7657649667405765	0.7595483859505747	0.7209302325581395	0.79816653934301	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.3381125680363546	1.361932701412554	1.5099062572343989	1.213959145590709	herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.18729348342643581	0.1986515844230918	0.26920948455383364	0.12809368429234996	herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7085511000561937	0.7007224416509132	0.6520898667090199	0.7493550165928067	herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7397782705099778	0.7330902339794269	0.6915433403805497	0.774637127578304	herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0619869331427605	1.057295275537502	1.0281501298078675	1.0864404212671368	herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.046777182766768656	0.04219027730861214	0.013695864614003501	0.07068469000322078	herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7206056575522343	0.710537923783626	0.6479959412816657	0.7730799062855863	herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7393348115299335	0.73332385808446	0.6959830866807611	0.7706646294881588	herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.1968510700353723	1.2178190088480099	1.3245648791668918	1.111073138529128	herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.11156962417572663	0.12417085594707933	0.18832258132851115	0.0600191305656475	herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.729664151922709	0.7246676188523047	0.6992307232211559	0.7501045144834536	herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7669642857142857	0.7607131011608623	0.7288888888888889	0.7925373134328358	herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.3911478099626315	1.4056255200253127	1.479330225798963	1.3319208142516625	herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.22493671541319718	0.22968385023639815	0.253851082063603	0.20551661840919325	herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7473685226576552	0.7390662529360418	0.6968001525351011	0.7813323533369825	herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7725649350649351	0.7630725162068446	0.7147474747474747	0.8113975576662144	herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.3077125504775118	1.3381517339085622	1.4931148495575468	1.1831886182595777	herroepen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.17178332456715162	0.18882702776608462	0.27559497132428895	0.10205908420788028	herroepen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7163475932168196	0.7083816249071313	0.6678276044214453	0.7489356453928173	herroepen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7578733766233766	0.7482391074928387	0.6991919191919191	0.7972862957937584	herroepen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
