measure	globqual	meanclassqual	classqual_hoop_1	classqual_hoop_2	classqual_hoop_3	model	technique
kNN_k10	0.6667456322179449	0.4221483556894982	0.18295454545454545	0.28965517241379307	0.7938353492001561	hoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0152876679578944	1.1546007817519668	1.4164810879486147	1.0742642074097244	0.973057049897561	hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.06636858408062646	0.012279159607973518	0.16709389415261344	-0.0417204980136646	-0.08853591731502829	hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6481538009809261	0.38927291904664907	0.1403455126170597	0.243791870140351	0.7836813743825365	hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6831507254960023	0.4886191536498625	0.3761363636363636	0.28683385579937304	0.8028872415138509	hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.075489942532246	1.065989005232871	1.082710156194909	1.0285874194633269	1.0866694400403776	hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	0.003053763603918866	-0.007087190354997521	-0.009670496688789856	-0.021674021160451203	0.010082946784248495	hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.627533060783422	0.3353042416704361	0.059026250526742166	0.16523610801612146	0.7816503664684447	hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6795972756884808	0.46019840255447775	0.3181818181818182	0.25141065830721004	0.811002731174405	hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.020116573357783	1.0643419703497463	1.0881050444746527	1.112896832655611	0.9920240339189754	hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.055005653834510074	-0.017065205868388895	-3.4670609276206773e-4	0.029127270485099995	-0.07997618199750461	hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.5983619174358693	0.3299167642244398	0.047201423362028795	0.2065256447154115	0.7360232245958791	hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6554778554778554	0.3981902776518928	0.1497326203208556	0.2520801232665639	0.7927580893682589	hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0119547644645073	1.0858223467755437	1.0939001263023573	1.206035069739788	0.957531844284486	hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.06067173799416098	-0.019639742289398094	-0.03528319156998321	0.07204329755429772	-0.09567933285250879	hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6145861863196755	0.3412006762070492	0.051411113623514276	0.21785398157797992	0.7543369334196534	hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6478438228438228	0.3947128312033596	0.1625668449197861	0.2357473035439137	0.785824345146379	hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0131889108591454	1.0886608574038625	1.173664817724626	1.1165217614247915	0.9757959930621697	hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.051555773791873545	-0.02024136677127805	0.006429444738802687	0.0019574313627225993	-0.06911097641535943	hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6052213461661397	0.3345532431740264	0.08760785633676928	0.1629859639865688	0.7530659091987412	hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6423076923076922	0.4114656031904287	0.2320855614973262	0.22650231124807396	0.7758089368258859	hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0149983370754265	1.014025647495795	0.9825460503277144	1.051260408122713	1.0082704840369572	hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.02601245646241594	-0.03983516819466472	-0.09262254063782238	0.001112563469685054	-0.027995527415856824	hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6168929745894778	0.3223468068029091	0.03447421614013887	0.15932812321950382	0.7732380810490846	hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6402097902097902	0.3693510377957038	0.11336898395721924	0.20862865947611708	0.7860554699537751	hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.1127574819590438	1.183770429464404	1.277035642806451	1.1935498526269135	1.0807257929598477	hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.013508858546962635	-0.0019181105897313462	0.07677597625584685	-0.07885422164354752	-0.003676086381493369	hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7078949908535012	0.4407289382952698	0.05197064207316511	0.450798195213195	0.8194179775994493	hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7392773892773893	0.533859028973685	0.28663101604278074	0.4776579352850539	0.8372881355932204	hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1110455830162895	1.1431002330270652	0.9903284043713063	1.3886261159591176	1.050346178750772	hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.0091240872112316	-7.566483937525963e-4	-0.15695227170676904	0.20725172684129853	-0.05256940031578728	hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.70018426703348	0.4282268969833725	0.04118117267282035	0.4277314968047137	0.8157680214725835	hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7396853146853146	0.5323302818816278	0.2641711229946524	0.49861325115562405	0.834206471494607	hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.1758792755133207	1.492970979163608	1.5439663503050154	1.9888163196094923	0.9461302675763168	hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.10587344802687843	0.12494538326056129	0.2133860726263149	0.42238586004350565	-0.2609357828881367	hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.74134617999105	0.5095677518002926	0.125664501233696	0.5760081036566106	0.827030650510571	hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7737179487179487	0.5970784615849422	0.36149732620320857	0.5771956856702619	0.8525423728813559	hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1668916890149652	1.4770329638678634	1.7703132717808976	1.6608504233093875	0.9999351965133053	hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.12375614964884837	0.10391458535030773	0.25724565266364297	0.31551778070689696	-0.2610196773196167	hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6778669085931768	0.44855845365250435	0.131860606660975	0.43620020817032995	0.7776145461262081	hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.7255827505827506	0.5460104534880208	0.34866310160427805	0.4736517719568567	0.8157164869029275	hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	0.9920807575076073	1.0515855238934821	1.1035280413002562	1.0922074210703718	0.9590211093098185	hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.07764107048460232	-0.01822643756242087	0.03915019787707322	0.015513010519338493	-0.10934252108367432	hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6962534648875104	0.4088156169618996	0.04736306200528324	0.34936646997155174	0.8297173189088638	hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7129370629370629	0.46515000453185895	0.13689839572192514	0.4345146379044684	0.8240369799691833	hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.1319427058223788	1.2200689356480037	1.2237130448868125	1.3709012734010873	1.0655924886561112	hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.013488300441184532	-0.012907916820150243	-0.11063063541126106	0.061474318128532345	0.010432566822277983	hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7375756431063885	0.4490780531085579	0.06335694026431055	0.4177880849366205	0.8660891341247428	hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7366550116550117	0.48207800839904524	0.1443850267379679	0.45115562403697995	0.850693374422188	hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.065714921458467	1.1476865955537896	1.0805762680946827	1.3752138499678301	0.9872696685988563	hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.06438079207050876	-0.026162911992806667	-0.10788831796443907	0.14232207383787437	-0.11292249185185531	hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.7210086939900495	0.45066557302424437	0.054786953579630114	0.4639444652109074	0.8332653002821957	hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7315850815850816	0.5018097223481072	0.19572192513368983	0.4755007704160246	0.834206471494607	hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0688142179798148	1.2570303651074464	1.6315768335235823	1.1253792991226284	1.0141349626761282	hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.12875753171753238	0.026401828227806252	0.30396407969938916	-0.043521407757114695	-0.1812371872588557	hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.660457158939066	0.4175467570368891	0.202468096189065	0.25547998490239365	0.7946921900192087	hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6994755244755244	0.4920148644974168	0.281283422459893	0.38705701078582433	0.8077041602465331	hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.0442367819439622	1.1031506803075444	1.020534554012944	1.3092188608044657	0.9796986261052232	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.03320214535057472	-0.025421537184247955	-0.13230215534020115	0.12053555391206673	-0.06449801012460944	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.625394154629169	0.36419762794866517	0.049149957091972646	0.29358815672436267	0.7498547700296602	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.66847319347319345	0.4215051814254207	0.13262032085561498	0.3436055469953775	0.7882896764252696	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0604102210623008	1.0937889261741305	1.003279250564201	1.2646125134818447	1.0134750144763458	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.01771673353805424	-0.03576478437371661	-0.16720233744808005	0.09504782727915873	-0.035139842952228495	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.67412735984300165	0.4054216815451113	0.0415526859961023	0.38198178547895995	0.7927305731602717	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6911421911421911	0.45735369648629864	0.19679144385026737	0.36764252696456085	0.8076271186440678	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0711118630554786	1.0901137910067757	1.0053057353179389	1.2285407159596573	1.0364949217427313	hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.012125111433879678	-0.04362426816047814	-0.16365629413507327	0.04936599618832194	-0.016582506534683086	hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6938716719041303	0.413416914164288	0.03993937307383757	0.3811553157686825	0.8191560536503439	hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7023310023310023	0.45948367020151665	0.15187165775401068	0.4120184899845917	0.8145608628659476	hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0418330945090166	1.0756555384994506	0.9965817110025786	1.2331118704024469	0.9972730340933262	hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.02819407916677343	-0.046998432229732816	-0.18836478667042417	0.09476582464522806	-0.04739633466400235	hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6130541829739768	0.34330862735743783	0.05403462360115495	0.22574022888436313	0.7501510295867955	hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6536130536130536	0.3933668690897006	0.12085561497326203	0.2718027734976887	0.787442218798151	hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.1427531652078933	1.230064187570832	1.446802777263466	1.1107259774473657	1.1326638080016647	hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.02725822572115163	0.030903182710435326	0.14947442344683168	-0.11340882083417468	0.05664394551864898	hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6693896593096716	0.38721653738591744	0.0688790339169445	0.2867788455684562	0.8059917326723516	hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7155155798265339	0.5137781221893372	0.34265734265734266	0.37012987012987014	0.8285471537807986	hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.249857525914596	1.6421078606235187	2.437146393939697	1.3332730474973997	1.1559041404334591	hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.016544305642450175	0.10369656721402735	0.3662024264362457	-0.07414892442464062	0.01903619963047701	hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6686052218972638	0.4314488714764345	0.17171881436613518	0.3370849114136213	0.7855428886495471	hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7136524253132027	0.531795229692426	0.3944055944055944	0.3808441558441558	0.8201359388275276	hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0617864424113075	1.1831496980311278	1.3575742534792672	1.1786336581281733	1.013241182485943	hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.05736563810860096	0.03176574923966049	0.10494078372849766	0.09832271561498782	-0.107966251624504	hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6497985725432741	0.35798183998682354	0.06894572704652491	0.2029952791483711	0.8020045137655746	hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.7079987150658529	0.5081921972108888	0.3734265734265734	0.32175324675324674	0.8293967714528462	hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.1005428510687605	1.074559027375996	0.9332139824842863	1.2078307483771435	1.0826323512665583	hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.011584534068068123	-0.045106892757476466	-0.22827270139548184	0.08636559929701695	0.006586423826035483	hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6841050638589182	0.38301912336758664	0.028512572563177185	0.2947184623083428	0.8258263352312399	hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6969482814005782	0.4680700919018676	0.24475524475524474	0.3422077922077922	0.8172472387425659	hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.0392023806473707	1.1774489368408423	1.3336407758469877	1.2263680239453816	0.9723380107301575	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.08477914057909666	0.011582185726353203	0.1179641552578833	0.048844714008661846	-0.13206231208748553	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6801127221920963	0.3948772919985037	0.08721917563281649	0.27536877709164564	0.8220439232710489	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7009958239640218	0.46148983415338557	0.22237762237762237	0.3366883116883117	0.8254035683942226	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.117905723875011	1.3469012632015656	1.6938592817940241	1.315680857456823	1.0311636503538493	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.02583227502713902	0.065406659000731	0.20937637284481553	0.04567694917304891	-0.05883334501567142	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6617435377301185	0.38011944637410056	0.06672987465131326	0.274370623985032	0.7992578404859564	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.7015097976228718	0.47577967204135424	0.2573426573426573	0.34935064935064936	0.8206457094307561	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.0115990899820564	1.1211803398755915	1.315887090867585	1.0697590536128057	0.9778948751463842	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.08113815609884072	0.013239616399159503	0.1364819907693167	0.025500327592402953	-0.12226346916424113	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6228363998223938	0.3518876247494396	0.08171406924377103	0.21028244317344819	0.7636663618310996	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6673947960167042	0.4510698024716716	0.2601398601398601	0.3064935064935065	0.7865760407816482	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
DR	1.064653697022669	1.0953960077531486	1.105215253500327	1.1379681947249394	1.0430045750341796	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.03766190593479556	-0.03501211945057695	-0.03930495715388259	-0.024804841264511757	-0.04092655993333651	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6405480337437953	0.36186505333112134	0.03691883369862527	0.2760859817446972	0.7725903445500416	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.686026341150016	0.4440240444913342	0.1874125874125874	0.337012987012987	0.8076465590484282	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20
DR	1.0153188693962745	1.127184541680225	1.217359049692208	1.2123085900291586	0.9518859853193086	hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-0.10079072407062385	0.0037119476395261843	0.07837295442705984	0.09526158371794764	-0.16249869522642893	hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.6642909574353006	0.38025100615253266	0.05983056442938122	0.27896397284414026	0.8019584811840765	hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.6789865871833085	0.4348280515923043	0.17939393939393938	0.3226502311248074	0.8024399842581661	hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.0369258633995282	1.16899295663177	1.3250259110341827	1.2072333361952152	0.97471962266591194	hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SIL	-0.06753705018577445	0.029208276944304057	0.11142209315377885	0.09751723318516098	-0.12131449550602766	hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.6547310111150488	0.3773968434132647	0.07547515669341852	0.26476988517165184	0.7919454883747237	hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.6899552906110283	0.45495305242608786	0.2193939393939394	0.3340523882896764	0.8114128295946478	hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20
DR	0.9991529525509856	1.112587623136299	1.2994277927043516	1.079099820239911	0.9592352564646346	hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SIL	-0.12523245888631815	-0.012929748397549267	0.18062130194448542	-0.05685242383246193	-0.1625581233046713	hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.6431048463886873	0.36337797127008903	0.05441379438772012	0.25535218810392174	0.7803679313186253	hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.6617585692995529	0.4291536096158592	0.2206060606060606	0.2785824345146379	0.7882723337268791	hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20
DR	1.0258177776274986	1.0417976038063586	0.9705356969725092	1.1596256204381243	0.995231494008442	hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SIL	-0.053232201604260294	-0.03551426075912309	-0.11962716610068883	0.10153434105218533	-0.08844995722886577	hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.6077840492683542	0.33020829771929316	0.026674554097418604	0.21917739306732414	0.7447729459931368	hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.6680178837555887	0.4094347836720718	0.13696969696969696	0.2930662557781202	0.7982683982683982	hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20
DR	1.4069658365563014	1.5450510414500807	1.5621108863744138	1.7679229308163344	1.3051193071594935	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SIL	-9.82076730908468e-4	0.06984850548561544	0.16812403134592538	0.07328172384806642	-0.03186023873714546	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7576774937280764	0.497015792799294	0.11562358485998063	0.5088209765601972	0.866602816977704	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7977784273604209	0.590154231052812	0.29197860962566846	0.5926040061633282	0.8858800773694391	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.443869855976293	1.798207354216021	2.3989776489826466	1.680201886565061	1.3154425271003556	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.04951747303552891	0.10596674971148654	0.3320958292052325	-0.0743765132624555	0.06018093319168261	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7815009211799528	0.547992271606294	0.18701659321396208	0.5824894754251605	0.8744707461797596	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8105817012569424	0.6045124201862497	0.2748663101604278	0.6486902927580893	0.889980657640232	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20
DR	1.517754789914623	1.8830198290665743	1.864450434541457	2.5514604835139174	1.2331485691443487	hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.050856731632592564	0.2305851050504188	0.26200996228781886	0.5092493394549116	-0.0795039865914741	hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.7911730863169095	0.5804909737954365	0.1965516807108186	0.6837672743537804	0.8611539663217103	hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
kNN_k10	0.8299327681964338	0.65239371505085	0.3443850267379679	0.7201848998459167	0.8926112185686653	hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20
DR	1.4644927555821665	1.7327154476169626	1.736419359871644	2.2020893359766274	1.2596376470026165	hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SIL	0.05900491912511853	0.21067268217891044	0.22505892733859292	0.4608571870932201	-0.05389806789508172	hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
SCP_k10_b0	0.7944449979198642	0.5572145518726879	0.12316212272136229	0.6756506929767624	0.8728308399199389	hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
kNN_k10	0.8264834843612978	0.6586085457360993	0.3786096256684492	0.7087827426810478	0.8884332688588008	hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20
DR	1.3921805394882998	1.587654123343937	1.3438370308418608	2.2350655480289126	1.1840597911610373	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SIL	0.02139985299293399	0.1344101788578989	0.029271446495534866	0.4643332186249413	-0.09037412854677941	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
SCP_k10_b0	0.7813039817807187	0.5382026568917553	0.1407153065092657	0.6009738520219547	0.8729188121440453	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
kNN_k10	0.7928675825781935	0.6035245135001186	0.33475935828877007	0.601848998459168	0.8739651837524178	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20
DR	1.3868642045985324	1.5866841569953005	1.4267923232277062	2.137822935158542	1.1954372125996535	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SIL	0.022240501978873204	0.12623986619844974	0.08234782830254792	0.36437774423023894	-0.06800597393743764	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
SCP_k10_b0	0.7851713101424801	0.5301488455044627	0.12013095465152782	0.5873756279108061	0.8829399539510543	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
kNN_k10	0.8063139432914352	0.6139961032441039	0.3240641711229946	0.6332819722650231	0.884642166344294	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20
DR	1.6302590477175862	2.0807064118104233	2.0827295965559576	2.8741613888464785	1.2852282500288332	hoop.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SIL	0.01791846835588368	0.15098823279508988	0.2165556525342602	0.3049143648260785	-0.06850531897506905	hoop.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
SCP_k10_b0	0.8127119416976621	0.6227852327922846	0.2656696819459045	0.7295124124226166	0.8731736040083327	hoop.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20
