_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
harden.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	205	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	274	harden
harden.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	205	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	274	harden
harden.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	205	NA	NA	1	weight	NA	NA	FOC	92	nav	4_4	NA	274	harden
harden.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	205	NA	NA	1	weight	NA	NA	FOC	205	all	4_4	NA	274	harden
harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	205	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	274	harden
harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	205	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	274	harden
harden.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	205	NA	NA	1	selection	NA	NA	FOC	92	nav	4_4	NA	274	harden
harden.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	205	NA	NA	1	selection	NA	NA	FOC	205	all	4_4	NA	274	harden
harden.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	350	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	350	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	350	NA	NA	1	no	NA	NA	FOC	162	nav	4_4	NA	276	harden
harden.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	350	NA	NA	1	no	NA	NA	FOC	350	all	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	283	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	283	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	283	NA	NA	1	weight	NA	NA	FOC	143	nav	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	283	NA	NA	1	weight	NA	NA	FOC	283	all	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	283	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	283	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	283	NA	NA	1	selection	NA	NA	FOC	143	nav	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	283	NA	NA	1	selection	NA	NA	FOC	283	all	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	527	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	527	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	527	NA	NA	1	no	NA	NA	FOC	271	nav	4_4	NA	276	harden
harden.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	527	NA	NA	1	no	NA	NA	FOC	527	all	4_4	NA	276	harden
harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	283	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	283	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	283	NA	NA	1	selection	NA	NA	FOC	143	nav	4_4	NA	276	harden
harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	283	NA	NA	1	selection	NA	NA	FOC	283	all	4_4	NA	276	harden
harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	527	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	527	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	527	NA	NA	1	no	NA	NA	FOC	271	nav	4_4	NA	276	harden
harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	527	NA	NA	1	no	NA	NA	FOC	527	all	4_4	NA	276	harden
harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	116	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	244	harden
harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	116	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	244	harden
harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	116	NA	NA	1	weight	NA	NA	FOC	41	nav	4_4	NA	244	harden
harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	116	NA	NA	1	weight	NA	NA	FOC	116	all	4_4	NA	244	harden
harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	116	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	244	harden
harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	116	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	244	harden
harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	116	NA	NA	1	selection	NA	NA	FOC	41	nav	4_4	NA	244	harden
harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	116	NA	NA	1	selection	NA	NA	FOC	116	all	4_4	NA	244	harden
harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	162	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	251	harden
harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	162	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	251	harden
harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	162	NA	NA	1	no	NA	NA	FOC	58	nav	4_4	NA	251	harden
harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	162	NA	NA	1	no	NA	NA	FOC	162	all	4_4	NA	251	harden
harden.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	173	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	266	harden
harden.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	173	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	266	harden
harden.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	173	NA	NA	1	weight	NA	NA	FOC	83	nav	4_4	NA	266	harden
harden.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	173	NA	NA	1	weight	NA	NA	FOC	173	all	4_4	NA	266	harden
harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	173	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	266	harden
harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	173	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	266	harden
harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	173	NA	NA	1	selection	NA	NA	FOC	83	nav	4_4	NA	266	harden
harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	173	NA	NA	1	selection	NA	NA	FOC	173	all	4_4	NA	266	harden
harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	267	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	268	harden
harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	267	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	268	harden
harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	267	NA	NA	1	no	NA	NA	FOC	137	nav	4_4	NA	268	harden
harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	267	NA	NA	1	no	NA	NA	FOC	267	all	4_4	NA	268	harden
