_id	goedkoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	goedkoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	goedkoop.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	goedkoop.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	goedkoop.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	goedkoop.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	goedkoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav.x	goedkoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav.y	goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	goedkoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall.x	goedkoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall.y	goedkoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav.x	goedkoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav.y
niet/adv	2.4273378341181724	10.871346520181696	-4.801767835046468	-20.350473725151037	-1.7093739573687954	26.535602753985067	-6.223286234717974	-6.106048413517322	-14.671841837275723	21.065643330849934	-19.948396188382343	22.64018682508306	6.6018457671796735	-19.36548172795784	26.592187317784738	12.125111101498096
nog/adv	1.9618017487669155	8.811723207107478	-2.626589111248374	-23.537344777212468	0.8637756929474179	30.433323539059668	-1.3095148361313955	-0.4027788789782072	-12.664142044794547	20.80834958191529	-23.969046253708207	25.62741025880925	8.273241263827902	-9.175500178175653	30.370240902015432	17.011273295420335
om/comp	0.9189045671948712	5.0924245776231105	0	0	-8.156112332820486	12.895149351656034	-1.210229744901582	-8.067213219195484	-4.409069348269943	10.314364554692753	-9.019810229960896	14.54898883545631	0	0	0	0
onderwijs/noun	-3.486534831021711	-3.746509041437449	-11.089543543757816	19.838588020776935	9.728536750503107	-8.056404392402813	-0.3345957224728844	-2.728805999448052	-17.22910873010895	-11.233164783740769	-3.7671014035871684	-9.160885371057711	-20.702325367224628	-7.382574838075451	-6.531396529790759	7.800168375141433
oog/adj	-0.5230195736631881	-9.136183033887272	-15.817786902353115	-18.62493715109136	10.955995879149432	20.06730394469803	-4.63500947169762	-0.9164088505935447	2.2188761079028905	-43.4827099407059	-26.83096006678049	-26.909021983339755	-9.699753597042816	-21.056372520469086	16.76250724025571	18.48205159747963
opvang/noun	-3.8075780883338988	-3.2434393109466058	-16.754775657008697	15.179145879030512	3.697881490459872	-14.174532761649552	5.706322586009718	3.595694539619169	34.352855049379095	37.087232044754195	-0.32754406296743155	-7.322924196048917	18.120518008275255	10.845691398645648	-3.679301927562776	28.712806967815585
overigens/adv	4.193139467101357	7.8722018118404575	-1.5072718121365716	-17.87727797509665	0.7537347527115248	18.79560814321879	-2.848855337225045	-2.3649562919374794	-17.078525958579295	14.215441068799958	-27.44622482477733	14.99949358818762	1.141747222773134	-10.481797262501106	22.41125989446046	12.875851113475514
pak_DIM/noun	7.768843327888165	4.846133765246366	3.851521997906308	14.9781567176535	-13.086509555852068	-14.823094771654215	5.299228221585828	0.5633857448028429	38.17585721189742	9.456201225488671	31.526191404498594	-2.952822636556145	1.6348429709260548	8.53960654013171	-8.691410598184397	-23.118683570558794
paraplu/noun	10.024825045844182	-1.1006617368484326	3.6655735206745885	9.713995184321382	-13.579117134822466	-10.788206128842116	-1.9020210477580082	-1.3355568470416666	39.57184831519675	-6.349907014996301	25.0050230751696	-13.04454369843022	-5.11579664461951	3.2532200397324536	-18.078353899787484	-19.129035211794807
pc/noun	0.23650883181214874	-5.857830551758692	0	0	0	0	2.174096053998192	2.318119460389762	14.560886272629359	-33.16566536551505	11.0466187445211	23.37307780086418	5.092573191228061	11.83037710012084	-22.94948011903852	-14.5468989307168
permanent/adj	-3.61704647388981	-2.558307973282864	0	0	0	0	4.834548655934206	3.5740918435712667	21.464426439014087	-32.0581658383282	-15.55142856458144	-23.06308758396772	0	0	0	0
pin/verb	-6.6179517620831545	4.765396758621444	25.3734018180444	3.7780024093517834	15.69270707365378	-5.649486786359827	0.4866362028379212	4.555379048226677	-4.066270877639824	36.471500243568855	16.949510870060365	21.636712665439447	6.727356351539501	19.438578434170097	-28.60830171129753	-13.959344420865518
populist/noun	-2.842639594155159	10.109755641729961	-2.0689009152621836	-11.90284603635469	-13.975307866748166	21.571155439333694	-3.8764637612051813	7.1389172517628925	-27.57636131062615	14.438872430868852	-4.9493339999971235	33.8421172140567	12.730348182322448	-1.7122834946237548	14.885517706658314	27.81706689466589
prijs/noun	1.6698336541239278	-2.214795390182989	10.222487638960095	-2.0047925519532477	3.7254726749937173	-6.587229712408215	2.5452451923596247	1.4986793325642565	-38.419970377754225	-9.878288050516428	7.9208630632538	-9.793959472640871	3.368396795223453	8.217790009161787	-8.064508880562167	-1.723333384204026
product/noun	2.1551806168543015	-3.522543703148604	-2.339510240536588	5.499672533755994	-12.788827237656257	-1.2460994894595527	0.9338980115451215	-2.476973316588222	20.377662554547264	-2.276803850276909	16.419080823897378	5.79510045738137	-3.444513973520508	5.820713301298552	-5.5240010034816445	-7.730602452943055
productie/noun	2.013554383883237	-1.36122225485095	-5.227075247907192	7.524318261396838	-13.0468018561622	-3.0928224391518233	2.4095424391465814	-1.7965804387867401	22.995623180351544	-2.5974450426389972	16.579200577408944	-0.7514168944153103	-0.24267871102871136	-3.3450208388332894	-2.253427708416508	-12.986977768253364
programma/noun	7.2811058297265205	-4.896940293741007	0	0	0	0	-5.5363940826017295	0.7533714840483073	10.467448067223211	-31.137086789930827	25.504708977615643	15.105782598851432	-5.732455291555882	-11.088644484718355	-19.916703956113892	-10.841344524856572
reis/noun	-10.964337936276495	-3.073374239037017	1.140389706230209	28.189419177784966	26.591460618188755	-9.478776033604158	-3.271715118738157	1.9572602326981305	9.694872900268509	38.60212525996419	-9.715163267508705	-22.434020660029212	-13.242856721148529	-3.1838484961150026	-29.993818934983654	-5.850322879876206
relatief/adj	-2.130640942089571	-0.4169572328743395	4.008052624713781	-9.019669574489386	1.0134350127526537	8.17897624983542	0.5800371062211954	-0.6081160246519073	-15.51506802183842	0.7715280415586937	-11.837077030565904	4.874058675045583	-3.5839323884053553	12.140730893990405	17.743179573856988	7.4460639528860275
rij_DIM_huis/noun	-5.065027828966785	-9.047063262600146	15.01136808679177	15.318546670257348	-0.9419835427346803	-20.67131459362881	5.513368365225536	4.87026129776328	26.593527860437895	30.81101538118542	28.301261848980936	-22.256001653984043	-9.119947622216992	11.691085770284214	0.9071815111574679	16.251717015922182
rij_auto/verb	5.543347444627963	5.184580953152845	-5.474991656523232	-11.240164040512223	-11.342553011762703	18.60965169233648	-8.32267492863303	-2.2914785196515237	-21.261703682425434	7.388764260289698	-19.047736362718364	10.207500261500973	18.323036974099786	6.477410715622067	22.518919908310362	-1.9368352436784189
rommel/noun	-2.2553931556208213	6.083506334171517	7.899804388388442	6.540544017844313	-18.072034878540254	-19.47264789940821	-4.965276504686953	-7.97489460679307	20.362398268626805	7.407442033092471	25.554350731733525	5.278502812131658	6.11993943433789	-10.326405862460431	-12.773792213202034	-17.254472799118684
rook/verb	7.298286710259457	4.613214116600812	0	0	0	0	-0.9898906573944297	-3.3840004112251805	36.409176995597015	9.178451819083453	32.4474689687882	-1.3818448317877334	0	0	0	0
sperma/noun	3.8146593802114137	2.7331700050416394	-6.2142977534393316	14.43923874564548	-22.85526576244006	-9.994560836484837	-0.8298830547689792	8.463514727003599	-0.43520286064001806	-19.26227531548046	24.1635123169122	23.271260589967714	-12.689413187803675	20.049396997508513	-0.6921084906284751	-29.707751654628872
spul/noun	4.568651687040894	-4.635701620247234	4.288892916971837	7.7283674511012705	-11.579008744247718	-10.78817751082656	-0.9319279342990325	-4.621604569251167	21.587979129823342	7.695101348092908	22.9736985032462	6.209672239578176	10.327575765141809	-4.542916317285354	-13.42010953038363	-14.455902208792226
spul_DIM/noun	-1.9840213499059132	6.330919445319211	8.317930278040183	7.821561046588485	-19.09391181715659	-19.747314942357022	0.7399681925792752	6.749750052585998	20.73384847585076	8.765427986655908	24.510185789146714	5.581547568413513	-11.972077988708639	15.132747545647497	-12.600223959961605	-15.800654343745029
ster_restaurant/noun	10.045022093315705	3.077667809477604	9.586361768145963	14.878413428546278	-7.125505059478944	-19.586021720324307	8.561435919670789	1.1760342741011909	40.17871330900172	21.129739999529377	30.729744492148303	-16.452404056994368	-12.114727972082662	3.5907224764345544	-21.4586716384443	-7.258395271599056
strafschop/noun	7.528984939062056	11.075880230539017	-13.120820361632955	-26.810286516301346	13.274938339680586	29.653115385247588	-4.985604238670809	5.024437344934968	-34.821427754996726	29.584979436537854	-34.35279364924818	11.186245227581686	-9.812382904744242	-19.18137957477064	35.52886158710264	20.721393778951622
strafschop_doelpunt/noun	7.459052418995403	11.08093992178827	-13.541687727417953	-27.360602663680776	13.49684687349281	29.773783692936373	-5.077482382908711	5.28071369731095	-34.82923672235724	29.60472834694978	-34.45479031912336	11.110157407380218	-10.417792418284197	-19.22458881004707	35.72499057969064	20.9772503089345
stroom/noun	-0.6870713289994751	-2.530383290855162	0	0	0	0	3.293717159348955	2.1733106976006513	23.609458992423026	-7.587525401014251	15.94078094090816	-10.530422166476134	7.235396240306577	7.400404979094585	4.601146110256896	-18.16820933810478
stuk/noun	6.113617636228374	1.3174575230727559	-3.5234726771206857	-9.753026122832113	2.169062708192039	15.718136069228544	2.8559537755120594	1.8290020701126453	39.852119206565924	-11.782200414228225	-19.229997806297153	7.287325507131392	4.494177196823214	6.796039767559059	-0.7077607584293798	-10.733067231561833
tarief/noun	-8.190444528092481	-2.0955658970645334	10.349294004447385	0.2903246618460367	16.708677372318306	-10.552472845562395	0.867920049550791	1.5688115670000267	-20.69963787115217	-4.5319084916615955	1.4911384893695194	-16.036448551570995	-0.7706509773430466	16.59202534892484	-8.092383677828423	1.287568467197127
te/comp	0.7346473943593239	5.138325183908087	0	0	-8.448060628350078	12.74785807911405	-1.1589546496817014	-7.988133881332162	-4.799490621014091	9.576553008439452	-9.683100373851822	15.361371614850292	0	0	0	0
techniek/noun	3.2297724104546623	2.5935934346511513	-10.993781116308428	-0.654120488729601	-15.29290950199549	5.524797472646628	0.6978949443271723	-4.6057704139844535	15.453998442164062	-17.280231171714288	3.364984880878672	15.652832742549744	-7.210661364783047	1.4296093606941738	4.862311715520916	-5.565177437170948
technologie/noun	-0.751546910406487	-5.171483640133654	0	0	0	0	0.7719588990850571	-4.405747952929367	15.729440098689748	-16.845002105222537	3.8118190855835135	16.150621926960497	-7.860992440977623	1.095940335731076	4.667277358811636	-4.978215288757816
telecom_aandeel/noun	-5.952286510062722	-0.53142531230729	19.531029921279597	-5.829187688731774	15.940574316540985	-27.651686440131982	0.353928549878667	0.058127710014198135	-41.32237561985758	-23.90425204926581	-13.790375858823381	-7.291886615837772	-2.0829517048053505	19.693550975255512	-18.3761011061807	20.324715940759457
ticket/noun	-10.048477131454552	-2.43627548950073	11.42889072073034	2.12936794059395	20.086898937098844	-10.669440702746634	3.0865428470986758	3.0700235707125625	0.9711592583136545	38.726840502266924	-5.086519598440094	-20.12416421264367	5.645755551874166	1.807978655115792	-26.98084674349117	-8.693205067037328
trip/noun	-11.358829882073458	-3.335553051522167	1.253559751716568	28.576587736486534	27.004154342114106	-9.952250504419283	-3.5097548145303907	2.2594090807943674	10.087462248477346	38.49760373628716	-9.364069719453918	-22.694551047997994	-15.663474009429288	-3.2147178564081416	-30.40709203322161	-5.550927929208853
truc/noun	1.763779280298225	3.8029738363995587	3.6257371124794724	-15.332936599204315	5.2936860667763455	9.646682651778013	-0.27220622434807856	-7.1296341204735	10.45570576447878	-24.690863829125107	1.6363298737440959	16.871522536798047	-3.0586500235783443	-21.335888729684232	26.843601643878806	23.51406591350815
tweewieler/noun	-1.393623544366181	2.0919711150189375	-20.817782979955528	-10.009538763745036	-9.810023632858812	11.028254045415434	2.152440483055424	7.789998186578925	12.253461908090296	27.85459648174585	-27.076066865911532	-20.39076951953076	9.186352047011251	-2.126989015845219	7.937691512851128	-26.40236988456723
type/noun	1.0911693752029377	-7.706942933591618	-1.617398965749218	3.356026305229242	-18.710641228310614	2.155404241059369	2.7116754846609985	-3.550243869413504	19.9382003332929	-19.638179310584075	-22.973676513083106	-25.632979246015115	-14.452096634515263	5.805966228786202	1.4207829874553124	-6.309367436248951
uiteindelijk/adj	-1.9853563244175962	-6.895178784302921	-7.024618116692422	-27.217649582858584	5.627852840578664	29.645463946343007	-0.838907045061146	0.13202145774242377	-14.052623304628849	11.440172271468816	-25.061831328168207	30.59402663565235	-12.719013956789116	-17.778201187216045	19.407461471715184	14.412592589726485
uitgave/noun	3.84574718918538	-2.3514577561161296	-12.481995705845511	18.383427096510736	7.650593274307183	-9.197451336270348	2.0891350600811367	0.6521836126534787	-21.69445082991127	-7.39751342773998	-1.0189015209706218	-11.281241614680825	2.3558348104395557	9.850244186721437	-7.876932495084559	9.757735801230675
vaak/adj	1.358284267012544	6.967867376160502	-2.65555418259683	-7.33042832912969	0.654756715185798	11.999259359534014	-3.810055139097256	-3.529679796775373	-7.124268327808895	14.67361994154827	-8.445263577282107	24.164258702168986	2.926600967274851	-13.765731012079161	13.105443840818122	8.43385713140685
veel/adj	0.8889224345611665	8.333887099808509	-4.618876864248593	-15.565234398637083	0.9347524430426775	16.025011114213555	-3.6822382125804842	-4.4596778955221765	-24.23451187988984	10.463519690564246	-21.407164355589604	16.127704692991678	4.970092439585832	-13.473421350126683	22.93504563633216	9.1970374560197925
versie/noun	2.2914957845457917	0.5895625742249696	-19.02357255315172	5.6592581308934244	-24.573058616782827	-0.37998329372444695	2.725154271684009	-2.616263327607186	19.627339806155636	-22.426726926425726	28.201416550889707	13.718057386567613	-1.236674277805925	-4.566613150657911	4.078228513733442	6.448939059368697
vervanging/noun	4.504038791876286	-1.087667511308795	0	0	0	0	-4.961555352730694	4.918672039834733	11.880370048168626	-3.656825272973353	-14.850122859798612	-25.758296289306983	0	0	0	0
vervoer/noun	-1.1852664210599682	-1.819372335536763	-8.968630120356634	22.434903905246834	12.180828485142099	-8.065202130842192	6.082931745989161	2.3339365623577044	2.8866202728917005	33.43507385855175	-23.351118277008293	-15.811241471630815	16.921224853558066	-1.5008005250585474	-5.132189828867826	5.126408379404097
vlag/noun	10.154458707264288	-1.2990787048165342	9.588763297279527	20.202128767768052	-24.26315930926558	9.310611032443024	-3.097916839159399	0.01239431255092634	40.61026870901658	-6.144188157583557	24.451476108632164	-13.922472828322414	-10.272049731446243	-3.4987628953784027	-19.40917029380447	-19.61062464588343
vlees/noun	6.932943962561994	1.7101942167241815	-0.6577756384686968	14.272189812099942	-16.26417600545795	-13.085043130061319	4.360150892903833	-0.1774618639792031	41.49705077597174	4.114794576772668	26.110330465789644	-7.596651519936932	9.398328821779678	5.9669274423643754	-11.845281580869468	-22.62773859347043
vlucht/noun	-11.156185507894739	-1.817948706699336	4.492151408325028	26.123999717382404	25.774337301983568	-5.3469727284439195	-2.3463698229751007	2.035297032213794	6.946066098426039	41.14797277332745	-11.300379116572447	-20.587631092006372	-13.888576319162134	7.840392200917922	-28.322069664690613	-5.0574432604559725
vooral/adv	-1.3208556924504598	-0.21715914432780506	0.7280236407954822	-5.862936918752515	-2.9048269979895145	3.236454920370291	-3.5196526636552843	-3.587883929282182	-8.731275752525912	-9.38540904710564	-13.426221721279466	4.968604984374803	4.056498854566425	-13.20976231603482	11.591836167967001	10.89969160322707
vrij/adj	-2.6872001794321747	-1.438167496967872	3.243470775083538	-9.541789584288189	1.569378529519571	8.962604891581144	-4.1423882051378165	-1.4929714473099323	-16.582412257938937	1.4084549681155316	-10.946104510726723	5.796705860315816	-8.90540405415522	-19.47489046281311	18.746038059744695	6.558046214518569
wao/noun	0.5425047102568779	3.230593323883532	0	0	0	0	0.9242279356378037	2.7928526542683714	-19.524006233195927	-16.568304645030878	-3.7961380453429894	-6.824404804206659	0	0	0	0
was_poeder/noun	3.1557639662107366	-4.502674002746863	0	0	0	0	7.5083603877171985	0.8475125227540689	38.40418167890914	6.435659969274975	28.019563020331937	0.9194540396042262	2.292825101446245	20.337542813527314	-6.638485760075667	-18.041300777029285
wij/pron	3.9316701747138394	9.760323405015216	0	0	-2.8075510995864215	27.696186324253055	-4.772782662065722	-6.326694114703318	-9.391727178881473	21.567970658946756	-16.79292940017212	22.725523648269824	0	0	0	0
winkel/noun	3.816373930458651	-6.267493071065125	5.9144874219476185	8.196495863126067	-9.628876447689834	-10.70364990505483	4.0034265007493	1.466038975637176	27.231536715775064	12.526406592958278	20.713864659132128	8.745789406742254	-0.6677099138852789	7.588651011810843	-15.232151038479415	-6.564006708743783
woning/noun	-5.9891421607629445	-8.257807582397598	15.032496848911565	11.571915817197267	-0.6062257709708713	-18.275233242547042	4.318859065470119	2.793344835568052	23.664748425255844	30.090232736653768	25.629290341579814	-22.84669450927896	5.420552464944396	3.441216066163248	-0.9224990189656908	15.544767171416254
ze/pron	2.71175389850221	7.759341620228094	0	0	-5.48839833800235	27.540740957985513	-7.046054002834398	-5.138366123119113	-10.431477313082894	24.03650542059718	-16.829505166243937	25.073797532667037	0	0	0	0
zo/adj	1.4602567780918863	11.184203631225694	-7.578563394220773	-18.578404635010497	-1.0213736855199465	23.35833111609109	-6.945510914403153	2.4259166902051352	-22.79028890319707	20.15552832463409	-21.76920470843364	20.05488692489439	17.561536899326978	-9.934095789682706	28.682522108199812	9.568840512440167
zo/adv	1.2328539000623937	10.299545620158035	-6.340588689400197	-17.153128272815596	-2.8327601664112736	22.122969242358636	-6.9930315315540845	2.442955541156279	-24.07633350741182	19.95928288951555	-20.576511491205693	18.29175552894452	17.67171610160502	-9.947808510527057	26.161710386469913	8.792014275871514
Afrikaans/adj	0	0	-9.63965735276626	14.702436594053387	-3.959364076549385	-2.4440192166490595	0	0	-6.612542028652236	-31.557898171446265	-20.711422883890066	-2.9164832843025135	-17.390966348650586	1.0881863192274999	-25.95428037960029	2.4650443360157492
Braziliaans/adj	0	0	16.427093005893084	-12.540172439810418	-10.388309826456796	-27.314458609821333	0	0	-7.085279586243731	-27.966577381501082	16.664099359347365	-19.859372207014378	-13.387626289146931	-20.733156859863175	-29.566880379517603	3.9102703578163958
Iers/adj	0	0	7.001943520444268	24.88522717535261	28.027178769886174	-4.049941193026033	0	0	5.953338133933854	50.35615747778458	-12.945463509450136	-17.25514486203597	-6.549852827280417	-4.055412849708017	-27.061053492525858	1.6366849116637041
Thai/noun	0	0	2.2322306340822067	19.358474886966285	8.743039001130027	-4.327134341248494	0	0	49.14916834385933	7.190540931725329	28.413298134495196	-12.303474181093822	-15.716002944667453	9.452475996886651	-17.23083659878566	-26.914332285466262
aangenaam/adj	0	0	-11.895942296159733	-18.70588067088228	7.261332213376154	21.07039584986087	0	0	-0.014942637637203228	-44.93331070047922	-23.10236267257198	14.750055835049318	-11.240539853648523	1.2256616476405298	19.253424371850116	18.893623686391393
aangetrokken/adj	0	0	17.013040783962033	21.21852127958077	13.620004034758841	6.671113188546423	0	0	-15.696789466278181	-45.291271669042956	0	0	-11.208984020928321	-20.30929550414623	23.510469216810705	-19.234237215843336
aanmerking/noun	0	0	-14.862923615663544	12.35735151959014	5.465192948968414	-1.1757235395495076	0	0	-1.814121233526114	1.485258620779606	0.7987150916882231	-3.852379499385477	-17.65511566766715	-12.966612252204014	25.265167961651205	-10.201847373627459
alleen/adv	0	0	-1.8287552640050897	-14.346731939705803	2.5788997796099076	13.390897459152573	0	0	-9.133945836066252	10.284612494824888	0	0	2.8937443069747766	-12.384456429832507	13.200591311770758	14.20169332039528
alleszins/adv	0	0	-1.2533462293020474	-16.37662791125163	-1.2324347684286137	17.96148303059927	0	0	-19.05129092120026	15.952207842315937	-25.484702802805735	14.79892649944921	-2.3806530299003033	-19.040141696601864	23.322770733368614	11.25847110069052
altijd/adv	0	0	-6.368446015424268	-21.588896883326566	1.3379085785518816	24.299937201658672	0	0	-19.244770808454142	20.489017264506906	-25.33348194569852	21.525488446744443	6.18160922497747	-11.555907282681046	26.19057323211692	13.75658049509636
ander/adj	0	0	-15.456114116694296	-5.243752333566355	-2.670147170760886	-0.3825637547530471	0	0	-1.3855712908599	-9.12831702093548	0.814121651606511	3.7932650564964034	4.139195231481917	-12.297602251159955	14.185131661454358	-1.7103554564758066
andere/adv	0	0	-6.729306904923719	-0.48567199373552583	-6.972373020569998	-3.0088631505534122	0	0	8.092826551574074	-1.5945786906401158	8.449491052838288	-0.33051812493236216	-0.8407097507776928	-8.643925602404783	-2.945213098569163	-3.490301662639491
assortiment/noun	0	0	2.4763764229396297	8.551921450316357	-10.2487709286718	-8.942187624934649	0	0	26.105557538473914	11.26023193923065	0	0	6.6284723512285515	22.877851641147117	-13.892886954906567	-7.7513541730403945
bank_garantie/noun	0	0	21.109322555514094	-1.8412987481057308	13.140494843766042	-21.709669974090566	0	0	-30.978166147192816	-23.517701067226096	2.690010229029316	-33.04337819151938	14.970100978270583	9.744639652730783	-11.195176513791496	22.803782039316065
bar/noun	0	0	7.976301068761488	13.18391047787624	-8.538519710807547	-17.56602907148656	0	0	37.75097887639047	21.179423685667853	0	0	-11.406558133619278	4.602376750524308	-19.669123711806	-6.124431595341203
bedenk/verb	0	0	-14.607235897457704	-10.493415834004251	7.6885655717695185	14.980656371495735	0	0	7.840004711124889	-12.5039350631938	0	0	-1.9891459229479902	-7.129510907149098	16.76612835303047	-4.520386862772614
beheer/noun	0	0	-1.5729999787016056	-2.141415241306773	-0.17689680741309685	-12.845783635055877	0	0	13.024017870127734	-6.277752152451951	0	0	9.776826401014683	14.477743665045065	-1.9604268592071306	9.41303591410164
ben/verb	0	0	-7.817594866403747	-20.606494472751358	3.008573811355204	23.984590689528687	0	0	-22.20831509361694	15.855072102325364	-26.617622367127307	18.945755949164283	6.869167126739377	-7.926182548749284	30.981193300722694	12.607462854942954
benzine/noun	0	0	11.069112028929649	-5.0840629276054115	11.435760301337444	-13.893238925016872	0	0	18.526399447423184	14.102916190440723	9.723208262886306	-15.076030188666737	4.183957525507604	13.661778135722813	1.7765641456170673	-20.45161917059187
beperking/noun	0	0	7.264456988279345	-13.289000682476942	-2.618676720521885	6.829528647555882	0	0	-24.931613279528808	-10.068314198629807	-9.119622692508596	-0.7816682324692855	-0.8156626625032491	-19.840050458087024	5.841430376869532	3.196761644853366
beperkt/adj	0	0	6.070754998564817	-12.610857774295697	-1.645207627915215	7.420926256614244	0	0	-10.234861759075555	-0.2936723209070933	0	0	-3.6685362100034986	14.293740569550561	7.754481222421724	0.26612589242256546
bescherm/verb	0	0	-8.429926918754594	1.7467327329781843	-8.985635081338042	3.7987827992738357	0	0	-8.023844789929955	-0.9755778665538196	0	0	-6.683602575355817	-5.554200465164507	8.533755538082803	-11.221106675510232
besta/adj	0	0	-10.984503690204887	-2.9969080867765023	0.41415493070035736	0.6266882101624842	0	0	6.873888843581129	-8.878241234350067	1.8754118195995388	8.8831303335337	-0.7215823836556015	-0.7316188009902375	9.087609467391912	-2.24688677349312
besta/verb	0	0	-12.120131634696381	-3.556601820639555	0.01758853125916202	1.339418956965634	0	0	7.326829816034343	-9.93415689351191	3.214316067541756	8.352288795928729	-4.834311456136576	-5.693867410679072	9.942897532995246	-3.4858402661834207
bestel/verb	0	0	4.8466215818070335	11.483259880291238	-7.539757241061942	-11.293133477927789	0	0	13.720100220132789	7.29665186252302	25.324271497191795	-2.8822875592401873	3.1101707044137212	7.160178122926778	-12.612030003357676	-9.387356044400729
betaal_bij/verb	0	0	12.766539318714157	-0.9802928391539533	15.3861461322515	-15.938381027150905	0	0	-25.29628985268562	-1.5098788040710192	0.7352519080587152	-18.32009170004881	6.078838957451052	19.802480015321695	-17.962349114849406	7.348111752950191
bevroren/adj	0	0	-2.692494585536535	14.809925395553357	-18.132957223530227	-12.375359754552136	0	0	41.89634612979559	0.9410421054920325	22.893270748438308	-8.67124988087753	-13.932873066676056	-2.681597997366619	-2.556884887245512	-26.412331781020175
bewerkt/adj	0	0	-4.782147804409807	12.928481813327677	-20.589988920866997	-10.959639284014463	0	0	35.4593841893585	5.346542355964049	26.041218514886577	22.704961883715775	-6.281050861486131	-1.994079992104064	-4.26463482706146	-20.170091448833634
bezuinig/verb	0	0	-12.25448617369739	18.659493163791748	7.9394797136702575	-9.04613292270026	0	0	-18.905005893693787	-8.707212818641834	-1.001737601334147	-13.447566503468527	5.361269272176122	15.09082982808232	-8.524213843315058	8.55743796736143
bied/verb	0	0	-14.069715547992962	-7.289965816489712	2.322965164819218	-0.5541066016573838	0	0	3.70947411922398	-4.400701691340411	0.6614038570020544	-1.1135201075046652	1.4069934887290585	0.47834864418726125	12.488547413044497	-5.052070911362973
bied_aan/verb	0	0	4.521568702009864	3.8117475678704955	1.6135309128334443	-1.3705419355431134	0	0	3.780035947169528	-3.4426477506087267	3.64075119206927	-2.6597169610608113	0.21483327145349937	1.0488210880858846	-11.155382543468795	-6.73231822832348
bijvoorbeeld/adv	0	0	-7.8257441151615135	-0.8996662713064976	-6.678162720708285	-2.087747309373941	0	0	7.647752568453176	-0.6974989462608796	0	0	-0.3958895716848763	-8.970088408759995	-3.902518514737827	-3.33559466495657
blijf/verb	0	0	-2.0054436914253055	-25.513250910938705	2.7896063001324327	31.073432749160357	0	0	-14.73334506956688	8.15671258197053	-29.27700842682031	25.01396648057495	-6.690265406536009	-17.985404804078996	23.19517029707126	18.312447055251774
bovendien/adv	0	0	-2.5661513596494507	-16.44306768741837	-2.2364974259494126	14.144908547336877	0	0	-11.849638831682801	5.221858442133667	-14.020710466282875	12.358899056732929	3.582228915136941	-10.099303522934989	20.28612583594552	11.110356959770233
brood/noun	0	0	1.2631115895955103	13.997930193635627	-14.874163505751122	-14.23899896609416	0	0	40.93577880854335	7.302166969541093	28.24471177819508	-6.12221378271754	11.925485677029782	15.353658741353371	-9.98430048319115	-24.310616481516224
btw/noun	0	0	12.582058411830738	-3.1585083722529235	16.49847834776222	-15.238948207955199	0	0	-25.10091324508361	-5.467668887347154	4.537333338237219	-17.17122769877098	6.724804775850093	9.97549359257189	-14.793935789942598	8.271186656342504
buitenland/noun	0	0	-0.18501997490893923	10.437350007717159	-0.5876173731859742	-27.937557765017992	0	0	-12.627125910740826	-26.211158298968847	-17.81205548455608	-3.6911275122016396	10.951456223489124	1.2230080515470392	-21.548139939422335	0.9307096679650018
buitenlands/adj	0	0	-0.15283220192636846	10.391876087438531	-0.31353908054200874	-27.830237707894252	0	0	-11.83982824660174	-26.19680787596222	-17.763011180812892	-3.380377056698594	-1.8466174114187088	5.299419395902885	-21.41989134116027	0.4338170908469221
campagne/noun	0	0	-8.01209770945586	-4.297244494068442	-11.574590150203491	7.7550007224138575	0	0	-16.061809363512484	-19.871055774257808	0	0	-1.2628904641942054	-14.352309102635274	5.512643437453363	-1.1302787652049906
cent/noun	0	0	13.837097924209365	-4.17811768878924	16.131908342440394	-18.266336397034326	0	0	-43.06455037072179	-4.4152709352190955	7.372422177597839	-18.48349784354832	-0.1252180260390452	15.251914818850983	-16.159490284360103	10.990123955240112
concurreer/verb	0	0	2.2988913592240614	-1.5653533296546416	-0.3473305592628279	-7.505077504228616	0	0	-5.356432431006204	-15.033059571612675	9.611899176850242	7.5809614926349065	-10.48173795941352	-13.108570663673731	-13.345652548358748	-1.4628272508322362
