_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
goedkoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.8502099381989631	1.153967356182857	NA	LEMMAREL2	NA	LEMMAREL	239	no	NA	NA	FOC	nav	250	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.5061489434718197	0.5666355195710426	NA	LEMMAREL2	NA	LEMMAREL	200	selection	NA	NA	5000	all	234	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.5066031004135136	0.5770118388493372	NA	LEMMAREL2	NA	LEMMAREL	200	selection	NA	NA	5000	nav	234	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.5681058197102695	0.8199437561186417	NA	LEMMAREL2	NA	LEMMAREL	200	selection	NA	NA	FOC	all	234	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5760314145675038	0.840509824985822	NA	LEMMAREL2	NA	LEMMAREL	200	selection	NA	NA	FOC	nav	234	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.4751719975232645	0.6162525999371111	NA	LEMMAREL2	NA	LEMMAREL	200	weight	NA	NA	5000	all	234	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.46572361039856913	0.619837512102306	NA	LEMMAREL2	NA	LEMMAREL	200	weight	NA	NA	5000	nav	234	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.5483392359845045	0.8731028433372339	NA	LEMMAREL2	NA	LEMMAREL	200	weight	NA	NA	FOC	all	234	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5505726450435032	0.8866089201011527	NA	LEMMAREL2	NA	LEMMAREL	200	weight	NA	NA	FOC	nav	234	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	1.7864756356108955	-1.6684294505474766	NA	NA	TRUE	BOW	1308	no	all	10-10	5000	all	303	3	goedkoop.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	1.687735488680106	-1.637694117371117	NA	NA	TRUE	BOW	1308	no	all	10-10	5000	nav	303	3	goedkoop.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	1.6586342354353465	-1.1294273780427375	NA	NA	TRUE	BOW	1308	no	all	10-10	FOC	all	303	3	goedkoop.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	1.582958765485532	-1.0424603255455451	NA	NA	TRUE	BOW	1308	no	all	10-10	FOC	nav	303	3	goedkoop.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	1.0808038312367307	-0.9840322167879408	NA	NA	TRUE	BOW	699	selection	all	10-10	5000	all	302	3	goedkoop.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	1.0673983144746046	-1.0379864856010663	NA	NA	TRUE	BOW	699	selection	all	10-10	5000	nav	302	3	goedkoop.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	1.0212298931338026	-0.5005150324153007	NA	NA	TRUE	BOW	699	selection	all	10-10	FOC	all	302	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	1.0148879863461036	-0.4794229408535939	NA	NA	TRUE	BOW	699	selection	all	10-10	FOC	nav	302	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.43821687436628515	0.25657240254332897	NA	NA	TRUE	BOW	699	weight	all	10-10	5000	all	302	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
