old_id	type	batch	majority_conf	mean_conf	token_id	majority_sense	majority_agreement	annotators	newspaper
gekleurd/adj/het_nieuwsblad_19991222_01_614/4	gekleurd	gekleurd_7	-0.7866035233077492	-2.3685077248417525	gekleurd/adj/het_nieuwsblad_19991222_01_614/12	gekleurd_1	0.6666666666666666	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20000304_01_750/381	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20000304_01_750/443	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20000309_01_397/284	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20000309_01_397/336	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20000505_01_40/228	gekleurd	gekleurd_7	-1.3090853126652824	-1.2609562525073643	gekleurd/adj/het_nieuwsblad_20000505_01_40/266	gekleurd_3	0.6666666666666666	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20000615_01_399/127	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20000615_01_399/153	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20000710_01_255/383	gekleurd	gekleurd_7	-0.03544618133500432	0.12950187520049913	gekleurd/adj/het_nieuwsblad_20000710_01_255/441	gekleurd_1	0.6666666666666666	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20001019_01_259/626	gekleurd	gekleurd_7	-2.1211333728967996	-1.8178022988970688	gekleurd/adj/het_nieuwsblad_20001019_01_259/712	gekleurd_2	0.6666666666666666	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20010616_01_406/161	gekleurd	gekleurd_7	-0.12562175809096313	-0.12562175809096313	gekleurd/adj/het_nieuwsblad_20010616_01_406/189	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20011005_01_689/330	gekleurd	gekleurd_7	0.12950187520049913	0.12950187520049913	gekleurd/adj/het_nieuwsblad_20011005_01_689/372	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20021026_01_665/300	gekleurd	gekleurd_7	-0.6824678044806676	-0.6824678044806676	gekleurd/adj/het_nieuwsblad_20021026_01_665/342	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20030118_01_185/954	gekleurd	gekleurd_7	-0.6824678044806676	-0.6824678044806676	gekleurd/adj/het_nieuwsblad_20030118_01_185/1086	gekleurd_2	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20030207_01_2/100	gekleurd	gekleurd_7	-0.12562175809096313	-0.12562175809096313	gekleurd/adj/het_nieuwsblad_20030207_01_2/128	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20030215_01_721/90	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20030215_01_721/112	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20030322_01_326/133	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20030322_01_326/159	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20030325_01_508/26	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20030325_01_508/40	gekleurd_3	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20030524_01_522/207	gekleurd	gekleurd_7	-0.9592338394091221	-0.9592338394091221	gekleurd/adj/het_nieuwsblad_20030524_01_522/243	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20031025_01_488/113	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20031025_01_488/139	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20031031_01_843/517	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20031031_01_843/587	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20031124_01_7/297	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20031124_01_7/351	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20040505_01_369/88	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20040505_01_369/112	gekleurd_1	1	3	het_nieuwsblad
gekleurd/adj/het_nieuwsblad_20040707_01_172/271	gekleurd	gekleurd_7	0.4312242882987413	0.4312242882987413	gekleurd/adj/het_nieuwsblad_20040707_01_172/307	gekleurd_1	1	3	het_nieuwsblad
geldig/adj/nrc_handelsblad_19990121_109/84	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_19990121_109/94	geldig_2	0.6666666666666666	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_19990703_19/873	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_19990703_19/971	geldig_2	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_19990705_23/60	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_19990705_23/68	geldig_1	0.6666666666666666	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_19991117_39/474	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_19991117_39/522	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_19991209_160/58	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_19991209_160/64	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_19991230_103/890	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_19991230_103/960	geldig_2	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20000918_20/440	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20000918_20/490	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20010419_121/127	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20010419_121/143	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20010426_117/520	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20010426_117/560	geldig_2	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20010813_83/297	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20010813_83/325	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20010825_18/422	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20010825_18/496	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20011011_37/485	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20011011_37/525	geldig_2	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20011024_1/20	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20011024_1/22	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20020104_1/326	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20020104_1/364	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20020313_106/19	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20020313_106/21	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20020329_94/74	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20020329_94/82	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20020610_117/96	geldig	geldig_1	-0.008172684594998925	NaN	geldig/adj/nrc_handelsblad_20020610_117/110	geldig_1	0.6666666666666666	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20020625_20/78	geldig	geldig_1	-0.008172684594998925	NaN	geldig/adj/nrc_handelsblad_20020625_20/86	geldig_1	0.6666666666666666	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20020807_20/192	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20020807_20/218	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20021010_9/151	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20021010_9/159	geldig_2	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20030509_73/100	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20030509_73/110	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20031028_137/184	geldig	geldig_1	0.15934157071227983	NaN	geldig/adj/nrc_handelsblad_20031028_137/206	geldig_1	0.6666666666666666	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20031128_984/105	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20031128_984/123	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20031227_152/264	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20031227_152/302	geldig_1	1	3	nrc_handelsblad
geldig/adj/nrc_handelsblad_20040515_258/206	geldig	geldig_1	NaN	NaN	geldig/adj/nrc_handelsblad_20040515_258/238	geldig_1	1	3	nrc_handelsblad
geldig/adj/volkskrant_19990716_45/193	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_19990716_45/213	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_19990814_56/886	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_19990814_56/990	geldig_2	1	3	volkskrant
geldig/adj/volkskrant_19991002_165/113	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_19991002_165/131	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_20000217_77/232	geldig	geldig_1	-0.008172684594998925	NaN	geldig/adj/volkskrant_20000217_77/260	geldig_1	0.6666666666666666	3	volkskrant
geldig/adj/volkskrant_20000523_80/133	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_20000523_80/151	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_20001019_127/574	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_20001019_127/634	geldig_2	1	3	volkskrant
geldig/adj/volkskrant_20010426_26/36	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_20010426_26/40	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_20010802_142/652	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_20010802_142/706	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_20010808_35/203	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_20010808_35/229	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_20011027_75/308	geldig	geldig_1	-0.008172684594998925	NaN	geldig/adj/volkskrant_20011027_75/352	geldig_1	0.6666666666666666	3	volkskrant
geldig/adj/volkskrant_20011101_41/20	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_20011101_41/22	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_20020330_39/55	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_20020330_39/63	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_20030512_93/258	geldig	geldig_1	-0.008172684594998925	NaN	geldig/adj/volkskrant_20030512_93/292	geldig_1	0.6666666666666666	3	volkskrant
geldig/adj/volkskrant_20031117_55/80	geldig	geldig_1	-0.008172684594998925	NaN	geldig/adj/volkskrant_20031117_55/92	geldig_1	0.6666666666666666	3	volkskrant
geldig/adj/volkskrant_20040603_03/187	geldig	geldig_1	NaN	NaN	geldig/adj/volkskrant_20040603_03/209	geldig_1	0.6666666666666666	3	volkskrant
geldig/adj/algemeen_dagblad_19990721_103/263	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_19990721_103/289	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_19990821_147/1161	geldig	geldig_2	-0.5312363550637	-0.5312363550637	geldig/adj/algemeen_dagblad_19990821_147/1271	geldig_2	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_19991022_110/24	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_19991022_110/28	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_19991028_172/167	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_19991028_172/181	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_19991220_78/159	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_19991220_78/181	geldig_2	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20000122_138/429	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/algemeen_dagblad_20000122_138/481	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20000414_81/266	geldig	geldig_2	0.12786863034287607	0.12786863034287607	geldig/adj/algemeen_dagblad_20000414_81/292	geldig_2	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20010120_37/200	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_20010120_37/222	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20010306_24/103	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_20010306_24/115	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20030614_213/354	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_20030614_213/390	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20031217_20/82	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_20031217_20/94	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20040417_105/240	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/algemeen_dagblad_20040417_105/266	geldig_1	1	3	algemeen_dagblad
geldig/adj/parool_19990222_154/416	geldig	geldig_2	0.12786863034287607	0.12786863034287607	geldig/adj/parool_19990222_154/472	geldig_2	1	3	parool
geldig/adj/parool_19990726_18/143	geldig	geldig_2	-0.27780935658787104	-0.5312363550637	geldig/adj/parool_19990726_18/159	geldig_1	0.6666666666666666	3	parool
geldig/adj/parool_19990909_10/795	geldig	geldig_2	0.5767832034431783	-0.3387741065405958	geldig/adj/parool_19990909_10/887	geldig_1	0.6666666666666666	3	parool
geldig/adj/parool_20000112_123/187	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/parool_20000112_123/209	geldig_1	1	3	parool
geldig/adj/parool_20000301_29/87	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/parool_20000301_29/101	geldig_1	1	3	parool
geldig/adj/parool_20000523_36/182	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20000523_36/204	geldig_1	1	3	parool
geldig/adj/parool_20000525_59/82	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20000525_59/92	geldig_1	1	3	parool
geldig/adj/parool_20000613_100/25	geldig	geldig_2	-2.4364968233480186	-2.4364968233480186	geldig/adj/parool_20000613_100/27	geldig_1	1	3	parool
geldig/adj/parool_20001028_115/1224	geldig	geldig_2	-0.4118742746666859	-0.5312363550637	geldig/adj/parool_20001028_115/1390	geldig_1	0.6666666666666666	3	parool
geldig/adj/parool_20001130_62/76	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20001130_62/84	geldig_1	1	3	parool
geldig/adj/parool_20001228_47/95	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/parool_20001228_47/107	geldig_1	1	3	parool
geldig/adj/parool_20010514_33/131	geldig	geldig_2	-0.997879091947172	-0.997879091947172	geldig/adj/parool_20010514_33/145	geldig_1	1	3	parool
geldig/adj/parool_20010609_74/617	geldig	geldig_2	-1.4838665892058593	-1.4838665892058593	geldig/adj/parool_20010609_74/687	geldig_2	1	3	parool
geldig/adj/parool_20010817_30/237	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/parool_20010817_30/265	geldig_1	1	3	parool
geldig/adj/parool_20020105_70/60	geldig	geldig_2	-0.27780935658787104	-0.5312363550637	geldig/adj/parool_20020105_70/66	geldig_1	0.6666666666666666	3	parool
geldig/adj/parool_20020119_18/86	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20020119_18/96	geldig_1	1	3	parool
geldig/adj/parool_20020221_132/34	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20020221_132/40	geldig_1	1	3	parool
geldig/adj/parool_20020525_93/1683	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20020525_93/1923	geldig_1	1	3	parool
geldig/adj/parool_20020611_51/350	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20020611_51/384	geldig_1	1	3	parool
geldig/adj/parool_20030105_49/107	geldig	geldig_2	0.12786863034287607	0.12786863034287607	geldig/adj/parool_20030105_49/117	geldig_1	1	3	parool
geldig/adj/parool_20030502_28/42	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20030502_28/48	geldig_1	1	3	parool
geldig/adj/parool_20031002_39/327	geldig	geldig_2	-0.5312363550637	-0.5312363550637	geldig/adj/parool_20031002_39/365	geldig_1	1	3	parool
geldig/adj/parool_20031204_75/54	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/parool_20031204_75/60	geldig_2	1	3	parool
geldig/adj/parool_20040302_67/58	geldig	geldig_2	0.5767832034431783	-0.8054168434240678	geldig/adj/parool_20040302_67/64	geldig_1	0.6666666666666666	3	parool
geldig/adj/parool_20040429_16/141	geldig	geldig_2	0.594511367226348	0.594511367226348	geldig/adj/parool_20040429_16/159	geldig_1	1	3	parool
geldig/adj/parool_20040706_47/52	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/parool_20040706_47/58	geldig_1	1	3	parool
geldig/adj/volkskrant_20031217_81/24	geldig	geldig_2	-0.06459361818022816	-0.06459361818022816	geldig/adj/volkskrant_20031217_81/28	geldig_1	1	3	volkskrant
geldig/adj/volkskrant_20041109_25/212	geldig	geldig_2	-0.27780935658787104	0.12786863034287607	geldig/adj/volkskrant_20041109_25/234	geldig_1	0.6666666666666666	3	volkskrant
geldig/adj/algemeen_dagblad_19990426_41/505	geldig	geldig_3	0.6101950660297506	0.5940717555965022	geldig/adj/algemeen_dagblad_19990426_41/547	geldig_1	0.6666666666666666	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_19990708_56/866	geldig	geldig_3	0.4214953312925681	-0.06503322981007399	geldig/adj/algemeen_dagblad_19990708_56/944	geldig_2	0.6666666666666666	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20000125_150/554	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/algemeen_dagblad_20000125_150/624	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20000129_78/733	geldig	geldig_3	0.4214953312925681	-0.06503322981007399	geldig/adj/algemeen_dagblad_20000129_78/839	geldig_1	0.6666666666666666	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20000518_34/105	geldig	geldig_3	-0.5644333495700786	-0.5644333495700786	geldig/adj/algemeen_dagblad_20000518_34/119	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20010210_115/417	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/algemeen_dagblad_20010210_115/461	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20011115_72/81	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/algemeen_dagblad_20011115_72/93	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20030513_09/248	geldig	geldig_3	-0.6555528126485214	-0.6555528126485214	geldig/adj/algemeen_dagblad_20030513_09/282	geldig_1	1	3	algemeen_dagblad
geldig/adj/algemeen_dagblad_20030621_205/20	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/algemeen_dagblad_20030621_205/24	geldig_1	1	3	algemeen_dagblad
geldig/adj/de_morgen_19990113_01_146/699	geldig	geldig_3	-1.3146577980550975	-1.3146577980550975	geldig/adj/de_morgen_19990113_01_146/791	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_19990125_01_91/1031	geldig	geldig_3	-0.37846241208011355	-0.5644333495700786	geldig/adj/de_morgen_19990125_01_91/1167	geldig_2	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_19990127_01_13/32	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/de_morgen_19990127_01_13/42	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_19990203_01_208/561	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/de_morgen_19990203_01_208/629	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_19990330_01_27/234	geldig	geldig_3	-1.8258052076274527	-1.5632335890900877	geldig/adj/de_morgen_19990330_01_27/268	geldig_2	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_19990416_01_10/464	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/de_morgen_19990416_01_10/530	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_19990527_01_48/57	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/de_morgen_19990527_01_48/71	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_19990928_01_0/339	geldig	geldig_3	0.09467163583649757	0.09467163583649757	geldig/adj/de_morgen_19990928_01_0/389	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20000111_01_17/304	geldig	geldig_3	-0.32760484834743875	-0.5644333495700786	geldig/adj/de_morgen_20000111_01_17/344	geldig_2	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20000804_01_6/563	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/de_morgen_20000804_01_6/629	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20010112_01_105/120	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/de_morgen_20010112_01_105/142	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20010130_01_96/369	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/de_morgen_20010130_01_96/419	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20010330_01_37/3	geldig	geldig_3	-0.404728483923507	-0.404728483923507	geldig/adj/de_morgen_20010330_01_37/13	geldig_2	1	3	de_morgen
geldig/adj/de_morgen_20010428_01_108/159	geldig	geldig_3	-0.37846241208011355	-0.06503322981007399	geldig/adj/de_morgen_20010428_01_108/187	geldig_2	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20010809_01_43/328	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/de_morgen_20010809_01_43/372	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20010830_01_77/569	geldig	geldig_3	0.09467163583649757	0.09467163583649757	geldig/adj/de_morgen_20010830_01_77/625	geldig_2	1	3	de_morgen
geldig/adj/de_morgen_20011009_01_104/94	geldig	geldig_3	0.0014246898271808583	0.09467163583649757	geldig/adj/de_morgen_20011009_01_104/116	geldig_1	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20011226_01_71/64	geldig	geldig_3	0.09467163583649757	0.09467163583649757	geldig/adj/de_morgen_20011226_01_71/84	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20020416_01_49/204	geldig	geldig_3	0.09467163583649757	0.09467163583649757	geldig/adj/de_morgen_20020416_01_49/236	geldig_2	1	3	de_morgen
geldig/adj/de_morgen_20020622_01_19/69	geldig	geldig_3	0.09467163583649757	0.09467163583649757	geldig/adj/de_morgen_20020622_01_19/85	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20020914_01_21/138	geldig	geldig_3	0.7505248694671878	0.5940717555965022	geldig/adj/de_morgen_20020914_01_21/164	geldig_1	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20021015_01_57/147	geldig	geldig_3	-2.252899264447649	-1.8140579178151022	geldig/adj/de_morgen_20021015_01_57/171	geldig_1	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20021212_01_38/614	geldig	geldig_3	0.7505248694671878	0.5940717555965022	geldig/adj/de_morgen_20021212_01_38/694	geldig_1	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20030131_01_75/193	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/de_morgen_20030131_01_75/219	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20030311_01_108/535	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/de_morgen_20030311_01_108/605	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20030830_01_144/360	geldig	geldig_3	0.7505248694671878	0.5940717555965022	geldig/adj/de_morgen_20030830_01_144/396	geldig_1	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20031112_01_50/194	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/de_morgen_20031112_01_50/224	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20031203_01_117/811	geldig	geldig_3	0.4214953312925681	-0.06503322981007399	geldig/adj/de_morgen_20031203_01_117/931	geldig_1	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20040518_01_104/269	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/de_morgen_20040518_01_104/315	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20040713_01_49/115	geldig	geldig_3	0.5940717555965022	0.5940717555965022	geldig/adj/de_morgen_20040713_01_49/135	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20041113_01_19/413	geldig	geldig_3	-0.06503322981007399	-0.06503322981007399	geldig/adj/de_morgen_20041113_01_19/447	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_19991022_01_61/259	geldig	geldig_4	0.2270274169586396	0.2270274169586396	geldig/adj/de_morgen_19991022_01_61/291	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20010505_01_13/482	geldig	geldig_4	0.5294654725743452	0.5294654725743452	geldig/adj/de_morgen_20010505_01_13/544	geldig_1	1	3	de_morgen
geldig/adj/de_morgen_20020713_01_42/689	geldig	geldig_4	-2.1867023204931155	-2.332796544980313	geldig/adj/de_morgen_20020713_01_42/787	geldig_2	0.6666666666666666	3	de_morgen
geldig/adj/de_morgen_20030726_01_64/698	geldig	geldig_4	0.8319035281900508	0.8319035281900508	geldig/adj/de_morgen_20030726_01_64/786	geldig_1	1	3	de_morgen
geldig/adj/de_standaard_19990325_01_76/857	geldig	geldig_4	-1.9455561344434973	-1.9455561344434973	geldig/adj/de_standaard_19990325_01_76/929	no_agreement	0.3333333333333333	3	de_standaard
geldig/adj/de_standaard_19990527_01_72/488	geldig	geldig_4	0.8319035281900508	0.8319035281900508	geldig/adj/de_standaard_19990527_01_72/562	geldig_1	1	3	de_standaard
geldig/adj/de_standaard_19990529_01_41/103	geldig	geldig_4	0.8319035281900508	0.8319035281900508	geldig/adj/de_standaard_19990529_01_41/121	geldig_1	1	3	de_standaard
geldig/adj/de_standaard_19990607_01_49/590	geldig	geldig_4	0.5294654725743452	0.5294654725743452	geldig/adj/de_standaard_19990607_01_49/660	geldig_2	1	3	de_standaard
geldig/adj/de_standaard_19991026_01_69/477	geldig	geldig_4	-0.2810904367170432	-0.9812935204692559	geldig/adj/de_standaard_19991026_01_69/537	geldig_1	0.6666666666666666	3	de_standaard
