_id	geestig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav.x	geestig.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav.y	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	geestig.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.y
let/verb	17.310003939488038	-7.937364217765048	0	0	0	0	0	0	0	0	0	0	0	0	7.371726661713638	16.924196450343267
leuk/adj	-2.1320273825840226	1.407391938216601	-1.7030990382494282	-1.521194531069451	-0.9785074397027289	-7.146867178157113	8.811289066677741	8.852673685928558	0	0	-5.456734859850333	-8.868234025799584	-7.316958473345542	-3.6006444173504155	6.476309418026789	16.25634453927947
lever_op/verb	1.7604383925917118	8.121924819933016	17.090204103714974	8.548424002392188	-2.3515301724811213	-9.558281814353283	-7.263562532075125	-0.1550511338306005	0	0	-5.923436245644544	24.400366442970792	-16.864230394275754	16.66332886992078	0.28218797908125565	5.203007028071439
licht/adj	-1.9363926719568625	-12.927292374705116	6.60361808545534	14.387835300862445	9.357435638894488	5.08752631735234	17.680758183548505	1.4635989968848249	0	0	-10.04983935183538	-3.554021485442208	-18.58914654081824	12.480443300288853	11.128172543646304	14.957758670080246
lichtvoetig/adj	-7.70628842661036	1.232080604251871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lied/noun	-10.497434241080473	16.006755116808367	-4.417682240912235	-10.746467659694211	9.162236904598517	-5.2952438356794245	-3.243324768486662	18.75274613710796	-1.281521958567367	6.427282310707398	23.485440930134462	-9.624344349227176	6.003649479448723	3.0766431283556224	1.461285259733285	-23.59262899031414
lied_DIM/noun	-10.142231985514739	15.202067160246466	-3.726460610291493	-10.743502976940421	8.506833572530883	-5.739253364326735	-1.8724746018181087	18.896152918233216	0	0	24.223527067471345	-9.967998705299028	6.345944945546661	4.69718442580126	1.7662894363677815	-22.676382104755398
lijk/verb	12.317528171244247	-19.133383820762134	-2.2949149075791664	26.49596203632055	8.111201359349861	14.872530330644345	17.01537725196247	13.56716478749345	0	0	-19.518033417139883	-13.683781484247707	-17.418786525402783	-1.9408772461653305	-2.7087976928356476	23.166039549037396
logica/noun	-10.935060066528893	-10.500257726760982	-24.25532733721517	0.22466523718158288	-6.714394630133012	-2.8823489793583383	6.025611415267458	-1.2285444620761083	0	0	-6.120884181946309	-4.42264073597458	16.439153267415332	28.138088183588387	28.26030488469465	5.755119730228534
ludiek/adj	-13.353285906698142	0.010417638618973827	0.9716577565799486	5.23277764269643	-3.2658877724220248	2.6782152334471525	14.662294664713901	-4.677032874594828	0	0	-4.548224878563305	2.9978986929366043	-3.676854001176036	16.924195309758368	7.743214557510525	6.2824284658289375
maak/verb	11.61647349994875	9.178348485673192	-8.199351411102622	-2.517897081126581	-8.705203651191157	-10.519462137268706	24.907324677177503	-4.0175504326651525	0	0	5.904310733254078	28.83231827043367	-7.361375777416084	6.016070280734824	-15.748302912213262	-5.259762005033182
maak_mee/verb	14.720094526505427	-15.585155353840634	3.6109267634542648	31.58894239489366	13.588293872233075	12.0169806692158	11.918900733255969	14.528224847279743	0	0	-15.62185669664204	-17.966334422064605	-0.8539849155543867	-4.348464546105413	0.06945804749957452	19.336910867300674
maak_waar/verb	-6.543728887858163	21.091457271172057	0	0	0	0	0	0	0	0	0	0	0	0	-19.52725141914511	14.954237455992462
maar/comp	12.637110761167895	-22.534776692372564	0	0	0	0	0	0	0	0	-22.84222061496311	-13.905582283861817	0	0	0	0
maar/vg	10.513313684375063	-18.475331336756913	-3.333770958600536	25.10475030645517	0	0	0	0	0	0	-20.12362333387143	-9.391389394818384	0	0	0	0
man/noun	13.82806876070902	-3.1770304838955505	-15.164446533235035	14.665521389482105	-3.4131246088501084	12.143464057642593	-5.4683146961058	-16.121999169842752	3.1228101300990794	-4.530673470311633	-24.507852137094098	6.486100211457758	-11.562725743407867	-22.31049420589726	-22.119921391650745	8.18075644636139
manier/noun	2.0280660714863585	-11.676164242026472	-3.830617653866669	13.732095941317091	1.707869580659651	6.079459865951936	-7.035543495773432	-5.966987111511437	-2.165182683327603	-1.128767303263296	-16.244763115121984	-0.5338614432705094	-14.199656745965694	-0.028196264283030164	-3.7185775692267264	8.884537172979215
meeslepend/adj	-4.259305221494722	4.5510133222352	0	0	0	0	0	0	0	0	0	0	0	0	2.197835557390051	-4.933146557076785
megalomaan/adj	-18.314351915456967	-10.262960160204116	0	0	0	0	7.430851348726838	12.447562671935502	0	0	-6.239511607706112	17.49152692079805	6.778052690815392	-12.142064073702251	4.220578662550628	4.198883685145194
melancholie/noun	-14.36592298997547	15.50849934795667	0	0	0	0	13.24197149238062	1.477014790900962	0	0	-5.323290641571617	-2.437109336412236	13.245939177650323	-14.917109635242745	21.230741338181538	13.901463819794804
melig/adj	-1.2827300306000131	-22.67317963120812	0	0	0	0	14.694215865730797	8.54574942138516	0	0	-28.170853874684685	-12.364171288161527	-22.702030669081225	26.136465508292954	18.774546378025363	4.582915690378857
mengeling/noun	-15.601820857309121	9.156312663126107	17.161233606357232	-3.3834268317217515	3.7615842541221625	-0.34043104882326347	9.896107775026207	2.038289926144998	3.810830025078051	1.0592414075743533	-1.6405864464116722	-0.7092146101419396	1.2093218264022454	2.2684339736400516	1.8670209039632644	-15.509987603361767
messcherp/adj	-6.1897677073168325	-7.336036640800039	7.414397078583069	2.2354706191938654	-6.475557384278446	-1.091137755285086	7.434466105995039	-1.7322343063957981	0	0	-3.6707726453032206	-4.951236216645832	-20.46500470430223	-25.43527305251226	9.739116332615088	2.310470676668482
met/prep	-16.729916039184197	3.276387336286534	-5.02280251202107	1.2626705949919268	0	0	0	0	0	0	5.738521653672658	-0.8154287758198815	0	0	0	0
mik/verb	-13.362983238459655	26.057265829007573	0	0	0	0	-1.5013313440911316	-11.24709678261232	0	0	-8.661109493244505	-17.74246309531627	-22.95476852024256	7.324762464040964	-8.90750751829856	-0.15460787133046938
milieu/noun	-25.906713072980107	-8.823401817528204	0	0	0	0	5.608538143294274	20.046126550586347	0	0	14.7002360749072	18.37894040416166	24.946805298597827	-2.119336960430984	-9.001093151802563	-12.082441759273369
min/adj	7.261415497208142	-14.976225748712388	-6.0738519913306135	21.745728408234267	3.3237996946652038	11.445102548086563	-9.810978943821839	-11.92383467710764	-2.0689053110011995	-3.0293186786561592	-24.078079252226512	-2.771275175354672	-17.817908957835662	11.98639667517359	-5.790465567735887	16.592517807549292
mix/noun	-14.997831872396766	9.289307970748874	16.654619769082558	-3.5847538878005225	3.5008296775196803	-0.490234875963569	9.459157398067147	2.3383609440171793	3.8792551281092513	1.160344596829883	-1.2619684160483442	-0.5701729683270426	-0.25046432749350395	3.2050009386680505	1.539089766797154	-15.414454936472218
modern/adj	-11.727354569268405	8.454432650608991	18.360996445846272	-7.468641080986294	-6.959435383272364	16.977951381725738	-18.64773997479958	8.453173725477969	0	0	8.926376821734904	21.930701765294902	-0.8962531942641445	4.49370462128009	-2.7150150887220197	-16.670308897486187
moment/noun	-8.684730933525575	29.69384552332329	18.257511895728047	9.962613655905916	4.902742808031864	-3.911955369661003	-3.5535979416603514	-1.2985136831189876	-5.211532780613911	-5.626497674553775	-9.317127075950067	22.435361691340578	-16.018621644724888	3.9329381049269636	14.996604333019596	-4.493500476669041
mooi/adj	-1.9110093486903807	3.066088341068976	-1.0609335113206284	-2.657656022369871	-0.688515637098943	-8.421473127880166	2.217469961286795	10.086948400338372	0	0	5.7078774299244275	6.654252291156224	-3.600175099937843	0.26273655412068875	-5.963751529752618	-7.541501207635011
musical/noun	8.277922953224957	21.812746074500946	11.164168840001299	-15.523196376893818	8.020893207915147	-10.860473684279855	-14.856477165755619	8.598432332930583	1.1603001707183074	6.143601207924457	18.20815717634848	-9.123680829587185	13.986350552774345	5.159742450736595	-2.9019315123774225	-24.297804757534713
muziek/noun	-10.263236931795735	12.595382487916103	0	0	0	0	0	0	0	0	0	0	0	0	0.8491799120262513	-20.88936087575487
muzikant/noun	-11.58930951669522	10.709645258840338	0	0	0	0	-18.258478907348202	-0.7176170906236223	0	0	8.061860707621031	-16.515012472663283	8.481037309001614	4.474365193391456	7.238399454100031	-25.55275365298256
natuurlijk/adj	14.203209625457708	-21.639925992951557	-0.6210023116435955	26.398569295772138	8.45263512910977	13.70220297355265	18.28592156791861	12.849172583329182	0	0	-20.440625681464887	-15.747898468309245	-10.260226381319121	-2.0725451474711565	-1.3600608693063692	23.53855230304494
nauwelijks/adv	9.86778785661472	-2.4578519786410467	3.411876880692526	16.09022415324771	16.154806666060605	-0.007629610008108716	8.638370955755793	15.154465367378613	0	0	20.145316359305863	19.018554764249537	-16.153280529999286	7.188963863374453	17.41182691877176	-7.343213940131633
neig/verb	-17.150501368497835	7.343418424093761	18.819642552694837	-2.91130496993516	4.94926369243776	0.5300986403937272	11.016589286158986	1.5457268685515033	0	0	-13.10523587028361	14.630043931195061	2.3473334605214924	6.812993525206936	2.889878558209202	-16.21643130203944
net/adv	6.95815394166478	-22.66138551202191	-11.239025600927306	30.038541051816377	9.290349420688685	18.125677628446883	15.633899064776827	17.244264981505967	0	0	-9.63094363340784	36.180491294258104	-14.273470692478178	4.118465147960115	-1.8847504611304617	20.964895034068633
niet/vg	20.949735479244932	-3.3035091409936177	0	0	0	0	0	0	0	0	0	0	0	0	0	0
noch/vg	24.203145697686935	8.446803128998946	21.054966699648126	18.996786166117403	0	0	0	0	0	0	-11.352226773670571	-34.04686556642768	0	0	0	0
nogal/adv	3.6585635291839473	-16.833189677530356	0.3202839271008092	16.506560452234073	5.450687878714905	6.122111317584644	-12.280350742652697	-10.725227073856727	-0.8406672126034335	-3.4146714586229123	-28.294162566713084	-4.981531980151841	-8.179037733331816	1.4315335875087036	-4.306687707464355	13.75350437245975
nonchalant/adj	-14.119131240516836	-4.926352389883822	0	0	0	0	0	0	0	0	0	0	0	0	24.19142525930191	-7.88633087669216
observatie/noun	-8.782924712152822	-10.56104467911369	3.852825942515904	2.9873220607543294	-4.973602459732373	1.2273529157336163	2.1412264431833528	1.2183995800590413	2.0122594643160983	-7.239518835022622	10.013445906631665	1.6779506612494162	-15.060172271408955	-20.713657631880377	9.663390183014938	-3.2842359864263897
obsessie/noun	-6.242731350281614	-15.109027360472073	22.518468898415463	-7.755727880565981	-8.415462638849247	20.11137219643399	-26.27601354849137	3.987468362733259	-6.340443519412292	3.552105583491848	-22.29238926204167	27.104568185120122	13.683436821247879	-22.91722863817793	-27.06971774791819	-3.3066801243033743
of/vg	9.786874652381995	3.4304107287634755	-8.999117269663772	-7.918634395037951	0	0	0	0	1.6628058197809645	-1.1752732682898064	35.27817819471826	-12.81627903558252	0	0	0	0
om_kade_ring/noun	6.080073123448419	19.980027270541843	-21.458758325543517	-16.468030668528765	1.3415949649783294	-4.005816319770769	-10.135506473335377	-22.905185835246847	-4.608961571374996	-2.610075552690922	-17.898846368916924	3.0381024703045596	-4.432004134359568	8.18649369634313	-13.25535333224671	0.3075467538219603
onbedaarlijk/adj	-1.1878718132239117	-30.2272433981795	20.49371425729354	0.7897120730604752	-10.300879792721744	-4.193431451442251	24.981604213703385	3.805705688901841	1.4192180510193053	-5.135323795510819	-36.78902656646651	-12.537260233849643	-32.82127269221808	2.798045162722418	17.31747549958676	6.800685943762927
onderdeel/noun	-4.038162324057484	10.861435189730662	8.797592600608962	-12.522935283169264	7.4708201664282985	-8.351438110988221	0.0801489764480996	15.70130029916424	0.8978357142518504	-0.04218164921214065	11.453407099135008	12.51917973929089	-11.8281881390702	8.185886802071453	-2.2298308442656314	-18.12768807179613
onderhoud/adj	-4.652018817556478	1.6033957539174732	0	0	0	0	2.527502338937801	-3.9611758435136797	0	0	-2.077265813271236	-7.4148228666794544	23.691260698510376	4.667904167746433	5.919478254428311	13.183563217097698
oneerbiedig/adj	-5.398763311419761	-19.06780148962624	11.696377930415071	6.844262626625539	13.03254578908335	0.6598326799543671	19.37538123802817	-5.532922575006409	0	0	-10.56926201328245	15.763733227218053	13.951454241099242	-8.331125623675343	13.45130508979064	8.20396274097397
oneliner/noun	-7.9806970980144945	-9.202952117316626	5.0231963712932455	4.343592561874423	-5.005116015250737	0.15946665769260926	3.140049598912913	-0.19575978141945788	-5.150394181861277	2.099838995274579	-0.8379431502166963	-3.8254227030024057	19.485867459197394	1.0800571798434904	10.999533002823803	-1.959221686425351
ongekend/adj	-20.741224669779825	-7.725490609539125	-7.561162129532512	13.380684488584652	7.523939451345371	1.3504936804272636	-4.661962080519511	-12.639860444510594	-5.940743326475972	-3.933852056802818	-15.667219484773755	21.64360196478234	15.130878592859176	-18.756969931258663	-0.895081544096509	14.468066437455146
ongelooflijk/adj	5.737819240375623	-10.129606963035956	-7.922604303363102	14.22548687383806	7.1479769812304434	0.7969721304626145	-5.296428528767853	-12.116828477120444	-0.7508252246152121	-5.813369383889583	-18.806336065235293	-1.3145828004592013	-29.993295385406284	3.4399643761017185	-1.2446061534716113	15.756863086566163
onnavolgbaar/adj	-10.082094016325726	-1.4697127513153425	9.318400913038701	-5.197136760436869	-8.333465315484665	-1.4020601697627384	9.36178583838053	-0.8528961408393456	-3.3685054243053663	7.319209558873871	-4.75435204881191	1.0454687798390385	8.49883110619236	-16.70992881201469	7.881335014227704	-0.9966541961501826
onnodig/adj	-5.1172412300083145	-5.0678376914122465	0	0	0	0	16.414854203187303	-11.617824972213548	0	0	-33.4362534905376	-1.5442313914233505	-22.979906051247266	0.42170150900804304	18.018159024689407	1.8180333145889307
onomstotelijk/adj	17.30236499967353	-27.28446589961605	-26.527268883114925	13.562587294173968	-10.565916192424927	-19.74148929452876	2.7006064446395723	26.153444360584988	0	0	-13.541314761216501	-14.385851405332387	1.246660005570143	-21.56871263513186	-13.162723194321712	23.886224868017727
onrustig/adj	1.0078807209184741	-19.956825603855982	0	0	0	0	7.337591661283869	24.42577463472143	0	0	-23.071562962168432	-25.225608912060316	-0.2030632824566536	-28.679208488585704	12.150827893277006	26.74428678742274
ontleed/verb	-13.904474492821132	-8.254015199790315	16.281287711725938	3.7353936829969	-14.450559723790686	-5.567919053558485	13.137409053297674	-1.8738701908018665	0	0	-10.017452516961061	13.006308267910896	18.54363177458771	16.866663954976797	18.951397536829276	10.231712475500137
ontroerend/adj	-3.5071599290224635	4.299602489780438	4.860902597415072	-2.0245230410710624	-3.373912113404017	-7.760739069427372	5.026770792718194	-4.25417249890888	0	0	-2.1235206473464117	7.982836247153026	7.372291111314812	2.3461007540860566	5.115782599223379	-2.8355393127336552
onvoorspelbaar/adj	-9.798157408321718	1.8298488616141093	0	0	0	0	10.057239365150053	-10.32253117660481	0	0	-6.5968682358672055	12.045283042705213	-17.641600398853114	-11.286721455003592	1.1345926196813092	1.2821178509916635
onwaarschijnlijk/adj	-3.9330521783870647	-1.7322168684016594	-6.004805220927084	15.420559604641669	-4.252324765842416	-5.043156011984933	7.31042731417305	-5.113430253515561	0.12512024322663798	-5.95441696054814	-4.8862526848537335	13.413831452818101	-17.540978597632932	-5.026307589287033	3.048579979825582	1.814726696593554
onweerstaanbaar/adj	-9.104925215186066	-3.03960412516624	3.6418050917123854	-0.034103313467201676	-0.9945520081037881	-1.1105799014797473	7.892817818684146	-0.07989531491937986	5.1273313599085055	1.0834742141648261	-3.024714020264236	1.1049635138963927	10.075149889699873	6.915399638014688	9.227218466289928	0.6700472351861225
onzinnig/adj	-6.1255966422182135	-3.641076818513339	10.384202468588779	0.2943475561426354	-6.8551306112219965	-4.61835371648122	14.757738290339807	-10.228004482249936	0	0	-5.6194669068977685	10.075526787024764	21.376830497794835	22.460195212030406	6.502183978836146	3.179500421677426
oog/verb	10.613995755346767	-7.781117337858278	0	0	0	0	0	0	0	0	0	0	0	0	-6.29613653341388	4.666402395617406
ook/adv	15.267466571666588	-22.726108599756312	1.0571110062628468	29.54568291361902	11.187784442182249	13.979029307828213	20.805931054513575	11.706655563579451	-0.7533301098034662	-1.4608110233081089	-24.952328991702437	-15.598440182744891	-10.483668139751293	3.7838080941934336	-2.2018142514701693	26.97863237375367
oorspronkelijk/adj	7.919999044375465	18.512150743982904	5.148190441937778	-22.77408270463949	4.598489754840624	-14.0329283938479	-15.297145909034066	17.735410892357798	0	0	22.398399433796715	-4.60822086693374	-1.1982671159998277	9.616453817415284	-14.697533152158817	-12.253160277433677
op/adj	23.21418185153254	-15.227173635883984	0	0	0	0	0	0	0	0	0	0	0	0	1.2937239482512661	15.845035979815192
op/part	-5.184031033226802	-22.24780716891485	-16.372871828187535	-16.12289682035321	0	0	0	0	0	0	-6.016257005342758	27.245746101234968	0	0	0	0
opera/noun	8.357613677399751	22.412793091896837	11.302499358296345	-14.955840570973841	8.134791168732084	-10.481480650384778	-14.982892975786132	8.70247363980212	0	0	18.376566131023854	-9.437870027863562	11.236495413321977	-14.691512137281638	-2.7123212903336866	-24.04731765746116
opmerking/noun	-10.38308608763924	-18.72623595138009	-15.07187825455943	5.183874858532992	-6.768840532346388	5.323229743540815	11.356946943671979	-16.51992627261761	-5.5450656605218756	0.5336769017742532	-21.339084063799366	13.88634535040119	-8.7580506244107	-8.56651595989961	1.195649674064443	9.28273388259849
opvallend/adj	8.966725828495806	-7.076755330089138	-4.753831675445325	10.523416353008534	-1.058953112292509	8.46015563666114	2.3734394684662354	-21.147172934149044	0.6441205117634354	-1.0473768634746787	-12.543267371258409	24.52903459686026	-18.466660515769423	8.714862590006518	7.001119651650934	20.094452267656393
origineel/adj	-4.692527471183539	3.027672135843698	0.4827473687966244	-0.49629249796861535	-1.5060261175721936	0.4843800185239054	1.1055846435527097	-4.563353009777532	0	0	1.1026052128502493	3.6765569248698453	7.456033647791657	-3.681193234447586	-3.48770435520699	-3.404157147082554
over/prep	3.1899610476910922	14.438515405677258	-1.377121643681388	-13.44536411164737	0	0	0	0	0	0	26.89379966762461	2.939228963121889	0	0	0	0
overtuigend/adj	-2.0505448970507136	-0.7575307845679239	7.18593489726237	-3.4689127166656077	-2.8988162965844384	-5.291406830536971	7.1642242051643015	-8.529212929865087	0	0	1.7085653719641765	13.192957288542617	-23.700008452141507	-6.27610406797824	2.1151492514814447	-3.7030157703408415
paar/noun	-5.468217824230714	-11.331737101578158	-12.519225679547638	-8.509814598036744	6.7999138968631705	-14.494940835270075	4.6025193626061585	12.99017554857664	0	0	-6.912263534633743	31.06630786438224	-15.246388164669007	2.729621385203921	7.0090761869843075	9.63070728081426
pak_uit/verb	-11.865753759216966	-13.380665222389686	0	0	0	0	-17.503941366301163	-12.576127474460298	0	0	-11.060239622321614	-24.91144681539672	-5.026104166158758	14.915466620100537	-3.3044055965754637	-1.719681628878086
parodie/noun	-21.169918425137745	8.728678197259473	0	0	0	0	0	0	0	0	0	0	0	0	12.467508926931044	3.912999244377491
pas_toe/verb	0.28360927495432986	-12.900844220274573	0	0	0	0	0	0	0	0	0	0	0	0	-7.072999339202487	8.35928277890356
passage/noun	1.371892073808083	12.77238675393227	-1.202460056361419	-10.607686151383657	-0.8291472760708435	-13.629554178248101	-4.919589467057232	7.668295765613106	-1.7850758149370454	4.241879399173305	15.079991386660655	1.0476285588773981	5.968592973729321	-3.2381270018712507	-11.027150192103873	-15.214686555185622
patroon/noun	-6.548162878070505	6.652488603785397	0	0	0	0	-5.7612362954144665	-1.5104019110089693	0	0	15.625746272958748	7.5059526899064855	26.894711410174832	13.746410694627908	1.3217493352286949	-11.706984752867605
performance/noun	-9.77200888620382	11.620980463204198	11.664862688880833	-9.228651738235776	12.710770822481823	-9.594903082702343	-11.101718798748383	1.6850510682979267	0.6993084549117846	5.0925605299213474	8.407807453031952	-3.2678173393252172	22.503916696318562	10.987020274190764	-3.518471147610003	-20.107826573690684
personage/noun	3.6392546913553745	5.8340183716643494	0	0	0	0	-3.2629850810329684	3.429171308122851	0	0	4.247840149219639	13.746334643257773	10.262811475322884	1.2560818505411462	10.384920845538497	-6.728540911715086
plaat/noun	-9.83625476872393	14.272100541048513	6.730938230755381	-27.040384391741217	11.484510391771495	-5.346480005949538	-0.5276130186662262	20.138582165045904	3.1675138645202083	2.962613356369872	26.58317311551559	-12.162019360708802	6.31255408046748	6.0218982745273335	3.358592484828878	-21.90672556724819
plant/noun	-26.005049464917164	-7.347179831270052	-9.030862044694798	0.009259804792800093	7.50404997668203	-17.384721425258665	7.751000434963798	21.190381906972082	0	0	-2.4398573483089923	-20.68891774761794	-17.236023937826943	19.743840934406087	-7.480168754389154	-11.183053199778737
poging/noun	4.2436838944267246	-13.315956541045052	0	0	0	0	-5.55389387456712	-8.526521699285414	0	0	-28.919796141734896	13.859899870188066	-17.284608492573508	-8.000688052255557	25.823148457614426	13.944594718099061
portret/noun	6.379977253356416	7.3638144755250305	4.677236926594787	-9.766939067899417	2.7435213528576274	-8.325906961864307	-5.850105367740045	4.39531772992818	0.26104980793934257	3.410603727072637	16.026982720210967	5.556055258210172	2.1138074084902816	-6.338932833538005	12.130530733574716	-10.35763282090395
poëzie/noun	-2.6866508562567635	16.174782622052103	-5.334190060807016	-14.232337939163148	2.3259712273254913	-18.206680615092242	-6.719311299552737	15.238034525672054	0	0	27.594642416438177	-2.7067779986109346	14.660443245175165	-4.590461265076884	-8.212085695439741	-19.71360971720751
prachtig/adj	-1.8080434188811405	3.865601259528065	-0.7953992704760446	-3.5116612240639746	-0.21134217125852578	-9.146160886059713	1.3512191977691264	9.857004982934384	0	0	6.207390365796069	6.01790588630694	-2.9593500415280074	0.7051670807087317	-5.5880542420544055	-8.041324951369315
presentator/noun	-10.312824568053337	-25.650596141748807	-11.561003571160727	18.383789358354324	-8.857347074918694	12.002530783039939	-9.343902646187647	-16.937650410959208	3.7709341153572407	-3.490338688371592	9.657013393863307	-12.767324957816875	-0.37754582682975757	-9.1359948577428	-23.98668961542888	-20.789978359750755
pretentieus/adj	-7.805515519612965	-4.63516128666582	0	0	0	0	16.537425920810872	-8.205051462501194	0	0	-9.961800649650707	-8.1667240208766	16.43719136928771	28.217207935805796	25.07273303138727	-0.9071174910991898
prijs/verb	17.31467877550556	2.911036970914173	0	0	0	0	0	0	0	0	0	0	0	0	29.869109286078597	0.571509864748335
prikkel/adj	-8.759765316096091	-0.29170614277486634	0	0	0	0	0	0	0	0	0	0	0	0	-3.1468071200783863	0.6495489301536916
provocerend/adj	-9.1490560524333	-5.5633222684386485	9.575353170321415	5.908485357514561	-5.090480839203451	-2.3653876206423963	15.653388583282437	-6.458107191457624	0	0	-7.386795508522112	1.5574618120198138	19.945230726901066	13.604391044024684	8.498421707447136	5.503708879022427
raak/adj	-5.945788048467604	-10.00394706829386	5.799797459063796	5.8160371615640205	-6.647952289320676	0.9079922348733684	4.4596037428744575	1.0262785167086657	0	0	-3.2927043040905875	-2.9700912980882683	-21.900593503184684	2.179566652050949	6.50813501917562	8.151317754162816
rancuneus/adj	14.531206932789154	-29.152066358940154	-10.599775261922066	7.0420554469704655	13.354214183069155	4.155589961136698	18.19720181323316	-3.071715666240959	0	0	-13.254780572610665	11.227550984229289	4.2313580691608	-25.445458117515535	-20.157327774602138	4.339062545830559
rap/noun	-11.42072907101911	13.045289954473763	0	0	0	0	0	0	4.556799292545687	1.727853776794675	0	0	0	0	1.6179193382875154	-19.702306174469598
reactie/noun	-12.26386384716381	-19.067936464103372	-17.591343498843226	3.9694433404243763	17.922404984708663	3.349565061933915	9.892608558633587	-17.019563157743946	-5.8703847916038585	-0.07392769225068106	-19.690991253069893	15.000614834443164	-10.514036125941711	-10.599861366184356	-17.001312169601256	7.948786809706184
regisseur/noun	10.581018516591932	25.118624693455576	0	0	0	0	-15.186019693064262	5.028231977717552	0	0	15.609083136377446	-13.427046560182806	12.304526911548557	5.958623720365029	7.941726963376838	-15.066080405128254
relatie/noun	-5.208161498404004	-13.960314603073146	0	0	0	0	-24.05795303644392	5.063794401284979	0	0	6.4421993969852895	17.530089029177315	-2.366756853965682	-16.768689412869886	-24.829859820962938	-4.098922489851344
rem/adj	24.38918953565845	-8.374139077784218	-13.98457270943441	10.47564535568754	-8.648897189962694	9.403883795856027	-1.6192321772965839	-21.864367997609943	0	0	-28.79206490322123	7.457002413540306	34.05607203482807	-16.260435242177664	-15.506482167531805	15.769178975356752
rest/noun	13.405026025674886	-12.000859570976322	0	0	0	0	-13.499417414491056	-14.704503922299853	0	0	20.062461081889385	25.268076327828094	-22.565600875307148	12.902848944692613	-6.411054942464878	27.90164829774326
ritmisch/adj	-9.42146739037512	8.333821391997668	0	0	0	0	0	0	0	0	0	0	0	0	-1.945494450861333	-6.8205452638816935
rol/noun	14.082611917026522	23.081325510046792	16.13010619043064	-17.371062064311126	10.33562867424227	-13.127830907649688	-14.505035237871407	3.018218015026467	-0.27896653640701435	0.8463545822549995	14.184292919749538	-11.292641472274324	11.57094095078247	1.6776066578632565	10.41898923194195	-16.468116816157014
roman/noun	5.06482393243251	14.115547953605814	-1.0855980964999128	-17.118801316818026	-2.171183301826385	-15.046774223159963	-10.119858720288622	12.746052218820111	-0.6548331431530198	5.026417688034433	22.348967385479597	1.8924991770770847	5.683092468301515	-1.5233040023686204	-12.485269175460534	-18.466038390699755
romancier/noun	13.035939580543898	14.495087566874044	-3.9655401225416305	-19.270286277493433	-10.55060007402727	16.677517282791456	-13.036869577325675	11.64757091796953	0	0	24.826932917409252	5.043270303531183	6.430204359264283	-10.998759973212632	-11.207844744873427	-22.644625129740348
satire/noun	-20.64138024064201	8.206950947381117	7.406787213395499	3.6280520486038954	-3.288242152891406	-1.7214632839281945	6.19734939248269	1.1071008397986877	1.5253355852936152	4.552219876701426	8.316178599761976	-6.18832127655089	20.232522380862374	3.56195495499881	11.979654219610518	3.625061638871689
scherp/adj	-3.5699017742197547	-8.947868257497872	6.135393867374638	8.829881659238376	-8.02168486111396	3.360220530592989	5.091566171690662	-16.180871595998028	0	0	-15.648060778091201	7.1225544899256725	-16.840543992352483	-10.455788987732708	4.222074160404048	9.179684361137554
scherpzinnig/adj	0.5574173603929374	-6.357265971874706	0	0	0	0	0.5596283767761503	-16.747079808328827	0	0	-18.934317588175414	8.559091953192038	-4.409506574672511	-24.80913670664862	2.738612751399947	11.557792501252093
schets/verb	5.860712624978735	8.105579166186688	0	0	0	0	-5.578454979944418	5.110723846069251	0	0	16.83193507182447	5.359119931220445	3.35569559198158	-4.51773485718573	12.535592663531727	-10.96471044814275
schrijf/verb	4.791335235386946	15.855564627198833	-0.8079319668413111	-15.42081322945124	-0.8779664300040968	-16.143913016441065	-11.156348508586813	14.617497619902773	0	0	23.85377064853674	0.277130355983297	6.434204638413532	-4.387436507555577	-13.71586197879625	-20.020170519453306
schrijf_op/verb	1.7670284303248895	9.177500535585931	-12.517969010729136	-17.72122867948425	1.2148170087780137	-15.825054758882189	-4.552360000520204	24.234439289538784	0	0	-3.5529821328648383	24.444569329011053	18.659408948092768	-11.373096510852415	-9.107916832399026	-15.685800377507563
