_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
diskwalificeren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	301	lex	3_3	1	no	NA	NA	FOC	203	nav	4_4	NA	222	diskwalificeren
diskwalificeren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	301	lex	3_3	1	no	NA	NA	FOC	301	all	4_4	NA	222	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	382	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	233	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	382	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	233	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	382	all	3_3	1	weight	NA	NA	FOC	170	nav	4_4	NA	233	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	382	all	3_3	1	weight	NA	NA	FOC	382	all	4_4	NA	233	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	382	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	233	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	382	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	233	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	382	all	3_3	1	selection	NA	NA	FOC	170	nav	4_4	NA	233	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	382	all	3_3	1	selection	NA	NA	FOC	382	all	4_4	NA	233	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	469	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	235	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	469	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	235	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	469	all	3_3	1	no	NA	NA	FOC	203	nav	4_4	NA	235	diskwalificeren
diskwalificeren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	469	all	3_3	1	no	NA	NA	FOC	469	all	4_4	NA	235	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	296	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	296	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	296	NA	NA	1	weight	NA	NA	FOC	121	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	296	NA	NA	1	weight	NA	NA	FOC	296	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	296	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	296	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	296	NA	NA	1	selection	NA	NA	FOC	121	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	296	NA	NA	1	selection	NA	NA	FOC	296	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	461	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	461	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	461	NA	NA	1	no	NA	NA	FOC	197	nav	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	461	NA	NA	1	no	NA	NA	FOC	461	all	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	392	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	392	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	392	NA	NA	1	weight	NA	NA	FOC	174	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	392	NA	NA	1	weight	NA	NA	FOC	392	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	392	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	392	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	392	NA	NA	1	selection	NA	NA	FOC	174	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	392	NA	NA	1	selection	NA	NA	FOC	392	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	682	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	682	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	682	NA	NA	1	no	NA	NA	FOC	315	nav	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	682	NA	NA	1	no	NA	NA	FOC	682	all	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	392	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	392	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	392	NA	NA	1	selection	NA	NA	FOC	174	nav	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	392	NA	NA	1	selection	NA	NA	FOC	392	all	4_4	NA	224	diskwalificeren
diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	682	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	682	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	682	NA	NA	1	no	NA	NA	FOC	315	nav	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	682	NA	NA	1	no	NA	NA	FOC	682	all	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	165	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	198	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	165	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	198	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	165	NA	NA	1	weight	NA	NA	FOC	51	nav	4_4	NA	198	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	165	NA	NA	1	weight	NA	NA	FOC	165	all	4_4	NA	198	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	165	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	198	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	165	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	198	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	165	NA	NA	1	selection	NA	NA	FOC	51	nav	4_4	NA	198	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	165	NA	NA	1	selection	NA	NA	FOC	165	all	4_4	NA	198	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	NA	group1	dependency	NA	bound	231	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	215	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	NA	group1	dependency	NA	bound	231	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	215	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	NA	group1	dependency	NA	bound	231	NA	NA	1	no	NA	NA	FOC	69	nav	4_4	NA	215	diskwalificeren
diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	NA	group1	dependency	NA	bound	231	NA	NA	1	no	NA	NA	FOC	231	all	4_4	NA	215	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	240	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	223	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	240	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	223	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	240	NA	NA	1	weight	NA	NA	FOC	101	nav	4_4	NA	223	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	240	NA	NA	1	weight	NA	NA	FOC	240	all	4_4	NA	223	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	240	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	223	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	240	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	223	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	240	NA	NA	1	selection	NA	NA	FOC	101	nav	4_4	NA	223	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	240	NA	NA	1	selection	NA	NA	FOC	240	all	4_4	NA	223	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	NA	group2	dependency	NA	bound	345	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	NA	group2	dependency	NA	bound	345	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	NA	group2	dependency	NA	bound	345	NA	NA	1	no	NA	NA	FOC	143	nav	4_4	NA	225	diskwalificeren
diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	NA	group2	dependency	NA	bound	345	NA	NA	1	no	NA	NA	FOC	345	all	4_4	NA	225	diskwalificeren
