pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
4.056205	5	4.7426124	4.0	2113	Coulthard/name
2.0867505	1	2.9948149	1.0	3032	Cox/name
3.480115	2			1515	Craig/name
6.437339	1	7.3494887	1.0	39	Crear/name
3.4210775	1			798	Cremers/name
2.5548236	1			1903	Cross/name
1.214645	1			7270	Cruijff/name
4.5554843	1			254	Cub/name
1.7113616	2			8860	Cuba/name
1.3967661	2	2.2978916	2.0	12187	Cultuur/name
10.086698	1			1	Curuchet/Perez/name
2.3513515	2			4659	Cyprus/name
3.7637732	1			562	César/name
10.086698	1	11.003388	1.0	1	D'Haene-Lazou/name
0.34091693	1			17314	D./name
5.7705436	1			78	D66_wethouder/noun
10.086698	1	11.003388	1.0	1	DISQ/name
9.39355	1	10.310241	1.0	2	DQ/name
7.889473	1	8.806164	1.0	9	DSQ/name
1.7363739	1			4280	Da/name
8.294938	1	9.211629	1.0	6	Daamee/name
7.889473	1			9	Dajka/name
2.9105003	2	3.1225367	1.0	2661	Dale/name
1.0593609	1			8512	Dam/name
6.4059763	2	7.306727	2.0	81	Danilova/name
2.37295	3	3.2784815	3.0	6867	Dave/name
-0.6247302	1	0.28129733	1.0	45891	David/name
1.4259063	1			5897	Davids/name
1.2976544	1			6654	Davis/name
-0.03225503	24	-0.5141834	6.0	609210	De/name
3.1134822	3	3.6174212	2.0	3247	Dean/name
4.517781	1			267	Decraene/name
2.4944448	2	3.402361	2.0	4031	Deen/noun
0.95299524	1			9515	Deens/adj
6.5313497	1			35	Defago/name
0.3137202	1			17890	Defensie/name
4.785634	1	5.694502	1.0	203	Defour/name
2.650316	1			1729	Dekkers/name
6.4269896	1			40	Dementjeva/name
2.0983412	2	3.0091567	2.0	5960	Democraat/noun
1.6388866	2			9591	Dennis/name
10.086698	1	11.003388	1.0	1	Deswert-De/name
5.3189836	2	5.5284953	1.0	241	Deyne/name
5.093887	1			149	Did/name
1.0678083	1			8422	Didier/name
10.086698	1	11.003388	1.0	1	Didoni/name
2.5408058	2	3.4418116	2.0	3903	Diegem/name
1.7271177	2			8713	Dijk/name
3.5827088	1	4.49313	1.0	678	Dijksma/name
1.5245883	1	2.4333417	1.0	5335	Dijkstal/name
4.2853346	1	5.1952457	1.0	334	Dijon/name
1.2380446	1	2.1433504	1.0	7133	Dimitri/name
2.2115593	1			2679	Dittrich/name
10.086698	2	11.003388	2.0	2	Djafarov/name
7.056564	1			21	Doemaverkiezingen/noun
3.5384784	1	4.4398856	1.0	712	Doha/name
5.5434027	1	6.4534664	1.0	95	Domo_renner/noun
9.39355	1			2	Don-Sung/name
7.7353225	2	8.652013	2.0	21	Dong-Sung/name
8.669632	2	9.513297	2.0	9	Dong-sung/name
2.7997868	1	3.7053661	1.0	1485	Dongen/name
6.9512033	1			23	Doni/name
4.6886477	2	4.8952527	1.0	456	Donovan/name
7.4989333	1			14	Dooper/name
2.8542354	4			5686	Douglas/name
3.043232	1			1170	Douwe/name
2.5106	1			1978	Down/name
6.296089	6	6.511947	3.0	270	Drummond/name
3.125828	1			1078	Duck/name
3.0680273	1			1146	Dudek/name
5.250019	1			127	Dui/Ferrari/name
1.6822774	3	2.1890857	2.0	13486	Dui/name
4.7284617	1	5.620041	1.0	221	Duindigt/name
1.5040586	19	1.6598364	9.0	104339	Duits/adj
0.9626524	3	1.4660941	2.0	27916	Duitser/noun
0.9442626	8	1.1571741	4.0	76234	Duitsland/name
8.007256	1	8.923946	1.0	8	Duivenkate/name
10.086698	1			1	Dung-Song/name
3.7933707	1			553	Dunn/name
4.9203696	5	4.217377	1.0	891	Durand/name
5.367752	1	6.280435	1.0	113	Durand/noun
1.8818617	1			3730	Dutch/name
